image_id,pred_obj,true_obj,iou,occolusion_ratio
000135,15421,17.0,0.8179,None
000154,25540,36.0,0.9046,None
000154,25539,29.0,0.7796,None
000154,25546,30.0,0.7335,Heavy
000154,25545,38.0,0.5719,Light
000157,16905,36.0,0.6356,Heavy
000157,16903,22.0,0.9863,None
000157,16899,11.0,0.921,None
000157,16898,40.0,0.9031,None
000157,16896,16.0,0.816,None
000157,16897,31.0,0.9368,None
000157,16900,20.0,0.965,None
000172,8006,31.0,0.458,Medium
000172,8002,32.0,0.947,Light
000172,8001,33.0,0.9353,None
000204,16583,23.0,0.9645,None
000204,16585,22.0,0.9431,None
000204,16586,21.0,0.5623,Medium
000204,16580,19.0,0.8518,None
000243,3712,19.0,0.881,None
000243,3713,0.0,0.0,None
000250,21598,29.0,0.9072,Heavy
000250,21597,12.0,0.8785,Light
000250,21596,23.0,0.9598,None
000250,21595,0.0,0.0,Light
000250,21594,26.0,0.922,None
000250,21593,14.0,0.957,None
000250,21600,27.0,0.9007,None
000259,18047,22.0,0.7768,Medium
000259,18044,32.0,0.0237,None
000259,18055,40.0,0.5695,VeryHeavy
000259,18052,19.0,0.8974,Light
000259,18050,17.0,0.6919,Medium
000259,18046,49.0,0.5848,Medium
000259,18045,32.0,0.8891,None
000259,18042,23.0,0.8289,Medium
000259,18043,26.0,0.9442,Light
000259,18061,34.0,0.6208,Medium
000259,18060,27.0,0.8552,Medium
000262,3133,21.0,0.6878,Light
000262,3132,40.0,0.7931,Medium
000262,3131,31.0,0.7339,Heavy
000262,3128,37.0,0.6895,Medium
000262,3127,38.0,0.72,Medium
000262,3126,36.0,0.9352,None
000262,3125,23.0,0.9053,Light
000262,3129,25.0,0.9093,None
000262,3130,28.0,0.9189,None
000282,6338,21.0,0.7574,None
000282,6330,17.0,0.949,None
000282,6331,48.0,0.8979,None
000282,6332,40.0,0.9,None
000282,6333,34.0,0.4592,Heavy
000282,6336,37.0,0.6103,Light
000282,6334,47.0,0.858,Light
000285,28177,15.0,0.7588,Medium
000285,28174,22.0,0.8752,None
000285,28175,0.0,0.0,None
000327,8691,17.0,0.5763,Medium
000327,8687,15.0,0.8967,None
000327,8688,13.0,0.8437,None
000347,9851,21.0,0.9312,None
000347,9848,22.0,0.9471,None
000347,9847,20.0,0.9123,None
000347,9853,26.0,0.9176,Light
000369,2329,15.0,0.899,Light
000369,2328,16.0,0.9324,Light
000369,2330,9.0,0.8377,None
000374,2664,27.0,0.5233,None
000374,2661,23.0,0.8753,Light
000374,2660,24.0,0.905,None
000374,2663,25.0,0.9435,Light
000374,2662,22.0,0.9578,None
000377,17009,5.0,0.9121,None
000377,17008,13.0,0.8859,Light
000385,31055,22.0,0.956,None
000385,31056,36.0,0.9221,None
000385,31051,37.0,0.9279,None
000385,31059,18.0,0.5073,None
000385,31060,35.0,0.8923,None
000385,31053,30.0,0.9467,None
000385,31052,31.0,0.9082,Light
000385,31054,19.0,0.8687,None
000385,31050,20.0,0.9286,Light
000385,31058,29.0,0.6331,Medium
000386,333,21.0,0.9036,None
000386,336,25.0,0.8669,Light
000386,342,29.0,0.6135,Light
000386,339,31.0,0.7821,Medium
000386,334,24.0,0.9353,None
000388,6163,10.0,0.9231,None
000388,6164,9.0,0.9303,Light
000388,6169,0.0,0.0,None
000388,6165,4.0,0.8178,None
000431,17721,21.0,0.7163,Medium
000431,17725,14.0,0.8472,None
000431,17733,20.0,0.784,Light
000431,17723,13.0,0.9108,None
000431,17722,22.0,0.9102,None
000439,25468,18.0,0.8545,VeryHeavy
000439,25471,25.0,0.9026,Medium
000439,25470,28.0,0.8276,Light
000439,25469,30.0,0.7365,None
000439,25467,20.0,0.8289,Light
000439,25465,21.0,0.8741,None
000439,25464,15.0,0.9466,None
000439,25472,12.0,0.5249,Medium
000439,25463,14.0,0.9275,None
000467,22033,33.0,0.9312,None
000475,21416,32.0,0.6021,Medium
000475,21414,29.0,0.9585,Light
000479,14229,12.0,0.9067,None
000479,14242,16.0,0.4495,Heavy
000479,14241,13.0,0.7314,Heavy
000479,14240,17.0,0.8056,Medium
000479,14239,14.0,0.6218,Heavy
000479,14238,18.0,0.6531,Medium
000479,14237,0.0,0.0,Medium
000479,14228,10.0,0.9216,Light
000479,14235,21.0,0.5833,Heavy
000479,14233,15.0,0.7349,Light
000479,14230,9.0,0.909,Light
000484,7532,10.0,0.8916,None
000484,7533,13.0,0.9093,None
000484,7534,9.0,0.8613,Light
000484,7535,14.0,0.936,Light
000496,28291,30.0,0.7888,Light
000496,28286,38.0,0.92,None
000496,28285,21.0,0.931,None
000496,28287,27.0,0.7403,Light
000496,28288,23.0,0.5515,Heavy
000496,28293,28.0,0.7962,Light
000499,27080,11.0,0.7251,Light
000499,27079,18.0,0.9359,None
000499,27078,15.0,0.906,Light
000499,27077,13.0,0.9218,None
000499,27076,10.0,0.9659,None
000513,21306,14.0,0.6011,Medium
000513,21296,15.0,0.9397,None
000513,21298,23.0,0.8699,None
000513,21299,12.0,0.9632,Light
000513,21297,11.0,0.8759,None
000513,21301,22.0,0.9082,None
000513,21300,13.0,0.8931,Light
000513,21307,19.0,0.2544,None
000518,7703,17.0,0.948,None
000518,7702,18.0,0.833,Light
000518,7704,27.0,0.389,Medium
000518,7708,15.0,0.829,Medium
000518,7709,13.0,0.8691,None
000519,17915,24.0,0.8686,None
000519,17918,25.0,0.8796,Light
000523,19707,10.0,0.9146,Light
000523,19709,14.0,0.8023,Light
000523,19711,13.0,0.6248,Light
000523,19710,18.0,0.8253,Medium
000525,34066,17.0,0.7065,Heavy
000525,34071,25.0,0.5112,Heavy
000525,34072,19.0,0.5331,Heavy
000525,34065,24.0,0.6632,Heavy
000525,34062,13.0,0.7475,Medium
000530,17527,10.0,0.9277,None
000530,17529,7.0,0.8026,Light
000530,17524,8.0,0.8704,None
000530,17525,5.0,0.9292,None
000530,17526,11.0,0.9097,Light
000530,17528,9.0,0.9552,Light
000547,11640,20.0,0.8924,None
000547,11641,21.0,0.8756,None
000547,11638,17.0,0.9333,None
000547,11636,19.0,0.9372,None
000547,11648,18.0,0.5857,Light
000547,11647,23.0,0.6012,Medium
000547,11644,24.0,0.6622,Medium
000547,11642,0.0,0.0,None
000547,11639,26.0,0.7785,Light
000547,11637,16.0,0.7751,None
000549,27546,6.0,0.7424,Light
000549,27548,7.0,0.8385,None
000549,27549,8.0,0.8446,Light
000549,27547,13.0,0.4146,VeryHeavy
000550,19792,27.0,0.8779,None
000550,19787,22.0,0.8666,None
000550,19788,21.0,0.9129,None
000550,19789,38.0,0.8729,None
000550,19790,32.0,0.9141,Light
000550,19791,28.0,0.7454,Light
000550,19796,39.0,0.1739,Heavy
000550,19795,40.0,0.8234,Light
000550,19800,24.0,0.3945,Medium
000550,19798,30.0,0.6128,Light
000555,6131,37.0,0.9313,None
000555,6134,38.0,0.8765,Light
000555,6133,31.0,0.8698,Light
000555,6132,23.0,0.9217,None
000594,30874,9.0,0.8049,Light
000599,22336,11.0,0.8243,Light
000599,22335,13.0,0.9632,Light
000599,22339,12.0,0.9167,Light
000617,22712,24.0,0.9341,Light
000617,22711,14.0,0.8285,None
000617,22714,22.0,0.9479,None
000617,22716,15.0,0.8693,Light
000617,22715,16.0,0.8708,Medium
000618,14701,5.0,0.9365,None
000627,22972,24.0,0.7044,Medium
000627,22966,25.0,0.8107,Medium
000627,22967,26.0,0.7646,Light
000635,26640,0.0,0.0,None
000635,26644,16.0,0.2176,Light
000635,26645,17.0,0.749,None
000660,25184,10.0,0.933,None
000660,25186,14.0,0.8555,Light
000660,25187,2.0,0.7016,VeryHeavy
000660,25188,16.0,0.674,Medium
000660,25185,4.0,0.8823,Light
000668,16562,26.0,0.9271,None
000668,16563,30.0,0.9317,Light
000668,16564,25.0,0.7744,Light
000668,16565,33.0,0.9007,None
000668,16566,21.0,0.9159,Light
000668,16567,23.0,0.8626,Light
000670,32277,25.0,0.9017,None
000670,32278,28.0,0.9271,None
000670,32279,31.0,0.8754,Light
000670,32280,23.0,0.7676,Light
000691,32862,15.0,0.6637,Light
000691,32856,8.0,0.6342,Medium
000691,32855,9.0,0.5903,Medium
000691,32857,18.0,0.8153,Light
000691,32858,13.0,0.6165,VeryHeavy
000691,32859,14.0,0.6683,Medium
000691,32860,25.0,0.6394,Medium
000691,32861,10.0,0.6306,Light
000691,32870,22.0,0.6469,Medium
000691,32854,27.0,0.9258,None
000691,32868,17.0,0.5173,Medium
000691,32864,19.0,0.7728,Heavy
000691,32869,20.0,0.701,Medium
000695,23277,24.0,0.9471,None
000695,23278,17.0,0.9206,Light
000695,23279,18.0,0.7018,Light
000695,23280,21.0,0.8885,Light
000695,23282,22.0,0.9237,Light
000695,23283,25.0,0.7519,Light
000695,23281,20.0,0.7048,Light
000698,19673,18.0,0.2985,Medium
000698,19678,9.0,0.6855,Light
000698,19676,6.0,0.609,Heavy
000698,19675,14.0,0.5098,Heavy
000698,19666,8.0,0.8827,None
000698,19674,15.0,0.7904,Medium
000698,19667,13.0,0.737,Medium
000698,19668,22.0,0.9051,None
000698,19669,21.0,0.7832,Light
000698,19670,31.0,0.3556,None
000698,19671,26.0,0.4854,Medium
000724,23073,12.0,0.9195,Light
000724,23072,22.0,0.9216,None
000724,23071,19.0,0.9257,None
000724,23070,14.0,0.8361,None
000728,10514,10.0,0.0076,Light
000728,10512,18.0,0.937,Light
000729,26174,7.0,0.9823,Light
000729,26173,9.0,0.7115,Light
000729,26172,5.0,0.7316,Light
000729,26171,8.0,0.8472,None
000729,26170,4.0,0.8466,None
000729,26169,6.0,0.8577,None
000759,26507,5.0,0.8619,Light
000759,26512,4.0,0.9292,None
000759,26511,6.0,0.7374,Light
000759,26509,9.0,0.8208,None
000759,26505,11.0,0.8658,None
000773,4774,19.0,0.9855,None
000773,4773,24.0,0.9012,Light
000773,4772,22.0,0.9598,None
000775,3829,21.0,0.534,Light
000775,3828,22.0,0.8943,Light
000775,3826,14.0,0.8356,Light
000775,3824,12.0,0.9404,None
000783,7966,19.0,0.9589,None
000783,7965,13.0,0.9048,None
000783,7964,22.0,0.8861,None
000783,7961,25.0,0.9204,Light
000783,7967,8.0,0.3461,Heavy
000783,7960,23.0,0.9346,Light
000783,7962,27.0,0.9194,None
000783,7968,11.0,0.4083,Medium
000789,14478,22.0,0.487,Heavy
000789,14479,35.0,0.5451,Heavy
000789,14482,27.0,0.849,None
000789,14481,16.0,0.664,Heavy
000789,14471,28.0,0.9403,None
000789,14473,41.0,0.8749,Light
000789,14474,26.0,0.8978,None
000789,14472,36.0,0.8675,None
000789,14475,25.0,0.9166,None
000803,6528,10.0,0.8014,Light
000803,6529,17.0,0.9462,None
000803,6531,18.0,0.7682,Light
000803,6532,9.0,0.3125,Heavy
000814,16931,13.0,0.6945,Light
000814,16926,7.0,0.9202,None
000814,16933,10.0,0.8866,Light
000838,30651,10.0,0.712,Medium
000838,30652,15.0,0.6796,Light
000838,30641,14.0,0.8319,Light
000838,30640,17.0,0.7597,Light
000838,30646,16.0,0.8398,Light
000838,30645,20.0,0.6851,Light
000838,30644,19.0,0.7635,Light
000838,30642,12.0,0.7308,Light
000838,30649,9.0,0.7908,Light
000839,22939,25.0,0.7354,None
000844,10189,10.0,0.5019,Medium
000844,10196,13.0,0.6542,Heavy
000844,10197,32.0,0.2343,None
000844,10178,17.0,0.8642,None
000844,10194,21.0,0.757,Medium
000844,10188,27.0,0.7003,Light
000844,10179,23.0,0.9344,None
000844,10180,11.0,0.8796,None
000844,10181,16.0,0.9384,None
000844,10182,33.0,0.9259,None
000844,10183,34.0,0.8312,None
000844,10184,24.0,0.9363,None
000844,10185,30.0,0.8859,None
000849,16131,25.0,0.8571,None
000849,16129,31.0,0.9186,None
000849,16130,23.0,0.8694,Light
000849,16132,24.0,0.7543,Light
000860,31711,14.0,0.9015,None
000860,31712,22.0,0.7249,Light
000860,31713,32.0,0.9011,Light
000860,31714,18.0,0.9159,Light
000860,31717,24.0,0.8549,Light
000860,31715,31.0,0.9333,None
000860,31720,27.0,0.7852,Light
000860,31719,21.0,0.9491,Light
000860,31721,19.0,0.5143,Light
000860,31722,12.0,0.8584,Light
000860,31723,15.0,0.7617,Light
000860,31728,13.0,0.5409,Light
000880,14713,39.0,0.5587,Heavy
000880,14716,29.0,0.7279,Medium
000889,17607,13.0,0.2424,Heavy
000889,17606,9.0,0.7601,None
000889,17604,16.0,0.886,Light
000889,17602,7.0,0.4589,Heavy
000889,17600,10.0,0.9118,Light
000889,17601,7.0,0.5857,Heavy
000896,7468,23.0,0.7886,Light
000896,7464,18.0,0.8942,None
000896,7470,17.0,0.7618,Light
000919,18824,14.0,0.7311,Light
000919,18823,13.0,0.9028,None
000922,15541,6.0,0.9892,None
000924,16683,11.0,0.7079,Light
000924,16682,12.0,0.8445,Light
000928,18136,19.0,0.9472,Light
000928,18135,13.0,0.5677,Heavy
000928,18134,14.0,0.9574,None
000928,18133,17.0,0.9577,None
000928,18132,15.0,0.9052,None
000928,18137,11.0,0.7211,Medium
000942,15668,6.0,0.7711,Medium
000942,15669,16.0,0.9531,None
000942,15670,5.0,0.2618,None
000942,15671,4.0,0.9504,Light
000942,15672,19.0,0.9602,None
000942,15673,7.0,0.7756,Heavy
000942,15674,20.0,0.8493,Light
000942,15676,15.0,0.8342,Medium
000942,15667,17.0,0.9495,None
000943,33782,4.0,0.9225,None
000943,33783,20.0,0.8643,None
000943,33786,0.0,0.0,Light
000943,33787,18.0,0.8864,Light
000943,33788,23.0,0.7072,Medium
000943,33789,19.0,0.8857,Medium
000943,33784,20.0,0.0085,None
000943,33792,12.0,0.6344,Light
000944,30114,9.0,0.9408,None
000944,30122,18.0,0.5647,Heavy
000944,30121,10.0,0.6792,Light
000944,30120,14.0,0.5931,Medium
000944,30119,8.0,0.6471,Medium
000944,30118,19.0,0.7726,Medium
000944,30113,17.0,0.8203,Light
000944,30116,12.0,0.8836,None
000944,30115,13.0,0.9147,None
000960,4915,5.0,0.72,Medium
000988,11005,0.0,0.0,None
000988,11008,7.0,0.2507,Light
000996,33058,3.0,0.9176,None
000999,2745,21.0,0.8067,Light
000999,2744,15.0,0.8482,None
000999,2743,18.0,0.8406,None
000999,2749,20.0,0.5845,Light
000999,2750,17.0,0.5508,Light
001001,16640,17.0,0.8482,Light
001001,16639,18.0,0.9177,None
001001,16642,12.0,0.606,VeryHeavy
001001,16643,14.0,0.7902,Light
001005,10172,15.0,0.9209,None
001005,10173,0.0,0.0,Light
001005,10174,14.0,0.9528,None
001005,10175,17.0,0.6827,Medium
001006,16122,0.0,0.0,Light
001006,16121,14.0,0.9183,None
001006,16120,17.0,0.8326,Light
001006,16124,11.0,0.975,Light
001006,16123,18.0,0.9422,None
001015,26153,11.0,0.8437,Light
001015,26148,10.0,0.912,None
001015,26150,9.0,0.9356,None
001015,26149,8.0,0.9499,None
001020,1172,8.0,0.8884,None
001020,1175,0.0,0.0,None
001020,1174,10.0,0.8861,Light
001020,1173,6.0,0.8411,None
001031,17595,12.0,0.8802,None
001031,17588,9.0,0.8405,Light
001031,17587,6.0,0.9296,None
001031,17586,11.0,0.8762,None
001038,6353,14.0,0.878,Heavy
001038,6350,16.0,0.8155,Light
001038,6348,19.0,0.8814,None
001038,6346,5.0,0.8739,Medium
001038,6354,9.0,0.5704,Heavy
001038,6344,15.0,0.672,Heavy
001038,6343,17.0,0.6142,Medium
001038,6342,11.0,0.9445,None
001038,6341,7.0,0.9294,None
001038,6355,6.0,0.8307,Medium
001038,6345,18.0,0.9006,Light
001056,5310,16.0,0.9191,None
001056,5311,15.0,0.96,None
001056,5312,9.0,0.8909,Medium
001056,5313,10.0,0.5193,Medium
001056,5309,24.0,0.9012,Heavy
001065,6555,12.0,0.8956,None
001065,6556,8.0,0.9444,None
001069,19597,36.0,0.7359,Light
001069,19598,51.0,0.9054,None
001069,19599,56.0,0.74,Medium
001069,19600,27.0,0.9129,None
001069,19601,57.0,0.9604,Light
001069,19602,34.0,0.5818,Light
001069,19604,33.0,0.7124,Light
001069,19605,39.0,0.8849,None
001078,33822,18.0,0.9434,None
001126,12101,6.0,0.9271,None
001126,12102,8.0,0.9244,Light
001130,13994,13.0,0.9118,None
001130,13992,0.0,0.0,Light
001130,13998,15.0,0.8137,Light
001144,1880,11.0,0.7227,Light
001144,1877,15.0,0.5149,Light
001148,1262,49.0,0.9707,None
001148,1263,22.0,0.9328,None
001148,1266,31.0,0.8868,None
001148,1261,43.0,0.9578,None
001148,1260,40.0,0.9559,None
001163,21638,34.0,0.9678,None
001163,21632,41.0,0.8073,Light
001163,21631,39.0,0.9371,None
001163,21630,37.0,0.8682,None
001170,32918,10.0,0.794,Light
001218,27174,32.0,0.5099,VeryHeavy
001218,27176,28.0,0.6632,Heavy
001218,27175,35.0,0.5083,Heavy
001218,27169,34.0,0.9002,None
001218,27168,37.0,0.624,Heavy
001218,27167,24.0,0.6706,Medium
001218,27166,27.0,0.8379,Light
001218,27165,37.0,0.4045,Heavy
001218,27163,33.0,0.6478,Light
001218,27162,14.0,0.6502,Medium
001218,27161,23.0,0.6645,Medium
001218,27177,19.0,0.74,Light
001218,27160,36.0,0.96,None
001227,11112,3.0,0.8239,None
001227,11111,0.0,0.0,Medium
001237,16052,33.0,0.7118,Light
001237,16048,36.0,0.7911,Heavy
001237,16046,34.0,0.8919,None
001237,16045,47.0,0.8688,None
001237,16044,46.0,0.8412,None
001237,16047,0.0,0.0,Medium
001248,22679,14.0,0.3238,Heavy
001248,22676,24.0,0.9196,Light
001248,22675,16.0,0.9674,None
001248,22674,30.0,0.7057,Medium
001248,22671,26.0,0.745,Light
001248,22672,12.0,0.9078,Light
001248,22684,29.0,0.7497,Light
001248,22682,17.0,0.7799,Light
001248,22683,21.0,0.6144,Medium
001275,14941,13.0,0.9082,None
001275,14942,16.0,0.9416,None
001275,14949,10.0,0.3777,Heavy
001275,14946,15.0,0.1654,Heavy
001275,14945,11.0,0.2229,Heavy
001275,14943,17.0,0.7097,None
001278,16083,10.0,0.7859,Medium
001278,16082,39.0,0.9451,None
001278,16084,30.0,0.8818,None
001278,16089,20.0,0.6818,Heavy
001278,16090,29.0,0.5906,Medium
001278,16086,18.0,0.9198,Light
001291,33978,15.0,0.5138,Medium
001291,33975,26.0,0.5433,Medium
001291,33973,26.0,0.4538,Medium
001291,33970,19.0,0.7019,Light
001291,33971,18.0,0.61,Medium
001291,33969,27.0,0.8698,Light
001313,8700,29.0,0.5289,Light
001313,8701,21.0,0.5052,Medium
001313,8694,34.0,0.923,None
001313,8696,25.0,0.8175,None
001313,8695,17.0,0.8959,None
001313,8697,36.0,0.812,Light
001313,8702,15.0,0.7216,Light
001313,8699,27.0,0.5617,Light
001361,8194,22.0,0.8873,Medium
001361,8204,0.0,0.0,Light
001361,8195,19.0,0.6363,VeryHeavy
001361,8205,21.0,0.5135,Heavy
001361,8198,7.0,0.9163,Medium
001361,8191,18.0,0.8991,Light
001361,8192,12.0,0.4775,Heavy
001361,8202,11.0,0.5774,Heavy
001372,28479,0.0,0.0777,None
001372,28474,16.0,0.8159,Light
001372,28477,21.0,0.33,None
001372,28478,14.0,0.9106,Light
001374,7851,27.0,0.8348,None
001374,7852,35.0,0.8997,Light
001374,7854,37.0,0.8737,None
001374,7855,33.0,0.8029,Light
001374,7857,28.0,0.5731,Light
001374,7853,39.0,0.9204,None
001377,15162,7.0,0.9336,None
001377,15163,12.0,0.6001,None
001377,15160,8.0,0.9233,None
001377,15159,16.0,0.9385,None
001377,15158,9.0,0.6104,Medium
001377,15156,15.0,0.9396,None
001377,15157,18.0,0.9386,None
001402,26066,13.0,0.8612,None
001402,26065,9.0,0.1763,None
001402,26062,14.0,0.8881,None
001402,26063,0.0,0.0,Medium
001421,8313,8.0,0.9173,None
001421,8314,9.0,0.9378,None
001421,8317,7.0,0.7027,Light
001435,18753,19.0,0.9331,None
001435,18754,22.0,0.7886,Light
001435,18755,17.0,0.9231,Light
001441,6917,8.0,0.6698,Heavy
001441,6916,9.0,0.9208,None
001441,6915,7.0,0.9345,Light
001448,1855,10.0,0.9443,None
001448,1856,27.0,0.9194,None
001448,1862,15.0,0.6852,Light
001448,1859,25.0,0.9131,Light
001448,1875,18.0,0.6558,Medium
001448,1873,9.0,0.8362,Light
001448,1858,6.0,0.6547,Medium
001448,1857,13.0,0.91,Light
001448,1867,14.0,0.3243,None
001448,1866,17.0,0.9167,None
001448,1865,16.0,0.8357,Light
001448,1860,26.0,0.9169,None
001448,1864,11.0,0.9135,Light
001448,1863,8.0,0.8903,None
001448,1861,5.0,0.8621,Light
001450,8083,26.0,0.5457,Light
001450,8074,17.0,0.7756,Light
001450,8073,19.0,0.7989,Light
001450,8081,18.0,0.5102,Medium
001450,8080,27.0,0.4412,Heavy
001450,8079,20.0,0.8127,Light
001450,8078,22.0,0.8833,Light
001450,8076,15.0,0.8286,Light
001450,8075,16.0,0.9316,Light
001453,26530,37.0,0.6328,Medium
001453,26529,21.0,0.2784,Heavy
001453,26528,30.0,0.8856,Light
001453,26527,25.0,0.887,None
001453,26526,23.0,0.8039,Light
001460,14,5.0,0.7769,Light
001468,10594,31.0,0.5363,Heavy
001468,10587,32.0,0.9528,None
001468,10588,30.0,0.9211,None
001468,10589,36.0,0.859,Light
001468,10590,52.0,0.5915,Heavy
001468,10591,55.0,0.6147,VeryHeavy
001468,10599,16.0,0.1162,Light
001468,10593,44.0,0.8657,Medium
001468,10595,39.0,0.6365,Heavy
001468,10592,48.0,0.8459,Light
001470,19989,8.0,0.9518,None
001471,4921,29.0,0.8514,None
001471,4920,28.0,0.4976,Medium
001471,4919,22.0,0.8321,Light
001471,4923,21.0,0.3443,None
001471,4922,3.0,0.2878,None
001471,4916,27.0,0.9197,None
001471,4917,18.0,0.9669,Light
001471,4918,30.0,0.9303,Light
001472,19981,17.0,0.9615,Light
001472,19978,28.0,0.9074,None
001472,19977,5.0,0.7301,Medium
001472,19976,26.0,0.9044,None
001472,19988,24.0,0.7086,Medium
001472,19984,6.0,0.8971,None
001472,19987,16.0,0.8966,None
001472,19979,11.0,0.8212,None
001472,19980,12.0,0.6234,Medium
001482,24875,13.0,0.963,None
001490,27136,29.0,0.7313,Light
001490,27137,21.0,0.9474,None
001490,27138,22.0,0.9584,Light
001490,27145,33.0,0.7977,Light
001490,27140,36.0,0.8475,None
001490,27144,35.0,0.6379,VeryHeavy
001490,27139,24.0,0.9061,Light
001490,27143,18.0,0.7695,Light
001490,27148,28.0,0.5728,VeryHeavy
001490,27141,34.0,0.8465,Light
001510,20844,7.0,0.8804,Light
001510,20842,10.0,0.8717,None
001518,28070,0.0,0.0,None
001518,28066,8.0,0.5136,None
001529,16913,0.0,0.0,None
001529,16906,6.0,0.9167,None
001529,16907,3.0,0.9517,None
001529,16909,4.0,0.8622,None
001529,16908,5.0,0.8324,Light
001532,2511,14.0,0.4937,Light
001532,2507,13.0,0.939,None
001555,836,7.0,0.8053,Medium
001555,833,18.0,0.5931,Heavy
001577,16797,19.0,0.6289,Light
001577,16794,22.0,0.9338,Light
001577,16798,28.0,0.7872,Light
001583,9091,5.0,0.8434,None
001583,9088,3.0,0.8627,Light
001583,9085,8.0,0.8854,None
001583,9086,6.0,0.7919,Light
001597,17483,14.0,0.8646,Medium
001597,17481,17.0,0.9072,Light
001597,17480,10.0,0.7538,Light
001597,17479,12.0,0.8857,None
001597,17478,6.0,0.8437,Medium
001604,3841,11.0,0.9022,None
001604,3843,13.0,0.8515,None
001604,3845,25.0,0.6936,Heavy
001604,3844,21.0,0.7758,Light
001604,3842,15.0,0.8954,Light
001604,3849,24.0,0.6061,Medium
001604,3840,18.0,0.8871,None
001605,33486,6.0,0.8044,Light
001605,33483,16.0,0.88,None
001605,33489,7.0,0.9053,None
001605,33485,12.0,0.6464,None
001619,29720,11.0,0.8779,None
001619,29723,6.0,0.6376,Medium
001619,29725,7.0,0.7985,Light
001626,26985,9.0,0.7011,Medium
001626,26982,11.0,0.7427,Light
001626,26981,8.0,0.6878,Medium
001626,26979,14.0,0.9632,None
001626,26980,12.0,0.7945,Medium
001650,26092,18.0,0.9291,None
001650,26090,19.0,0.8225,Light
001650,26085,13.0,0.9134,None
001650,26084,10.0,0.9337,None
001650,26087,11.0,0.5725,Medium
001650,26086,17.0,0.9094,None
001650,26083,14.0,0.9143,None
001650,26098,16.0,0.295,Heavy
001650,26089,15.0,0.6108,Light
001658,32841,11.0,0.4265,Medium
001658,32837,18.0,0.8652,Light
001658,32838,17.0,0.8547,Heavy
001658,32835,15.0,0.864,None
001658,32840,8.0,0.8145,Medium
001658,32839,10.0,0.89,None
001658,32836,9.0,0.9495,Light
001679,6393,13.0,0.9549,None
001679,6395,10.0,0.9287,Light
001679,6394,11.0,0.8922,None
001690,13765,14.0,0.9278,None
001690,13766,21.0,0.9203,None
001690,13767,16.0,0.7906,None
001690,13768,24.0,0.8459,Light
001695,21402,9.0,0.9187,None
001695,21401,4.0,0.8202,None
001695,21406,13.0,0.9413,Light
001695,21404,11.0,0.5644,Light
001695,21403,6.0,0.8942,Medium
001708,10444,13.0,0.2741,VeryHeavy
001708,10431,23.0,0.9273,None
001708,10432,14.0,0.8886,Light
