,image_id,tp,fp,fn,precision,recall
83,014025,17,1,23,0.944,0.425
84,030341,7,1,17,0.875,0.292
85,033337,7,2,22,0.778,0.241
86,037973,8,0,8,1.0,0.5
87,029708,9,1,3,0.9,0.75
88,041051,1,0,0,1.0,1.0
89,015081,16,3,23,0.842,0.41
90,045270,1,0,2,1.0,0.333
91,031325,3,0,22,1.0,0.12
92,030198,5,1,38,0.833,0.116
93,026822,7,3,28,0.7,0.2
94,006465,8,0,9,1.0,0.471
95,036535,4,1,7,0.8,0.364
96,008565,1,2,16,0.333,0.059
97,005093,1,0,3,1.0,0.25
98,020564,0,2,2,0.0,0.0
99,012747,2,0,14,1.0,0.125
100,018003,6,0,8,1.0,0.429
101,034162,3,0,13,1.0,0.187
102,029084,5,1,24,0.833,0.172
103,035659,6,2,6,0.75,0.5
104,046121,8,3,18,0.727,0.308
105,017599,3,1,13,0.75,0.187
106,046949,11,1,16,0.917,0.407
107,018153,3,0,3,1.0,0.5
108,023951,1,0,13,1.0,0.071
109,038739,13,7,29,0.65,0.31
110,001555,6,0,45,1.0,0.118
111,021246,14,1,19,0.933,0.424
112,044281,10,0,16,1.0,0.385
113,039355,4,1,13,0.8,0.235
114,032925,8,1,30,0.889,0.211
115,032745,4,1,15,0.8,0.211
116,033717,10,0,9,1.0,0.526
117,017797,3,0,12,1.0,0.2
118,030752,11,0,4,1.0,0.733
119,036842,3,1,7,0.75,0.3
120,033014,2,0,15,1.0,0.118
121,027399,8,1,6,0.889,0.571
122,005212,15,2,53,0.882,0.221
123,031601,1,0,2,1.0,0.333
124,005339,4,1,7,0.8,0.364
125,023550,7,1,15,0.875,0.318
126,014821,6,2,4,0.75,0.6
127,046010,7,0,5,1.0,0.583
128,009491,0,1,5,0.0,0.0
129,044884,3,0,2,1.0,0.6
130,043227,4,3,11,0.571,0.267
131,031678,9,0,4,1.0,0.692
132,031691,4,1,21,0.8,0.16
133,018176,8,4,10,0.667,0.444
134,012627,7,1,14,0.875,0.333
135,049132,4,0,5,1.0,0.444
136,003172,11,1,19,0.917,0.367
137,011905,1,5,19,0.167,0.05
138,020331,5,1,8,0.833,0.385
139,049653,1,0,2,1.0,0.333
140,002042,6,8,33,0.429,0.154
141,013590,2,4,2,0.333,0.5
142,005786,8,0,17,1.0,0.32
143,040276,4,3,15,0.571,0.211
144,049417,3,1,6,0.75,0.333
145,032519,4,0,15,1.0,0.211
146,039095,0,1,18,0.0,0.0
147,009712,5,2,7,0.714,0.417
148,011901,4,1,8,0.8,0.333
149,004258,1,2,7,0.333,0.125
150,015593,6,1,17,0.857,0.261
151,033908,4,0,14,1.0,0.222
152,042375,7,2,15,0.778,0.318
153,003066,4,3,13,0.571,0.235
154,014573,2,2,19,0.5,0.095
155,030935,4,0,25,1.0,0.138
156,038647,6,6,17,0.5,0.261
157,033033,10,0,28,1.0,0.263
158,008843,13,3,6,0.812,0.684
159,001020,4,0,7,1.0,0.364
160,012157,3,2,13,0.6,0.187
161,041226,5,1,22,0.833,0.185
162,023726,4,1,7,0.8,0.364
163,009767,5,0,6,1.0,0.455
164,021223,11,2,15,0.846,0.423
165,002199,9,1,16,0.9,0.36
166,032023,2,0,1,1.0,0.667
167,022294,1,0,1,1.0,0.5
168,015131,3,0,9,1.0,0.25
169,047823,4,0,0,1.0,1.0
170,008264,5,0,46,1.0,0.098
171,007435,5,1,19,0.833,0.208
172,040122,8,3,20,0.727,0.286
173,007011,5,0,11,1.0,0.312
174,012483,1,2,5,0.333,0.167
175,001148,7,1,28,0.875,0.2
176,041682,5,2,12,0.714,0.294
177,028984,8,0,18,1.0,0.308
178,044189,5,1,8,0.833,0.385
179,023112,4,3,6,0.571,0.4
180,012308,15,2,23,0.882,0.395
181,011958,10,0,11,1.0,0.476
182,039119,3,1,22,0.75,0.12
183,009379,12,2,12,0.857,0.5
184,027054,6,1,11,0.857,0.353
185,002527,11,1,4,0.917,0.733
186,017945,2,1,6,0.667,0.25
187,009653,6,3,20,0.667,0.231
188,010625,1,0,5,1.0,0.167
189,013368,4,0,16,1.0,0.2
190,032402,11,1,11,0.917,0.5
191,029534,3,4,18,0.429,0.143
192,028345,14,6,25,0.7,0.359
193,006563,6,0,28,1.0,0.176
194,015146,9,1,15,0.9,0.375
195,030431,5,2,25,0.714,0.167
196,010994,2,0,4,1.0,0.333
197,030323,13,1,10,0.929,0.565
198,036230,4,0,10,1.0,0.286
199,024315,1,0,8,1.0,0.111
200,043218,5,1,24,0.833,0.172
201,004722,12,1,39,0.923,0.235
202,013282,11,8,36,0.579,0.234
203,017906,7,0,12,1.0,0.368
204,020971,7,0,1,1.0,0.875
205,021549,11,2,18,0.846,0.379
206,016766,2,0,8,1.0,0.2
207,048227,18,3,12,0.857,0.6
208,033232,3,0,5,1.0,0.375
209,027733,1,1,3,0.5,0.25
210,021863,2,1,7,0.667,0.222
211,006309,2,3,8,0.4,0.2
212,026324,3,1,2,0.75,0.6
213,024026,3,0,2,1.0,0.6
214,003929,6,0,8,1.0,0.429
215,019491,6,1,16,0.857,0.273
216,009952,16,4,11,0.8,0.593
217,014035,8,1,24,0.889,0.25
218,039853,9,1,19,0.9,0.321
219,020933,10,4,28,0.714,0.263
220,047625,9,1,17,0.9,0.346
221,046395,5,3,27,0.625,0.156
222,049362,23,5,47,0.821,0.329
223,026909,5,1,36,0.833,0.122
224,014824,6,1,27,0.857,0.182
225,019324,2,2,15,0.5,0.118
226,033461,5,2,31,0.714,0.139
227,048398,14,4,43,0.778,0.246
228,025066,9,3,24,0.75,0.273
229,016043,6,1,13,0.857,0.316
230,046345,1,2,11,0.333,0.083
231,042781,4,3,10,0.571,0.286
232,025850,4,2,10,0.667,0.286
233,044417,7,1,10,0.875,0.412
234,008300,5,1,6,0.833,0.455
235,034043,4,0,12,1.0,0.25
236,030311,7,0,11,1.0,0.389
237,004822,11,0,26,1.0,0.297
238,010876,3,0,9,1.0,0.25
239,016220,2,3,10,0.4,0.167
240,025119,11,2,21,0.846,0.344
241,012383,5,0,5,1.0,0.5
242,032884,13,6,32,0.684,0.289
243,036993,6,0,8,1.0,0.429
244,031925,1,0,6,1.0,0.143
245,016586,10,0,11,1.0,0.476
246,001448,19,2,35,0.905,0.352
247,001144,5,1,12,0.833,0.294
248,017388,0,4,6,0.0,0.0
249,045862,1,1,2,0.5,0.333
250,034287,1,0,5,1.0,0.167
251,029656,1,0,6,1.0,0.143
252,029546,4,0,3,1.0,0.571
253,037098,8,1,42,0.889,0.16
254,017585,0,1,7,0.0,0.0
255,007566,2,1,14,0.667,0.125
256,022573,3,3,9,0.5,0.25
257,025072,9,1,19,0.9,0.321
258,039949,8,6,24,0.571,0.25
259,049422,7,2,13,0.778,0.35
260,016348,0,1,7,0.0,0.0
261,023142,3,3,11,0.5,0.214
262,002769,11,0,16,1.0,0.407
263,002301,3,0,5,1.0,0.375
264,019263,4,2,14,0.667,0.222
265,031417,1,3,25,0.25,0.038
266,017687,6,0,10,1.0,0.375
267,041908,6,3,12,0.667,0.333
268,040455,15,1,30,0.937,0.333
269,005765,5,3,3,0.625,0.625
270,005922,6,1,11,0.857,0.353
271,047971,1,0,2,1.0,0.333
272,010940,2,0,1,1.0,0.667
273,027657,1,1,22,0.5,0.043
274,010259,2,2,21,0.5,0.087
275,036348,7,2,10,0.778,0.412
276,048236,7,0,10,1.0,0.412
277,022264,5,0,21,1.0,0.192
278,029205,1,0,7,1.0,0.125
279,018979,7,0,6,1.0,0.538
280,032027,4,1,17,0.8,0.19
281,045404,16,3,77,0.842,0.172
282,016224,1,1,10,0.5,0.091
283,018307,12,2,10,0.857,0.545
284,020281,5,0,4,1.0,0.556
285,010383,23,3,37,0.885,0.383
286,037051,7,0,15,1.0,0.318
287,022830,9,0,8,1.0,0.529
288,037861,1,1,8,0.5,0.111
289,018922,11,3,27,0.786,0.289
290,003512,7,2,33,0.778,0.175
291,010938,1,2,10,0.333,0.091
292,044787,9,0,9,1.0,0.5
293,048201,4,2,10,0.667,0.286
294,012102,1,1,1,0.5,0.5
295,019059,2,0,14,1.0,0.125
296,022267,19,1,23,0.95,0.452
297,045549,2,2,9,0.5,0.182
298,039165,2,0,9,1.0,0.182
299,046404,6,9,18,0.4,0.25
300,034170,1,0,4,1.0,0.2
301,032271,1,0,2,1.0,0.333
302,038196,3,0,5,1.0,0.375
303,046690,6,0,4,1.0,0.6
304,039795,10,0,27,1.0,0.27
305,015609,2,2,11,0.5,0.154
306,010227,4,0,9,1.0,0.308
307,046848,5,0,5,1.0,0.5
308,039418,4,0,17,1.0,0.19
309,031859,5,1,12,0.833,0.294
310,046429,8,8,37,0.5,0.178
311,033945,1,0,1,1.0,0.5
312,048296,3,0,18,1.0,0.143
313,005270,3,1,4,0.75,0.429
314,020855,14,3,25,0.824,0.359
315,041368,0,2,3,0.0,0.0
316,035269,4,1,4,0.8,0.5
317,000369,4,0,8,1.0,0.333
318,047635,3,3,10,0.5,0.231
319,019738,4,0,8,1.0,0.333
320,046053,4,4,17,0.5,0.19
321,017555,6,3,13,0.667,0.316
322,015441,7,2,28,0.778,0.2
323,040582,18,1,19,0.947,0.486
324,025820,2,1,8,0.667,0.2
325,041961,4,0,8,1.0,0.333
326,022461,6,0,13,1.0,0.316
327,007614,10,1,25,0.909,0.286
328,018768,10,0,18,1.0,0.357
329,014006,1,0,2,1.0,0.333
330,022498,5,0,16,1.0,0.238
331,043892,6,1,8,0.857,0.429
332,041332,14,2,30,0.875,0.318
333,048799,3,0,9,1.0,0.25
334,035430,1,1,8,0.5,0.111
335,020995,11,3,17,0.786,0.393
336,003034,2,0,9,1.0,0.182
337,018484,2,0,14,1.0,0.125
338,007612,3,1,11,0.75,0.214
339,034764,1,0,16,1.0,0.059
340,006543,8,1,10,0.889,0.444
341,003553,12,2,18,0.857,0.4
342,040977,5,1,13,0.833,0.278
343,001532,4,4,7,0.5,0.364
344,026639,5,0,9,1.0,0.357
345,027249,1,1,2,0.5,0.333
346,010236,9,0,4,1.0,0.692
347,009913,4,2,26,0.667,0.133
348,026863,7,2,17,0.778,0.292
349,023284,2,0,3,1.0,0.4
350,017282,7,3,18,0.7,0.28
351,042350,7,5,32,0.583,0.179
352,040002,8,0,8,1.0,0.5
353,033206,4,2,5,0.667,0.444
354,049296,4,3,29,0.571,0.121
355,025003,7,2,12,0.778,0.368
356,039266,9,1,13,0.9,0.409
357,016925,4,1,16,0.8,0.2
358,032569,7,1,19,0.875,0.269
359,040673,10,0,12,1.0,0.455
360,026081,13,2,20,0.867,0.394
361,031888,7,3,14,0.7,0.333
362,032319,1,1,4,0.5,0.2
363,000374,5,0,3,1.0,0.625
364,032069,8,3,15,0.727,0.348
365,015613,11,2,18,0.846,0.379
366,031012,4,0,4,1.0,0.5
367,012613,21,3,23,0.875,0.477
368,034158,6,3,28,0.667,0.176
369,013354,8,0,16,1.0,0.333
370,014304,6,3,18,0.667,0.25
371,000999,9,2,24,0.818,0.273
372,034254,3,0,8,1.0,0.273
373,047184,1,2,4,0.333,0.2
374,034462,4,4,7,0.5,0.364
375,033064,10,2,17,0.833,0.37
376,031630,2,2,10,0.5,0.167
377,005470,3,0,5,1.0,0.375
378,036330,2,1,28,0.667,0.067
379,048658,10,2,15,0.833,0.4
380,023152,1,0,5,1.0,0.167
381,002624,11,4,7,0.733,0.611
382,042574,11,3,20,0.786,0.355
383,015208,2,0,8,1.0,0.2
384,007573,4,4,10,0.5,0.286
385,041526,1,3,22,0.25,0.043
386,011448,5,0,8,1.0,0.385
387,022563,3,0,7,1.0,0.3
388,037843,7,1,7,0.875,0.5
389,033212,5,2,13,0.714,0.278
390,045112,8,0,31,1.0,0.205
391,030768,15,1,11,0.937,0.577
392,005980,4,0,1,1.0,0.8
393,020165,3,1,11,0.75,0.214
394,025096,10,0,14,1.0,0.417
395,038939,8,1,10,0.889,0.444
396,042675,3,1,20,0.75,0.13
397,019243,2,0,14,1.0,0.125
398,018938,3,0,7,1.0,0.3
399,041740,3,4,33,0.429,0.083
400,010107,3,0,16,1.0,0.158
401,019927,5,0,16,1.0,0.238
402,038507,10,6,22,0.625,0.312
403,033332,3,1,32,0.75,0.086
404,013846,2,0,6,1.0,0.25
405,025203,8,1,17,0.889,0.32
406,009013,14,4,13,0.778,0.519
407,006829,2,1,14,0.667,0.125
408,046674,3,1,18,0.75,0.143
409,035312,5,3,15,0.625,0.25
410,011543,5,1,17,0.833,0.227
411,043352,2,0,17,1.0,0.105
412,012809,7,0,20,1.0,0.259
413,014770,3,0,10,1.0,0.231
414,046600,11,1,8,0.917,0.579
415,037871,2,0,3,1.0,0.4
416,010529,4,4,18,0.5,0.182
417,005196,5,3,12,0.625,0.294
418,035533,5,5,45,0.5,0.1
419,026508,10,5,26,0.667,0.278
420,034833,1,0,7,1.0,0.125
421,016871,17,2,13,0.895,0.567
422,004901,11,3,27,0.786,0.289
423,024073,10,0,20,1.0,0.333
424,000262,9,0,11,1.0,0.45
425,041248,6,2,25,0.75,0.194
426,040963,19,2,21,0.905,0.475
427,004904,2,0,18,1.0,0.1
428,030671,6,1,22,0.857,0.214
429,046521,4,1,11,0.8,0.267
430,010747,3,0,2,1.0,0.6
431,022090,13,3,14,0.812,0.481
432,043096,8,0,12,1.0,0.4
433,041468,3,2,5,0.6,0.375
434,034368,1,0,8,1.0,0.111
435,037604,2,0,0,1.0,1.0
436,030374,9,2,26,0.818,0.257
437,038792,4,0,6,1.0,0.4
438,035998,13,0,15,1.0,0.464
439,002280,8,0,10,1.0,0.444
440,032726,4,0,8,1.0,0.333
441,040090,7,3,19,0.7,0.269
442,027470,4,2,16,0.667,0.2
443,034817,2,1,23,0.667,0.08
444,044898,7,0,5,1.0,0.583
445,042232,0,2,18,0.0,0.0
446,016904,11,0,34,1.0,0.244
447,025153,1,1,10,0.5,0.091
448,049661,11,0,15,1.0,0.423
449,038082,1,0,3,1.0,0.25
450,032770,3,0,9,1.0,0.25
451,037679,9,2,71,0.818,0.112
452,014371,5,2,15,0.714,0.25
453,007592,2,0,6,1.0,0.25
454,009760,5,0,26,1.0,0.161
455,018578,13,4,18,0.765,0.419
456,037501,1,0,5,1.0,0.167
457,020904,10,2,38,0.833,0.208
458,006550,2,0,8,1.0,0.2
459,003425,3,0,20,1.0,0.13
460,033773,1,3,5,0.25,0.167
461,021404,1,1,4,0.5,0.2
462,015196,5,0,10,1.0,0.333
463,016370,7,0,8,1.0,0.467
464,047999,2,0,7,1.0,0.222
465,017072,1,0,0,1.0,1.0
466,007002,10,0,13,1.0,0.435
467,034030,9,2,20,0.818,0.31
468,002320,3,0,26,1.0,0.103
469,021582,4,1,13,0.8,0.235
470,016611,6,1,8,0.857,0.429
471,003839,7,4,23,0.636,0.233
472,019288,2,0,16,1.0,0.111
473,030580,0,1,15,0.0,0.0
474,021736,4,0,21,1.0,0.16
475,026686,8,1,14,0.889,0.364
476,023792,7,2,12,0.778,0.368
477,008603,13,0,9,1.0,0.591
478,033623,2,0,1,1.0,0.667
479,031616,1,0,1,1.0,0.5
480,007187,10,2,5,0.833,0.667
481,030638,1,2,11,0.333,0.083
482,003627,3,0,7,1.0,0.3
483,033188,1,0,2,1.0,0.333
484,049601,5,1,9,0.833,0.357
485,017604,12,3,17,0.8,0.414
486,012365,6,0,13,1.0,0.316
487,046587,6,1,18,0.857,0.25
488,007688,10,0,14,1.0,0.417
489,039014,8,1,11,0.889,0.421
490,044554,10,0,19,1.0,0.345
491,041272,5,0,14,1.0,0.263
492,041619,10,2,19,0.833,0.345
493,034875,4,2,41,0.667,0.089
494,000047,11,2,18,0.846,0.379
495,021359,4,0,37,1.0,0.098
496,002417,13,2,21,0.867,0.382
497,036612,1,3,21,0.25,0.045
498,007670,9,3,15,0.75,0.375
499,010486,7,0,11,1.0,0.389
500,039922,13,4,19,0.765,0.406
501,031238,7,1,35,0.875,0.167
502,006926,5,2,15,0.714,0.25
503,011246,1,0,3,1.0,0.25
504,020169,7,9,23,0.437,0.233
505,031296,3,0,10,1.0,0.231
506,044598,8,1,14,0.889,0.364
507,005830,3,0,4,1.0,0.429
508,015412,10,0,6,1.0,0.625
509,000243,5,0,26,1.0,0.161
510,033259,3,0,10,1.0,0.231
511,009551,1,0,0,1.0,1.0
512,023942,12,1,23,0.923,0.343
513,035055,8,2,12,0.8,0.4
514,021379,0,1,4,0.0,0.0
515,036970,5,1,18,0.833,0.217
516,028186,7,2,25,0.778,0.219
517,044348,4,1,19,0.8,0.174
518,008383,5,2,19,0.714,0.208
519,013723,6,1,16,0.857,0.273
520,030134,4,0,24,1.0,0.143
521,045660,10,3,16,0.769,0.385
522,045999,5,2,12,0.714,0.294
523,048621,7,1,20,0.875,0.259
524,041470,5,1,32,0.833,0.135
525,006787,2,2,2,0.5,0.5
526,003434,4,0,14,1.0,0.222
527,000775,8,3,38,0.727,0.174
528,027668,4,1,13,0.8,0.235
529,001604,10,0,23,1.0,0.303
530,013714,3,0,2,1.0,0.6
531,023740,7,2,16,0.778,0.304
532,028079,7,4,13,0.636,0.35
533,005905,3,3,10,0.5,0.231
534,030001,9,4,20,0.692,0.31
535,010184,4,1,12,0.8,0.25
536,020139,12,0,24,1.0,0.333
537,045036,8,0,12,1.0,0.4
538,016539,4,1,17,0.8,0.19
539,029761,4,3,9,0.571,0.308
540,042858,9,0,19,1.0,0.321
541,041249,11,0,22,1.0,0.333
542,009410,7,1,14,0.875,0.333
543,042105,5,1,20,0.833,0.2
544,003401,5,0,9,1.0,0.357
545,037869,9,3,18,0.75,0.333
546,003601,6,2,34,0.75,0.15
547,021055,3,0,4,1.0,0.429
548,038827,3,2,8,0.6,0.273
549,043184,9,2,15,0.818,0.375
550,028650,2,0,6,1.0,0.25
551,038742,2,2,16,0.5,0.111
552,035470,11,4,25,0.733,0.306
553,026706,11,4,43,0.733,0.204
554,040923,6,0,9,1.0,0.4
555,009993,8,0,22,1.0,0.267
556,003657,6,4,14,0.6,0.3
557,013114,11,5,14,0.687,0.44
558,046868,5,2,14,0.714,0.263
559,040458,9,1,29,0.9,0.237
560,011650,3,1,20,0.75,0.13
561,028424,4,0,24,1.0,0.143
562,002353,8,1,28,0.889,0.222
563,020330,1,1,5,0.5,0.167
564,021692,1,1,9,0.5,0.1
565,013696,5,0,2,1.0,0.714
566,037710,6,2,13,0.75,0.316
567,046578,4,1,7,0.8,0.364
568,045564,8,0,12,1.0,0.4
569,019652,14,2,17,0.875,0.452
570,040622,3,1,5,0.75,0.375
571,038130,2,0,4,1.0,0.333
572,018897,1,0,3,1.0,0.25
573,033003,8,3,12,0.727,0.4
574,033663,9,2,19,0.818,0.321
575,005735,4,2,11,0.667,0.267
576,031214,5,1,13,0.833,0.278
577,017911,10,0,19,1.0,0.345
578,015934,5,1,11,0.833,0.312
579,003165,10,6,30,0.625,0.25
580,043921,2,1,4,0.667,0.333
581,006293,6,0,4,1.0,0.6
582,030279,1,1,25,0.5,0.038
583,004913,6,2,23,0.75,0.207
584,046969,7,2,26,0.778,0.212
585,034202,18,3,27,0.857,0.4
586,019601,3,2,12,0.6,0.2
587,048656,5,2,19,0.714,0.208
588,031199,2,0,14,1.0,0.125
589,025373,11,1,17,0.917,0.393
590,032116,9,5,24,0.643,0.273
591,033729,7,0,7,1.0,0.5
592,027494,3,0,4,1.0,0.429
593,031489,2,0,11,1.0,0.154
594,020533,1,1,10,0.5,0.091
595,022137,2,1,10,0.667,0.167
596,047339,2,1,8,0.667,0.2
597,002052,3,1,13,0.75,0.187
598,019550,4,0,12,1.0,0.25
599,033500,13,4,63,0.765,0.171
600,007041,1,1,3,0.5,0.25
601,038294,0,1,1,0.0,0.0
602,005265,6,0,8,1.0,0.429
603,037603,1,0,0,1.0,1.0
604,027281,12,1,25,0.923,0.324
605,045659,7,0,18,1.0,0.28
606,024387,3,0,12,1.0,0.2
607,025926,9,2,16,0.818,0.36
608,039439,5,0,7,1.0,0.417
609,015801,10,1,25,0.909,0.286
610,009458,3,1,6,0.75,0.333
611,030346,15,2,20,0.882,0.429
612,006184,2,0,14,1.0,0.125
613,047281,8,1,20,0.889,0.286
614,015018,12,1,7,0.923,0.632
615,010009,4,0,6,1.0,0.4
616,008469,5,0,5,1.0,0.5
617,045767,25,4,42,0.862,0.373
618,026087,4,0,10,1.0,0.286
619,046277,1,1,7,0.5,0.125
620,036616,3,0,31,1.0,0.088
621,041732,10,0,15,1.0,0.4
622,012546,1,0,0,1.0,1.0
623,005451,7,0,2,1.0,0.778
624,019227,8,1,41,0.889,0.163
625,026985,13,1,14,0.929,0.481
626,033635,5,1,3,0.833,0.625
627,041067,1,1,4,0.5,0.2
628,009780,11,1,17,0.917,0.393
629,014870,8,0,46,1.0,0.148
630,038508,2,0,3,1.0,0.4
631,012194,2,0,5,1.0,0.286
632,014064,4,1,14,0.8,0.222
633,003976,6,1,14,0.857,0.3
634,013730,7,0,8,1.0,0.467
635,019994,14,2,19,0.875,0.424
636,013777,6,1,12,0.857,0.333
637,025407,3,2,7,0.6,0.3
638,015009,2,5,50,0.286,0.038
639,044997,10,3,20,0.769,0.333
640,013961,1,0,1,1.0,0.5
641,019760,8,1,12,0.889,0.4
642,039027,7,4,26,0.636,0.212
643,042088,6,3,16,0.667,0.273
644,032916,8,1,25,0.889,0.242
645,002203,6,1,25,0.857,0.194
646,043053,14,1,32,0.933,0.304
647,031308,2,2,3,0.5,0.4
648,021921,5,3,6,0.625,0.455
649,039271,3,1,12,0.75,0.2
650,022723,13,1,16,0.929,0.448
651,045949,4,0,15,1.0,0.211
652,038656,6,1,17,0.857,0.261
653,030551,4,1,3,0.8,0.571
654,048900,2,1,7,0.667,0.222
655,000773,7,1,34,0.875,0.171
656,004697,3,2,11,0.6,0.214
657,043656,1,0,2,1.0,0.333
658,011703,5,2,28,0.714,0.152
659,016511,9,0,16,1.0,0.36
660,003719,5,1,14,0.833,0.263
661,040518,2,0,10,1.0,0.167
662,016291,5,2,8,0.714,0.385
663,014778,9,2,13,0.818,0.409
664,007831,8,2,19,0.8,0.296
665,015384,5,2,12,0.714,0.294
666,038332,18,1,17,0.947,0.514
667,047775,1,0,2,1.0,0.333
668,023341,0,1,3,0.0,0.0
669,024305,4,0,5,1.0,0.444
670,047349,1,1,4,0.5,0.2
671,049736,3,0,14,1.0,0.176
672,043889,11,3,22,0.786,0.333
673,038559,3,0,5,1.0,0.375
674,030487,2,2,5,0.5,0.286
675,028002,8,2,24,0.8,0.25
676,020125,3,0,18,1.0,0.143
677,022613,4,0,2,1.0,0.667
678,000960,3,0,8,1.0,0.273
679,001471,6,3,46,0.667,0.115
680,035357,2,0,1,1.0,0.667
681,043392,3,0,17,1.0,0.15
682,017637,5,1,18,0.833,0.217
683,015087,10,0,4,1.0,0.714
684,006760,10,2,17,0.833,0.37
685,005565,5,0,20,1.0,0.2
686,013733,15,2,16,0.882,0.484
687,008851,10,2,19,0.833,0.345
688,033414,9,9,19,0.5,0.321
689,009240,15,3,20,0.833,0.429
690,036215,4,2,4,0.667,0.5
691,047569,3,0,1,1.0,0.75
692,026396,4,0,4,1.0,0.5
693,037167,3,0,3,1.0,0.5
694,048235,7,0,10,1.0,0.412
695,021989,5,2,18,0.714,0.217
696,026170,5,0,10,1.0,0.333
697,043699,7,1,5,0.875,0.583
698,012703,8,1,12,0.889,0.4
699,030978,11,3,17,0.786,0.393
700,041416,6,3,16,0.667,0.273
701,024492,0,1,7,0.0,0.0
702,041097,0,2,5,0.0,0.0
703,002790,4,2,14,0.667,0.222
704,022659,4,1,12,0.8,0.25
705,025912,4,0,2,1.0,0.667
706,015748,3,0,31,1.0,0.088
707,018447,1,0,3,1.0,0.25
708,019365,4,2,11,0.667,0.267
709,047340,7,2,20,0.778,0.259
710,026380,9,6,12,0.6,0.429
711,016455,0,1,9,0.0,0.0
712,033513,1,1,1,0.5,0.5
713,004337,5,1,23,0.833,0.179
714,016346,3,0,23,1.0,0.115
715,028469,4,2,20,0.667,0.167
716,036470,3,2,17,0.6,0.15
717,035917,11,2,24,0.846,0.314
718,038064,8,2,17,0.8,0.32
719,029401,4,3,25,0.571,0.138
720,023813,7,1,8,0.875,0.467
721,039329,8,0,9,1.0,0.471
722,049411,0,4,29,0.0,0.0
723,013015,2,1,13,0.667,0.133
724,015973,1,0,0,1.0,1.0
725,049746,7,1,4,0.875,0.636
726,046194,14,2,13,0.875,0.519
727,038059,11,1,17,0.917,0.393
728,032894,10,4,32,0.714,0.238
729,040742,13,3,15,0.812,0.464
730,043056,2,0,37,1.0,0.051
731,031665,1,0,8,1.0,0.111
732,037457,3,1,11,0.75,0.214
733,022224,3,1,12,0.75,0.2
