,image_id,tp,fp,fn,precision,recall
201,004722,7,6,44,0.538,0.137
202,013282,4,15,43,0.211,0.085
203,017906,3,4,15,0.429,0.167
204,020971,6,1,2,0.857,0.75
205,021549,5,8,24,0.385,0.172
206,016766,2,0,8,1.0,0.2
207,048227,13,8,17,0.619,0.433
208,033232,2,1,6,0.667,0.25
209,027733,0,2,4,0.0,0.0
210,021863,2,1,7,0.667,0.222
211,006309,2,3,8,0.4,0.2
212,026324,3,1,2,0.75,0.6
213,024026,2,1,3,0.667,0.4
214,003929,2,4,12,0.333,0.143
215,019491,4,3,18,0.571,0.182
216,009952,11,9,16,0.55,0.407
217,014035,5,4,27,0.556,0.156
218,039853,6,4,22,0.6,0.214
219,020933,5,9,32,0.357,0.135
220,047625,4,6,22,0.4,0.154
221,046395,3,5,29,0.375,0.094
222,049362,13,15,57,0.464,0.186
223,026909,2,4,39,0.333,0.049
224,014824,4,3,29,0.571,0.121
225,019324,0,4,17,0.0,0.0
226,033461,4,3,32,0.571,0.111
227,048398,9,9,48,0.5,0.158
228,025066,6,6,27,0.5,0.182
229,016043,5,2,14,0.714,0.263
230,046345,1,2,11,0.333,0.083
231,042781,3,4,11,0.429,0.214
232,025850,4,2,10,0.667,0.286
233,044417,5,3,12,0.625,0.294
234,008300,3,3,8,0.5,0.273
235,034043,3,1,13,0.75,0.187
236,030311,6,1,12,0.857,0.333
237,004822,8,3,29,0.727,0.216
238,010876,3,0,9,1.0,0.25
239,016220,1,4,11,0.2,0.083
240,025119,4,9,28,0.308,0.125
241,012383,4,1,6,0.8,0.4
242,032884,7,12,38,0.368,0.156
243,036993,3,3,11,0.5,0.214
244,031925,1,0,6,1.0,0.143
245,016586,8,2,13,0.8,0.381
246,001448,13,8,41,0.619,0.241
247,001144,2,4,15,0.333,0.118
248,017388,0,4,6,0.0,0.0
249,045862,1,1,2,0.5,0.333
250,034287,1,0,5,1.0,0.167
251,029656,1,0,6,1.0,0.143
252,029546,4,0,3,1.0,0.571
253,037098,6,3,44,0.667,0.12
254,017585,0,1,7,0.0,0.0
255,007566,1,2,15,0.333,0.062
256,022573,2,4,10,0.333,0.167
257,025072,2,8,26,0.2,0.071
258,039949,5,9,27,0.357,0.156
259,049422,2,7,18,0.222,0.1
260,016348,0,1,7,0.0,0.0
261,023142,2,4,12,0.333,0.143
262,002769,5,6,22,0.455,0.185
263,002301,2,1,6,0.667,0.25
264,019263,3,3,15,0.5,0.167
265,031417,0,4,26,0.0,0.0
266,017687,5,1,11,0.833,0.312
267,041908,4,5,14,0.444,0.222
268,040455,8,8,37,0.5,0.178
269,005765,5,3,3,0.625,0.625
270,005922,3,4,14,0.429,0.176
271,047971,1,0,2,1.0,0.333
272,010940,1,1,2,0.5,0.333
273,027657,0,2,23,0.0,0.0
274,010259,0,4,23,0.0,0.0
275,036348,5,4,12,0.556,0.294
276,048236,2,5,15,0.286,0.118
277,022264,5,0,21,1.0,0.192
278,029205,1,0,7,1.0,0.125
279,018979,5,2,8,0.714,0.385
280,032027,4,1,17,0.8,0.19
281,045404,7,12,86,0.368,0.075
282,016224,1,1,10,0.5,0.091
283,018307,5,9,17,0.357,0.227
284,020281,5,0,4,1.0,0.556
285,010383,10,16,50,0.385,0.167
286,037051,6,1,16,0.857,0.273
287,022830,4,5,13,0.444,0.235
288,037861,1,1,8,0.5,0.111
289,018922,10,4,28,0.714,0.263
290,003512,5,4,35,0.556,0.125
291,010938,0,3,11,0.0,0.0
292,044787,2,7,16,0.222,0.111
293,048201,2,4,12,0.333,0.143
294,012102,1,1,1,0.5,0.5
295,019059,1,1,15,0.5,0.062
296,022267,11,9,31,0.55,0.262
297,045549,1,3,10,0.25,0.091
298,039165,2,0,9,1.0,0.182
299,046404,2,13,22,0.133,0.083
300,034170,1,0,4,1.0,0.2
301,032271,1,0,2,1.0,0.333
302,038196,3,0,5,1.0,0.375
303,046690,5,1,5,0.833,0.5
304,039795,5,5,32,0.5,0.135
305,015609,2,2,11,0.5,0.154
306,010227,2,2,11,0.5,0.154
307,046848,3,2,7,0.6,0.3
308,039418,2,2,19,0.5,0.095
309,031859,1,5,16,0.167,0.059
310,046429,4,12,40,0.25,0.091
311,033945,1,0,1,1.0,0.5
312,048296,1,2,20,0.333,0.048
313,005270,0,4,7,0.0,0.0
314,020855,5,12,34,0.294,0.128
315,041368,0,2,3,0.0,0.0
316,035269,3,2,5,0.6,0.375
317,000369,3,1,9,0.75,0.25
318,047635,2,4,11,0.333,0.154
319,019738,3,1,9,0.75,0.25
320,046053,3,5,18,0.375,0.143
321,017555,3,6,16,0.333,0.158
322,015441,2,7,33,0.222,0.057
323,040582,11,8,26,0.579,0.297
324,025820,2,1,8,0.667,0.2
325,041961,3,1,9,0.75,0.25
326,022461,6,0,13,1.0,0.316
327,007614,7,4,28,0.636,0.2
328,018768,5,5,23,0.5,0.179
329,014006,0,1,3,0.0,0.0
330,022498,4,1,17,0.8,0.19
331,043892,4,3,10,0.571,0.286
332,041332,9,7,35,0.562,0.205
333,048799,3,0,9,1.0,0.25
334,035430,1,1,8,0.5,0.111
335,020995,5,9,23,0.357,0.179
336,003034,2,0,9,1.0,0.182
337,018484,1,1,15,0.5,0.062
338,007612,2,2,12,0.5,0.143
339,034764,1,0,16,1.0,0.059
340,006543,5,4,13,0.556,0.278
341,003553,4,10,26,0.286,0.133
342,040977,3,3,15,0.5,0.167
343,001532,2,6,9,0.25,0.182
344,026639,2,3,12,0.4,0.143
345,027249,1,1,2,0.5,0.333
346,010236,3,6,10,0.333,0.231
347,009913,1,5,29,0.167,0.033
348,026863,3,6,21,0.333,0.125
349,023284,2,0,3,1.0,0.4
350,017282,4,6,21,0.4,0.16
351,042350,1,11,38,0.083,0.026
352,040002,7,1,9,0.875,0.437
353,033206,3,3,6,0.5,0.333
354,049296,2,5,31,0.286,0.061
355,025003,4,5,15,0.444,0.211
356,039266,6,4,16,0.6,0.273
357,016925,2,3,18,0.4,0.1
358,032569,4,4,22,0.5,0.154
359,040673,7,3,15,0.7,0.318
360,026081,8,7,25,0.533,0.242
361,031888,5,5,16,0.5,0.238
362,032319,1,1,4,0.5,0.2
363,000374,4,1,4,0.8,0.5
364,032069,4,7,19,0.364,0.174
365,015613,7,6,21,0.538,0.25
366,031012,2,2,6,0.5,0.25
367,012613,8,16,36,0.333,0.182
368,034158,4,5,30,0.444,0.118
369,013354,3,5,21,0.375,0.125
370,014304,4,5,20,0.444,0.167
371,000999,4,7,29,0.364,0.121
372,034254,2,1,9,0.667,0.182
373,047184,0,3,5,0.0,0.0
374,034462,3,5,8,0.375,0.273
375,033064,6,6,21,0.5,0.222
376,031630,1,3,11,0.25,0.083
377,005470,2,1,6,0.667,0.25
378,036330,0,3,30,0.0,0.0
379,048658,5,7,20,0.417,0.2
380,023152,0,1,6,0.0,0.0
381,002624,7,8,11,0.467,0.389
382,042574,6,8,25,0.429,0.194
383,015208,2,0,8,1.0,0.2
384,007573,2,6,12,0.25,0.143
385,041526,1,3,22,0.25,0.043
386,011448,5,0,8,1.0,0.385
387,022563,3,0,7,1.0,0.3
388,037843,3,5,11,0.375,0.214
389,033212,3,4,15,0.429,0.167
390,045112,4,4,35,0.5,0.103
391,030768,10,6,16,0.625,0.385
392,005980,4,0,1,1.0,0.8
393,020165,2,2,12,0.5,0.143
394,025096,4,6,20,0.4,0.167
395,038939,5,4,13,0.556,0.278
396,042675,2,2,21,0.5,0.087
397,019243,0,2,16,0.0,0.0
398,018938,3,0,7,1.0,0.3
399,041740,3,4,33,0.429,0.083
400,010107,3,0,16,1.0,0.158
401,019927,3,2,18,0.6,0.143
402,038507,5,11,27,0.312,0.156
403,033332,2,2,33,0.5,0.057
404,013846,1,1,7,0.5,0.125
405,025203,6,3,19,0.667,0.24
406,009013,9,9,18,0.5,0.333
407,006829,2,1,14,0.667,0.125
408,046674,3,1,18,0.75,0.143
409,035312,4,4,16,0.5,0.2
410,011543,3,3,19,0.5,0.136
411,043352,0,2,19,0.0,0.0
412,012809,6,1,21,0.857,0.222
413,014770,2,1,11,0.667,0.154
414,046600,7,5,12,0.583,0.368
415,037871,2,0,3,1.0,0.4
416,010529,3,5,19,0.375,0.136
417,005196,3,5,14,0.375,0.176
418,035533,1,9,49,0.1,0.02
419,026508,5,10,31,0.333,0.139
420,034833,0,1,8,0.0,0.0
421,016871,10,9,19,0.526,0.345
422,004901,3,11,35,0.214,0.079
423,024073,6,4,24,0.6,0.2
424,000262,5,4,15,0.556,0.25
425,041248,4,4,26,0.5,0.133
426,040963,7,14,33,0.333,0.175
427,004904,0,2,20,0.0,0.0
428,030671,3,4,25,0.429,0.107
429,046521,2,3,13,0.4,0.133
430,010747,1,2,4,0.333,0.2
431,022090,10,6,17,0.625,0.37
432,043096,6,2,14,0.75,0.3
433,041468,2,3,6,0.4,0.25
434,034368,0,1,9,0.0,0.0
435,037604,2,0,0,1.0,1.0
436,030374,5,6,30,0.455,0.143
437,038792,3,1,7,0.75,0.3
438,035998,8,5,20,0.615,0.286
439,002280,2,6,16,0.25,0.111
440,032726,2,2,10,0.5,0.167
441,040090,3,7,23,0.3,0.115
442,027470,2,4,18,0.333,0.1
443,034817,2,1,23,0.667,0.08
444,044898,7,0,5,1.0,0.583
445,042232,0,2,18,0.0,0.0
446,016904,7,4,38,0.636,0.156
447,025153,1,1,10,0.5,0.091
448,049661,3,8,23,0.273,0.115
449,038082,0,1,4,0.0,0.0
450,032770,2,1,10,0.667,0.167
451,037679,7,4,73,0.636,0.087
452,014371,2,5,18,0.286,0.1
453,007592,2,0,6,1.0,0.25
454,009760,5,0,26,1.0,0.161
455,018578,6,11,24,0.353,0.2
456,037501,1,0,5,1.0,0.167
457,020904,4,8,43,0.333,0.085
458,006550,2,0,8,1.0,0.2
459,003425,1,2,22,0.333,0.043
460,033773,1,3,5,0.25,0.167
461,021404,0,2,5,0.0,0.0
462,015196,3,2,12,0.6,0.2
463,016370,5,2,10,0.714,0.333
464,047999,2,0,7,1.0,0.222
465,017072,1,0,0,1.0,1.0
466,007002,9,1,14,0.9,0.391
467,034030,3,8,25,0.273,0.107
468,002320,2,1,27,0.667,0.069
469,021582,2,3,15,0.4,0.118
470,016611,5,2,9,0.714,0.357
471,003839,3,8,27,0.273,0.1
472,019288,1,1,17,0.5,0.056
473,030580,0,1,15,0.0,0.0
474,021736,2,2,23,0.5,0.08
475,026686,7,2,15,0.778,0.318
476,023792,5,4,14,0.556,0.263
477,008603,8,5,14,0.615,0.364
478,033623,2,0,1,1.0,0.667
479,031616,0,1,2,0.0,0.0
480,007187,2,10,13,0.167,0.133
481,030638,1,2,11,0.333,0.083
482,003627,1,2,9,0.333,0.1
483,033188,1,0,2,1.0,0.333
484,049601,2,4,12,0.333,0.143
485,017604,10,5,19,0.667,0.345
486,012365,4,2,15,0.667,0.211
487,046587,5,2,19,0.714,0.208
488,007688,6,4,18,0.6,0.25
489,039014,3,6,15,0.333,0.167
490,044554,10,0,19,1.0,0.345
491,041272,4,1,15,0.8,0.211
492,041619,3,9,26,0.25,0.103
493,034875,4,2,41,0.667,0.089
494,000047,10,3,19,0.769,0.345
495,021359,2,2,39,0.5,0.049
496,002417,6,9,28,0.4,0.176
497,036612,1,3,21,0.25,0.045
498,007670,3,9,20,0.25,0.13
499,010486,5,2,13,0.714,0.278
500,039922,5,12,26,0.294,0.161
501,031238,3,5,39,0.375,0.071
502,006926,1,6,19,0.143,0.05
503,011246,1,0,3,1.0,0.25
504,020169,2,14,27,0.125,0.069
505,031296,1,2,12,0.333,0.077
506,044598,4,5,18,0.444,0.182
507,005830,2,1,5,0.667,0.286
508,015412,6,4,10,0.6,0.375
509,000243,4,1,27,0.8,0.129
510,033259,3,0,10,1.0,0.231
511,009551,1,0,0,1.0,1.0
512,023942,10,3,25,0.769,0.286
513,035055,4,6,16,0.4,0.2
514,021379,0,1,4,0.0,0.0
515,036970,4,2,19,0.667,0.174
516,028186,6,3,26,0.667,0.187
517,044348,3,2,20,0.6,0.13
518,008383,4,3,20,0.571,0.167
519,013723,4,3,18,0.571,0.182
520,030134,4,0,24,1.0,0.143
521,045660,7,6,19,0.538,0.269
522,045999,2,5,15,0.286,0.118
523,048621,5,3,22,0.625,0.185
524,041470,2,4,35,0.333,0.054
525,006787,2,2,2,0.5,0.5
526,003434,3,1,15,0.75,0.167
527,000775,4,7,42,0.364,0.087
528,027668,1,4,16,0.2,0.059
529,001604,6,4,27,0.6,0.182
530,013714,3,0,2,1.0,0.6
531,023740,2,7,21,0.222,0.087
532,028079,5,6,15,0.455,0.25
533,005905,2,4,11,0.333,0.154
534,030001,9,4,20,0.692,0.31
535,010184,4,1,12,0.8,0.25
536,020139,4,8,32,0.333,0.111
537,045036,6,2,14,0.75,0.3
538,016539,4,1,17,0.8,0.19
539,029761,3,4,10,0.429,0.231
540,042858,5,4,23,0.556,0.179
541,041249,7,4,26,0.636,0.212
542,009410,6,2,15,0.75,0.286
543,042105,1,5,24,0.167,0.04
544,003401,1,4,13,0.2,0.071
545,037869,6,6,21,0.5,0.222
546,003601,6,2,34,0.75,0.15
547,021055,1,2,6,0.333,0.143
548,038827,2,3,9,0.4,0.182
549,043184,7,4,17,0.636,0.292
550,028650,2,0,6,1.0,0.25
551,038742,1,3,17,0.25,0.056
552,035470,7,8,29,0.467,0.194
553,026706,3,12,51,0.2,0.056
554,040923,5,1,10,0.833,0.333
555,009993,6,2,24,0.75,0.2
556,003657,3,7,17,0.3,0.15
557,013114,5,11,20,0.312,0.2
558,046868,4,3,15,0.571,0.211
559,040458,5,5,32,0.5,0.135
560,011650,2,2,21,0.5,0.087
561,028424,1,3,26,0.25,0.037
562,002353,6,3,30,0.667,0.167
563,020330,0,2,6,0.0,0.0
564,021692,1,1,9,0.5,0.1
565,013696,2,3,5,0.4,0.286
566,037710,4,4,15,0.5,0.211
567,046578,4,1,7,0.8,0.364
568,045564,5,3,15,0.625,0.25
569,019652,9,7,22,0.562,0.29
570,040622,3,1,5,0.75,0.375
571,038130,1,1,5,0.5,0.167
572,018897,1,0,3,1.0,0.25
573,033003,4,7,16,0.364,0.2
574,033663,4,7,24,0.364,0.143
575,005735,2,4,13,0.333,0.133
576,031214,4,2,14,0.667,0.222
577,017911,5,5,24,0.5,0.172
578,015934,0,6,16,0.0,0.0
579,003165,3,13,37,0.187,0.075
580,043921,1,2,5,0.333,0.167
581,006293,5,1,5,0.833,0.5
582,030279,1,1,25,0.5,0.038
583,004913,3,5,26,0.375,0.103
584,046969,3,6,30,0.333,0.091
585,034202,7,14,38,0.333,0.156
586,019601,2,3,13,0.4,0.133
587,048656,3,4,21,0.429,0.125
588,031199,2,0,14,1.0,0.125
589,025373,4,8,23,0.333,0.148
590,032116,7,7,26,0.5,0.212
591,033729,6,1,8,0.857,0.429
592,027494,2,1,5,0.667,0.286
593,031489,0,2,13,0.0,0.0
594,020533,1,1,10,0.5,0.091
595,022137,0,3,12,0.0,0.0
596,047339,2,1,8,0.667,0.2
597,002052,2,2,14,0.5,0.125
598,019550,2,2,14,0.5,0.125
599,033500,10,7,66,0.588,0.132
600,007041,1,1,3,0.5,0.25
601,038294,0,1,1,0.0,0.0
602,005265,5,1,9,0.833,0.357
603,037603,1,0,0,1.0,1.0
604,027281,8,5,29,0.615,0.216
605,045659,4,3,21,0.571,0.16
606,024387,1,2,14,0.333,0.067
607,025926,4,7,21,0.364,0.16
608,039439,4,1,8,0.8,0.333
609,015801,8,3,27,0.727,0.229
610,009458,1,3,8,0.25,0.111
611,030346,11,6,24,0.647,0.314
612,006184,2,0,14,1.0,0.125
613,047281,6,3,22,0.667,0.214
614,015018,4,9,15,0.308,0.211
615,010009,3,1,7,0.75,0.3
616,008469,4,1,6,0.8,0.4
617,045767,11,18,55,0.379,0.167
618,026087,3,1,11,0.75,0.214
619,046277,0,2,8,0.0,0.0
620,036616,3,0,31,1.0,0.088
621,041732,5,5,20,0.5,0.2
622,012546,1,0,0,1.0,1.0
623,005451,5,2,4,0.714,0.556
624,019227,4,5,45,0.444,0.082
625,026985,3,11,24,0.214,0.111
626,033635,4,2,4,0.667,0.5
627,041067,1,1,4,0.5,0.2
628,009780,8,4,20,0.667,0.286
629,014870,7,1,47,0.875,0.13
630,038508,2,0,3,1.0,0.4
631,012194,1,1,6,0.5,0.143
632,014064,1,4,17,0.2,0.056
633,003976,6,1,14,0.857,0.3
634,013730,7,0,8,1.0,0.467
635,019994,7,9,26,0.437,0.212
636,013777,4,3,14,0.571,0.222
637,025407,3,2,7,0.6,0.3
638,015009,1,6,51,0.143,0.019
639,044997,8,5,22,0.615,0.267
640,013961,1,0,1,1.0,0.5
641,019760,5,4,15,0.556,0.25
642,039027,4,7,29,0.364,0.121
643,042088,5,4,17,0.556,0.227
644,032916,4,5,29,0.444,0.121
645,002203,6,1,25,0.857,0.194
646,043053,10,5,36,0.667,0.217
647,031308,1,3,4,0.25,0.2
648,021921,4,4,7,0.5,0.364
649,039271,3,1,12,0.75,0.2
650,022723,10,4,19,0.714,0.345
651,045949,1,3,18,0.25,0.053
652,038656,5,2,18,0.714,0.217
653,030551,4,1,3,0.8,0.571
654,048900,2,1,7,0.667,0.222
655,000773,4,4,37,0.5,0.098
656,004697,2,3,12,0.4,0.143
657,043656,0,1,3,0.0,0.0
658,011703,2,5,31,0.286,0.061
659,016511,4,5,21,0.444,0.16
660,003719,4,2,15,0.667,0.211
661,040518,1,1,11,0.5,0.083
662,016291,4,3,9,0.571,0.308
663,014778,6,5,16,0.545,0.273
664,007831,4,6,23,0.4,0.148
665,015384,1,6,16,0.143,0.059
666,038332,9,10,26,0.474,0.257
667,047775,1,0,2,1.0,0.333
668,023341,0,1,3,0.0,0.0
669,024305,2,2,7,0.5,0.222
670,047349,1,1,4,0.5,0.2
671,049736,3,0,14,1.0,0.176
672,043889,6,8,27,0.429,0.182
673,038559,3,0,5,1.0,0.375
674,030487,1,3,6,0.25,0.143
675,028002,6,4,26,0.6,0.187
676,020125,2,1,19,0.667,0.095
677,022613,3,1,3,0.75,0.5
678,000960,0,3,11,0.0,0.0
679,001471,5,4,47,0.556,0.096
680,035357,1,1,2,0.5,0.333
681,043392,2,1,18,0.667,0.1
682,017637,1,5,22,0.167,0.043
683,015087,5,5,9,0.5,0.357
684,006760,6,6,21,0.5,0.222
685,005565,5,0,20,1.0,0.2
686,013733,8,9,23,0.471,0.258
687,008851,7,5,22,0.583,0.241
688,033414,3,15,25,0.167,0.107
689,009240,7,11,27,0.389,0.206
690,036215,2,4,6,0.333,0.25
691,047569,1,2,3,0.333,0.25
692,026396,3,1,5,0.75,0.375
693,037167,3,0,3,1.0,0.5
694,048235,4,3,13,0.571,0.235
695,021989,2,5,21,0.286,0.087
696,026170,4,1,11,0.8,0.267
697,043699,6,2,6,0.75,0.5
698,012703,3,6,17,0.333,0.15
699,030978,6,8,21,0.429,0.222
700,041416,3,6,19,0.333,0.136
701,024492,0,1,7,0.0,0.0
702,041097,0,2,5,0.0,0.0
703,002790,1,5,17,0.167,0.056
704,022659,2,3,14,0.4,0.125
705,025912,3,1,3,0.75,0.5
706,015748,1,2,33,0.333,0.029
707,018447,1,0,3,1.0,0.25
708,019365,4,2,11,0.667,0.267
709,047340,2,7,25,0.222,0.074
710,026380,5,10,16,0.333,0.238
711,016455,0,1,9,0.0,0.0
712,033513,1,1,1,0.5,0.5
713,004337,2,4,26,0.333,0.071
714,016346,1,2,25,0.333,0.038
715,028469,3,3,21,0.5,0.125
716,036470,1,4,19,0.2,0.05
717,035917,6,7,29,0.462,0.171
718,038064,7,3,18,0.7,0.28
719,029401,2,5,27,0.286,0.069
720,023813,5,3,10,0.625,0.333
721,039329,7,1,10,0.875,0.412
722,049411,0,4,29,0.0,0.0
723,013015,1,2,14,0.333,0.067
724,015973,1,0,0,1.0,1.0
725,049746,6,2,5,0.75,0.545
726,046194,8,8,19,0.5,0.296
727,038059,10,2,18,0.833,0.357
728,032894,8,6,34,0.571,0.19
729,040742,11,5,17,0.687,0.393
730,043056,1,1,38,0.5,0.026
731,031665,1,0,8,1.0,0.111
732,037457,2,2,12,0.5,0.143
733,022224,3,1,12,0.75,0.2
