image_id,tp,fp,fn,tn,precision,recall,accuracy
000468,1,1,3,10,0.5,0.25,0.733
000469,2,0,2,20,1.0,0.5,0.917
000471,2,1,1,18,0.667,0.667,0.909
000472,9,4,16,14,0.692,0.36,0.535
000494,4,1,7,16,0.8,0.364,0.714
000500,9,3,4,19,0.75,0.692,0.8
000502,5,0,3,34,1.0,0.625,0.929
000512,6,2,7,7,0.75,0.462,0.591
000524,1,0,8,27,1.0,0.111,0.778
000526,4,1,2,10,0.8,0.667,0.824
000528,2,0,3,13,1.0,0.4,0.833
000531,2,0,5,13,1.0,0.286,0.75
000541,4,0,6,19,1.0,0.4,0.793
000556,1,0,2,9,1.0,0.333,0.833
000561,1,1,1,39,0.5,0.5,0.952
000568,4,2,1,8,0.667,0.8,0.8
000583,3,0,0,5,1.0,1.0,1.0
000590,4,0,2,39,1.0,0.667,0.956
000610,3,2,1,9,0.6,0.75,0.8
000646,1,0,0,11,1.0,1.0,1.0
000665,1,3,8,18,0.25,0.111,0.633
000687,3,0,7,22,1.0,0.3,0.781
000689,3,1,2,32,0.75,0.6,0.921
000692,2,4,12,2,0.333,0.143,0.2
000703,3,0,9,18,1.0,0.25,0.7
000714,4,0,0,33,1.0,1.0,1.0
000716,3,2,8,25,0.6,0.273,0.737
000718,6,2,10,17,0.75,0.375,0.657
000731,7,0,4,25,1.0,0.636,0.889
000732,6,0,6,12,1.0,0.5,0.75
000733,8,1,5,24,0.889,0.615,0.842
000742,3,2,5,31,0.6,0.375,0.829
000744,8,2,6,9,0.8,0.571,0.68
000748,6,1,7,29,0.857,0.462,0.814
000753,8,1,7,27,0.889,0.533,0.814
000758,3,1,8,14,0.75,0.273,0.654
000765,4,0,6,12,1.0,0.4,0.727
000796,2,2,2,19,0.5,0.5,0.84
000808,3,3,10,7,0.5,0.231,0.435
000810,11,5,11,20,0.687,0.5,0.66
000831,0,2,0,7,0.0,1.0,0.778
000841,9,2,7,5,0.818,0.562,0.609
000843,5,1,10,28,0.833,0.333,0.75
000850,5,2,2,12,0.714,0.714,0.81
000862,2,2,3,5,0.5,0.4,0.583
000878,12,4,10,11,0.75,0.545,0.622
000885,8,2,20,12,0.8,0.286,0.476
000891,3,1,3,13,0.75,0.5,0.8
000893,4,0,9,16,1.0,0.308,0.69
000905,3,0,0,7,1.0,1.0,1.0
000907,9,5,18,31,0.643,0.333,0.635
000918,1,1,1,14,0.5,0.5,0.882
000933,6,2,3,14,0.75,0.667,0.8
000939,1,0,9,60,1.0,0.1,0.871
000945,6,1,4,9,0.857,0.6,0.75
000951,2,2,8,19,0.5,0.2,0.677
000954,13,1,4,4,0.929,0.765,0.773
000955,6,3,7,24,0.667,0.462,0.75
000967,3,0,2,8,1.0,0.6,0.846
000980,5,3,9,15,0.625,0.357,0.625
000991,7,0,8,7,1.0,0.467,0.636
001016,2,0,1,8,1.0,0.667,0.909
001041,2,0,0,36,1.0,1.0,1.0
001043,3,1,7,5,0.75,0.3,0.5
001050,2,1,5,5,0.667,0.286,0.538
001052,5,2,3,18,0.714,0.625,0.821
001081,1,0,4,12,1.0,0.2,0.765
001101,0,2,4,8,0.0,0.0,0.571
001102,14,2,12,15,0.875,0.538,0.674
001116,4,2,4,8,0.667,0.5,0.667
001132,8,1,12,11,0.889,0.4,0.594
001150,5,0,3,15,1.0,0.625,0.87
001156,2,0,2,4,1.0,0.5,0.75
001175,3,0,5,7,1.0,0.375,0.667
001176,0,1,5,29,0.0,0.0,0.829
001199,4,3,10,10,0.571,0.286,0.519
001219,2,0,0,4,1.0,1.0,1.0
001230,2,1,3,28,0.667,0.4,0.882
001244,6,1,3,17,0.857,0.667,0.852
001245,4,0,6,28,1.0,0.4,0.842
001246,8,1,5,4,0.889,0.615,0.667
001247,10,1,8,8,0.909,0.556,0.667
001282,2,0,0,17,1.0,1.0,1.0
001284,5,2,3,19,0.714,0.625,0.828
001287,5,1,0,21,0.833,1.0,0.963
001301,1,0,0,7,1.0,1.0,1.0
001304,1,3,6,15,0.25,0.143,0.64
001305,6,1,1,7,0.857,0.857,0.867
001309,9,3,4,13,0.75,0.692,0.759
001310,4,7,6,22,0.364,0.4,0.667
001317,2,0,3,12,1.0,0.4,0.824
001322,4,1,4,18,0.8,0.5,0.815
001335,3,2,9,11,0.6,0.25,0.56
001357,1,1,7,12,0.5,0.125,0.619
001365,2,0,1,22,1.0,0.667,0.96
001367,2,0,1,8,1.0,0.667,0.909
001379,8,0,6,11,1.0,0.571,0.76
001395,2,1,3,13,0.667,0.4,0.789
001416,1,0,3,6,1.0,0.25,0.7
001425,1,1,3,16,0.5,0.25,0.81
001444,2,0,2,37,1.0,0.5,0.951
001493,3,2,7,22,0.6,0.3,0.735
001499,2,0,5,29,1.0,0.286,0.861
001503,2,0,1,14,1.0,0.667,0.941
001506,4,0,4,28,1.0,0.5,0.889
001526,5,2,1,24,0.714,0.833,0.906
001531,3,1,1,36,0.75,0.75,0.951
001536,2,4,4,8,0.333,0.333,0.556
001548,9,2,10,11,0.818,0.474,0.625
001576,4,0,4,7,1.0,0.5,0.733
001617,4,1,5,6,0.8,0.444,0.625
001641,6,3,8,10,0.667,0.429,0.593
001646,1,0,0,12,1.0,1.0,1.0
001655,3,2,1,9,0.6,0.75,0.8
001662,0,2,1,14,0.0,0.0,0.824
001663,6,2,12,13,0.75,0.333,0.576
001667,4,0,3,17,1.0,0.571,0.875
001670,5,0,1,20,1.0,0.833,0.962
001691,1,0,4,20,1.0,0.2,0.84
001698,0,1,3,17,0.0,0.0,0.81
001704,2,3,7,24,0.4,0.222,0.722
001707,3,0,5,4,1.0,0.375,0.583
001710,3,5,5,16,0.375,0.375,0.655
001711,2,2,2,36,0.5,0.5,0.905
001740,0,3,3,19,0.0,0.0,0.76
001775,5,0,15,17,1.0,0.25,0.595
001778,0,1,3,18,0.0,0.0,0.818
001786,1,0,1,21,1.0,0.5,0.957
001790,4,1,2,19,0.8,0.667,0.885
001795,4,2,6,39,0.667,0.4,0.843
001797,9,5,24,16,0.643,0.273,0.463
001835,7,1,5,12,0.875,0.583,0.76
001837,6,0,5,20,1.0,0.545,0.839
001864,2,0,11,24,1.0,0.154,0.703
001866,7,5,6,18,0.583,0.538,0.694
001872,8,3,2,5,0.727,0.8,0.722
001881,2,0,4,19,1.0,0.333,0.84
001891,2,0,6,17,1.0,0.25,0.76
001898,5,1,1,8,0.833,0.833,0.867
001906,1,0,3,2,1.0,0.25,0.5
001920,3,1,8,27,0.75,0.273,0.769
001921,2,0,4,23,1.0,0.333,0.862
001927,1,0,2,5,1.0,0.333,0.75
001941,1,1,2,23,0.5,0.333,0.889
001945,9,1,6,6,0.9,0.6,0.682
001954,1,1,1,10,0.5,0.5,0.846
001957,4,2,9,19,0.667,0.308,0.676
001981,3,1,2,13,0.75,0.6,0.842
002002,3,1,8,15,0.75,0.273,0.667
002003,4,1,3,13,0.8,0.571,0.81
002007,9,2,2,12,0.818,0.818,0.84
002014,4,0,2,15,1.0,0.667,0.905
002032,8,0,3,16,1.0,0.727,0.889
002037,7,2,6,10,0.778,0.538,0.68
002057,4,1,2,10,0.8,0.667,0.824
002063,4,2,7,8,0.667,0.364,0.571
002069,1,0,6,35,1.0,0.143,0.857
002078,1,0,0,19,1.0,1.0,1.0
002092,3,1,3,25,0.75,0.5,0.875
002112,1,1,0,28,0.5,1.0,0.967
002132,3,0,2,10,1.0,0.6,0.867
002158,3,0,1,24,1.0,0.75,0.964
002168,3,0,1,19,1.0,0.75,0.957
002177,2,0,12,10,1.0,0.143,0.5
002189,3,2,5,12,0.6,0.375,0.682
002190,1,0,4,29,1.0,0.2,0.882
002192,5,4,9,10,0.556,0.357,0.536
002204,3,0,0,2,1.0,1.0,1.0
002206,3,0,1,10,1.0,0.75,0.929
002210,1,1,0,5,0.5,1.0,0.857
002211,5,0,5,5,1.0,0.5,0.667
002217,0,1,2,6,0.0,0.0,0.667
002223,3,1,3,6,0.75,0.5,0.692
002228,5,2,6,5,0.714,0.455,0.556
002230,3,1,1,14,0.75,0.75,0.895
002242,4,1,1,19,0.8,0.8,0.92
002251,13,4,20,23,0.765,0.394,0.6
002263,2,5,20,19,0.286,0.091,0.457
002290,4,1,5,26,0.8,0.444,0.833
002294,2,1,8,10,0.667,0.2,0.571
002305,1,0,2,26,1.0,0.333,0.931
002324,3,0,5,16,1.0,0.375,0.792
002331,2,0,5,12,1.0,0.286,0.737
002340,1,3,9,7,0.25,0.1,0.4
002341,4,0,1,14,1.0,0.8,0.947
002346,1,2,3,34,0.333,0.25,0.875
002352,2,1,10,31,0.667,0.167,0.75
002354,1,0,2,50,1.0,0.333,0.962
002362,2,1,4,4,0.667,0.333,0.545
002366,1,4,1,11,0.2,0.5,0.706
002367,8,3,4,19,0.727,0.667,0.794
002368,0,1,6,32,0.0,0.0,0.821
002372,4,2,6,34,0.667,0.4,0.826
002378,4,1,3,12,0.8,0.571,0.8
002386,4,3,10,8,0.571,0.286,0.48
002394,4,1,9,10,0.8,0.308,0.583
002396,7,0,4,10,1.0,0.636,0.81
002398,9,1,8,21,0.9,0.529,0.769
002400,0,1,1,2,0.0,0.0,0.5
002407,1,1,4,6,0.5,0.2,0.583
002413,6,5,13,9,0.545,0.316,0.455
002420,4,2,11,16,0.667,0.267,0.606
002427,7,0,9,14,1.0,0.438,0.7
002455,2,1,0,14,0.667,1.0,0.941
002460,2,2,4,17,0.5,0.333,0.76
002478,3,1,13,6,0.75,0.188,0.391
002486,6,2,12,17,0.75,0.333,0.622
002494,5,0,0,17,1.0,1.0,1.0
002517,0,5,12,18,0.0,0.0,0.514
002552,2,0,0,9,1.0,1.0,1.0
002559,5,0,7,14,1.0,0.417,0.731
002576,6,3,3,26,0.667,0.667,0.842
002580,6,3,3,16,0.667,0.667,0.786
002585,5,1,3,13,0.833,0.625,0.818
002599,3,2,2,7,0.6,0.6,0.714
002608,3,1,2,32,0.75,0.6,0.921
002615,9,5,19,27,0.643,0.321,0.6
002631,0,1,0,9,0.0,1.0,0.9
002660,1,1,1,24,0.5,0.5,0.926
002673,5,1,1,11,0.833,0.833,0.889
002678,2,0,2,6,1.0,0.5,0.8
002679,0,1,1,13,0.0,0.0,0.867
002680,2,0,1,30,1.0,0.667,0.97
002687,2,1,1,19,0.667,0.667,0.913
002696,1,3,3,20,0.25,0.25,0.778
002702,4,0,5,12,1.0,0.444,0.762
002712,1,2,4,21,0.333,0.2,0.786
002724,3,1,10,17,0.75,0.231,0.645
002730,4,2,7,15,0.667,0.364,0.679
002739,2,0,6,13,1.0,0.25,0.714
002749,0,1,14,6,0.0,0.0,0.286
002776,2,3,4,28,0.4,0.333,0.811
002777,3,1,0,12,0.75,1.0,0.938
002789,2,1,2,17,0.667,0.5,0.864
002796,1,1,3,28,0.5,0.25,0.879
002830,9,1,6,10,0.9,0.6,0.731
002835,1,0,17,10,1.0,0.056,0.393
002849,1,0,0,19,1.0,1.0,1.0
002852,7,3,6,22,0.7,0.538,0.763
002858,3,0,0,15,1.0,1.0,1.0
002892,4,0,1,27,1.0,0.8,0.969
002900,3,0,8,20,1.0,0.273,0.742
002911,2,1,2,29,0.667,0.5,0.912
002921,2,0,3,27,1.0,0.4,0.906
002972,2,1,9,18,0.667,0.182,0.667
002973,1,2,4,30,0.333,0.2,0.838
002990,1,0,0,6,1.0,1.0,1.0
002997,3,1,6,18,0.75,0.333,0.75
003003,3,2,14,10,0.6,0.176,0.448
003028,2,1,6,18,0.667,0.25,0.741
003031,7,1,19,7,0.875,0.269,0.412
003043,1,0,2,5,1.0,0.333,0.75
003050,2,1,1,23,0.667,0.667,0.926
003057,5,1,6,47,0.833,0.455,0.881
003080,2,2,1,6,0.5,0.667,0.727
003092,3,1,10,2,0.75,0.231,0.312
003110,3,0,0,2,1.0,1.0,1.0
003115,5,3,12,24,0.625,0.294,0.659
003129,5,3,11,7,0.625,0.312,0.462
003141,2,1,2,27,0.667,0.5,0.906
003148,3,0,4,10,1.0,0.429,0.765
003163,4,2,11,14,0.667,0.267,0.581
003166,1,0,4,22,1.0,0.2,0.852
003167,2,1,3,8,0.667,0.4,0.714
003179,3,0,2,3,1.0,0.6,0.75
003181,6,0,3,13,1.0,0.667,0.864
003183,5,3,10,36,0.625,0.333,0.759
003191,8,5,23,4,0.615,0.258,0.3
003192,9,3,16,15,0.75,0.36,0.558
003196,2,2,10,18,0.5,0.167,0.625
003198,2,1,0,28,0.667,1.0,0.968
003203,8,1,3,17,0.889,0.727,0.862
003208,4,5,16,11,0.444,0.2,0.417
003217,5,4,11,15,0.556,0.312,0.571
003218,1,0,6,14,1.0,0.143,0.714
003220,3,0,7,9,1.0,0.3,0.632
003223,7,4,15,8,0.636,0.318,0.441
003251,0,1,0,3,0.0,1.0,0.75
003252,3,2,6,9,0.6,0.333,0.6
003255,4,2,4,10,0.667,0.5,0.7
003262,3,1,1,10,0.75,0.75,0.867
003264,3,1,0,14,0.75,1.0,0.944
003280,2,0,2,40,1.0,0.5,0.955
003297,0,1,9,8,0.0,0.0,0.444
003314,6,1,3,48,0.857,0.667,0.931
003328,2,0,0,5,1.0,1.0,1.0
003362,7,1,5,16,0.875,0.583,0.793
003377,0,1,2,32,0.0,0.0,0.914
003378,6,2,13,19,0.75,0.316,0.625
003387,4,2,1,23,0.667,0.8,0.9
003399,1,0,0,7,1.0,1.0,1.0
003415,0,4,7,32,0.0,0.0,0.744
003416,3,0,1,6,1.0,0.75,0.9
003417,4,0,6,27,1.0,0.4,0.838
003418,1,1,1,9,0.5,0.5,0.833
003420,7,1,11,9,0.875,0.389,0.571
003427,2,0,1,27,1.0,0.667,0.967
003428,2,1,7,13,0.667,0.222,0.652
003448,1,2,4,36,0.333,0.2,0.86
003454,2,3,4,31,0.4,0.333,0.825
003457,4,1,8,13,0.8,0.333,0.654
003461,6,2,3,25,0.75,0.667,0.861
003475,3,2,1,12,0.6,0.75,0.833
003478,3,1,1,7,0.75,0.75,0.833
003481,2,0,9,12,1.0,0.182,0.609
003489,3,2,3,9,0.6,0.5,0.706
003497,8,1,14,26,0.889,0.364,0.694
003500,2,0,2,9,1.0,0.5,0.846
003529,2,0,2,6,1.0,0.5,0.8
003537,2,0,1,10,1.0,0.667,0.923
003540,1,0,0,15,1.0,1.0,1.0
003557,9,1,7,24,0.9,0.562,0.805
003558,2,0,3,19,1.0,0.4,0.875
003569,3,0,1,35,1.0,0.75,0.974
003573,2,0,5,16,1.0,0.286,0.783
003574,1,2,4,12,0.333,0.2,0.684
003587,1,1,0,4,0.5,1.0,0.833
003592,2,0,3,7,1.0,0.4,0.75
003595,0,1,2,25,0.0,0.0,0.893
003596,2,4,4,7,0.333,0.333,0.529
003638,3,1,2,28,0.75,0.6,0.912
003642,3,0,0,17,1.0,1.0,1.0
003705,1,1,7,37,0.5,0.125,0.826
003718,3,0,0,8,1.0,1.0,1.0
003726,8,1,6,22,0.889,0.571,0.811
003734,4,2,0,40,0.667,1.0,0.957
003736,5,5,15,7,0.5,0.25,0.375
003760,1,0,1,15,1.0,0.5,0.941
003768,1,0,0,15,1.0,1.0,1.0
003770,0,1,1,27,0.0,0.0,0.931
003791,3,1,4,17,0.75,0.429,0.8
003815,5,1,5,4,0.833,0.5,0.6
003832,3,0,1,11,1.0,0.75,0.933
003840,6,1,3,14,0.857,0.667,0.833
003861,2,0,3,4,1.0,0.4,0.667
003863,2,3,3,16,0.4,0.4,0.75
003890,6,1,2,18,0.857,0.75,0.889
003891,6,2,4,32,0.75,0.6,0.864
003913,6,0,1,16,1.0,0.857,0.957
003937,0,1,0,4,0.0,1.0,0.8
003949,6,2,6,10,0.75,0.5,0.667
003951,4,0,0,4,1.0,1.0,1.0
003959,9,3,15,6,0.75,0.375,0.455
003970,6,1,6,43,0.857,0.5,0.875
003990,0,1,0,20,0.0,1.0,0.952
004001,7,2,0,22,0.778,1.0,0.935
004003,1,0,0,8,1.0,1.0,1.0
004016,10,2,25,12,0.833,0.286,0.449
004046,9,0,6,24,1.0,0.6,0.846
004048,2,1,4,13,0.667,0.333,0.75
004053,1,0,0,13,1.0,1.0,1.0
004057,3,0,4,8,1.0,0.429,0.733
004059,6,2,10,14,0.75,0.375,0.625
004079,4,1,7,14,0.8,0.364,0.692
004102,4,1,1,13,0.8,0.8,0.895
004103,2,1,0,10,0.667,1.0,0.923
004106,7,4,19,12,0.636,0.269,0.452
004111,9,0,2,22,1.0,0.818,0.939
004119,0,1,0,16,0.0,1.0,0.941
004120,2,2,8,33,0.5,0.2,0.778
004153,3,2,3,6,0.6,0.5,0.643
004159,1,1,2,14,0.5,0.333,0.833
004185,1,0,0,21,1.0,1.0,1.0
004194,1,1,15,6,0.5,0.062,0.304
004207,11,0,2,3,1.0,0.846,0.875
004223,3,1,0,26,0.75,1.0,0.967
004239,2,1,5,7,0.667,0.286,0.6
004250,7,3,12,9,0.7,0.368,0.516
004252,4,0,0,11,1.0,1.0,1.0
004267,5,0,11,2,1.0,0.312,0.389
004275,3,1,2,9,0.75,0.6,0.8
004278,1,0,5,15,1.0,0.167,0.762
004303,1,1,3,10,0.5,0.25,0.733
004312,3,1,2,7,0.75,0.6,0.769
004317,2,0,2,11,1.0,0.5,0.867
004321,3,1,3,3,0.75,0.5,0.6
004324,6,0,8,28,1.0,0.429,0.81
004336,3,2,7,3,0.6,0.3,0.4
004369,6,2,4,15,0.75,0.6,0.778
004385,3,1,3,22,0.75,0.5,0.862
004393,1,0,1,17,1.0,0.5,0.947
004408,3,3,8,5,0.5,0.273,0.421
004422,6,1,6,20,0.857,0.5,0.788
004452,7,1,4,33,0.875,0.636,0.889
004477,4,1,3,7,0.8,0.571,0.733
004478,11,4,12,8,0.733,0.478,0.543
004480,9,4,15,3,0.692,0.375,0.387
004486,2,1,3,19,0.667,0.4,0.84
004506,2,0,6,18,1.0,0.25,0.769
004515,1,1,3,3,0.5,0.25,0.5
004542,8,2,6,14,0.8,0.571,0.733
004547,1,0,4,11,1.0,0.2,0.75
004572,6,0,2,18,1.0,0.75,0.923
004579,4,0,4,37,1.0,0.5,0.911
004588,2,3,8,14,0.4,0.2,0.593
004594,1,0,1,33,1.0,0.5,0.971
004601,1,0,1,29,1.0,0.5,0.968
004602,4,0,0,13,1.0,1.0,1.0
004603,1,0,2,29,1.0,0.333,0.938
004609,2,0,0,12,1.0,1.0,1.0
004622,3,0,1,21,1.0,0.75,0.96
004635,1,1,0,17,0.5,1.0,0.947
004657,3,0,3,18,1.0,0.5,0.875
004674,1,3,1,31,0.25,0.5,0.889
004680,7,3,5,9,0.7,0.583,0.667
004682,4,1,4,16,0.8,0.5,0.8
004698,3,0,4,21,1.0,0.429,0.857
004708,1,3,3,18,0.25,0.25,0.76
004715,2,0,1,32,1.0,0.667,0.971
004721,3,1,6,5,0.75,0.333,0.533
004728,4,1,3,7,0.8,0.571,0.733
004756,3,2,9,15,0.6,0.25,0.621
004761,9,1,4,15,0.9,0.692,0.828
004782,9,2,4,2,0.818,0.692,0.647
004788,4,1,1,5,0.8,0.8,0.818
004794,3,1,1,19,0.75,0.75,0.917
004800,1,2,11,12,0.333,0.083,0.5
004819,4,0,1,16,1.0,0.8,0.952
004833,3,2,8,30,0.6,0.273,0.767
004846,1,0,1,14,1.0,0.5,0.938
004887,0,2,0,15,0.0,1.0,0.882
004912,1,0,1,9,1.0,0.5,0.909
004933,7,0,2,26,1.0,0.778,0.943
004958,1,0,0,24,1.0,1.0,1.0
004962,2,4,3,13,0.333,0.4,0.682
004993,7,3,0,11,0.7,1.0,0.857
004995,7,1,7,6,0.875,0.5,0.619
004996,3,0,6,4,1.0,0.333,0.538
005038,1,0,1,10,1.0,0.5,0.917
005048,4,0,21,19,1.0,0.16,0.523
005054,1,0,5,7,1.0,0.167,0.615
005058,2,1,12,11,0.667,0.143,0.5
005059,3,1,12,11,0.75,0.2,0.519
005061,1,1,17,12,0.5,0.056,0.419
005069,6,1,3,11,0.857,0.667,0.81
005077,2,0,0,4,1.0,1.0,1.0
005088,4,1,1,31,0.8,0.8,0.946
005100,2,0,0,13,1.0,1.0,1.0
005109,5,2,1,5,0.714,0.833,0.769
005110,8,1,10,8,0.889,0.444,0.593
005113,2,0,4,16,1.0,0.333,0.818
005121,4,0,6,16,1.0,0.4,0.769
005126,2,0,1,5,1.0,0.667,0.875
005135,2,1,8,14,0.667,0.2,0.64
005147,1,0,0,11,1.0,1.0,1.0
005148,2,0,0,7,1.0,1.0,1.0
005159,1,4,2,9,0.2,0.333,0.625
005171,1,0,0,27,1.0,1.0,1.0
005175,0,2,1,15,0.0,0.0,0.833
005177,3,0,5,46,1.0,0.375,0.907
005197,1,0,0,2,1.0,1.0,1.0
005206,5,1,8,8,0.833,0.385,0.591
005211,1,0,12,5,1.0,0.077,0.333
005217,2,1,6,38,0.667,0.25,0.851
005225,1,0,0,7,1.0,1.0,1.0
005237,2,0,2,12,1.0,0.5,0.875
005238,5,1,14,20,0.833,0.263,0.625
005249,4,1,3,7,0.8,0.571,0.733
005273,5,4,10,15,0.556,0.333,0.588
005294,1,1,3,10,0.5,0.25,0.733
005309,3,0,5,15,1.0,0.375,0.783
005311,8,2,6,13,0.8,0.571,0.724
005316,1,0,2,7,1.0,0.333,0.8
005320,11,5,15,10,0.687,0.423,0.512
005331,6,0,6,15,1.0,0.5,0.778
005340,2,0,0,22,1.0,1.0,1.0
005401,2,1,4,27,0.667,0.333,0.853
005419,2,2,5,26,0.5,0.286,0.8
005426,2,0,0,19,1.0,1.0,1.0
005434,4,1,3,5,0.8,0.571,0.692
005445,1,2,24,13,0.333,0.04,0.35
005446,1,0,1,12,1.0,0.5,0.929
005466,1,1,1,12,0.5,0.5,0.867
005485,4,3,8,21,0.571,0.333,0.694
005495,5,2,12,9,0.714,0.294,0.5
005496,3,0,0,6,1.0,1.0,1.0
005503,1,3,0,39,0.25,1.0,0.93
005513,5,1,4,48,0.833,0.556,0.914
005520,1,2,2,12,0.333,0.333,0.765
005524,3,0,2,4,1.0,0.6,0.778
005527,6,2,7,15,0.75,0.462,0.7
005544,3,0,1,15,1.0,0.75,0.947
005546,6,2,8,4,0.75,0.429,0.5
005555,2,1,1,21,0.667,0.667,0.92
005573,2,0,0,8,1.0,1.0,1.0
005606,5,3,4,19,0.625,0.556,0.774
005609,1,1,4,9,0.5,0.2,0.667
005610,1,0,0,34,1.0,1.0,1.0
005615,4,3,8,7,0.571,0.333,0.5
005626,7,2,8,9,0.778,0.467,0.615
005632,3,1,6,24,0.75,0.333,0.794
005641,1,1,5,14,0.5,0.167,0.714
005654,4,1,6,1,0.8,0.4,0.417
005660,3,3,14,29,0.5,0.176,0.653
005697,1,0,3,18,1.0,0.25,0.864
005711,5,1,4,16,0.833,0.556,0.808
005719,1,0,2,7,1.0,0.333,0.8
005720,0,1,0,13,0.0,1.0,0.929
005723,5,2,5,22,0.714,0.5,0.794
005738,4,0,4,37,1.0,0.5,0.911
005758,0,1,2,21,0.0,0.0,0.875
005774,5,1,3,12,0.833,0.625,0.81
005788,0,1,0,7,0.0,1.0,0.875
005795,7,1,5,20,0.875,0.583,0.818
005815,1,1,4,39,0.5,0.2,0.889
005821,5,1,4,3,0.833,0.556,0.615
005841,7,1,16,24,0.875,0.304,0.646
005851,7,1,3,11,0.875,0.7,0.818
005866,6,1,3,22,0.857,0.667,0.875
005875,9,1,4,22,0.9,0.692,0.861
005884,12,2,13,10,0.857,0.48,0.595
005892,11,0,4,21,1.0,0.733,0.889
005893,4,1,6,17,0.8,0.4,0.75
005896,6,1,11,19,0.857,0.353,0.676
005903,2,2,7,8,0.5,0.222,0.526
005909,7,0,1,27,1.0,0.875,0.971
005928,0,1,1,36,0.0,0.0,0.947
005932,6,0,2,19,1.0,0.75,0.926
005933,1,0,1,14,1.0,0.5,0.938
005935,8,0,9,14,1.0,0.471,0.71
005960,1,0,2,9,1.0,0.333,0.833
005978,4,1,5,30,0.8,0.444,0.85
005981,2,3,5,12,0.4,0.286,0.636
005989,7,0,2,5,1.0,0.778,0.857
005993,6,0,2,16,1.0,0.75,0.917
006001,4,0,6,9,1.0,0.4,0.684
006031,3,0,4,32,1.0,0.429,0.897
006032,3,0,7,7,1.0,0.3,0.588
006035,1,1,5,14,0.5,0.167,0.714
006039,6,3,1,8,0.667,0.857,0.778
006052,1,0,3,13,1.0,0.25,0.824
006070,3,1,3,23,0.75,0.5,0.867
006096,2,1,2,12,0.667,0.5,0.824
006115,7,2,3,20,0.778,0.7,0.844
006127,3,2,4,11,0.6,0.429,0.7
006132,1,0,2,5,1.0,0.333,0.75
006154,3,2,6,4,0.6,0.333,0.467
006160,1,1,1,13,0.5,0.5,0.875
006163,1,4,0,8,0.2,1.0,0.692
006174,4,0,3,20,1.0,0.571,0.889
006175,6,2,3,14,0.75,0.667,0.8
006189,8,2,4,7,0.8,0.667,0.714
006191,7,5,13,24,0.583,0.35,0.633
006192,7,0,3,23,1.0,0.7,0.909
006193,4,1,4,6,0.8,0.5,0.667
006218,14,1,5,12,0.933,0.737,0.812
006224,5,0,13,22,1.0,0.278,0.675
006254,14,1,5,10,0.933,0.737,0.8
006268,1,0,0,15,1.0,1.0,1.0
006284,4,1,2,17,0.8,0.667,0.875
006294,1,1,2,39,0.5,0.333,0.93
006304,6,0,2,3,1.0,0.75,0.818
006306,3,0,4,23,1.0,0.429,0.867
006307,4,0,7,13,1.0,0.364,0.708
006326,5,0,1,20,1.0,0.833,0.962
006329,5,0,2,7,1.0,0.714,0.857
006345,4,2,8,8,0.667,0.333,0.545
006357,1,1,1,19,0.5,0.5,0.909
006359,8,0,7,11,1.0,0.533,0.731
