image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
000650,1619264047.553282,0,2,0,0,0,23,20.997345979044855,52.25373538815008,49.130779878461105
000651,1619702499.002946,0,4,0,0,0,63,21.016538181762133,52.22235617524002,39.996022677458335
000701,1620110085.888711,0,2,0,0,0,36,20.979777136802152,52.249420811651646,31.12112413122297
000704,1619599293.216568,0,0,0,0,0,17,21.029395106810906,52.25668726921689,46.03235856558178
000709,1618654643.447401,0,4,0,0,0,56,21.007198964592437,52.23723194272119,48.38568478271044
000721,1619945184.001668,0,6,0,1,0,25,21.019213392755812,52.225288724219894,47.70771746600741
000734,1618761191.114102,0,4,0,0,0,38,21.014918254369437,52.23057751411046,15.382089066555139
000738,1619248202.448559,0,2,0,0,0,10,20.999862528236246,52.23057804345545,33.66224877990522
000755,1619681937.446087,0,4,0,0,0,17,20.963797625251754,52.23722608262097,38.95423760071275
000763,1619073403.333516,0,4,0,1,0,24,21.099835046044674,52.23828988270135,28.31799840961461
000815,1619177305.664032,0,2,0,1,0,22,20.957197329818854,52.23150535653744,49.184118020020016
000823,1619433192.664758,0,2,0,0,0,25,20.97156504571995,52.228930598977364,51.58135556942198
000847,1618502957.996716,0,6,0,1,0,30,20.976283595226494,52.211042892224185,12.260346735116642
000901,1618397320.777446,0,6,0,1,0,32,20.971707670167163,52.23688582321829,47.44274735464248
000909,1618655576.662702,0,4,0,0,0,12,20.984666237732828,52.230615577674534,48.565492126549195
000916,1618765021.778224,0,4,0,0,0,13,20.929678142710863,52.22371951705552,5.798708859609576
000934,1618827568.773641,0,2,0,0,0,6,20.98289460450616,52.25319665987704,49.103285905977394
000961,1619681876.778515,0,4,0,0,0,30,20.956148375174255,52.23768732821761,38.77353084043227
000973,1619512608.439052,0,2,0,0,0,27,21.08426232707612,52.24285546861278,45.300180699056135
000979,1619516870.11173,0,2,0,0,0,47,20.928560777238037,52.26396856103703,50.719392298294906
000984,1620140299.776192,0,4,0,0,0,15,21.020465542728644,52.236798444168045,27.291153841214523
001017,1620114159.328051,0,4,0,0,0,32,21.014612775740922,52.224780011936396,40.810406078397996
001040,1623179575.781811,0,1,0,0,1,15,17.042262298661793,51.11718699766186,-1.578491617678182
001074,1620115418.447757,0,4,0,0,0,30,21.021317814364043,52.18026925484232,43.459606847995936
001083,1619703025.112579,0,4,0,0,0,49,21.00479891723119,52.24023296542024,38.79150648380113
001106,1619426737.113386,0,2,0,0,0,43,20.978165004410517,52.22196428050196,45.88288913896487
001110,1619855646.886991,0,6,0,0,0,14,20.943400425314962,52.24691185508229,41.46999963852536
001113,1618399214.443014,0,6,0,1,0,25,20.97904953282598,52.237692605889656,46.60030542836783
001138,1618829939.781427,0,2,0,0,0,13,20.957915350581725,52.27589399139766,48.96091124293338
001141,1620073768.114681,0,3,0,0,2,4,21.009299831693635,52.2337554910764,-16.500876642570006
001157,1620141375.225763,0,4,0,0,0,21,21.082086890155892,52.24052918344762,24.525494782642298
001164,1620064935.106737,0,3,0,0,0,16,21.008617990384458,52.2348358278435,0.287020492587132
001169,1619432832.891836,0,2,0,0,0,19,20.989720629349957,52.22426044987794,51.56122717333517
001184,1619858165.661513,0,6,0,0,0,9,21.01311457119981,52.19698801699495,46.42352988706995
001185,1618491216.223026,0,6,0,1,0,37,21.018449812374467,52.2205450304904,39.58325299825462
001209,1619433285.999626,0,2,0,0,0,45,20.959824414432983,52.2282126751334,51.58264085360317
001217,1619862562.002291,0,6,0,0,0,14,20.987716561620562,52.209080271369515,52.10271296568776
001226,1619520998.773448,0,2,0,0,0,18,21.037871873576623,52.262268394654114,51.61280995586041
001229,1619940934.220133,0,6,0,0,0,5,20.941919109723308,52.230895048650446,39.287559021106034
001232,1619262212.8882,0,2,0,0,0,22,20.942757027409055,52.28005311133078,50.47844196420775
001239,1619632639.886459,0,1,0,0,1,25,21.00951531521501,52.23538609951963,-0.2196815017870506
001242,1618938614.328166,0,2,0,0,0,23,21.0330074555181,52.25014281587595,4.324901012783428
001250,1618500109.449137,0,6,0,1,0,34,20.989704421772057,52.225258524508604,19.533725727091152
001254,1618467979.995736,0,7,0,1,0,7,20.990909184197847,52.22549380380621,24.573631761639746
001258,1620145653.661239,0,4,0,0,0,21,21.014172262997505,52.22552263633025,13.733523526355867
001262,1623180410.664896,0,1,0,0,1,6,17.035693841319603,51.12501855030506,-3.1914916705454033
001268,1618937400.107837,0,2,0,0,0,15,20.968386395454786,52.243154069213254,7.280442085879642
001269,1618491032.886594,0,6,0,1,0,49,21.020750989956912,52.21138932759685,39.95052220093661
001297,1619462575.330962,0,3,0,0,2,8,21.01116775714087,52.23040837831955,-7.203699947257817
001306,1619462536.330396,0,3,0,0,2,9,21.009237628308334,52.23386567040679,-7.099693938122854
001308,1619071903.110037,0,6,0,1,0,30,21.094456705262626,52.243918148776366,24.548993813273015
001336,1619704812.776904,0,4,0,0,0,46,20.95808545351836,52.23785588246044,34.74542102788931
001338,1633973662.443856,3,4,0,1,2,3,19.05580985321479,47.510268117253425,-16.308948603140877
001350,1620145801.996977,0,4,0,0,0,19,21.015373693322662,52.21875738561285,13.328368727168368
001355,1620145734.995871,0,4,0,0,0,28,21.01572531267793,52.221613720270234,13.531443331958116
001356,1619427317.223005,0,2,0,0,0,26,20.98236092914637,52.22981656700207,46.77089183679683
001364,1619696469.111877,0,4,0,0,0,31,21.004106630381713,52.24175460022665,50.181845182445116
001366,1618384143.328503,0,6,0,1,0,37,21.00269247990121,52.226279722857385,30.401611782646967
001389,1619705085.781705,0,4,0,0,0,16,20.939271056648685,52.23963149419969,34.1880393152043
001392,1620109916.553127,0,2,0,0,0,27,20.980203101676246,52.23790222863578,30.728924778339675
001408,1618491110.221213,0,6,0,0,0,10,21.020050659299788,52.216304113335596,39.839482765685986
001415,1633939542.442892,3,2,0,0,0,12,19.05533928390625,47.49757359861179,26.598715040151838
001418,1619415756.665641,0,0,0,0,0,15,21.05087914674541,52.207298303839515,21.25704907547619
001424,1618759325.551308,0,2,0,0,0,30,20.960218667620577,52.22804341262353,20.115223759202777
001428,1618314309.21824,0,6,0,0,0,39,21.052482769071762,52.197314594178394,44.98216685228639
001449,1619516858.778144,0,2,0,0,0,40,20.92724868608273,52.263036995065626,50.719392298294906
001451,1633951587.10984,3,2,0,0,0,1,19.04821149364038,47.5139976088333,33.76667498519392
001455,1619684027.661662,0,4,0,0,0,25,21.071363364375536,52.28195471868723,43.32477596120903
001456,1618941076.003523,0,3,0,0,1,22,21.085049006413346,52.22597940885067,-1.6593216272854079
001464,1619702561.004012,0,4,0,0,0,57,21.01539148247039,52.223848514687084,39.83948314754971
001473,1619177377.998524,0,2,0,1,0,12,20.946318994855545,52.22749363567315,49.11985586841579
001477,1614159530.332388,5,0,0,0,0,17,5.384170819875685,43.285229880448334,29.440758303986073
001479,1619520940.105812,0,2,0,0,0,3,21.034519187369614,52.257780487089086,51.636091721193935
001484,1620110020.554524,0,2,0,0,0,36,20.977846320260635,52.24379584320411,30.958882799377477
001500,1619076378.781674,0,4,0,1,0,46,21.08949763722594,52.245102596744566,35.30054971874466
001519,1618497026.662869,0,6,0,1,0,23,21.008701674163017,52.23468802238421,27.030363216905243
001521,1620111287.105804,0,2,0,0,0,23,20.982003152286516,52.23577648868669,34.06448552476836
001525,1620116069.332769,0,4,0,0,0,20,21.003565885392838,52.244869314551444,44.73960724967877
001538,1618384004.226474,0,6,0,1,0,35,20.994527487823262,52.2322589878276,29.979024706762196
001543,1618760415.668316,0,4,0,1,0,11,21.021627073328,52.223709488857345,17.357353512270393
001554,1605533467.970813,1,6,0,1,0,6,6.950028394928069,50.93553188042179,14.130946233151846
001574,1633935663.778007,3,2,0,0,0,14,19.054728775795915,47.4980084637755,18.493261598791662
001579,1619696109.890604,0,4,0,0,0,28,21.022062395656867,52.17314302674387,50.625242027855734
001580,1619858158.994999,0,6,0,0,0,19,21.012695048083977,52.19783231181103,46.35191581500969
001590,1633939550.332039,3,2,0,0,0,14,19.054821607704756,47.49820071843151,26.598715040151838
001600,1619691524.443214,0,4,0,0,0,2,20.934612477119668,52.20000556731382,52.42628849515634
001610,1619702184.330746,0,4,0,0,0,38,21.020991369669247,52.21060583791741,40.63779378725927
001614,1619705065.447997,0,4,0,0,0,16,20.942381703646806,52.239316658554856,34.1880393152043
001652,1620115645.225962,0,4,0,0,0,25,20.977934402771403,52.237990415870996,43.89357468733845
001676,1619247773.108311,0,2,0,0,0,16,20.98275489397698,52.24551853568325,32.64275193915033
001697,1619676341.668661,0,4,0,0,0,21,21.059358109610784,52.22660491194613,25.593583171836215
001712,1619512664.773351,0,2,0,0,0,29,21.087021083546855,52.245060913505476,45.35742870261661
001717,1618828205.217926,0,2,0,0,0,44,21.005308335824118,52.21541615372952,49.26225434210992
001746,1618654225.77398,0,4,0,0,0,20,20.99195879779485,52.24782783509373,48.22053173384254
001770,1619073457.667684,0,4,0,0,0,31,21.097533047577805,52.23490965336717,28.404403655459937
001792,1620143352.772107,0,4,0,0,0,38,20.96319812817213,52.23317297110613,19.568563455585576
001798,1618480201.33389,0,6,0,1,0,31,21.02407223199918,52.19888732838507,46.86027185735772
001813,1619942818.217252,0,6,0,1,0,14,21.10067067044525,52.242607621691384,43.331876259350935
001826,1619683717.108342,0,4,0,0,0,37,21.10729051434977,52.24120716950633,42.71789644181532
001831,1618467201.218927,0,7,0,1,0,47,21.02136548961651,52.231763446539354,22.66097211752104
001852,1618656300.441484,0,4,0,0,0,15,20.98416492332956,52.23019877325364,48.53046558757178
001859,1618315051.664209,0,6,0,0,0,29,20.990159236368086,52.22310740823483,44.16862782765725
001875,1618501009.664698,0,6,0,0,0,19,20.984927338249545,52.205308585619235,17.272957827690036
001876,1618475055.781512,0,6,0,1,0,20,21.060383908120084,52.189702697469336,40.12168283754881
001878,1633935634.333953,3,2,0,0,0,9,19.05502141969892,47.49969953136813,18.427645017178776
001886,1618822711.327735,0,2,0,0,0,10,21.00700729058989,52.259223528011184,44.746131879138794
001937,1619517183.550564,0,2,0,0,0,19,20.96509948547282,52.257611832997625,50.9949473670966
001946,1619462991.004168,0,3,0,0,2,4,21.023217241961486,52.20278583277082,-8.063303183155483
001950,1623183551.560533,0,1,0,0,2,5,17.00214159350904,51.09989191251006,-8.65295318528706
002011,1633975275.332099,3,4,0,0,2,10,19.031513939054346,47.511431690635554,-20.80636707018857
002019,1619857413.115542,0,6,0,0,0,16,20.980670760866357,52.25330685912622,44.99450691936406
002073,1618474413.337518,0,6,0,1,0,24,21.032134277169757,52.2369423423254,38.90042688145468
002088,1618384561.001417,0,6,0,1,0,39,21.008389027786066,52.20688326275786,31.371816562883005
002115,1614091584.554895,5,0,0,0,0,24,5.380975760471757,43.29762339268775,24.144598833689187
002122,1602143967.220338,1,6,0,1,0,15,8.680115094039907,50.118279402461425,19.91215755878663
002128,1633975455.000375,3,4,0,0,2,2,19.034513485226206,47.51170094403694,-21.30605121908404
002136,1618939198.104704,0,2,0,0,0,13,21.052166012417693,52.249956589279996,3.0382007454306006
002138,1619691997.218127,0,2,0,0,0,25,20.982379283669612,52.22149923155745,52.495994424601946
002147,1618383911.225066,0,6,0,1,0,33,20.991028478636697,52.23153350920516,29.839073294764795
002152,1602698110.220568,1,6,0,1,2,8,8.689663855511352,50.10487721650446,-13.769305088814093
002154,1619461945.887788,0,3,0,0,1,3,20.987254960621726,52.26785319230162,-5.795439606454451
002169,1619505672.224834,0,0,0,0,0,7,20.983152469134758,52.232173185940155,30.34957020318309
002175,1619683146.998852,0,4,0,0,0,13,21.041394890304478,52.23593673954952,41.59684710269374
002179,1618496611.555654,0,6,0,1,0,40,21.0074403640019,52.2461539765445,27.98117607746962
002191,1618383905.891594,0,6,0,1,0,32,20.990288643957214,52.231385760357696,29.839073294764795
002195,1618500321.8862,0,6,0,1,0,25,20.976630339518,52.21144155169037,18.939555278348863
002225,1619649284.884073,0,3,0,0,2,25,20.940716801715112,52.234393596772605,-23.01234555434837
002246,1633973460.329562,3,4,0,0,2,19,19.057926054352844,47.51360277074282,-15.804698344693008
002260,1618467868.329515,0,7,0,1,0,6,21.003844620180555,52.22831278717184,24.286532954991415
002261,1619416084.003558,0,0,0,0,0,21,21.044842025720776,52.20991824553277,22.170406827296958
002267,1618474116.999303,0,6,0,1,0,8,21.016451973754663,52.2367126582561,38.28184958338556
002272,1613830016.332417,5,0,0,0,0,3,5.371336921364741,43.29627647320498,28.19917253620015
002296,1619074190.11265,0,4,0,1,0,33,21.083104988945962,52.23238183554219,30.244878902565922
002304,1633947690.220766,3,2,0,0,0,25,19.084469631654233,47.501802363276774,35.13871171659903
002336,1602488014.440563,1,2,0,0,0,28,8.665065207296553,50.10640127854715,15.39009332445093
002343,1619508150.998139,0,0,0,0,0,21,20.973306141485498,52.265292514411016,36.157896963311416
002350,1619944447.890153,0,6,0,1,0,30,21.09218240927381,52.22419894503624,46.50561815472024
002383,1614091456.219388,5,0,0,0,0,25,5.380790706883877,43.29955846122474,24.412033141896416
002384,1619536110.55299,0,4,0,0,0,21,20.9888965764383,52.25687860112511,24.286147546500047
002389,1619695971.554912,0,4,0,0,0,17,21.037974638879565,52.17307558276569,50.80432116039961
002414,1618396767.667257,0,6,0,1,0,17,20.95743503488212,52.23772662071345,47.50164134429574
002441,1620111217.338164,0,2,0,0,0,18,20.985335497416347,52.23447702047903,33.90760430884787
002442,1613736320.99795,5,2,0,0,0,19,5.372713377608662,43.30540842485911,35.722998869467155
002458,1618655367.225896,0,4,0,0,0,15,20.992529850116536,52.219064461922734,48.55839463263093
002487,1619682998.99647,0,4,0,0,0,31,21.018139999479775,52.231126629098746,41.21469440418669
002502,1618497645.773528,0,6,0,1,0,34,21.018298570810806,52.21253703183045,25.610909586204215
002507,1619856935.441082,0,6,0,0,0,23,20.953096027340813,52.274955118189226,44.05180645051995
002508,1605288180.665885,1,4,2,0,2,5,7.6663763895263655,51.56941300574364,-15.700245155343381
002571,1619416889.77723,0,0,0,0,0,23,21.01243632330267,52.22423148481812,24.177290901837864
002575,1614854400.779383,5,2,0,0,0,20,5.36560160879684,43.30327237617981,38.133897475455456
002617,1618823480.106525,0,2,0,0,0,16,20.9734340163801,52.27176516531243,45.79728450226868
002626,1618480071.99841,0,6,0,0,0,28,21.024567881957086,52.19242408570359,46.76926475476276
002628,1602696881.001677,1,6,0,1,2,7,8.690100789077471,50.102721569357655,-10.386871330048535
002634,1618509726.115172,0,6,0,1,1,15,21.08264131683846,52.24106821816382,-4.567574103535577
002635,1619523859.887942,0,2,0,0,0,61,20.999670904343745,52.24397260689374,49.39884532516822
002637,1618763816.224349,0,4,0,0,0,15,20.989826859165206,52.222826193326355,8.776207726270187
002650,1589962672.106552,4,0,0,0,0,8,15.215182160459767,59.27186122983432,41.75780083968547
002659,1602142468.336179,1,6,0,1,0,9,8.675343692388829,50.107417469489185,16.682513995775153
002676,1623180392.664559,0,1,0,0,1,1,17.036039118229052,51.12641530946915,-3.1914916705454033
002689,1618512729.000242,0,6,0,1,2,15,20.973231634028625,52.21232016412348,-11.263454240108544
002694,1619521086.10827,0,2,0,0,0,8,21.041767054483504,52.2649535265946,51.55707515988325
002703,1619855711.221318,0,6,0,0,0,10,20.93765702808635,52.24679100724831,41.59187999352483
002708,1633973909.219438,3,4,0,0,2,15,19.048878477524163,47.50298859526893,-16.979441365567098
002740,1619425341.333081,0,2,0,0,0,10,21.06791647700141,52.18069193585377,43.48442410035843
002743,1622660033.448672,0,1,0,0,0,21,17.04870348984846,51.10498564110792,0.40571664915665906
002757,1619599024.112024,0,0,0,0,0,12,21.03595482474117,52.26973377533702,45.61660765247129
002781,1619424952.226805,0,2,0,0,0,6,21.0645676455911,52.180604123915174,42.72733280499922
002786,1620115497.223609,0,4,0,0,0,22,20.960755630865506,52.23755941214138,43.53458655877775
002787,1618383499.552458,0,6,0,1,0,8,20.971605680937806,52.228769395992586,28.849595122573376
002808,1590580095.333634,4,4,0,0,0,20,13.026984952582712,55.60707476671451,54.97181108179462
002811,1619871188.336171,0,6,0,1,0,51,21.054723373187155,52.19460162926137,48.16715419197552
002817,1620079722.109814,0,3,0,0,2,10,21.008365656788136,52.23579624881654,-21.340110977269205
002820,1618466234.670429,0,7,0,1,0,18,21.058294464971624,52.2394476428827,20.280955322579175
002822,1614867584.333308,5,2,0,0,0,26,5.380852181264667,43.299062801418486,30.337740357401103
002853,1619520494.998336,0,2,0,0,0,5,21.04865164683746,52.244668826068676,51.779274823740764
002857,1620145370.889836,0,4,0,0,0,10,20.99499451035467,52.22782769435683,14.54536058939847
002875,1618400478.997787,0,6,0,1,0,24,20.99648048182439,52.22528649161257,45.537351608705656
002877,1590671854.115215,4,2,0,0,0,6,12.981391522809773,55.59862949952408,48.18440657560684
002878,1619514522.004898,0,2,0,0,0,35,20.969840574885282,52.23425599403954,48.23362697978533
002905,1619176299.113699,0,2,0,1,0,11,20.988119293111534,52.26686192921667,49.90143787480366
002913,1619677897.559742,0,4,0,0,0,14,20.995395291796115,52.22736581429246,29.42311808611165
002932,1619697495.781728,0,4,0,0,0,32,20.94504513427263,52.177429989458496,48.99420272319631
002934,1605534080.78113,1,6,0,0,0,46,6.935350560115011,50.91970078963406,13.287855025787167
002961,1620141288.22446,0,4,0,0,0,14,21.084305936514287,52.243815063165904,24.82942106882345
002969,1634792547.552861,3,3,0,0,1,33,19.027099795109763,47.5082312226557,-2.270151151936986
002992,1619642159.001607,0,1,0,0,2,7,21.01145902830854,52.23006973219803,-18.383504807320264
003000,1619535877.115622,0,4,0,0,0,39,21.014381429546525,52.274389801450916,24.876303681251315
003012,1618465682.995292,0,7,0,1,0,36,21.019766017056366,52.22249090210426,18.90074368580038
003037,1619374143.000603,0,3,0,0,1,20,20.992473076188816,52.243463639233845,-2.936237280161066
003039,1602702205.885262,1,6,0,1,2,21,8.66246784327363,50.108894881188,-24.520987366200558
003046,1619701643.221097,0,4,0,0,0,29,21.02487164459715,52.186965525505144,41.774903001374405
003051,1589794682.106735,4,0,0,0,0,11,15.216343562248655,59.27772597858352,48.115129995332396
003062,1619948571.889567,0,6,0,1,0,14,21.03109412558934,52.20648193533653,52.0526220600162
003069,1619692939.216397,0,4,0,0,0,22,20.997216645632523,52.24677440597652,52.46575305777901
003082,1633957251.439465,3,2,0,0,0,24,19.09732404630144,47.52380012643407,25.851090691758415
003084,1618941005.002271,0,3,0,0,1,110,21.09101233363741,52.2253418122253,-1.504185581484336
003088,1633975566.108856,3,4,0,0,2,13,19.039340028940973,47.51231099172618,-21.639741546591168
003100,1618943097.771691,0,3,0,0,2,30,20.9693388354837,52.20664014650617,-6.313365326279779
003102,1633975577.331921,3,4,0,0,2,10,19.039542725826987,47.51335716412333,-21.639741546591168
003128,1614868160.109188,5,2,0,0,0,23,5.381270717220181,43.29654391492032,29.04844162726014
003134,1618481187.774069,0,6,0,1,0,14,19.94745121440352,50.05463436013606,49.40912399223824
003144,1619176180.778351,0,2,0,1,0,19,20.979289482132963,52.270354561475195,49.96126557609484
003152,1619513187.11551,0,2,0,0,0,20,21.074360395632585,52.25066945635671,46.25130802574114
003158,1619374384.004734,0,3,0,0,1,5,20.982073368550527,52.256281055661404,-3.482713149892689
003228,1619858350.99777,0,6,0,0,0,12,21.021267644680687,52.17691987022712,46.75398772356132
003229,1614155648.900709,5,0,0,0,0,9,5.387654780204455,43.28891112785554,21.044120858182097
003242,1633952854.889346,3,2,0,0,0,24,19.03394279961096,47.49704895715794,32.57630562833063
003274,1618825963.113808,0,2,0,0,0,27,20.953734127800523,52.26200421638579,48.30252060816126
003279,1619033127.226152,0,3,0,0,2,4,19.94954371176667,50.05078990392392,-14.547160360191143
003283,1618495507.220237,0,8,0,1,0,39,19.9152205758841,50.073026827327034,32.12100563092002
003288,1602699192.670601,1,6,0,1,2,13,8.679011171286074,50.103986913897494,-16.651793729510302
003298,1633952696.775775,3,2,0,0,0,19,19.022557919281187,47.50691872378988,32.74260371201447
003308,1620110582.66239,0,2,0,0,0,29,20.999111468283676,52.247460236032715,32.4482645282644
003320,1623181002.109994,0,1,0,0,1,22,17.06074402163871,51.115514607918534,-4.337510276005972
003327,1602699143.669792,1,6,0,1,2,17,8.679612736348846,50.10328698847153,-16.50587048280923
003329,1619069268.003397,0,6,0,1,0,29,21.003260159413628,52.251045362890565,17.82080016851164
003343,1619514165.665591,0,2,0,0,0,26,20.995769106352416,52.24267253946001,47.6961170531878
003350,1618489355.55765,0,6,0,1,0,25,20.975710167419393,52.21579238095789,42.76665296615952
003363,1618900929.997869,0,2,0,0,0,41,20.980895649289426,52.19860237718421,28.47723062634485
003370,1590662919.772924,4,2,0,0,0,14,12.992354439107125,55.59984488669904,55.89535229716478
003380,1614084928.775453,5,0,0,0,0,12,5.3745971601206355,43.29451160540738,35.342493976986525
003409,1602244104.225,1,6,0,1,0,19,8.66508542479831,50.10674922389629,32.66391580516967
003419,1619431650.104971,0,2,0,0,0,14,21.08323374689257,52.22113412446335,51.22268930282417
003470,1619424054.779544,0,2,0,0,0,18,21.03087176375557,52.23639468209342,40.93275198269304
003472,1619699501.783587,0,4,0,0,0,57,21.005169747957275,52.17795033556564,45.90217279443685
003477,1602840853.330758,1,4,0,0,0,13,8.675929111962308,50.107388500907575,27.030146992254828
003519,1619247908.110445,0,2,0,0,0,32,20.982705958878867,52.2481809418071,32.94463080887429
003535,1590586420.000305,4,4,0,0,0,20,13.024022641560055,55.605498545589185,46.2896121115723
003549,1618512654.999027,0,6,0,1,2,7,20.978261510327627,52.21329404272762,-11.019164374794485
003583,1602243218.779204,1,6,0,1,0,20,8.668605813222955,50.10358746056688,33.02164306478139
003611,1619949682.774219,0,6,0,1,0,8,20.956338131333897,52.22799761209991,52.85949684527447
003618,1618943150.10592,0,3,0,0,2,13,20.97376557595879,52.20515571480666,-6.497186545820355
003626,1602416613.442487,1,2,0,0,0,25,8.679650865796841,50.10621440331892,32.02849352454479
003628,1620144777.446706,0,4,0,0,0,33,20.987058801992536,52.22712487377854,15.961645135838822
003645,1619673511.994479,0,4,0,0,0,18,20.973183745533614,52.228862527335785,18.33258723726165
003659,1590586869.774063,4,4,0,0,0,19,12.988727289277115,55.59427038580485,45.38699715893032
003662,1620146171.669705,0,4,0,0,0,28,21.000698075306445,52.19968322512452,12.436414219448196
003674,1620071598.113068,0,3,0,0,2,23,21.058531396099962,52.22780713388787,-13.363822476589903
003675,1605861899.224827,1,2,0,1,0,17,6.970862976401837,50.934915712649136,11.596032674671918
