image_id,tp,fp,fn,tn,precision,recall,accuracy
001025,0,1,0,11,0.0,1.0,0.917
001027,2,1,4,9,0.667,0.333,0.688
001037,1,0,1,11,1.0,0.5,0.923
001039,4,2,13,17,0.667,0.235,0.583
001061,5,0,2,14,1.0,0.714,0.905
001066,5,1,2,7,0.833,0.714,0.8
001076,1,1,2,29,0.5,0.333,0.909
001079,3,2,10,18,0.6,0.231,0.636
001085,3,0,6,16,1.0,0.333,0.76
001087,4,3,6,28,0.571,0.4,0.78
001088,0,1,4,17,0.0,0.0,0.773
001131,3,0,6,19,1.0,0.333,0.786
001134,4,0,8,38,1.0,0.333,0.84
001136,2,0,2,8,1.0,0.5,0.833
001140,5,5,16,13,0.5,0.238,0.462
001162,3,0,1,17,1.0,0.75,0.952
001190,1,1,0,18,0.5,1.0,0.95
001208,2,0,0,10,1.0,1.0,1.0
001216,3,2,1,12,0.6,0.75,0.833
001234,4,2,11,16,0.667,0.267,0.606
001260,4,1,3,14,0.8,0.571,0.818
001261,7,0,4,10,1.0,0.636,0.81
001280,2,0,2,29,1.0,0.5,0.939
001283,2,2,0,9,0.5,1.0,0.846
001295,4,0,8,23,1.0,0.333,0.771
001296,1,4,7,7,0.2,0.125,0.421
001324,5,3,9,5,0.625,0.357,0.455
001326,4,0,9,22,1.0,0.308,0.743
001337,9,2,10,9,0.818,0.474,0.6
001339,2,0,1,8,1.0,0.667,0.909
001345,2,1,3,17,0.667,0.4,0.826
001363,4,1,7,12,0.8,0.364,0.667
001368,7,3,11,7,0.7,0.389,0.5
001381,6,3,3,15,0.667,0.667,0.778
001383,0,1,0,8,0.0,1.0,0.889
001403,2,1,1,20,0.667,0.667,0.917
001405,1,0,0,18,1.0,1.0,1.0
001412,5,0,4,16,1.0,0.556,0.84
001423,1,0,6,26,1.0,0.143,0.818
001452,2,2,6,18,0.5,0.25,0.714
001507,3,2,2,23,0.6,0.6,0.867
001515,3,0,2,28,1.0,0.6,0.939
001517,5,0,1,24,1.0,0.833,0.967
001541,1,0,1,23,1.0,0.5,0.96
001544,10,3,5,14,0.769,0.667,0.75
001551,7,1,8,22,0.875,0.467,0.763
001556,4,2,18,20,0.667,0.182,0.545
001566,4,1,1,11,0.8,0.8,0.882
001575,3,0,1,11,1.0,0.75,0.933
001578,2,0,5,25,1.0,0.286,0.844
001602,7,3,8,19,0.7,0.467,0.703
001608,3,4,10,24,0.429,0.231,0.659
001622,1,1,1,7,0.5,0.5,0.8
001629,2,0,7,12,1.0,0.222,0.667
001651,3,0,6,10,1.0,0.333,0.684
001666,6,2,3,22,0.75,0.667,0.848
001673,2,0,2,9,1.0,0.5,0.846
001686,2,0,2,34,1.0,0.5,0.947
001687,7,5,11,28,0.583,0.389,0.686
001689,3,1,2,51,0.75,0.6,0.947
001693,1,0,4,8,1.0,0.2,0.692
001705,5,2,13,12,0.714,0.278,0.531
001724,5,2,8,29,0.714,0.385,0.773
001741,3,2,2,11,0.6,0.6,0.778
001755,4,0,6,24,1.0,0.4,0.824
001757,10,2,3,5,0.833,0.769,0.75
001760,2,2,3,5,0.5,0.4,0.583
001771,2,1,4,26,0.667,0.333,0.848
001776,12,4,24,10,0.75,0.333,0.44
001814,2,0,3,10,1.0,0.4,0.8
001853,1,0,0,7,1.0,1.0,1.0
001870,7,5,15,12,0.583,0.318,0.487
001871,1,1,0,18,0.5,1.0,0.95
001903,2,2,1,0,0.5,0.667,0.4
001907,1,1,2,12,0.5,0.333,0.812
001911,9,3,8,9,0.75,0.529,0.621
001931,12,5,21,16,0.706,0.364,0.519
001932,1,1,0,11,0.5,1.0,0.923
001942,1,0,1,0,1.0,0.5,0.5
001967,3,0,4,27,1.0,0.429,0.882
001987,5,5,9,18,0.5,0.357,0.622
001988,6,2,12,8,0.75,0.333,0.5
001991,5,0,4,15,1.0,0.556,0.833
002001,2,0,2,15,1.0,0.5,0.895
002008,2,1,7,14,0.667,0.222,0.667
002024,3,3,6,16,0.5,0.333,0.679
002041,2,0,2,14,1.0,0.5,0.889
002048,1,1,4,12,0.5,0.2,0.722
002070,3,3,2,13,0.5,0.6,0.762
002080,5,3,11,39,0.625,0.312,0.759
002083,5,5,8,17,0.5,0.385,0.629
002090,5,1,2,10,0.833,0.714,0.833
002096,3,0,1,14,1.0,0.75,0.944
002113,1,0,6,54,1.0,0.143,0.902
002135,6,1,6,26,0.857,0.5,0.821
002144,5,0,8,39,1.0,0.385,0.846
002162,0,1,8,30,0.0,0.0,0.769
002182,3,2,7,9,0.6,0.3,0.571
002201,5,0,1,6,1.0,0.833,0.917
002227,7,1,9,6,0.875,0.438,0.565
002235,4,2,0,14,0.667,1.0,0.9
002255,8,1,6,37,0.889,0.571,0.865
002262,3,0,7,18,1.0,0.3,0.75
002265,4,2,3,16,0.667,0.571,0.8
002273,2,0,4,23,1.0,0.333,0.862
002292,3,0,3,6,1.0,0.5,0.75
002307,2,0,0,14,1.0,1.0,1.0
002314,2,2,4,10,0.5,0.333,0.667
002322,6,3,10,20,0.667,0.375,0.667
002332,2,6,12,20,0.25,0.143,0.55
002338,2,1,3,7,0.667,0.4,0.692
002347,10,3,7,15,0.769,0.588,0.714
002355,0,1,3,5,0.0,0.0,0.556
002360,6,2,1,11,0.75,0.857,0.85
002377,4,1,6,14,0.8,0.4,0.72
002391,4,1,8,37,0.8,0.333,0.82
002395,1,1,3,7,0.5,0.25,0.667
002408,2,1,8,2,0.667,0.2,0.308
002412,4,0,3,16,1.0,0.571,0.87
002415,1,0,0,0,1.0,1.0,1.0
002423,3,2,6,5,0.6,0.333,0.5
002435,3,2,5,28,0.6,0.375,0.816
002437,1,0,2,4,1.0,0.333,0.714
002439,3,0,1,13,1.0,0.75,0.941
002450,5,2,7,18,0.714,0.417,0.719
002465,7,3,15,10,0.7,0.318,0.486
002467,3,0,0,12,1.0,1.0,1.0
002477,13,5,13,10,0.722,0.5,0.561
002483,4,1,2,10,0.8,0.667,0.824
002484,6,3,19,9,0.667,0.24,0.405
002491,2,0,4,5,1.0,0.333,0.636
002524,1,0,4,27,1.0,0.2,0.875
002530,7,0,6,8,1.0,0.538,0.714
002547,3,3,8,26,0.5,0.273,0.725
002557,2,3,8,20,0.4,0.2,0.667
002561,4,0,5,28,1.0,0.444,0.865
002568,1,1,0,8,0.5,1.0,0.9
002572,6,3,4,14,0.667,0.6,0.741
002573,11,3,16,11,0.786,0.407,0.537
002584,3,3,5,4,0.5,0.375,0.467
002598,2,1,5,9,0.667,0.286,0.647
002627,4,2,3,56,0.667,0.571,0.923
002636,4,1,0,8,0.8,1.0,0.923
002639,2,0,2,8,1.0,0.5,0.833
002648,6,1,6,25,0.857,0.5,0.816
002652,7,2,4,4,0.778,0.636,0.647
002656,3,0,7,25,1.0,0.3,0.8
002657,5,1,3,36,0.833,0.625,0.911
002661,8,2,7,19,0.8,0.533,0.75
002682,2,1,2,13,0.667,0.5,0.833
002688,1,1,0,14,0.5,1.0,0.938
002693,5,0,6,22,1.0,0.455,0.818
002711,7,0,3,4,1.0,0.7,0.786
002714,6,2,4,17,0.75,0.6,0.793
002719,8,1,5,9,0.889,0.615,0.739
002725,3,2,3,7,0.6,0.5,0.667
002726,2,1,2,9,0.667,0.5,0.786
002746,4,2,3,3,0.667,0.571,0.583
002770,4,1,17,6,0.8,0.19,0.357
002772,1,0,3,26,1.0,0.25,0.9
002780,5,1,3,13,0.833,0.625,0.818
002798,3,4,15,7,0.429,0.167,0.345
002806,2,5,5,10,0.286,0.286,0.545
002824,7,2,3,15,0.778,0.7,0.815
002838,4,2,1,10,0.667,0.8,0.824
002840,4,1,3,9,0.8,0.571,0.765
002862,2,1,7,40,0.667,0.222,0.84
002865,7,1,4,25,0.875,0.636,0.865
002866,6,1,2,9,0.857,0.75,0.833
002869,2,4,7,13,0.333,0.222,0.577
002876,7,0,6,13,1.0,0.538,0.769
002885,13,2,12,11,0.867,0.52,0.632
002887,2,1,1,2,0.667,0.667,0.667
002907,2,0,1,10,1.0,0.667,0.923
002910,1,1,2,14,0.5,0.333,0.833
002924,4,1,2,7,0.8,0.667,0.786
002940,2,1,2,10,0.667,0.5,0.8
002944,5,1,3,11,0.833,0.625,0.8
002960,3,1,1,7,0.75,0.75,0.833
002962,2,2,16,26,0.5,0.111,0.609
002985,4,0,7,9,1.0,0.364,0.65
002999,4,1,1,6,0.8,0.8,0.833
003009,7,2,11,17,0.778,0.389,0.649
003011,7,0,3,21,1.0,0.7,0.903
003015,1,0,7,13,1.0,0.125,0.667
003018,1,0,1,19,1.0,0.5,0.952
003025,4,1,0,6,0.8,1.0,0.909
003044,4,0,0,11,1.0,1.0,1.0
003048,3,2,5,19,0.6,0.375,0.759
003068,3,1,3,10,0.75,0.5,0.765
003093,3,0,6,37,1.0,0.333,0.87
003101,1,1,1,15,0.5,0.5,0.889
003142,0,2,6,3,0.0,0.0,0.273
003150,7,1,4,15,0.875,0.636,0.815
003159,4,1,6,15,0.8,0.4,0.731
003180,2,0,2,23,1.0,0.5,0.926
003194,2,0,1,12,1.0,0.667,0.933
003224,4,2,7,18,0.667,0.364,0.71
003238,5,0,1,28,1.0,0.833,0.971
003256,1,2,2,20,0.333,0.333,0.84
003263,2,0,2,8,1.0,0.5,0.833
003265,4,0,2,28,1.0,0.667,0.941
003285,5,0,0,15,1.0,1.0,1.0
003291,4,1,5,24,0.8,0.444,0.824
003293,7,1,4,19,0.875,0.636,0.839
003294,1,0,4,23,1.0,0.2,0.857
003341,1,1,3,29,0.5,0.25,0.882
003344,2,0,11,12,1.0,0.154,0.56
003376,1,0,4,7,1.0,0.2,0.667
003381,6,3,15,9,0.667,0.286,0.455
003383,7,1,5,4,0.875,0.583,0.647
003391,3,0,3,5,1.0,0.5,0.727
003398,4,0,7,21,1.0,0.364,0.781
003431,1,0,7,12,1.0,0.125,0.65
003445,1,0,4,8,1.0,0.2,0.692
003453,1,0,4,7,1.0,0.2,0.667
003456,4,0,12,48,1.0,0.25,0.812
003458,4,3,1,36,0.571,0.8,0.909
003467,3,2,2,16,0.6,0.6,0.826
003474,4,1,6,15,0.8,0.4,0.731
003479,1,0,0,2,1.0,1.0,1.0
003480,1,0,4,12,1.0,0.2,0.765
003486,4,1,4,12,0.8,0.5,0.762
003487,7,5,9,4,0.583,0.438,0.44
003530,4,1,3,21,0.8,0.571,0.862
003546,1,2,9,5,0.333,0.1,0.353
003550,8,2,5,11,0.8,0.615,0.731
003563,4,1,7,24,0.8,0.364,0.778
003565,1,1,1,32,0.5,0.5,0.943
003568,1,0,2,5,1.0,0.333,0.75
003570,2,2,0,7,0.5,1.0,0.818
003593,4,1,7,28,0.8,0.364,0.8
003612,8,0,3,7,1.0,0.727,0.833
003615,5,0,2,16,1.0,0.714,0.913
003629,6,3,4,35,0.667,0.6,0.854
003667,1,1,13,24,0.5,0.071,0.641
003669,3,1,1,14,0.75,0.75,0.895
003671,3,4,6,15,0.429,0.333,0.643
003680,12,2,5,14,0.857,0.706,0.788
003693,5,1,4,15,0.833,0.556,0.8
003712,1,0,2,26,1.0,0.333,0.931
003740,1,1,1,22,0.5,0.5,0.92
003751,0,2,15,41,0.0,0.0,0.707
003754,2,3,7,11,0.4,0.222,0.565
003779,9,3,7,24,0.75,0.562,0.767
003784,3,1,2,8,0.75,0.6,0.786
003790,2,2,7,54,0.5,0.222,0.862
003795,1,0,0,5,1.0,1.0,1.0
003800,3,0,3,8,1.0,0.5,0.786
003813,8,2,10,38,0.8,0.444,0.793
003819,1,0,1,3,1.0,0.5,0.8
003821,7,1,5,24,0.875,0.583,0.838
003841,3,1,0,24,0.75,1.0,0.964
003867,6,1,8,15,0.857,0.429,0.7
003878,2,0,2,4,1.0,0.5,0.75
003896,3,0,8,12,1.0,0.273,0.652
003906,0,3,4,14,0.0,0.0,0.667
003908,3,2,3,16,0.6,0.5,0.792
003923,1,0,1,11,1.0,0.5,0.923
003927,2,0,1,17,1.0,0.667,0.95
003931,5,1,2,30,0.833,0.714,0.921
003932,1,0,1,9,1.0,0.5,0.909
003942,0,3,4,48,0.0,0.0,0.873
003953,5,3,6,4,0.625,0.455,0.5
003956,5,0,13,10,1.0,0.278,0.536
003966,5,1,4,42,0.833,0.556,0.904
003968,6,1,5,61,0.857,0.545,0.918
003971,5,0,4,27,1.0,0.556,0.889
003984,4,2,6,51,0.667,0.4,0.873
003986,3,1,1,27,0.75,0.75,0.938
003993,1,0,2,7,1.0,0.333,0.8
004005,3,2,4,4,0.6,0.429,0.538
004020,2,0,2,39,1.0,0.5,0.953
004025,4,0,1,11,1.0,0.8,0.938
004029,7,1,3,11,0.875,0.7,0.818
004035,1,3,9,7,0.25,0.1,0.4
004043,2,1,3,1,0.667,0.4,0.429
004045,1,0,2,10,1.0,0.333,0.846
004076,7,2,7,10,0.778,0.5,0.654
004077,3,2,2,13,0.6,0.6,0.8
004088,3,1,15,14,0.75,0.167,0.515
004099,5,0,1,15,1.0,0.833,0.952
004112,1,0,0,8,1.0,1.0,1.0
004113,3,2,5,20,0.6,0.375,0.767
004138,1,0,0,9,1.0,1.0,1.0
004154,3,3,5,6,0.5,0.375,0.529
004158,5,2,7,14,0.714,0.417,0.679
004163,8,2,12,3,0.8,0.4,0.44
004166,2,0,0,23,1.0,1.0,1.0
004180,2,0,4,5,1.0,0.333,0.636
004181,2,1,5,2,0.667,0.286,0.4
004184,4,1,3,22,0.8,0.571,0.867
004188,5,1,5,13,0.833,0.5,0.75
004196,7,0,5,19,1.0,0.583,0.839
004217,8,2,7,17,0.8,0.533,0.735
004219,1,1,13,3,0.5,0.071,0.222
004251,7,4,6,11,0.636,0.538,0.643
004255,4,2,6,16,0.667,0.4,0.714
004266,3,1,4,3,0.75,0.429,0.545
004294,2,1,2,36,0.667,0.5,0.927
004299,4,2,9,19,0.667,0.308,0.676
004302,5,1,11,3,0.833,0.312,0.4
004306,1,1,3,22,0.5,0.25,0.852
004314,7,0,9,20,1.0,0.438,0.75
004316,9,7,15,6,0.562,0.375,0.405
004325,4,0,1,32,1.0,0.8,0.973
004326,1,2,11,4,0.333,0.083,0.278
004339,1,1,3,20,0.5,0.25,0.84
004348,1,2,9,8,0.333,0.1,0.45
004360,6,0,8,13,1.0,0.429,0.704
004368,7,2,10,6,0.778,0.412,0.52
004372,4,0,5,6,1.0,0.444,0.667
004381,4,0,21,17,1.0,0.16,0.5
004387,6,0,2,35,1.0,0.75,0.953
004397,2,2,6,5,0.5,0.25,0.467
004420,7,2,11,12,0.778,0.389,0.594
004426,5,0,8,40,1.0,0.385,0.849
004428,3,1,4,32,0.75,0.429,0.875
004433,5,0,9,17,1.0,0.357,0.71
004437,5,0,0,6,1.0,1.0,1.0
004451,2,5,10,8,0.286,0.167,0.4
004453,1,2,1,12,0.333,0.5,0.812
004458,12,3,10,9,0.8,0.545,0.618
004462,4,0,0,17,1.0,1.0,1.0
004470,7,1,11,8,0.875,0.389,0.556
004489,2,0,3,43,1.0,0.4,0.938
004490,7,2,12,46,0.778,0.368,0.791
004532,6,0,0,19,1.0,1.0,1.0
004538,3,0,1,13,1.0,0.75,0.941
004546,2,0,7,25,1.0,0.222,0.794
004587,3,0,0,10,1.0,1.0,1.0
004606,0,1,0,8,0.0,1.0,0.889
004607,1,0,0,7,1.0,1.0,1.0
004621,0,2,12,6,0.0,0.0,0.3
004638,1,1,1,4,0.5,0.5,0.714
004649,6,0,5,14,1.0,0.545,0.8
004651,3,0,1,11,1.0,0.75,0.933
004670,2,1,1,8,0.667,0.667,0.833
004673,4,1,2,21,0.8,0.667,0.893
004683,4,1,2,23,0.8,0.667,0.9
004686,3,3,5,18,0.5,0.375,0.724
004688,6,5,7,37,0.545,0.462,0.782
004696,1,0,0,19,1.0,1.0,1.0
004738,2,1,4,20,0.667,0.333,0.815
004745,2,1,7,18,0.667,0.222,0.714
004750,0,1,0,9,0.0,1.0,0.9
004759,3,3,3,27,0.5,0.5,0.833
004779,4,2,8,6,0.667,0.333,0.5
004784,9,2,9,26,0.818,0.5,0.761
004817,1,0,1,4,1.0,0.5,0.833
004838,2,0,0,18,1.0,1.0,1.0
004842,6,1,1,4,0.857,0.857,0.833
004845,2,0,1,10,1.0,0.667,0.923
004854,2,0,3,11,1.0,0.4,0.812
004855,2,3,4,24,0.4,0.333,0.788
004895,3,1,7,17,0.75,0.3,0.714
004911,3,2,2,7,0.6,0.6,0.714
004916,3,1,27,44,0.75,0.1,0.627
004918,1,0,0,17,1.0,1.0,1.0
004925,3,1,4,9,0.75,0.429,0.706
004948,7,2,8,13,0.778,0.467,0.667
004949,2,2,6,4,0.5,0.25,0.429
004952,3,0,0,19,1.0,1.0,1.0
004957,1,1,1,7,0.5,0.5,0.8
004963,4,1,3,4,0.8,0.571,0.667
004984,9,3,8,9,0.75,0.529,0.621
004987,7,2,17,13,0.778,0.292,0.513
005004,4,1,5,17,0.8,0.444,0.778
005006,6,0,12,27,1.0,0.333,0.733
005007,3,2,2,8,0.6,0.6,0.733
005009,3,1,2,12,0.75,0.6,0.833
005013,0,1,7,6,0.0,0.0,0.429
005027,2,0,3,14,1.0,0.4,0.842
005036,3,2,12,24,0.6,0.2,0.659
005065,7,0,0,1,1.0,1.0,1.0
005087,1,0,3,40,1.0,0.25,0.932
005090,6,2,6,18,0.75,0.5,0.75
005092,0,1,2,27,0.0,0.0,0.9
005094,3,0,10,31,1.0,0.231,0.773
005096,3,2,10,26,0.6,0.231,0.707
005125,1,0,1,18,1.0,0.5,0.95
005130,2,1,16,8,0.667,0.111,0.37
005133,1,0,2,21,1.0,0.333,0.917
005145,5,0,9,14,1.0,0.357,0.679
005157,1,0,1,4,1.0,0.5,0.833
005163,3,0,1,5,1.0,0.75,0.889
005165,4,2,8,20,0.667,0.333,0.706
005184,4,3,3,5,0.571,0.571,0.6
005187,2,3,7,31,0.4,0.222,0.767
005192,3,0,0,49,1.0,1.0,1.0
005198,6,1,9,23,0.857,0.4,0.744
005201,1,0,0,9,1.0,1.0,1.0
005207,2,1,2,16,0.667,0.5,0.857
005216,1,1,1,3,0.5,0.5,0.667
005233,3,2,2,13,0.6,0.6,0.8
005235,2,1,1,13,0.667,0.667,0.882
005239,5,3,7,9,0.625,0.417,0.583
005246,4,1,7,7,0.8,0.364,0.579
005282,5,2,22,14,0.714,0.185,0.442
005299,3,3,3,25,0.5,0.5,0.824
005313,2,0,1,16,1.0,0.667,0.947
005318,3,0,3,10,1.0,0.5,0.812
005321,5,4,8,11,0.556,0.385,0.571
005338,2,1,2,26,0.667,0.5,0.903
005348,2,0,2,16,1.0,0.5,0.9
005393,6,3,14,8,0.667,0.3,0.452
005399,3,1,7,8,0.75,0.3,0.579
005402,3,0,0,16,1.0,1.0,1.0
005413,2,1,0,32,0.667,1.0,0.971
005416,3,0,0,16,1.0,1.0,1.0
005418,6,2,7,8,0.75,0.462,0.609
005424,2,0,0,34,1.0,1.0,1.0
005452,1,1,14,18,0.5,0.067,0.559
005469,5,2,1,19,0.714,0.833,0.889
005483,1,0,1,19,1.0,0.5,0.952
005521,5,1,1,7,0.833,0.833,0.857
005534,3,0,11,10,1.0,0.214,0.542
005542,6,2,12,1,0.75,0.333,0.333
005569,4,2,2,11,0.667,0.667,0.789
005593,4,1,2,7,0.8,0.667,0.786
005619,1,1,2,36,0.5,0.333,0.925
005627,8,3,9,9,0.727,0.471,0.586
005629,5,1,7,31,0.833,0.417,0.818
005656,2,0,2,6,1.0,0.5,0.8
005659,5,2,7,12,0.714,0.417,0.654
005667,6,1,2,4,0.857,0.75,0.769
005671,1,0,0,16,1.0,1.0,1.0
005694,5,1,1,13,0.833,0.833,0.9
005696,3,2,6,20,0.6,0.333,0.742
005704,1,1,1,27,0.5,0.5,0.933
005708,1,0,1,14,1.0,0.5,0.938
005709,3,0,2,8,1.0,0.6,0.846
005725,9,1,12,8,0.9,0.429,0.567
005730,2,0,1,14,1.0,0.667,0.941
005745,3,2,5,34,0.6,0.375,0.841
005748,4,0,0,17,1.0,1.0,1.0
005749,9,2,9,15,0.818,0.5,0.686
005770,3,0,1,27,1.0,0.75,0.968
005771,2,1,8,22,0.667,0.2,0.727
005778,4,2,2,6,0.667,0.667,0.714
005784,1,0,2,27,1.0,0.333,0.933
005809,4,1,3,5,0.8,0.571,0.692
005825,1,2,6,36,0.333,0.143,0.822
005873,4,2,6,9,0.667,0.4,0.619
005885,6,1,6,28,0.857,0.5,0.829
005917,1,0,2,16,1.0,0.333,0.895
005934,3,0,1,3,1.0,0.75,0.857
005951,4,0,0,15,1.0,1.0,1.0
005954,6,0,10,27,1.0,0.375,0.767
005965,2,1,3,7,0.667,0.4,0.692
005987,2,0,1,36,1.0,0.667,0.974
006003,3,0,0,4,1.0,1.0,1.0
006023,10,1,7,30,0.909,0.588,0.833
006026,8,4,13,31,0.667,0.381,0.696
006043,1,2,5,27,0.333,0.167,0.8
006074,0,1,3,6,0.0,0.0,0.6
006075,12,0,12,13,1.0,0.5,0.676
006076,1,1,2,13,0.5,0.333,0.824
006106,2,0,1,5,1.0,0.667,0.875
006111,4,0,2,10,1.0,0.667,0.875
006140,1,0,0,17,1.0,1.0,1.0
006156,1,0,2,5,1.0,0.333,0.75
006197,4,2,5,41,0.667,0.444,0.865
006219,2,0,4,10,1.0,0.333,0.75
006225,0,1,0,1,0.0,1.0,0.5
006230,1,0,1,10,1.0,0.5,0.917
006233,6,0,7,26,1.0,0.462,0.821
006255,6,1,5,7,0.857,0.545,0.684
006257,3,0,5,33,1.0,0.375,0.878
006259,1,2,2,19,0.333,0.333,0.833
006266,1,1,2,13,0.5,0.333,0.824
006269,5,0,3,20,1.0,0.625,0.893
006285,5,0,1,24,1.0,0.833,0.967
006298,4,0,2,4,1.0,0.667,0.8
006301,2,0,4,17,1.0,0.333,0.826
006324,6,3,16,1,0.667,0.273,0.269
006325,2,1,6,13,0.667,0.25,0.682
006334,2,0,2,10,1.0,0.5,0.857
006338,1,0,0,14,1.0,1.0,1.0
006342,1,1,1,4,0.5,0.5,0.714
006347,5,0,7,9,1.0,0.417,0.667
006358,1,1,0,16,0.5,1.0,0.944
006366,0,1,2,33,0.0,0.0,0.917
006371,1,1,1,15,0.5,0.5,0.889
006375,1,0,0,7,1.0,1.0,1.0
006389,4,0,10,6,1.0,0.286,0.5
006390,3,2,5,36,0.6,0.375,0.848
006392,2,0,3,20,1.0,0.4,0.88
006407,1,2,7,17,0.333,0.125,0.667
006409,1,1,4,10,0.5,0.2,0.688
006422,4,1,1,27,0.8,0.8,0.939
006439,2,0,3,13,1.0,0.4,0.833
006454,8,2,9,9,0.8,0.471,0.607
006473,2,0,0,8,1.0,1.0,1.0
006488,4,2,17,17,0.667,0.19,0.525
006500,2,1,8,26,0.667,0.2,0.757
006506,6,1,8,17,0.857,0.429,0.719
006528,4,1,8,7,0.8,0.333,0.55
006529,4,2,2,9,0.667,0.667,0.765
006539,3,2,7,6,0.6,0.3,0.5
