image_id,pred_obj,true_obj,iou,occolusion_ratio
000234,13711,45.0,0.6174,VeryHeavy
000234,13714,29.0,0.5321,Heavy
000234,13710,36.0,0.7015,Heavy
000239,21745,12.0,0.7727,Light
000239,21742,8.0,0.9475,None
000239,21743,11.0,0.5837,Medium
000239,21744,13.0,0.857,Medium
000242,8201,19.0,0.3285,Heavy
000242,8200,17.0,0.8935,Light
000242,8198,12.0,0.9194,None
000242,8197,22.0,0.9132,None
000249,584,14.0,0.9296,None
000249,587,26.0,0.7602,Heavy
000249,589,15.0,0.4048,Heavy
000256,9075,24.0,0.9108,Medium
000256,9074,40.0,0.6004,Medium
000256,9071,36.0,0.9469,None
000256,9070,45.0,0.8831,None
000256,9078,29.0,0.9297,Medium
000256,9076,43.0,0.6045,Light
000266,1278,31.0,0.7832,Light
000266,1275,52.0,0.9672,None
000266,1281,23.0,0.8224,VeryHeavy
000272,26230,39.0,0.7042,Heavy
000272,26229,40.0,0.8325,Light
000272,26228,28.0,0.9044,None
000302,25322,19.0,0.9683,None
000302,25323,18.0,0.8823,None
000314,2590,14.0,0.9452,Light
000314,2591,9.0,0.9205,None
000314,2592,25.0,0.9696,None
000314,2593,24.0,0.7839,Medium
000314,2594,19.0,0.8276,Medium
000314,2589,17.0,0.9561,None
000321,21694,21.0,0.7461,Medium
000321,21695,13.0,0.4986,Heavy
000321,21696,9.0,0.8882,None
000321,21697,18.0,0.9191,Light
000321,21698,22.0,0.214,Heavy
000321,21699,19.0,0.8362,Light
000321,21700,12.0,0.8398,None
000329,3400,36.0,0.501,Heavy
000329,3393,26.0,0.9438,None
000329,3394,31.0,0.9379,None
000329,3395,39.0,0.441,Heavy
000329,3396,27.0,0.7434,Light
000329,3397,32.0,0.8113,Light
000333,8870,15.0,0.8716,Light
000333,8867,17.0,0.8054,Light
000333,8866,14.0,0.7718,None
000333,8865,9.0,0.8661,None
000333,8863,11.0,0.8403,Light
000333,8862,12.0,0.677,Light
000333,8861,6.0,0.8601,Light
000333,8860,20.0,0.9289,None
000333,8859,10.0,0.9292,None
000333,8858,13.0,0.7254,None
000333,8857,16.0,0.8247,None
000334,1059,29.0,0.9052,None
000334,1058,26.0,0.2749,Medium
000334,1060,24.0,0.9177,None
000341,25359,10.0,0.8884,Light
000341,25358,16.0,0.918,None
000341,25360,11.0,0.5326,Heavy
000341,25361,14.0,0.8679,None
000341,25363,7.0,0.8985,Light
000341,25364,6.0,0.8613,None
000341,25362,12.0,0.6203,Medium
000342,30061,8.0,0.8402,Medium
000342,30059,12.0,0.5586,Heavy
000342,30060,11.0,0.9229,None
000342,30063,10.0,0.8876,Medium
000342,30064,17.0,0.8167,Medium
000342,30062,16.0,0.8611,Medium
000351,30199,12.0,0.8614,Light
000351,30200,15.0,0.9014,Light
000351,30201,13.0,0.8668,Medium
000351,30198,18.0,0.8722,None
000351,30197,16.0,0.9359,None
000351,30196,17.0,0.9285,None
000351,30203,14.0,0.7579,Light
000352,15202,17.0,0.407,Medium
000352,15192,12.0,0.9374,None
000352,15190,21.0,0.573,Heavy
000352,15188,15.0,0.9451,None
000352,15189,24.0,0.9113,None
000360,10597,31.0,0.8925,None
000360,10598,26.0,0.8211,Light
000360,10601,29.0,0.9112,None
000361,32988,18.0,0.6402,Heavy
000361,32987,23.0,0.7225,VeryHeavy
000361,32983,17.0,0.6474,None
000361,32981,25.0,0.9393,None
000361,32990,28.0,0.4128,VeryHeavy
000361,32985,21.0,0.8512,Light
000393,20303,18.0,0.8414,None
000393,20304,14.0,0.8571,Medium
000393,20305,21.0,0.8837,Light
000393,20309,25.0,0.5282,None
000393,20308,23.0,0.8423,Light
000393,20307,16.0,0.8374,Light
000393,20310,24.0,0.9061,Light
000400,28565,35.0,0.9319,None
000400,28566,25.0,0.7608,Heavy
000400,28568,36.0,0.7947,Light
000400,28562,26.0,0.8458,Heavy
000400,28561,22.0,0.9597,None
000400,28572,31.0,0.8021,Medium
000400,28563,34.0,0.5463,Light
000410,15644,25.0,0.6111,Medium
000410,15654,5.0,0.529,Medium
000410,15648,4.0,0.3928,Heavy
000410,15649,21.0,0.9523,None
000410,15650,14.0,0.8776,None
000410,15651,27.0,0.5525,Light
000410,15653,9.0,0.6039,Medium
000410,15652,13.0,0.6191,Medium
000410,15655,5.0,0.4041,Medium
000410,15643,31.0,0.5034,Medium
000410,15642,30.0,0.4921,Heavy
000410,15645,32.0,0.9214,Light
000410,15646,24.0,0.6307,Light
000410,15641,17.0,0.9348,None
000410,15640,12.0,0.9662,None
000420,2732,29.0,0.8693,None
000420,2730,24.0,0.871,Light
000420,2731,30.0,0.7541,Light
000420,2733,27.0,0.8413,None
000420,2729,21.0,0.8269,VeryHeavy
000420,2735,39.0,0.4137,Heavy
000425,32348,7.0,0.9435,None
000425,32345,8.0,0.8488,Light
000425,32344,9.0,0.9539,None
000425,32346,4.0,0.8291,None
000425,32352,12.0,0.9253,None
000426,15704,30.0,0.7874,Light
000426,15706,25.0,0.3984,Heavy
000426,15707,26.0,0.224,Heavy
000426,15701,31.0,0.7533,Heavy
000426,15702,22.0,0.7869,Medium
000426,15703,18.0,0.8971,None
000426,15705,19.0,0.3628,Heavy
000426,15700,23.0,0.8777,None
000438,20440,14.0,0.8602,None
000438,20441,10.0,0.8984,None
000438,20436,6.0,0.8897,None
000438,20437,11.0,0.8919,None
000438,20438,16.0,0.7039,Medium
000438,20439,12.0,0.5614,None
000445,2316,53.0,0.7761,Light
000445,2318,52.0,0.8738,Light
000445,2317,33.0,0.8453,Light
000445,2315,44.0,0.8601,None
000445,2319,31.0,0.8797,Light
000451,9370,11.0,0.9386,None
000451,9373,9.0,0.3338,Medium
000451,9372,14.0,0.9341,None
000451,9371,16.0,0.9038,None
000451,9369,18.0,0.9048,None
000486,10986,31.0,0.8161,None
000486,10987,35.0,0.8517,None
000486,10988,13.0,0.6659,Medium
000486,10989,16.0,0.7137,Medium
000486,10983,21.0,0.9379,None
000486,10985,8.0,0.9051,Light
000486,10984,33.0,0.8661,Light
000488,23100,8.0,0.907,None
000488,23099,10.0,0.8751,None
000509,5992,13.0,0.8409,Light
000509,5993,14.0,0.8493,None
000520,9195,11.0,0.9248,None
000520,9193,13.0,0.9214,None
000520,9192,12.0,0.9228,None
000535,7751,21.0,0.9164,None
000535,7748,26.0,0.679,Medium
000535,7746,17.0,0.8898,Medium
000535,7753,30.0,0.8763,Medium
000535,7750,33.0,0.5099,Medium
000535,7760,27.0,0.5495,Medium
000535,7764,13.0,0.6345,Medium
000537,12980,8.0,0.8042,None
000537,12981,12.0,0.7629,None
000537,12982,14.0,0.8994,Light
000537,12983,15.0,0.865,Light
000537,12984,10.0,0.8739,Light
000545,14821,33.0,0.5129,Heavy
000545,14819,40.0,0.8816,Light
000545,14816,36.0,0.8282,Light
000545,14815,42.0,0.8935,Light
000545,14814,39.0,0.8602,None
000564,4043,15.0,0.9104,Light
000564,4041,16.0,0.5619,Medium
000564,4040,20.0,0.8857,None
000564,4046,21.0,0.4595,Heavy
000564,4044,12.0,0.8906,Light
000564,4048,25.0,0.7595,Heavy
000564,4050,13.0,0.4444,Heavy
000573,32137,20.0,0.7883,Light
000573,32136,26.0,0.8014,None
000607,28905,3.0,0.953,None
000608,4447,7.0,0.9093,None
000608,4445,11.0,0.8815,None
000608,4449,8.0,0.5869,Medium
000608,4451,14.0,0.6478,Medium
000608,4446,8.0,0.5232,Medium
000620,8616,46.0,0.8862,Light
000620,8614,35.0,0.9354,None
000620,8615,52.0,0.9265,None
000621,1336,19.0,0.5699,Heavy
000621,1333,11.0,0.8059,Light
000621,1331,18.0,0.9479,None
000621,1330,23.0,0.8897,None
000621,1329,13.0,0.938,None
000621,1334,16.0,0.9864,None
000621,1335,14.0,0.9281,Light
000622,28442,11.0,0.655,Heavy
000622,28443,13.0,0.5936,Medium
000622,28441,5.0,0.9412,None
000622,28445,12.0,0.8902,Light
000622,28444,9.0,0.888,None
000622,28440,0.0,0.0,Light
000622,28453,7.0,0.6185,Light
000632,26647,28.0,0.7812,Light
000632,26642,0.0,0.0,Medium
000632,26643,32.0,0.877,Light
000632,26644,30.0,0.8655,Light
000656,29347,10.0,0.8839,None
000656,29348,12.0,0.9108,None
000656,29349,18.0,0.8929,None
000656,29350,11.0,0.906,None
000656,29352,0.0,0.0,None
000656,29351,17.0,0.9281,None
000669,2307,0.0,0.0,Light
000669,2308,14.0,0.85,None
000669,2310,15.0,0.6036,Medium
000669,2311,9.0,0.7628,Heavy
000669,2314,24.0,0.4801,Medium
000676,27194,28.0,0.8992,None
000676,27192,21.0,0.8399,Light
000676,27190,32.0,0.9665,None
000676,27188,31.0,0.8469,Light
000676,27189,24.0,0.9494,None
000680,26035,24.0,0.8849,Light
000680,26034,23.0,0.8929,None
000680,26036,22.0,0.633,Medium
000680,26042,27.0,0.6009,Light
000680,26039,29.0,0.7631,Light
000681,10369,19.0,0.9331,None
000681,10375,18.0,0.5957,Light
000681,10373,6.0,0.6233,Light
000681,10371,15.0,0.9002,None
000681,10370,13.0,0.9016,None
000681,10379,16.0,0.5059,Medium
000688,21179,0.0,0.0,Undefined
000688,21178,13.0,0.9267,Medium
000705,195,28.0,0.391,Heavy
000705,192,25.0,0.8647,None
000705,191,14.0,0.8434,None
000705,190,12.0,0.8125,Light
000705,189,24.0,0.899,None
000712,13623,31.0,0.825,Medium
000712,13624,22.0,0.8828,None
000712,13625,25.0,0.9156,None
000712,13626,28.0,0.4729,Heavy
000712,13627,23.0,0.9089,None
000712,13628,29.0,0.4112,Heavy
000713,30604,14.0,0.8967,Light
000713,30609,17.0,0.8096,Light
000713,30611,30.0,0.3892,Light
000713,30608,21.0,0.5349,Heavy
000713,30605,15.0,0.9076,None
000713,30602,13.0,0.8703,None
000713,30603,19.0,0.7938,None
000713,30606,29.0,0.5822,Medium
000719,7199,30.0,0.7654,VeryHeavy
000719,7197,43.0,0.5697,Heavy
000719,7196,37.0,0.6715,Light
000719,7195,39.0,0.9444,None
000719,7193,40.0,0.9232,None
000719,7191,42.0,0.8223,None
000736,25313,9.0,0.921,None
000736,25314,19.0,0.9279,None
000736,25315,16.0,0.9159,Light
000736,25316,10.0,0.8354,None
000767,6332,22.0,0.8889,Light
000767,6329,21.0,0.9348,None
000767,6327,20.0,0.9492,None
000788,26324,15.0,0.9024,None
000788,26326,16.0,0.8415,Light
000788,26327,21.0,0.8994,None
000788,26323,23.0,0.892,None
000816,6711,13.0,0.8938,Light
000816,6715,0.0,0.0,None
000816,6710,19.0,0.9114,Heavy
000816,6707,21.0,0.9348,None
000816,6708,14.0,0.701,VeryHeavy
000816,6706,25.0,0.9105,None
000816,6709,17.0,0.9325,None
000816,6716,41.0,0.7466,Undefined
000817,7549,10.0,0.7015,None
000817,7548,11.0,0.7113,Light
000817,7545,9.0,0.3154,Heavy
000828,88,15.0,0.8951,None
000828,87,10.0,0.8736,Light
000828,90,35.0,0.9181,None
000828,91,24.0,0.9122,Medium
000828,89,34.0,0.9682,None
000828,92,27.0,0.4721,Heavy
000846,2495,7.0,0.949,None
000846,2496,24.0,0.9323,None
000846,2497,18.0,0.9459,Light
000846,2503,16.0,0.6903,Heavy
000846,2502,8.0,0.8837,Light
000846,2499,20.0,0.8052,None
000846,2501,15.0,0.8142,None
000846,2500,17.0,0.6985,Medium
000846,2508,13.0,0.8405,Light
000846,2504,19.0,0.8998,None
000846,2505,21.0,0.7187,Heavy
000846,2498,9.0,0.8228,Light
000846,2507,22.0,0.6628,Heavy
000846,2506,12.0,0.5631,VeryHeavy
000851,26582,24.0,0.8159,None
000851,26589,0.0,0.0,Light
000851,26580,25.0,0.9398,None
000851,26581,22.0,0.6914,Light
000851,26585,28.0,0.7633,Medium
000853,951,31.0,0.8913,None
000853,955,30.0,0.8658,Light
000861,26312,34.0,0.9447,None
000861,26316,20.0,0.9184,Light
000861,26311,17.0,0.8639,Light
000861,26313,30.0,0.6907,Light
000861,26314,35.0,0.8668,None
000861,26322,23.0,0.6765,Light
000861,26321,24.0,0.4685,Medium
000861,26320,22.0,0.5819,Light
000861,26319,18.0,0.4166,VeryHeavy
000872,25914,20.0,0.7749,Medium
000872,25925,28.0,0.3832,Heavy
000872,25924,0.0,0.0,None
000872,25920,24.0,0.6394,Light
000872,25908,10.0,0.8119,Medium
000872,25909,17.0,0.9706,None
000872,25917,16.0,0.3137,Heavy
000872,25913,27.0,0.6498,Heavy
000872,25915,22.0,0.7391,Medium
000872,25911,21.0,0.5337,Heavy
000872,25910,30.0,0.898,None
000872,25906,13.0,0.9123,None
000872,25916,25.0,0.5809,Medium
000872,25929,11.0,0.564,Heavy
000872,25930,15.0,0.7126,Medium
000872,25912,23.0,0.666,None
000872,25907,12.0,0.8399,None
000872,25918,27.0,0.6113,Heavy
000881,10541,36.0,0.8387,Light
000881,10540,31.0,0.6591,None
000881,10539,29.0,0.9433,None
000881,10537,30.0,0.8936,None
000881,10538,33.0,0.8896,Light
000892,129,20.0,0.8242,None
000892,130,19.0,0.8424,Light
000892,134,18.0,0.9032,Light
000904,26461,9.0,0.9447,None
000904,26458,4.0,0.9158,Light
000904,26459,11.0,0.9171,None
000904,26460,16.0,0.8447,Medium
000908,6384,28.0,0.94,None
000908,6389,31.0,0.5479,Medium
000908,6386,33.0,0.5539,Heavy
000908,6385,29.0,0.8782,None
000914,17076,10.0,0.9551,None
000914,17073,16.0,0.8653,None
000914,17072,14.0,0.8667,Light
000914,17071,7.0,0.855,Light
000914,17070,5.0,0.8114,Medium
000914,17069,4.0,0.9319,None
000914,17068,15.0,0.8228,Light
000914,17075,13.0,0.5634,Heavy
000921,29432,11.0,0.8979,None
000948,25979,29.0,0.6216,Medium
000948,25980,21.0,0.5609,Light
000948,25977,0.0,0.0,Medium
000952,17003,24.0,0.879,Light
000952,17008,14.0,0.6411,Light
000952,17004,26.0,0.8612,Light
000952,16998,22.0,0.9331,None
000952,16999,27.0,0.9334,None
000952,17000,15.0,0.9712,Light
000952,17001,19.0,0.8493,Light
000965,22124,21.0,0.9078,None
000965,22121,18.0,0.8814,None
000965,22123,16.0,0.5862,Heavy
000965,22125,13.0,0.7908,Light
000965,22122,19.0,0.6639,Medium
000972,16176,31.0,0.8328,None
000972,16171,37.0,0.906,None
000972,16172,22.0,0.796,Light
000972,16173,23.0,0.4547,Medium
000972,16174,25.0,0.9124,Light
000972,16175,40.0,0.9363,None
000972,16177,33.0,0.8622,Light
000972,16178,36.0,0.6015,None
000975,7417,23.0,0.2416,Medium
000975,7415,16.0,0.7511,Medium
000975,7413,25.0,0.7905,Light
000975,7412,24.0,0.9038,None
000986,16808,24.0,0.9065,None
000986,16809,11.0,0.5215,VeryHeavy
000986,16810,13.0,0.6706,Medium
000986,16811,26.0,0.6266,None
000986,16812,29.0,0.72,Medium
000986,16807,27.0,0.8802,Light
000986,16816,23.0,0.7762,Light
000986,16815,25.0,0.6836,Medium
000986,16814,10.0,0.6487,Medium
000986,16813,30.0,0.7605,Medium
000989,12493,21.0,0.8758,None
000989,12497,8.0,0.394,Heavy
000989,12496,12.0,0.7304,Light
000989,12495,24.0,0.1238,None
000992,10337,13.0,0.9005,Light
000992,10339,5.0,0.795,Light
000992,10341,12.0,0.5235,VeryHeavy
000992,10342,15.0,0.5572,Medium
000992,10345,11.0,0.6548,Heavy
000992,10346,0.0,0.0,Light
000992,10338,18.0,0.8841,None
000993,27515,21.0,0.6377,Heavy
000993,27511,22.0,0.8946,Light
000993,27513,33.0,0.7368,Medium
000993,27514,14.0,0.971,None
000993,27512,20.0,0.6331,Medium
000993,27516,23.0,0.531,Heavy
000993,27518,32.0,0.6109,Medium
000997,17966,15.0,0.7843,Medium
000997,17962,13.0,0.9654,None
000997,17964,7.0,0.8998,Light
000997,17961,9.0,0.9498,None
001009,29866,20.0,0.9414,None
001009,29871,24.0,0.4485,Medium
001009,29870,23.0,0.8461,Light
001009,29869,28.0,0.5291,Light
001009,29868,42.0,0.8062,None
001009,29867,29.0,0.8635,Medium
001014,24370,17.0,0.9068,None
001014,24372,25.0,0.6864,Light
001014,24368,22.0,0.9353,None
001014,24366,34.0,0.7036,Light
001014,24365,35.0,0.9496,None
001014,24369,27.0,0.9134,None
001014,24367,12.0,0.9379,None
001014,24382,15.0,0.6216,Undefined
001014,24378,32.0,0.8715,None
001014,24377,33.0,0.3346,Undefined
001014,24383,0.0,0.0,None
001014,24376,31.0,0.9275,None
001014,24375,19.0,0.7778,Light
001014,24379,38.0,0.7493,Light
001014,24381,36.0,0.6821,Medium
001014,24380,23.0,0.5533,Undefined
001014,24374,38.0,0.313,Light
001025,21741,2.0,0.1692,None
001027,16776,11.0,0.6296,Medium
001027,16774,12.0,0.5373,Light
001027,16770,8.0,0.8757,None
001037,22794,11.0,0.8848,None
001039,10143,32.0,0.3508,Heavy
001039,10145,10.0,0.9395,None
001039,10147,12.0,0.655,Heavy
001039,10140,29.0,0.3944,VeryHeavy
001039,10139,27.0,0.9252,None
001039,10138,20.0,0.8939,Light
001061,11819,16.0,0.8623,Light
001061,11818,15.0,0.8129,Heavy
001061,11815,18.0,0.8761,None
001061,11814,20.0,0.9557,None
001061,11816,17.0,0.9485,None
001066,7395,8.0,0.8589,None
001066,7394,13.0,0.8774,Light
001066,7399,10.0,0.7003,Light
001066,7398,7.0,0.7783,None
001066,7396,9.0,0.8997,None
001066,7397,12.0,0.8042,None
001076,22813,26.0,0.6839,Medium
001076,22811,0.0,0.0,None
001079,824,19.0,0.9262,Light
001079,827,29.0,0.5757,Medium
001079,829,28.0,0.5739,Medium
001079,823,15.0,0.8908,None
001079,822,20.0,0.9518,None
001085,10928,24.0,0.8745,None
001085,10930,18.0,0.8753,None
001085,10929,23.0,0.8189,None
001087,10639,30.0,0.6078,Medium
001087,10641,36.0,0.7779,Light
001087,10633,24.0,0.9391,None
001087,10635,23.0,0.8706,Light
001087,10632,25.0,0.8679,Light
001087,10631,34.0,0.8273,Light
001087,10637,35.0,0.1813,None
001088,10496,18.0,0.8626,None
001131,23302,22.0,0.772,None
001131,23298,19.0,0.8795,Light
001131,23297,18.0,0.9029,Light
001134,17893,36.0,0.8922,None
001134,17894,46.0,0.7238,Light
001134,17895,40.0,0.8766,Light
001134,17901,39.0,0.7402,Light
001136,26442,9.0,0.9147,None
001136,26441,6.0,0.9194,None
001140,3893,34.0,0.3812,Undefined
001140,3892,30.0,0.9613,None
001140,3889,17.0,0.4927,VeryHeavy
001140,3886,24.0,0.6712,Light
001140,3883,22.0,0.7804,Medium
001140,3878,25.0,0.9313,None
001140,3880,21.0,0.9471,None
001140,3881,31.0,0.5836,Light
001140,3879,14.0,0.9262,None
001140,3882,11.0,0.8749,Light
001162,31479,15.0,0.8969,Light
001162,31480,20.0,0.8122,Light
001162,31481,18.0,0.8906,None
001190,1702,16.0,0.9053,None
001190,1703,19.0,0.8724,None
001208,4985,11.0,0.9718,None
001208,4984,10.0,0.9021,None
001216,15752,13.0,0.7869,None
001216,15754,12.0,0.484,None
001216,15753,13.0,0.096,None
001216,15759,15.0,0.6838,Medium
001216,15756,14.0,0.8678,Light
001234,22613,18.0,0.8033,Light
001234,22608,20.0,0.6536,Medium
001234,22609,26.0,0.2446,Medium
001234,22610,23.0,0.7709,Light
001234,22611,19.0,0.3262,Medium
001234,22612,10.0,0.9549,Heavy
001260,7678,11.0,0.7504,Medium
001260,7679,19.0,0.8417,Medium
001260,7675,17.0,0.7518,Light
001260,7674,10.0,0.9038,None
001260,7673,13.0,0.4642,Heavy
001261,16948,11.0,0.8839,None
001261,16949,18.0,0.9178,None
001261,16947,20.0,0.9083,None
001261,16951,10.0,0.9334,None
001261,16950,19.0,0.8343,Light
001261,16953,13.0,0.905,Light
001261,16952,17.0,0.9485,Light
001280,17672,24.0,0.9507,None
001280,17673,25.0,0.9103,None
001283,184,0.0,0.0,None
001283,186,8.0,0.8707,Light
001283,183,0.0,0.0,None
001283,185,9.0,0.8212,None
001295,13769,25.0,0.8923,None
001295,13774,24.0,0.6738,Heavy
001295,13772,31.0,0.624,Medium
001295,13770,27.0,0.9093,None
001296,20270,9.0,0.9323,None
001296,20271,7.0,0.5416,Light
001296,20276,4.0,0.5409,Light
001296,20279,5.0,0.5455,Medium
001296,20275,0.0,0.0,Light
001324,21192,16.0,0.9437,Light
001324,21193,5.0,0.0703,Light
001324,21191,3.0,0.5431,Medium
001324,21190,8.0,0.8999,None
001324,21194,4.0,0.9434,None
001324,21189,14.0,0.7042,Light
001324,21188,10.0,0.3382,None
001324,21187,6.0,0.9052,None
001326,29371,18.0,0.7751,Light
001326,29370,27.0,0.9035,Light
001326,29368,32.0,0.9401,None
001326,29367,31.0,0.9294,None
001337,19398,13.0,0.5805,Light
001337,19396,22.0,0.8676,None
001337,19391,8.0,0.9275,Light
001337,19390,20.0,0.8569,Heavy
001337,19386,18.0,0.9194,None
001337,19388,24.0,0.9658,None
001337,19387,7.0,0.9193,None
001337,19397,16.0,0.866,Light
001337,19400,19.0,0.6682,Heavy
001337,19401,25.0,0.4472,Heavy
001337,19389,26.0,0.8361,None
001339,16122,6.0,0.7995,None
001339,16124,9.0,0.8682,None
001345,7299,17.0,0.9384,Light
001345,7301,8.0,0.8977,None
001345,7302,11.0,0.8496,Light
001363,18475,4.0,0.8935,None
001363,18479,0.0,0.8449,Light
001363,18481,19.0,0.4981,Medium
001363,18477,12.0,0.9022,None
001363,18476,11.0,0.8377,None
001368,22540,17.0,0.937,None
001368,22541,1.0,0.9093,None
001368,22542,12.0,0.8102,Medium
001368,22543,14.0,0.9316,None
001368,22544,20.0,0.9049,Light
001368,22545,2.0,0.867,Light
001368,22546,0.0,0.0,VeryHeavy
001368,22547,0.0,0.0,VeryHeavy
001368,22549,16.0,0.9632,Light
001368,22553,19.0,0.5512,Medium
001381,9918,21.0,0.9368,None
001381,9919,12.0,0.9334,None
001381,9920,16.0,0.9354,None
001381,9924,20.0,0.296,Heavy
001381,9927,13.0,0.4898,Medium
001381,9923,19.0,0.5348,Heavy
001381,9921,10.0,0.8769,Light
001381,9922,22.0,0.8912,None
001381,9925,15.0,0.0369,Medium
001383,32243,5.0,0.8804,None
001403,6415,18.0,0.8285,None
001403,6416,17.0,0.8119,None
001403,6417,16.0,0.6958,None
001405,1165,18.0,0.8784,None
001412,33388,14.0,0.5533,Heavy
001412,33382,9.0,0.909,None
001412,33381,22.0,0.8864,None
001412,33380,21.0,0.8808,Light
001412,33379,10.0,0.9237,Light
001423,5244,30.0,0.893,None
001452,502,16.0,0.949,None
001452,508,25.0,0.8421,Light
001452,503,22.0,0.9102,None
001452,506,13.0,0.2523,Heavy
001507,25802,27.0,0.9474,None
001507,25803,25.0,0.8324,Medium
001507,25805,22.0,0.5245,Heavy
001507,25800,19.0,0.8796,None
001507,25801,26.0,0.9541,None
001515,32438,27.0,0.7994,None
001515,32437,31.0,0.8921,Light
001515,32436,24.0,0.8512,Light
001517,10914,23.0,0.8742,Light
001517,10916,28.0,0.9252,None
001517,10913,22.0,0.9115,None
001517,10917,24.0,0.9315,None
001517,10912,26.0,0.914,None
001541,27951,20.0,0.9293,None
001544,8929,13.0,0.5396,Medium
001544,8930,17.0,0.2872,Heavy
001544,8927,26.0,0.8289,Light
001544,8921,22.0,0.888,None
001544,8933,17.0,0.6346,Heavy
001544,8934,18.0,0.6744,Medium
001544,8922,27.0,0.9103,Light
001544,8923,8.0,0.6342,Medium
001544,8928,11.0,0.719,Medium
001544,8925,24.0,0.8973,Light
