image_id,tp,fp,fn,tn,precision,recall,accuracy
002293,3,1,1,14,0.75,0.75,0.895
002311,4,2,10,17,0.667,0.286,0.636
002315,0,1,9,17,0.0,0.0,0.63
002334,2,1,8,14,0.667,0.2,0.64
002348,1,0,5,21,1.0,0.167,0.815
002376,0,2,0,11,0.0,1.0,0.846
002410,5,2,3,21,0.714,0.625,0.839
002424,2,0,3,28,1.0,0.4,0.909
002429,4,2,5,11,0.667,0.444,0.682
002445,5,1,2,5,0.833,0.714,0.769
002454,8,0,2,14,1.0,0.8,0.917
002457,1,1,6,12,0.5,0.143,0.65
002462,1,1,4,7,0.5,0.2,0.615
002480,2,1,2,20,0.667,0.5,0.88
002482,2,2,8,12,0.5,0.2,0.583
002497,4,0,2,6,1.0,0.667,0.833
002503,1,1,6,7,0.5,0.143,0.533
002506,4,3,24,14,0.571,0.143,0.4
002516,4,2,4,13,0.667,0.5,0.739
002521,3,1,0,16,0.75,1.0,0.95
002543,1,1,5,18,0.5,0.167,0.76
002562,2,0,0,14,1.0,1.0,1.0
002570,6,3,16,17,0.667,0.273,0.548
002583,7,3,13,8,0.7,0.35,0.484
002587,1,1,1,15,0.5,0.5,0.889
002600,1,3,29,8,0.25,0.033,0.22
002602,4,1,1,9,0.8,0.8,0.867
002630,1,0,0,3,1.0,1.0,1.0
002645,3,2,3,7,0.6,0.5,0.667
002667,3,2,0,13,0.6,1.0,0.889
002707,13,2,7,21,0.867,0.65,0.791
002715,3,1,3,15,0.75,0.5,0.818
002732,3,1,7,4,0.75,0.3,0.467
002752,2,0,1,21,1.0,0.667,0.958
002765,1,0,1,16,1.0,0.5,0.944
002773,3,1,0,31,0.75,1.0,0.971
002775,4,1,5,3,0.8,0.444,0.538
002784,8,2,11,15,0.8,0.421,0.639
002791,8,1,4,6,0.889,0.667,0.737
002802,2,0,0,12,1.0,1.0,1.0
002818,1,0,3,32,1.0,0.25,0.917
002823,7,2,16,9,0.778,0.304,0.471
002829,10,5,6,12,0.667,0.625,0.667
002834,3,3,3,40,0.5,0.5,0.878
002839,2,0,1,4,1.0,0.667,0.857
002848,3,0,2,23,1.0,0.6,0.929
002884,3,0,3,11,1.0,0.5,0.824
002894,3,3,8,11,0.5,0.273,0.56
002895,1,0,0,7,1.0,1.0,1.0
002897,3,0,9,8,1.0,0.25,0.55
002903,3,0,1,23,1.0,0.75,0.963
002912,2,2,7,32,0.5,0.222,0.791
002915,1,0,11,12,1.0,0.083,0.542
002916,4,0,1,8,1.0,0.8,0.923
002942,2,1,2,9,0.667,0.5,0.786
002951,0,1,1,19,0.0,0.0,0.905
002954,1,0,0,20,1.0,1.0,1.0
002968,4,1,11,20,0.8,0.267,0.667
002981,5,1,1,10,0.833,0.833,0.882
002982,4,0,6,7,1.0,0.4,0.647
002984,1,3,4,27,0.25,0.2,0.8
002987,10,0,4,15,1.0,0.714,0.862
002991,7,0,9,13,1.0,0.438,0.69
002995,1,0,3,20,1.0,0.25,0.875
003030,2,2,11,15,0.5,0.154,0.567
003038,1,0,0,11,1.0,1.0,1.0
003047,3,1,0,18,0.75,1.0,0.955
003060,7,1,5,24,0.875,0.583,0.838
003064,3,0,1,0,1.0,0.75,0.75
003079,6,0,9,25,1.0,0.4,0.775
003099,5,1,7,13,0.833,0.417,0.692
003108,2,0,0,6,1.0,1.0,1.0
003119,3,0,2,9,1.0,0.6,0.857
003120,4,1,5,17,0.8,0.444,0.778
003126,4,0,0,9,1.0,1.0,1.0
003136,6,0,2,5,1.0,0.75,0.846
003140,1,0,5,34,1.0,0.167,0.875
003157,5,2,4,2,0.714,0.556,0.538
003178,3,2,3,6,0.6,0.5,0.643
003189,5,1,3,16,0.833,0.625,0.84
003200,1,0,1,27,1.0,0.5,0.966
003206,1,0,7,6,1.0,0.125,0.5
003209,8,4,9,4,0.667,0.471,0.48
003221,3,1,3,25,0.75,0.5,0.875
003230,8,1,10,5,0.889,0.444,0.542
003250,5,0,4,16,1.0,0.556,0.84
003259,2,0,6,34,1.0,0.25,0.857
003281,2,1,2,11,0.667,0.5,0.812
003302,3,0,1,8,1.0,0.75,0.917
003303,5,3,4,25,0.625,0.556,0.811
003318,7,3,22,17,0.7,0.241,0.49
003321,0,1,0,9,0.0,1.0,0.9
003326,2,1,1,12,0.667,0.667,0.875
003331,0,1,1,6,0.0,0.0,0.75
003352,17,2,12,8,0.895,0.586,0.641
003364,3,1,1,20,0.75,0.75,0.92
003384,4,2,4,9,0.667,0.5,0.684
003397,9,2,9,15,0.818,0.5,0.686
003403,7,1,1,7,0.875,0.875,0.875
003405,1,0,1,5,1.0,0.5,0.857
003414,4,0,16,21,1.0,0.2,0.61
003432,1,0,0,15,1.0,1.0,1.0
003463,2,3,3,16,0.4,0.4,0.75
003468,3,5,3,11,0.375,0.5,0.636
003469,1,0,0,23,1.0,1.0,1.0
003471,4,0,3,26,1.0,0.571,0.909
003485,5,3,6,16,0.625,0.455,0.7
003499,2,1,2,31,0.667,0.5,0.917
003511,0,1,3,14,0.0,0.0,0.778
003516,0,1,0,18,0.0,1.0,0.947
003518,5,1,4,23,0.833,0.556,0.848
003522,4,3,6,11,0.571,0.4,0.625
003523,2,0,0,29,1.0,1.0,1.0
003527,2,1,1,24,0.667,0.667,0.929
003534,3,0,11,26,1.0,0.214,0.725
003542,1,2,3,20,0.333,0.25,0.808
003547,2,1,1,9,0.667,0.667,0.846
003588,1,0,3,76,1.0,0.25,0.963
003607,6,1,4,37,0.857,0.6,0.896
003613,3,3,5,33,0.5,0.375,0.818
003616,2,1,0,21,0.667,1.0,0.958
003639,6,3,13,17,0.667,0.316,0.59
003655,1,0,0,21,1.0,1.0,1.0
003672,2,0,0,32,1.0,1.0,1.0
003688,3,1,2,13,0.75,0.6,0.842
003703,5,0,3,6,1.0,0.625,0.786
003706,0,1,7,28,0.0,0.0,0.778
003707,3,0,1,6,1.0,0.75,0.9
003714,4,0,1,15,1.0,0.8,0.95
003732,2,1,3,14,0.667,0.4,0.8
003738,2,2,2,25,0.5,0.5,0.871
003749,2,0,0,2,1.0,1.0,1.0
003765,1,0,0,22,1.0,1.0,1.0
003771,7,2,1,8,0.778,0.875,0.833
003772,3,3,10,7,0.5,0.231,0.435
003776,2,1,0,14,0.667,1.0,0.941
003799,5,1,4,19,0.833,0.556,0.828
003804,3,0,1,7,1.0,0.75,0.909
003805,2,2,2,9,0.5,0.5,0.733
003807,6,5,4,14,0.545,0.6,0.69
003822,0,1,2,4,0.0,0.0,0.571
003823,7,4,8,9,0.636,0.467,0.571
003824,6,1,8,11,0.857,0.429,0.654
003829,1,1,3,6,0.5,0.25,0.636
003834,0,1,6,22,0.0,0.0,0.759
003844,2,0,1,10,1.0,0.667,0.923
003848,1,0,3,32,1.0,0.25,0.917
003851,2,0,0,6,1.0,1.0,1.0
003860,2,0,0,14,1.0,1.0,1.0
003862,2,0,1,3,1.0,0.667,0.833
003879,5,3,19,5,0.625,0.208,0.312
003883,3,1,0,8,0.75,1.0,0.917
003894,3,2,6,19,0.6,0.333,0.733
003897,2,3,2,15,0.4,0.5,0.773
003898,5,1,8,10,0.833,0.385,0.625
003899,6,2,2,4,0.75,0.75,0.714
003903,2,0,2,28,1.0,0.5,0.938
003920,5,1,2,3,0.833,0.714,0.727
003926,1,0,11,11,1.0,0.083,0.522
003928,6,1,8,28,0.857,0.429,0.791
004026,3,1,4,11,0.75,0.429,0.737
004028,4,2,5,22,0.667,0.444,0.788
004031,2,1,5,4,0.667,0.286,0.5
004062,0,2,2,21,0.0,0.0,0.84
004067,3,0,1,4,1.0,0.75,0.875
004089,2,0,2,22,1.0,0.5,0.923
004092,6,0,4,9,1.0,0.6,0.789
004093,1,5,4,28,0.167,0.2,0.763
004097,4,0,8,17,1.0,0.333,0.724
004107,2,0,3,23,1.0,0.4,0.893
004115,5,0,5,10,1.0,0.5,0.75
004126,1,3,2,19,0.25,0.333,0.8
004128,1,0,3,20,1.0,0.25,0.875
004130,6,1,4,28,0.857,0.6,0.872
004142,5,2,6,10,0.714,0.455,0.652
004152,5,0,9,25,1.0,0.357,0.769
004191,2,0,0,8,1.0,1.0,1.0
004202,2,0,5,11,1.0,0.286,0.722
004208,4,1,2,10,0.8,0.667,0.824
004218,1,0,7,33,1.0,0.125,0.829
004220,4,1,3,40,0.8,0.571,0.917
004242,3,0,8,15,1.0,0.273,0.692
004283,5,3,7,22,0.625,0.417,0.73
004284,3,0,1,31,1.0,0.75,0.971
004318,0,1,2,21,0.0,0.0,0.875
004331,5,0,1,51,1.0,0.833,0.982
004354,7,6,9,16,0.538,0.438,0.605
004371,0,1,6,12,0.0,0.0,0.632
004413,1,0,6,7,1.0,0.143,0.571
004424,1,3,6,12,0.25,0.143,0.591
004438,4,1,4,33,0.8,0.5,0.881
004442,4,0,3,23,1.0,0.571,0.9
004445,6,0,4,9,1.0,0.6,0.789
004450,1,0,4,4,1.0,0.2,0.556
004473,6,3,7,25,0.667,0.462,0.756
004492,3,1,2,7,0.75,0.6,0.769
004502,3,0,1,20,1.0,0.75,0.958
004514,3,4,10,23,0.429,0.231,0.65
004524,3,0,4,26,1.0,0.429,0.879
004528,3,0,7,9,1.0,0.3,0.632
004529,6,2,7,24,0.75,0.462,0.769
004530,6,0,11,10,1.0,0.353,0.593
004535,1,1,4,3,0.5,0.2,0.444
004575,6,5,9,10,0.545,0.4,0.533
004595,2,2,8,4,0.5,0.2,0.375
004604,1,2,2,6,0.333,0.333,0.636
004632,2,2,1,24,0.5,0.667,0.897
004633,3,2,0,5,0.6,1.0,0.8
004643,9,0,6,7,1.0,0.6,0.727
004648,8,4,6,12,0.667,0.571,0.667
004653,1,1,6,20,0.5,0.143,0.75
004654,6,0,4,17,1.0,0.6,0.852
004692,3,1,1,4,0.75,0.75,0.778
004705,4,0,15,8,1.0,0.211,0.444
004725,4,0,8,35,1.0,0.333,0.83
004733,10,2,4,24,0.833,0.714,0.85
004737,2,1,3,43,0.667,0.4,0.918
004749,2,1,0,12,0.667,1.0,0.933
004754,3,0,2,42,1.0,0.6,0.957
004755,3,0,11,20,1.0,0.214,0.676
004768,4,5,10,8,0.444,0.286,0.444
004776,2,1,4,28,0.667,0.333,0.857
004785,4,0,1,17,1.0,0.8,0.955
004787,2,2,4,44,0.5,0.333,0.885
004791,1,0,0,8,1.0,1.0,1.0
004798,7,3,4,12,0.7,0.636,0.731
004810,6,1,9,13,0.857,0.4,0.655
004818,1,0,3,10,1.0,0.25,0.786
004852,4,1,21,25,0.8,0.16,0.569
004859,4,3,2,2,0.571,0.667,0.545
004864,0,1,3,6,0.0,0.0,0.6
004888,3,0,1,22,1.0,0.75,0.962
004889,3,0,2,20,1.0,0.6,0.92
004891,1,0,1,4,1.0,0.5,0.833
004921,4,2,3,26,0.667,0.571,0.857
004934,4,1,2,18,0.8,0.667,0.88
004946,7,2,8,41,0.778,0.467,0.828
004950,6,0,7,6,1.0,0.462,0.632
004988,1,0,0,7,1.0,1.0,1.0
004992,2,0,0,31,1.0,1.0,1.0
004997,9,3,13,37,0.75,0.409,0.742
004998,4,0,0,18,1.0,1.0,1.0
005008,1,0,7,16,1.0,0.125,0.708
005016,1,0,2,30,1.0,0.333,0.939
005018,0,1,5,7,0.0,0.0,0.538
005023,6,1,6,8,0.857,0.5,0.667
005039,4,0,2,13,1.0,0.667,0.895
005040,2,1,1,18,0.667,0.667,0.909
005049,3,0,1,9,1.0,0.75,0.923
005052,3,1,5,11,0.75,0.375,0.7
005078,3,1,7,17,0.75,0.3,0.714
005099,5,2,8,6,0.714,0.385,0.524
005101,1,1,1,15,0.5,0.5,0.889
005112,2,0,0,9,1.0,1.0,1.0
005117,2,4,3,38,0.333,0.4,0.851
005123,7,1,5,4,0.875,0.583,0.647
005140,1,0,0,4,1.0,1.0,1.0
005152,5,1,3,28,0.833,0.625,0.892
005154,1,0,0,33,1.0,1.0,1.0
005178,3,1,5,13,0.75,0.375,0.727
005205,3,4,6,11,0.429,0.333,0.583
005208,2,1,5,26,0.667,0.286,0.824
005218,4,3,12,16,0.571,0.25,0.571
005245,3,2,4,14,0.6,0.429,0.739
005264,5,1,6,22,0.833,0.455,0.794
005267,4,1,2,7,0.8,0.667,0.786
005271,10,3,5,26,0.769,0.667,0.818
005274,4,0,0,21,1.0,1.0,1.0
005281,5,0,9,41,1.0,0.357,0.836
005289,3,2,4,37,0.6,0.429,0.87
005291,5,3,4,33,0.625,0.556,0.844
005303,3,3,12,17,0.5,0.2,0.571
005323,10,2,11,18,0.833,0.476,0.683
005330,4,0,1,10,1.0,0.8,0.933
005334,6,5,5,34,0.545,0.545,0.8
005356,1,0,1,13,1.0,0.5,0.933
005363,2,0,0,53,1.0,1.0,1.0
005365,7,1,1,5,0.875,0.875,0.857
005376,1,0,0,12,1.0,1.0,1.0
005388,10,2,10,9,0.833,0.5,0.613
005423,4,0,1,22,1.0,0.8,0.963
005456,3,0,4,30,1.0,0.429,0.892
005457,6,2,5,39,0.75,0.545,0.865
005458,9,1,2,5,0.9,0.818,0.824
005465,1,0,1,8,1.0,0.5,0.9
005488,6,1,4,9,0.857,0.6,0.75
005515,5,3,5,14,0.625,0.5,0.704
005529,4,2,2,14,0.667,0.667,0.818
005530,4,0,0,22,1.0,1.0,1.0
005537,1,1,1,18,0.5,0.5,0.905
005541,4,1,1,16,0.8,0.8,0.909
005552,5,1,7,19,0.833,0.417,0.75
005591,5,3,21,12,0.625,0.192,0.415
005647,4,2,13,32,0.667,0.235,0.706
005651,5,3,1,8,0.625,0.833,0.765
005653,6,2,3,5,0.75,0.667,0.688
005675,2,1,2,4,0.667,0.5,0.667
005677,2,0,1,27,1.0,0.667,0.967
005685,3,0,1,12,1.0,0.75,0.938
005692,2,2,8,15,0.5,0.2,0.63
005695,9,3,6,16,0.75,0.6,0.735
005713,0,1,2,22,0.0,0.0,0.88
005754,1,0,2,5,1.0,0.333,0.75
005756,0,1,6,4,0.0,0.0,0.364
005782,3,0,0,7,1.0,1.0,1.0
005789,4,2,7,11,0.667,0.364,0.625
005803,1,2,0,8,0.333,1.0,0.818
005805,1,0,0,3,1.0,1.0,1.0
005814,2,6,19,13,0.25,0.095,0.375
005819,1,0,0,3,1.0,1.0,1.0
005822,6,2,5,10,0.75,0.545,0.696
005831,5,1,5,10,0.833,0.5,0.714
005838,11,0,3,10,1.0,0.786,0.875
005840,1,0,2,25,1.0,0.333,0.929
005849,1,0,6,20,1.0,0.143,0.778
005850,3,3,4,8,0.5,0.429,0.611
005867,3,0,3,12,1.0,0.5,0.833
005868,3,3,6,17,0.5,0.333,0.69
005872,4,1,9,9,0.8,0.308,0.565
005877,1,1,2,5,0.5,0.333,0.667
005900,1,1,2,39,0.5,0.333,0.93
005924,4,0,0,6,1.0,1.0,1.0
005943,6,2,4,26,0.75,0.6,0.842
005952,2,5,10,12,0.286,0.167,0.483
005957,5,1,0,6,0.833,1.0,0.917
005975,9,0,0,17,1.0,1.0,1.0
005982,6,1,1,19,0.857,0.857,0.926
005994,2,2,16,6,0.5,0.111,0.308
006010,3,0,1,5,1.0,0.75,0.889
006013,1,0,2,36,1.0,0.333,0.949
006022,2,2,4,48,0.5,0.333,0.893
006040,6,3,7,18,0.667,0.462,0.706
006053,3,0,10,20,1.0,0.231,0.697
006055,3,1,0,10,0.75,1.0,0.929
006060,4,3,6,32,0.571,0.4,0.8
006071,6,6,7,19,0.5,0.462,0.658
006077,1,1,4,28,0.5,0.2,0.853
006080,9,0,6,26,1.0,0.6,0.854
006095,2,0,2,41,1.0,0.5,0.956
006097,5,1,29,19,0.833,0.147,0.444
006102,1,1,5,21,0.5,0.167,0.786
006114,3,1,6,38,0.75,0.333,0.854
006117,1,2,12,11,0.333,0.077,0.462
006118,5,0,4,13,1.0,0.556,0.818
006123,4,2,1,9,0.667,0.8,0.812
006129,3,0,3,5,1.0,0.5,0.727
006131,8,2,12,21,0.8,0.4,0.674
006145,5,0,0,8,1.0,1.0,1.0
006167,3,0,1,15,1.0,0.75,0.947
006168,8,3,11,10,0.727,0.421,0.562
006186,1,1,2,22,0.5,0.333,0.885
006190,6,2,0,9,0.75,1.0,0.882
006200,1,0,0,12,1.0,1.0,1.0
006245,5,2,15,24,0.714,0.25,0.63
006260,7,1,9,4,0.875,0.438,0.524
006281,2,0,1,11,1.0,0.667,0.929
006290,3,2,3,11,0.6,0.5,0.737
006297,1,0,0,9,1.0,1.0,1.0
006299,1,3,1,15,0.25,0.5,0.8
006300,3,0,1,34,1.0,0.75,0.974
006308,2,2,9,16,0.5,0.182,0.621
006339,4,1,11,20,0.8,0.267,0.667
006385,6,0,2,13,1.0,0.75,0.905
006386,3,0,9,24,1.0,0.25,0.75
006426,4,1,3,31,0.8,0.571,0.897
006432,1,0,1,5,1.0,0.5,0.857
006435,1,2,13,30,0.333,0.071,0.674
006444,3,1,3,3,0.75,0.5,0.6
006476,2,1,0,2,0.667,1.0,0.8
006485,5,0,1,13,1.0,0.833,0.947
006491,6,3,10,2,0.667,0.375,0.381
006508,2,3,6,70,0.4,0.25,0.889
006517,7,0,0,24,1.0,1.0,1.0
006523,3,2,16,16,0.6,0.158,0.514
006530,3,0,8,5,1.0,0.273,0.5
006532,5,0,1,16,1.0,0.833,0.955
006535,4,0,0,12,1.0,1.0,1.0
006540,1,0,0,23,1.0,1.0,1.0
006552,2,4,2,18,0.333,0.5,0.769
006555,6,1,12,20,0.857,0.333,0.667
006565,2,0,0,17,1.0,1.0,1.0
006567,1,0,0,14,1.0,1.0,1.0
006576,6,3,8,5,0.667,0.429,0.5
006588,2,1,1,35,0.667,0.667,0.949
006592,2,2,6,26,0.5,0.25,0.778
006638,1,1,2,10,0.5,0.333,0.786
006653,1,0,1,12,1.0,0.5,0.929
006664,3,1,1,17,0.75,0.75,0.909
006671,6,1,7,3,0.857,0.462,0.529
006690,4,1,7,18,0.8,0.364,0.733
006702,8,2,6,25,0.8,0.571,0.805
