image_id,pred_obj,true_obj,iou,occolusion_ratio
000161,8943,28,0.8528,Light
000161,8949,22,0.6448,Heavy
000161,8951,26,0.8178,Heavy
000161,8947,31,0.8838,None
000161,8939,30,0.9089,None
000161,8941,17,0.9553,None
000161,8945,11,0.0324,Medium
000163,28830,6,0.893,None
000163,28831,16,0.9559,None
000163,28833,15,0.8133,Medium
000163,28834,23,0.9367,None
000163,28835,25,0.7863,None
000163,28837,11,0.4761,Heavy
000163,28828,19,0.9299,None
000163,28829,24,0.8665,None
000163,28848,5,0.7471,Heavy
000163,28839,10,0.689,Heavy
000163,28840,17,0.8137,Medium
000163,28844,22,0.515,Heavy
000164,18995,16,0.9377,None
000164,18996,13,0.709,Medium
000164,18994,15,0.8207,None
000168,12123,3,0.8962,None
000168,12122,13,0.9015,None
000168,12125,15,0.6483,Light
000168,12121,11,0.9031,None
000175,3883,40,0.4422,Heavy
000175,3887,33,0.5494,Medium
000175,3886,41,0.8538,None
000175,3885,27,0.1134,None
000175,3884,18,0.8847,None
000175,3882,51,0.9254,None
000175,3888,48,0.7691,Heavy
000180,2979,9,0.933,Light
000180,2980,8,0.9511,None
000190,28149,8,0.8116,Medium
000190,28150,5,0.2871,Heavy
000190,28148,9,0.9662,None
000192,10081,39,0.7581,Light
000192,10071,25,0.7793,Light
000192,10072,34,0.8317,Light
000192,10074,33,0.8599,None
000192,10079,26,0.2335,Light
000192,10075,35,0.8458,Medium
000192,10082,31,0.8402,None
000192,10080,16,0.7207,Light
000192,10073,23,0.695,Light
000222,5823,14,0.8689,None
000222,5822,17,0.9405,None
000222,5825,16,0.8605,None
000222,5824,6,0.9248,None
000240,17769,18,0.9161,Light
000240,17766,25,0.865,Light
000240,17770,28,0.8654,Light
000245,20843,17,0.9066,None
000245,20849,22,0.8524,Heavy
000245,20848,20,0.1753,Light
000245,20847,18,0.705,Medium
000245,20846,23,0.8424,None
000245,20851,21,0.6334,Medium
000245,20845,15,0.6167,Medium
000245,20844,16,0.8821,None
000245,20850,14,0.5419,Medium
000271,15867,24,0.6267,Light
000271,15868,21,0.8698,Medium
000271,15866,37,0.8884,Light
000271,15865,20,0.6861,Light
000271,15864,34,0.8442,None
000271,15861,28,0.8401,None
000271,15862,27,0.9174,None
000271,15863,22,0.7241,Medium
000273,1524,13,0.8256,None
000274,14530,40,0.7085,Light
000274,14533,33,0.8713,Light
000274,14531,45,0.8773,None
000274,14534,46,0.8545,Light
000274,14536,0,0.0,None
000274,14532,42,0.9127,None
000276,32718,40,0.96,None
000276,32717,29,0.8939,None
000276,32716,27,0.9285,Light
000289,4120,14,0.6083,VeryHeavy
000289,4118,10,0.9113,None
000289,4119,12,0.8882,Light
000305,20980,7,0.7827,Medium
000305,20979,18,0.8446,Light
000305,20982,11,0.8736,Medium
000305,20984,16,0.7281,Medium
000305,20975,15,0.9322,None
000305,20978,5,0.9367,Light
000305,20976,8,0.5493,None
000305,20977,6,0.9083,None
000320,15497,22,0.7454,Light
000320,15496,19,0.816,Light
000320,15495,18,0.9062,None
000320,15494,16,0.8942,None
000332,11419,21,0.9012,None
000332,11420,27,0.9305,None
000332,11418,24,0.9195,None
000338,4619,4,0.8401,Light
000364,31627,19,0.7381,Medium
000364,31635,7,0.7572,Heavy
000364,31636,15,0.9574,Light
000364,31633,8,0.8975,None
000364,31632,20,0.9301,Light
000364,31630,22,0.753,Light
000364,31629,6,0.8945,None
000364,31628,10,0.5753,Medium
000364,31626,12,0.9738,Light
000364,31624,5,0.6093,Heavy
000364,31640,11,0.7512,Light
000364,31625,17,0.711,Medium
000367,26261,30,0.7296,Medium
000367,26257,38,0.9067,None
000367,26262,43,0.944,Light
000367,26255,32,0.9,Light
000367,26256,31,0.933,None
000367,26265,41,0.6795,VeryHeavy
000367,26264,25,0.8956,None
000380,13145,18,0.2008,Medium
000380,13143,19,0.5943,Undefined
000380,13141,12,0.0691,Undefined
000380,13139,0,0.0,None
000380,13138,3,1.0,None
000416,25097,11,0.9259,None
000416,25096,18,0.932,None
000416,25100,20,0.6714,None
000421,17335,12,0.8839,None
000421,17336,16,0.89,Light
000421,17337,17,0.8765,None
000421,17340,14,0.7275,Light
000444,18440,11,0.9196,None
000444,18441,13,0.936,None
000444,18442,20,0.9154,None
000444,18443,16,0.4556,Light
000459,26550,18,0.4392,Medium
000459,26548,14,0.8157,None
000459,26549,16,0.9726,None
000459,26546,12,0.8694,Light
000459,26547,13,0.4809,None
000476,26331,19,0.8791,Light
000476,26332,34,0.6126,Medium
000482,10504,20,0.5869,Medium
000482,10505,23,0.5964,Medium
000482,10507,19,0.8915,Medium
000482,10503,20,0.6678,Medium
000482,10501,18,0.947,Light
000482,10509,16,0.7054,Light
000492,29511,7,0.6601,Heavy
000514,6737,20,0.5383,Medium
000514,6738,21,0.8915,Light
000514,6733,14,0.8811,None
000562,26478,13,0.86,None
000562,26483,14,0.8581,None
000576,10261,17,0.8185,None
000576,10262,9,0.8771,Light
000584,3969,19,0.8291,Light
000584,3971,35,0.7307,Light
000584,3966,22,0.8278,None
000584,3970,24,0.8823,Light
000584,3986,30,0.6434,Heavy
000584,3972,34,0.6627,Medium
000584,3988,37,0.669,Medium
000584,3968,15,0.794,Light
000584,3982,17,0.3111,Heavy
000584,3979,32,0.6553,Medium
000584,3973,38,0.7321,Light
000584,3974,28,0.9358,Light
000584,3967,27,0.9262,None
000584,3976,13,0.5431,Heavy
000584,3977,29,0.7342,Light
000584,3978,36,0.8361,Light
000588,19229,19,0.9208,None
000588,19235,17,0.956,None
000588,19230,12,0.8553,Light
000645,21469,30,0.9144,Light
000645,21470,18,0.7828,Light
000645,21471,21,0.8416,Light
000645,21477,26,0.5384,Heavy
000658,1836,38,0.9152,None
000658,1834,31,0.9695,None
000658,1830,34,0.9016,None
000658,1831,33,0.8728,Light
000658,1833,23,0.87,None
000658,1835,29,0.8706,Light
000658,1832,35,0.9184,Light
000661,13129,27,0.9287,None
000661,13136,28,0.5349,Medium
000661,13130,31,0.9697,None
000661,13128,29,0.9042,None
000661,13127,32,0.9022,None
000663,27457,9,0.7031,Light
000663,27455,19,0.7512,Medium
000663,27453,18,0.87,Light
000663,27451,16,0.9359,Light
000671,5966,12,0.9374,None
000671,5967,4,0.8368,None
000671,5965,14,0.7676,None
000671,5968,28,0.7183,Medium
000671,5970,25,0.579,Medium
000685,16336,11,0.9076,None
000685,16343,17,0.5349,VeryHeavy
000685,16337,0,0.0,None
000685,16335,10,0.8795,None
000685,16341,16,0.8123,Medium
000686,11342,7,0.9558,None
000690,31276,20,0.9438,Light
000690,31279,14,0.4295,Heavy
000690,31271,18,0.9476,None
000690,31273,22,0.5528,Heavy
000690,31272,19,0.9325,None
000693,5717,10,0.9263,None
000693,5721,11,0.8033,Light
000693,5718,13,0.9409,None
000726,28527,28,0.6417,Medium
000726,28522,23,0.9434,Light
000726,28526,26,0.5757,Medium
000726,28521,18,0.8591,None
000726,28524,22,0.8697,Heavy
000726,28529,24,0.7305,Light
000726,28523,29,0.8254,Light
000737,21335,30,0.91,None
000737,21333,25,0.9497,None
000737,21337,21,0.9514,None
000737,21338,16,0.8708,Light
000737,21334,19,0.6636,Medium
000737,21342,27,0.5857,Heavy
000751,23565,18,0.5916,Light
000751,23561,15,0.8639,Light
000751,23559,14,0.8259,None
000751,23558,12,0.9153,None
000764,14945,6,0.9685,None
000776,20373,10,0.9213,None
000776,20372,11,0.8995,None
000782,24463,16,0.6922,Light
000782,24467,15,0.7682,Heavy
000782,24466,19,0.4324,Heavy
000782,24464,13,0.902,None
000811,3927,30,0.8626,Light
000811,3923,24,0.6413,Light
000811,3925,28,0.6694,Heavy
000811,3914,25,0.8839,None
000811,3915,29,0.7056,VeryHeavy
000811,3916,21,0.9102,Light
000811,3917,8,0.9251,Light
000811,3918,17,0.5106,VeryHeavy
000811,3926,18,0.6477,Medium
000811,3924,12,0.6223,Heavy
000811,3922,31,0.8577,Light
000811,3919,10,0.8731,Light
000820,29130,20,0.7551,Heavy
000820,29131,27,0.9152,None
000820,29132,26,0.9209,None
000825,11526,14,0.8861,None
000825,11523,5,0.5825,Heavy
000825,11520,12,0.9391,None
000825,11519,13,0.8986,None
000825,11532,7,0.8361,Light
000857,8298,7,0.2659,Heavy
000857,8297,5,0.7817,Medium
000857,8296,9,0.8391,None
000857,8299,12,0.7898,None
000876,18147,7,0.7957,None
000876,18148,8,0.8762,Light
000876,18149,5,0.4901,Medium
000876,18150,6,0.7892,Light
000876,18152,0,0.0,Light
000877,16278,13,0.8007,Light
000879,31846,13,0.8521,Light
000879,31843,19,0.9213,None
000879,31842,16,0.8315,None
000879,31841,22,0.9599,Light
000884,16729,16,0.9184,None
000884,16733,17,0.9109,Light
000884,16728,24,0.2467,Light
000884,16727,29,0.8842,None
000884,16726,19,0.8696,Light
000884,16725,27,0.9591,Light
000884,16724,28,0.9642,None
000884,16735,21,0.9556,Medium
000884,16723,22,0.9655,None
000884,16731,18,0.5666,Light
000884,16732,26,0.8934,Light
000887,25986,12,0.9065,None
000912,26408,25,0.9098,Light
000912,26409,23,0.9297,None
000912,26411,19,0.8806,Light
000912,26412,18,0.6548,Medium
000912,26413,20,0.8173,Light
000912,26417,24,0.6913,Light
000920,5865,37,0.9196,None
000920,5873,33,0.1939,Light
000920,5871,22,0.4104,Medium
000920,5870,36,0.7347,Heavy
000920,5869,39,0.3693,Heavy
000940,27605,21,0.8911,Light
000940,27608,6,0.6667,Heavy
000940,27616,25,0.5454,Medium
000940,27615,14,0.5066,Light
000940,27604,24,0.7577,Light
000940,27612,3,0.6059,Medium
000940,27611,4,0.555,Medium
000940,27610,45,0.6698,Medium
000940,27618,44,0.5821,Heavy
000940,27613,3,0.5776,Medium
000940,27600,30,0.7003,Heavy
000940,27599,12,0.9632,None
000940,27598,42,0.9117,None
000940,27602,10,0.7478,VeryHeavy
000949,24109,15,0.9434,None
000949,24113,21,0.6582,Medium
000949,24110,18,0.9427,None
000953,14770,15,0.1756,Light
000953,14769,18,0.8583,Light
000953,14768,14,0.7748,None
000953,14766,16,0.9424,None
000970,10577,14,0.7022,Medium
000970,10576,25,0.8832,None
000970,10575,15,0.717,None
000970,10581,16,0.9429,Light
000977,5325,11,0.6795,Light
000977,5319,14,0.6711,Medium
000977,5316,9,0.8949,Medium
000977,5310,12,0.915,None
000977,5312,17,0.7933,None
000977,5311,16,0.7622,Light
000987,10755,28,0.9331,None
000987,10756,11,0.7064,Light
000987,10757,25,0.8951,None
000987,10754,22,0.9032,None
000987,10758,19,0.6515,Medium
000987,10752,10,0.7428,Light
000987,10753,8,0.9807,None
001007,14349,4,0.8788,None
001026,7751,26,0.7412,Heavy
001026,7748,21,0.9404,None
001026,7756,20,0.7156,Medium
001026,7749,28,0.9117,None
001059,3493,31,0.9175,None
001059,3494,20,0.9221,None
001059,3497,22,0.8179,None
001064,29003,14,0.945,None
001064,29004,8,0.7229,None
001064,29002,15,0.8885,None
001064,29001,12,0.9284,None
001068,16479,15,0.583,Heavy
001068,16482,13,0.4558,Heavy
001068,16473,14,0.9056,None
001068,16478,12,0.9552,None
001068,16485,7,0.7523,Light
001068,16477,9,0.8402,Medium
001068,16483,11,0.2784,VeryHeavy
001068,16475,19,0.8445,None
001068,16474,18,0.9138,None
001073,19561,30,0.8298,None
001073,19562,27,0.8793,None
001111,11129,23,0.8392,None
001111,11131,16,0.6611,Medium
001111,11130,17,0.6324,Medium
001111,11128,29,0.9288,Light
001111,11135,21,0.7807,Heavy
001124,24787,11,0.7303,Light
001124,24770,7,0.8908,None
001124,24771,9,0.9817,None
001124,24772,14,0.6447,Medium
001124,24773,6,0.785,Light
001124,24774,10,0.5587,Heavy
001124,24775,15,0.8812,None
001124,24782,12,0.7217,Light
001124,24779,10,0.3864,Heavy
001124,24778,4,0.3995,None
001124,24781,17,0.8111,Light
001124,24776,8,0.8942,Light
001135,20452,20,0.6424,Light
001135,20440,21,0.8638,Light
001135,20443,16,0.8669,Light
001135,20442,23,0.8804,None
001135,20446,18,0.6991,Heavy
001135,20449,22,0.9038,Light
001135,20451,25,0.8115,Light
001135,20441,13,0.8311,None
001143,28872,26,0.9227,None
001143,28866,23,0.7715,Light
001143,28865,22,0.8324,Medium
001143,28864,16,0.7421,Medium
001143,28863,25,0.8117,None
001143,28862,10,0.8838,None
001143,28867,17,0.794,Light
001147,22984,20,0.9082,None
001147,22983,18,0.889,None
001147,22990,19,0.8034,Medium
001147,22989,22,0.8731,Light
001147,22988,16,0.8529,Light
001147,22987,25,0.829,Light
001149,22451,17,0.9469,None
001149,22452,18,0.4513,Medium
001149,22453,16,0.8502,Light
001149,22458,18,0.7218,Medium
001149,22457,19,0.37,Light
001152,7200,30,0.8916,None
001152,7199,21,0.9069,Light
001152,7198,35,0.9272,None
001152,7197,22,0.7931,Light
001152,7196,32,0.7584,Light
001152,7195,34,0.8903,None
001152,7194,27,0.9298,None
001161,1673,18,0.5628,Heavy
001161,1672,7,0.4281,Heavy
001161,1671,17,0.6607,Medium
001161,1670,7,0.4693,Heavy
001161,1666,12,0.4942,Heavy
001161,1664,7,0.4869,Heavy
001161,1655,14,0.9451,None
001161,1656,16,0.6427,Medium
001161,1657,22,0.8934,None
001161,1658,27,0.747,Light
001161,1663,8,0.8303,Light
001161,1661,21,0.8487,Light
001161,1660,19,0.819,Light
001174,29660,30,0.3805,Undefined
001174,29656,14,0.7461,Light
001179,4521,14,0.8167,Medium
001179,4523,19,0.8645,Light
001179,4522,23,0.5236,Heavy
001180,26674,4,0.9366,None
001180,26673,10,0.8922,None
001180,26675,12,0.9143,Light
001183,32013,21,0.5554,Heavy
001183,32010,18,0.9104,None
001183,32009,14,0.9426,None
001192,12089,11,0.726,Light
001192,12094,13,0.6723,Medium
001192,12091,12,0.7676,Light
001192,12088,18,0.6334,Medium
001192,12087,7,0.1286,None
001192,12086,5,0.634,Light
001205,3668,32,0.6946,Light
001205,3667,54,0.6633,Light
001205,3669,53,0.5463,Medium
001205,3666,51,0.9307,None
001205,3665,31,0.9375,Light
001205,3664,40,0.9501,None
001205,3671,37,0.6492,Medium
001205,3670,39,0.4874,Medium
001224,13666,12,0.8941,None
001224,13665,15,0.8671,None
001228,26310,14,0.8158,None
001228,26311,13,0.9268,None
001228,26313,11,0.7387,Light
001228,26309,15,0.9434,None
001236,8960,29,0.9623,None
001236,8959,39,0.9369,None
001236,8970,26,0.9248,Light
001236,8967,30,0.8842,Light
001236,8966,25,0.9533,Light
001236,8971,33,0.8583,Medium
001236,8961,32,0.8241,None
001236,8962,31,0.9327,None
001243,7154,19,0.9529,None
001243,7155,11,0.8982,None
001243,7161,15,0.8709,None
001243,7156,16,0.8826,None
001243,7157,10,0.8672,Light
001243,7158,22,0.2186,None
001243,7159,8,0.8372,Light
001259,8610,17,0.8991,None
001259,8611,10,0.9278,None
001259,8612,19,0.831,Medium
001259,8615,22,0.7992,None
001259,8617,11,0.5245,Heavy
001259,8618,9,0.8176,Heavy
001265,30258,11,0.8224,None
001265,30259,19,0.9387,None
001265,30260,12,0.8833,None
001265,30261,18,0.9206,None
001267,10651,31,0.752,VeryHeavy
001267,10650,12,0.8317,Medium
001267,10652,32,0.8249,Medium
001267,10654,10,0.4517,Light
001267,10656,23,0.8167,Medium
001267,10649,19,0.9421,Light
001267,10648,30,0.9337,Light
001267,10662,14,0.1982,VeryHeavy
001267,10661,33,0.5602,Light
001267,10658,29,0.8065,None
001267,10659,28,0.4957,VeryHeavy
001267,10660,22,0.8214,Light
001270,7260,0,0.0,None
001270,7261,15,0.8861,None
001270,7263,10,0.8098,Light
001274,9454,23,0.9148,None
001274,9451,15,0.9236,None
001274,9456,30,0.6258,Medium
001274,9453,16,0.85,None
001274,9452,32,0.8705,Medium
001300,19040,19,0.802,None
001300,19041,27,0.8602,None
001330,31027,18,0.917,None
001333,31330,23,0.9066,None
001333,31331,28,0.9243,None
001333,31341,15,0.5939,Light
001333,31339,20,0.8632,Light
001333,31332,26,0.6408,Medium
001333,31329,29,0.9412,None
001333,31327,19,0.9782,None
001333,31328,22,0.9279,None
001334,6151,27,0.9419,None
001334,6155,14,0.8442,Light
001334,6158,26,0.7908,None
001334,6154,18,0.789,Light
001334,6153,15,0.6745,Heavy
001334,6152,13,0.4684,Medium
001334,6159,20,0.597,Medium
001334,6157,21,0.9273,None
001334,6149,25,0.9217,None
001334,6147,19,0.938,None
001334,6148,22,0.95,None
001334,6150,23,0.8842,None
001351,1322,17,0.9623,None
001371,32984,7,0.5647,Medium
001371,32983,12,0.8472,Light
001371,32982,18,0.5402,Medium
001371,32986,6,0.8958,None
001371,32987,15,0.8806,Light
001371,32988,3,0.7766,Medium
001371,32989,13,0.5271,None
001371,32985,14,0.4853,Medium
001371,32999,20,0.5224,VeryHeavy
001371,32997,4,0.8715,None
001373,22328,12,0.038,None
001373,22327,13,0.0182,Light
001373,22322,16,0.9028,None
001373,22323,12,0.9053,None
001373,22326,10,0.5803,Medium
001373,22325,15,0.4628,VeryHeavy
001373,22324,17,0.8032,Medium
001373,22329,14,0.8311,VeryHeavy
001382,18041,32,0.9638,None
001382,18040,26,0.8928,None
001382,18044,27,0.6813,Light
001382,18045,24,0.7028,Heavy
001382,18047,28,0.9226,None
001382,18042,38,0.8427,Light
001384,7188,12,0.9591,None
001384,7193,11,0.7775,Light
001384,7191,5,0.47,Light
001384,7189,14,0.9559,None
001388,22684,13,0.9307,None
001388,22682,23,0.9408,None
001388,22681,22,0.8692,None
001388,22679,19,0.9438,None
001397,27228,15,0.877,Light
001397,27230,19,0.9159,None
001397,27226,16,0.6971,Medium
001397,27225,23,0.8497,None
001397,27227,14,0.9347,None
001410,14515,13,0.784,Light
001410,14513,18,0.9282,None
001410,14516,10,0.7859,None
001410,14514,20,0.6407,Light
001410,14518,11,0.9,Light
001410,14517,19,0.928,None
001413,9536,4,0.9226,None
001413,9535,5,0.8538,None
001413,9534,9,0.8691,None
001419,15034,31,0.7254,Light
001419,15035,44,0.8959,Light
001419,15036,40,0.9357,None
001419,15037,39,0.8135,Light
001419,15039,45,0.8392,Light
001419,15038,36,0.7167,Light
001419,15044,47,0.9737,Light
001419,15042,43,0.7476,Light
001426,15404,12,0.6915,Medium
001426,15408,7,0.9272,None
001426,15406,11,0.9087,None
001426,15405,8,0.9117,None
001439,22271,11,0.899,None
001439,22272,12,0.8799,None
001443,26353,12,0.9322,None
001443,26357,7,0.5405,Medium
001443,26356,26,0.7356,Light
001443,26355,11,0.5571,Medium
001445,21323,16,0.7208,Medium
001445,21319,21,0.9026,Light
001445,21326,10,0.5234,Medium
001445,21318,14,0.882,None
001445,21321,6,0.8409,None
001445,21320,12,0.9221,None
001457,4584,14,0.9356,Light
001457,4582,15,0.9576,Light
001463,11708,4,0.4514,Medium
001463,11712,5,0.8252,Light
001463,11706,9,0.8624,None
001463,11711,4,0.2236,Medium
001467,20963,13,0.9606,None
001467,20964,14,0.8779,Light
001467,20965,12,0.8625,Medium
001467,20966,18,0.8645,Medium
001474,14438,8,0.845,None
001476,14808,27,0.9493,None
001476,14807,29,0.9356,None
001483,27532,30,0.9141,None
001483,27533,5,0.5995,Heavy
001483,27524,20,0.8522,Light
001483,27534,10,0.5771,VeryHeavy
001483,27530,13,0.3382,Undefined
001483,27525,9,0.4233,Heavy
001483,27535,18,0.5024,Heavy
001483,27527,28,0.9083,None
001483,27528,19,0.7246,Light
001483,27529,9,0.545,Heavy
001483,27526,34,0.5233,Heavy
001491,5925,14,0.8945,None
001502,2918,9,0.9392,None
001502,2923,4,0.5797,Medium
001505,15181,18,0.907,None
001505,15180,15,0.9369,None
001505,15179,17,0.9144,None
001524,28722,39,0.7978,None
001524,28725,42,0.8775,Medium
001524,28720,28,0.8643,Light
001524,28717,34,0.8303,Light
001524,28718,41,0.6915,Light
001524,28719,30,0.7954,Light
001524,28723,36,0.8865,Light
001542,18945,8,0.7536,Medium
001542,18944,12,0.9522,None
001565,333,17,0.8095,Light
001565,334,21,0.5423,Heavy
001565,326,22,0.7095,Light
001565,325,16,0.8009,Light
001565,322,20,0.8479,None
001565,328,19,0.9217,Light
001565,323,18,0.8256,Light
001623,31497,13,0.7698,Light
001623,31496,11,0.6553,Light
001623,31495,8,0.9651,None
001623,31498,12,0.9305,Light
001623,31505,15,0.625,Medium
001623,31508,9,0.5013,Light
001623,31499,18,0.6439,Light
001627,9642,23,0.7384,None
001627,9641,24,0.8704,None
001627,9640,18,0.8824,None
001627,9639,9,0.9363,None
001627,9643,25,0.7049,None
001627,9638,12,0.9307,None
001630,23031,9,0.8829,Light
001630,23030,10,0.9004,None
001634,10993,3,0.7985,Light
001634,10999,13,0.345,VeryHeavy
001634,11000,9,0.8792,None
001634,10995,2,0.791,None
001634,10992,5,0.9401,Light
001634,10994,10,0.7231,Medium
001635,26930,7,0.8902,None
001654,9634,6,0.8319,None
001656,21708,9,0.8694,None
001656,21706,11,0.7443,None
001656,21707,8,0.8763,None
001656,21711,10,0.6568,None
001656,21705,13,0.9106,None
001702,3398,5,0.752,None
001702,3399,6,0.7345,None
001719,30443,34,0.6336,Heavy
001719,30442,30,0.5913,Heavy
001719,30439,28,0.6716,Light
001719,30438,27,0.9277,None
001727,5445,26,0.8844,None
001727,5444,19,0.9323,None
001727,5443,24,0.9035,None
001732,32585,23,0.7991,None
001732,32584,29,0.7749,Medium
001732,32583,33,0.855,Light
001732,32590,30,0.7805,Light
001749,14608,25,0.4298,Medium
001756,21091,2,0.6371,Light
001756,21087,6,0.8251,Light
001756,21082,4,0.864,None
001762,27623,26,0.7842,VeryHeavy
001762,27625,24,0.7995,Light
001762,27622,22,0.9041,Light
001767,29976,28,0.8004,Light
001791,9622,16,0.7997,Light
001791,9621,20,0.8897,None
001809,21343,21,0.8882,None
001809,21344,15,0.8126,Light
001809,21346,25,0.9403,Light
001809,21347,16,0.7894,VeryHeavy
001809,21348,13,0.8181,Light
001817,29716,38,0.5431,Medium
001817,29717,42,0.6995,Medium
001822,16121,11,0.784,Light
001822,16118,10,0.9326,None
001828,1677,11,0.858,None
001828,1678,12,0.7817,None
001828,1679,9,0.9439,None
001829,23174,10,0.9216,None
001829,23179,21,0.7212,Light
001829,23176,20,0.68,Medium
001829,23175,15,0.8414,None
001829,23173,12,0.9617,Light
001829,23170,8,0.8708,Light
001829,23171,16,0.8061,Light
001829,23169,18,0.8093,Light
001829,23172,19,0.9397,None
001836,22689,17,0.9069,None
001836,22690,2,0.9112,None
001841,12647,31,0.8578,None
001856,17627,23,0.485,Heavy
001856,17622,15,0.9578,None
001856,17626,12,0.6716,Heavy
001856,17628,22,0.8563,Light
001856,17630,11,0.9268,Light
001856,17632,21,0.8518,Light
001856,17629,19,0.8034,Medium
001856,17620,18,0.9522,None
001862,32184,20,0.9101,Light
001862,32192,10,0.8596,Light
001862,32191,17,0.8398,Light
001862,32183,13,0.8224,Medium
001862,32181,23,0.8,None
001862,32182,19,0.8771,Light
001874,13054,14,0.7163,Medium
001874,13051,23,0.8841,None
001874,13047,24,0.6822,Light
001874,13049,18,0.6777,Medium
001874,13048,28,0.8975,None
001874,13046,26,0.86,Light
001874,13045,11,0.8133,Light
001874,13044,25,0.9304,Light
001874,13050,29,0.8322,None
001874,13061,20,0.4655,Medium
001874,13060,21,0.9426,Medium
001874,13063,19,0.4376,Heavy
001887,17079,11,0.8637,None
001887,17081,21,0.5334,Heavy
001887,17078,18,0.9213,None
001890,14295,23,0.7363,Light
001890,14298,18,0.809,Light
001890,14299,13,0.4766,None
001890,14293,22,0.9096,None
001890,14292,21,0.8494,Light
001890,14291,24,0.9477,None
001890,14296,26,0.7834,Light
001890,14297,17,0.7343,Light
001890,14294,20,0.7583,Light
001890,14290,25,0.9176,None
001895,20109,9,0.9391,None
001900,226,15,0.095,Medium
001900,224,16,0.8069,Light
001900,220,14,0.575,Light
001900,212,10,0.8624,None
001900,211,13,0.9012,None
001900,218,21,0.8177,Light
