image_id,pred_obj,true_obj,iou,occolusion_ratio
000543,14313,9,0.8724,None
000557,249,7,0.7002,Light
000557,248,13,0.9392,None
000557,250,12,0.7083,Heavy
000557,252,10,0.9031,None
000557,253,14,0.893,None
000557,259,9,0.3177,Light
000565,21755,22,0.5549,Heavy
000565,21753,15,0.9049,None
000565,21748,16,0.9558,Light
000565,21747,14,0.8481,None
000565,21749,18,0.8533,None
000565,21750,23,0.8215,Light
000565,21757,25,0.6487,None
000569,13439,13,0.8855,None
000569,13442,15,0.9519,None
000569,13441,27,0.8978,None
000569,13440,21,0.9068,Light
000569,13445,20,0.9384,None
000569,13443,29,0.8121,Medium
000569,13454,12,0.4417,Heavy
000569,13453,11,0.6238,Medium
000569,13451,17,0.4321,VeryHeavy
000569,13450,31,0.6163,Medium
000569,13452,18,0.5337,Medium
000569,13446,22,0.7185,Medium
000569,13448,24,0.4217,Medium
000569,13447,7,0.3451,None
000597,10997,11,0.3687,Medium
000597,10995,9,0.847,Undefined
000597,10993,7,0.527,Light
000600,21478,11,0.7933,None
000600,21477,8,0.8402,None
000601,3695,9,0.944,None
000601,3691,16,0.5064,Medium
000601,3690,10,0.8024,None
000601,3687,11,0.8898,None
000601,3686,12,0.5614,Medium
000601,3685,13,0.8614,None
000603,24362,20,0.8937,None
000603,24366,23,0.7414,Light
000603,24353,19,0.9467,Light
000603,24354,35,0.7797,Light
000603,24355,33,0.7701,Light
000603,24352,39,0.9147,None
000603,24357,22,0.7974,Light
000603,24358,27,0.8354,Light
000603,24356,34,0.906,Light
000603,24361,24,0.7797,Light
000603,24359,40,0.6388,Medium
000615,29208,7,0.7524,Light
000615,29209,11,0.9115,None
000615,29210,9,0.9497,None
000615,29211,12,0.8146,Light
000615,29212,8,0.8591,Light
000625,10409,22,0.5966,Light
000625,10406,19,0.739,Light
000625,10405,21,0.2625,Heavy
000625,10404,31,0.4467,Heavy
000625,10400,30,0.8212,Light
000625,10397,28,0.8749,Light
000625,10396,23,0.61,Medium
000625,10393,0,0.0,Light
000625,10395,18,0.9336,None
000625,10399,27,0.6464,VeryHeavy
000633,11370,17,0.9165,None
000633,11368,18,0.9167,None
000633,11376,16,0.6406,None
000633,11375,26,0.9216,Light
000633,11374,20,0.7377,Light
000633,11380,19,0.6294,Light
000633,11371,14,0.9047,None
000633,11369,13,0.8421,None
000662,1251,19,0.8865,None
000662,1252,19,0.0416,None
000662,1253,17,0.8595,Light
000662,1255,12,0.3663,None
000662,1256,8,0.4701,VeryHeavy
000673,5628,23,0.4395,Medium
000673,5629,24,0.6173,Medium
000673,5627,21,0.6048,Light
000673,5625,11,0.9634,None
000673,5624,22,0.9073,None
000673,5623,16,0.9456,None
000694,7992,42,0.6799,Light
000694,7990,28,0.7799,Medium
000694,7988,38,0.915,None
000694,7987,26,0.8341,None
000707,18325,22,0.9174,Light
000707,18326,10,0.7314,VeryHeavy
000707,18322,14,0.9163,None
000707,18323,16,0.5087,Heavy
000707,18324,16,0.5594,Heavy
000707,18328,15,0.6789,Medium
000727,9723,11,0.9221,None
000739,16995,22,0.8842,None
000739,17007,19,0.5538,Heavy
000739,16997,27,0.7754,Light
000739,17004,21,0.5722,VeryHeavy
000739,17006,24,0.5949,Heavy
000739,17002,11,0.5474,VeryHeavy
000739,17003,18,0.5819,VeryHeavy
000739,17005,21,0.4656,VeryHeavy
000741,31346,16,0.94,None
000741,31349,17,0.8694,None
000741,31348,4,0.9106,None
000741,31344,6,0.8991,None
000741,31347,7,0.8831,Light
000741,31345,20,0.9395,None
000741,31354,19,0.8379,Light
000741,31352,19,0.4319,Light
000756,29000,6,0.8787,None
000756,28999,13,0.9721,None
000756,28998,11,0.9462,None
000770,28971,27,0.8676,Light
000770,28969,39,0.9209,None
000770,28968,37,0.9351,None
000770,28967,41,0.9369,None
000770,28972,45,0.6373,Light
000770,28970,44,0.7472,Light
000770,28976,25,0.8418,None
000770,28978,28,0.3336,Medium
000770,28973,35,0.6125,Medium
000770,28975,49,0.0347,VeryHeavy
000774,33211,20,0.8446,Medium
000774,33210,19,0.9208,Light
000774,33209,23,0.8775,None
000774,33212,15,0.7725,Medium
000774,33214,18,0.8138,Light
000779,20494,12,0.9031,None
000779,20490,11,0.9065,None
000779,20491,8,0.6117,Light
000779,20493,7,0.581,VeryHeavy
000784,18072,18,0.462,Heavy
000784,18076,15,0.0499,None
000784,18060,21,0.9136,None
000784,18062,0,0.0842,Light
000784,18073,12,0.5917,Medium
000784,18064,0,0.0,Light
000784,18056,14,0.9308,None
000784,18057,11,0.9816,None
000784,18058,20,0.9612,None
000784,18069,8,0.4785,Heavy
000784,18059,16,0.9706,None
000800,24500,3,0.9429,None
000818,12950,25,0.909,None
000818,12961,10,0.867,Light
000818,12951,16,0.7915,Light
000818,12952,11,0.9159,Light
000818,12949,19,0.8921,None
000818,12958,18,0.6211,Light
000818,12956,17,0.3737,Light
000818,12955,24,0.8108,Light
000818,12954,13,0.9689,Medium
000818,12953,15,0.8901,None
000821,31896,32,0.828,Light
000821,31901,23,0.8461,Light
000821,31902,39,0.8637,Light
000821,31904,20,0.7046,Medium
000821,31905,26,0.7882,Medium
000821,31899,29,0.7868,Light
000821,31895,22,0.9078,Light
000827,2787,36,0.8964,Light
000827,2786,11,0.9292,None
000827,2792,18,0.6482,Light
000827,2788,14,0.7794,Light
000827,2791,17,0.852,Light
000827,2790,45,0.8647,Light
000827,2789,40,0.7901,Light
000827,2806,33,0.86,Light
000827,2805,26,0.6551,Heavy
000827,2801,44,0.7697,Light
000832,31831,31,0.9305,None
000832,31833,17,0.8268,None
000832,31829,19,0.5884,Light
000832,31828,23,0.944,None
000832,31836,30,0.938,None
000832,31838,20,0.7979,None
000832,31832,32,0.905,None
000832,31830,26,0.8267,Light
000835,19847,23,0.9315,None
000835,19849,24,0.9851,None
000835,19850,18,0.8868,Light
000835,19851,15,0.4749,Light
000835,19852,25,0.9234,Light
000835,19858,30,0.6038,VeryHeavy
000835,19856,27,0.8103,Light
000835,19855,13,0.7929,VeryHeavy
000848,11053,7,0.5052,Medium
000848,11051,4,0.4711,Heavy
000848,11048,0,0.0,Light
000848,11049,9,0.7625,Light
000848,11047,6,0.976,None
000848,11046,5,0.8752,Light
000848,11050,3,0.9052,None
000863,31405,16,0.9507,Light
000863,31400,6,0.6757,Light
000863,31403,7,0.8796,Light
000863,31399,11,0.9229,Light
000863,31401,12,0.8689,Light
000864,16135,10,0.8793,None
000865,10914,41,0.7729,Heavy
000865,10913,25,0.8175,Light
000865,10916,37,0.3179,None
000865,10912,22,0.9609,None
000866,23428,25,0.92,None
000873,24531,13,0.3261,Medium
000873,24530,6,0.2907,Medium
000873,24528,7,0.2874,Medium
000888,24199,14,0.9272,None
000888,24200,11,0.8583,None
000888,24201,13,0.9153,Light
000888,24202,21,0.8702,None
000888,24203,19,0.9267,Medium
000899,25227,28,0.953,None
000899,25226,14,0.6756,Medium
000899,25225,34,0.4017,Heavy
000899,25223,4,0.6275,VeryHeavy
000899,25214,18,0.9271,Light
000899,25224,25,0.4958,Medium
000899,25216,27,0.847,Medium
000899,25215,5,0.7482,VeryHeavy
000899,25219,32,0.8979,Light
000899,25222,30,0.3978,Heavy
000899,25218,8,0.6433,None
000900,21046,17,0.8528,None
000900,21053,20,0.5716,Heavy
000900,21050,13,0.8599,Light
000915,11612,0,0.9752,None
000927,22611,19,0.825,Medium
000927,22610,8,0.9276,None
000927,22608,9,0.9169,Light
000927,22607,15,0.953,None
000927,22606,12,0.8697,None
000927,22609,11,0.9347,None
000958,9796,5,0.7792,Light
000958,9804,18,0.9464,Light
000958,9805,12,0.6006,Light
000958,9792,10,0.877,None
000958,9794,20,0.7717,Light
000958,9795,16,0.6611,Light
000978,5885,12,0.8582,Light
000978,5886,11,0.7823,None
000978,5887,10,0.425,Light
000978,5888,14,0.6621,Light
000981,5659,20,0.847,None
000981,5652,18,0.8945,None
000981,5653,21,0.8751,Light
000981,5655,17,0.7003,Light
000981,5656,16,0.7829,None
000981,5660,19,0.4136,None
000981,5651,22,0.8694,None
000983,20989,29,0.8888,None
000983,20990,23,0.8213,Light
000983,20993,26,0.8502,None
000983,20994,34,0.9041,None
000983,20995,36,0.8031,Medium
000983,20996,17,0.6753,Light
000983,20998,30,0.8803,Light
000983,20999,24,0.6182,Heavy
000983,21000,35,0.2511,None
000983,20991,22,0.8192,Light
000983,20992,28,0.8293,Light
000983,20997,25,0.5398,Medium
001018,25397,9,0.8668,None
001021,6634,17,0.8937,None
001021,6629,13,0.3041,None
001021,6630,11,0.3026,Heavy
001024,7197,11,0.9015,None
001024,7203,0,0.0,None
001024,7199,17,0.8109,Medium
001024,7202,6,0.8685,Light
001024,7201,20,0.8466,Light
001024,7200,13,0.6806,Light
001024,7198,8,0.9247,None
001024,7205,10,0.7791,Heavy
001024,7204,0,0.0,None
001057,2276,12,0.883,Light
001057,2281,20,0.6407,Light
001057,2280,20,0.5846,Light
001057,2275,22,0.7851,Light
001057,2274,19,0.8934,Light
001057,2268,28,0.7953,Light
001057,2266,10,0.6594,Medium
001057,2267,16,0.9172,None
001057,2277,11,0.7027,Light
001057,2271,13,0.9033,Light
001057,2270,31,0.8814,Light
001057,2269,17,0.896,Light
001057,2273,30,0.6247,None
001057,2272,33,0.9139,None
001058,8093,12,0.9642,None
001058,8091,17,0.8709,None
001058,8090,19,0.8902,None
001067,9992,21,0.8357,None
001077,16910,9,0.4764,None
001077,16911,10,0.8358,Medium
001077,16914,6,0.8134,Light
001077,16915,11,0.7444,Medium
001077,16907,8,0.902,None
001077,16908,7,0.9266,None
001095,25092,10,0.9565,None
001095,25093,9,0.9763,None
001095,25094,11,0.8763,Light
001095,25091,12,0.9562,None
001099,8542,23,0.8958,Light
001099,8541,31,0.9109,None
001099,8543,29,0.855,None
001099,8545,30,0.8865,Light
001118,19256,38,0.7651,Medium
001118,19252,9,0.9591,None
001118,19253,25,0.903,None
001118,19251,40,0.9125,None
001118,19257,36,0.341,None
001118,19260,29,0.5666,Light
001118,19261,15,0.7776,None
001118,19244,21,0.9096,None
001118,19245,23,0.9421,None
001118,19246,18,0.8354,None
001118,19263,13,0.6517,Heavy
001118,19249,12,0.7912,Heavy
001118,19248,22,0.7504,Light
001118,19247,28,0.9076,None
001137,7917,13,0.9591,None
001137,7923,16,0.7472,Medium
001137,7915,17,0.9523,None
001137,7916,12,0.9421,None
001137,7918,19,0.9605,None
001139,6358,17,0.8909,None
001139,6357,14,0.9249,None
001139,6350,10,0.8674,Light
001139,6351,12,0.94,None
001139,6353,9,0.4333,Medium
001139,6356,5,0.8792,None
001172,27493,28,0.8004,Light
001172,27491,32,0.8986,Light
001172,27496,50,0.5413,Medium
001172,27497,38,0.8861,None
001172,27498,45,0.7101,Light
001172,27492,23,0.5977,Light
001172,27489,34,0.9436,None
001172,27487,35,0.9623,None
001172,27488,41,0.9065,Light
001172,27490,44,0.8197,Light
001182,15774,23,0.8821,None
001182,15773,21,0.8762,None
001182,15775,11,0.7988,Light
001182,15776,33,0.812,None
001182,15772,14,0.9346,None
001182,15770,10,0.8821,None
001182,15779,40,0.8239,Light
001182,15780,22,0.9058,Light
001182,15769,20,0.7339,None
001182,15768,37,0.9365,None
001182,15782,31,0.8699,Medium
001182,15771,24,0.8722,None
001182,15781,28,0.7976,Light
001189,4483,13,0.894,None
001189,4485,16,0.9201,None
001189,4484,14,0.9378,None
001189,4482,11,0.9343,None
001194,1288,18,0.4192,None
001194,1286,21,0.9758,None
001194,1284,4,0.9179,Light
001194,1287,0,0.0,Medium
001194,1282,11,0.8924,None
001194,1283,3,0.9495,Light
001195,13171,10,0.6009,Light
001195,13177,18,0.7788,Medium
001195,13176,13,0.7795,Medium
001195,13175,16,0.9167,None
001195,13174,15,0.6038,None
001195,13173,14,0.6997,Light
001195,13172,12,0.8834,None
001198,30910,21,0.3792,Heavy
001198,30912,29,0.6855,Medium
001198,30905,26,0.904,None
001198,30907,15,0.8576,None
001198,30913,27,0.9141,Light
001198,30911,13,0.7196,Light
001203,15792,19,0.9412,Light
001203,15793,18,0.9117,None
001203,15795,16,0.6697,Heavy
001203,15802,13,0.4819,Heavy
001203,15796,27,0.5053,Heavy
001203,15797,23,0.4851,Heavy
001203,15798,13,0.5033,Heavy
001203,15799,26,0.5989,Medium
001203,15800,21,0.7049,Heavy
001203,15794,12,0.974,Light
001203,15801,20,0.7675,Light
001206,16546,24,0.5455,None
001206,16541,12,0.8027,None
001215,29061,26,0.7932,Light
001215,29062,11,0.5386,Heavy
001215,29063,24,0.78,Light
001215,29064,20,0.4392,VeryHeavy
001215,29065,18,0.8617,Light
001215,29057,14,0.8125,Light
001215,29058,25,0.5141,Heavy
001223,14190,16,0.8352,Light
001233,7363,22,0.6239,Medium
001233,7364,21,0.8936,Light
001233,7362,16,0.9435,None
001319,27122,3,0.8993,Light
001319,27121,11,0.7355,Medium
001319,27120,8,0.7117,Medium
001319,27124,6,0.9038,None
001319,27125,9,0.5549,Medium
001319,27123,4,0.7366,Light
001323,23891,27,0.6913,None
001341,2706,7,0.7778,Light
001343,3579,6,0.9051,None
001347,27686,0,0.0,None
001347,27685,21,0.8265,None
001347,27693,18,0.9504,None
001347,27687,22,0.8757,Light
001385,31667,15,0.9198,None
001385,31670,12,0.9062,Light
001385,31666,9,0.7856,Light
001385,31662,20,0.7582,Light
001385,31663,8,0.2123,None
001385,31660,13,0.8993,None
001385,31659,16,0.9231,Light
001385,31658,5,0.9353,None
001385,31657,17,0.901,Light
001385,31656,14,0.9064,Light
001385,31655,7,0.9263,Light
001385,31661,19,0.9311,None
001387,17395,32,0.775,Light
001387,17394,25,0.8274,Light
001411,24776,17,0.567,Light
001411,24774,23,0.8888,None
001411,24772,22,0.6672,Medium
001411,24778,13,0.7953,Medium
001411,24770,14,0.8615,Light
001411,24769,19,0.9045,Light
001433,26850,13,0.8812,None
001433,26852,18,0.8532,None
001433,26854,17,0.5155,Medium
001433,26845,29,0.8874,Light
001433,26856,26,0.79,Light
001433,26844,14,0.891,None
001440,4373,15,0.8667,Light
001440,4370,14,0.9358,None
001440,4371,10,0.4033,None
001440,4372,8,0.9537,None
001459,2081,30,0.9,None
001459,2088,26,0.7454,Medium
001459,2086,22,0.8053,Light
001459,2085,28,0.8579,Light
001459,2084,25,0.6716,Light
001459,2083,20,0.8521,Light
001459,2082,23,0.9377,None
001461,7878,13,0.8018,Light
001461,7873,16,0.9285,None
001461,7874,14,0.8153,None
001461,7875,12,0.7601,Undefined
001461,7876,23,0.8356,Light
001461,7872,26,0.8725,None
001469,26233,9,0.596,Medium
001469,26230,13,0.9532,None
001469,26229,14,0.9223,None
001469,26228,12,0.9438,None
001480,19424,20,0.9111,None
001480,19423,26,0.9235,None
001480,19432,17,0.7193,Heavy
001480,19434,35,0.7195,Heavy
001480,19431,14,0.7305,Light
001480,19426,18,0.5809,Medium
001480,19429,22,0.6593,Light
001480,19428,16,0.8995,None
001480,19427,31,0.8296,Light
001480,19425,34,0.9621,None
001480,19430,23,0.5555,Heavy
001497,30693,28,0.7731,Light
001501,15953,16,0.6422,Medium
001501,15954,19,0.8507,Light
001513,10640,24,0.9348,None
001513,10641,23,0.8488,None
001513,10642,31,0.5565,Heavy
