image_id,tp,fp,fn,tn,precision,recall,accuracy
000481,2,2,2,30,0.5,0.5,0.889
000491,5,1,3,13,0.833,0.625,0.818
000495,2,4,6,11,0.333,0.25,0.565
000505,6,1,3,14,0.857,0.667,0.833
000522,5,0,4,9,1.0,0.556,0.778
000533,5,0,5,16,1.0,0.5,0.808
000534,8,3,11,14,0.727,0.421,0.611
000536,6,1,11,19,0.857,0.353,0.676
000538,3,0,0,13,1.0,1.0,1.0
000543,5,0,9,12,1.0,0.357,0.654
000557,4,2,2,8,0.667,0.667,0.75
000565,6,1,4,18,0.857,0.6,0.828
000569,9,5,12,11,0.643,0.429,0.541
000597,0,3,4,9,0.0,0.0,0.562
000600,2,0,2,8,1.0,0.5,0.833
000601,3,3,4,10,0.5,0.429,0.65
000603,11,0,10,22,1.0,0.524,0.767
000615,5,0,4,9,1.0,0.556,0.778
000625,6,4,11,19,0.6,0.353,0.625
000633,5,3,2,19,0.625,0.714,0.828
000662,2,3,7,12,0.4,0.222,0.583
000673,4,2,8,13,0.667,0.333,0.63
000694,3,1,4,41,0.75,0.429,0.898
000707,6,0,7,14,1.0,0.462,0.741
000727,1,0,0,12,1.0,1.0,1.0
000739,7,1,10,12,0.875,0.412,0.633
000741,6,2,0,15,0.75,1.0,0.913
000756,3,0,5,6,1.0,0.375,0.643
000770,6,4,10,36,0.6,0.375,0.75
000774,5,0,3,16,1.0,0.625,0.875
000779,1,3,4,7,0.25,0.2,0.533
000784,5,6,8,10,0.455,0.385,0.517
000800,1,0,0,3,1.0,1.0,1.0
000818,6,4,9,12,0.6,0.4,0.581
000821,7,0,8,28,1.0,0.467,0.814
000827,8,2,17,20,0.8,0.32,0.596
000832,5,3,4,22,0.625,0.556,0.794
000835,6,2,6,18,0.75,0.5,0.75
000848,3,4,2,4,0.429,0.6,0.538
000863,4,1,2,15,0.8,0.667,0.864
000864,1,0,1,11,1.0,0.5,0.923
000865,2,2,8,37,0.5,0.2,0.796
000866,1,0,1,27,1.0,0.5,0.966
000873,0,3,9,7,0.0,0.0,0.368
000888,5,0,5,12,1.0,0.5,0.773
000899,7,4,24,8,0.636,0.226,0.349
000900,3,0,4,15,1.0,0.429,0.818
000915,1,0,0,1,1.0,1.0,1.0
000927,6,0,2,12,1.0,0.75,0.9
000958,4,2,11,6,0.667,0.267,0.435
000978,1,3,1,14,0.25,0.5,0.789
000981,6,1,2,15,0.857,0.75,0.875
000983,9,3,4,24,0.75,0.692,0.825
001018,1,0,0,13,1.0,1.0,1.0
001021,0,3,6,12,0.0,0.0,0.571
001024,6,3,10,7,0.667,0.375,0.5
001057,11,3,8,16,0.786,0.579,0.711
001058,3,0,0,18,1.0,1.0,1.0
001067,0,1,0,21,0.0,1.0,0.955
001077,5,1,1,6,0.833,0.833,0.846
001095,3,1,0,9,0.75,1.0,0.923
001099,4,0,0,28,1.0,1.0,1.0
001118,10,4,18,11,0.714,0.357,0.488
001137,5,0,3,13,1.0,0.625,0.857
001139,5,1,7,9,0.833,0.417,0.636
001172,7,3,14,31,0.7,0.333,0.691
001182,12,1,7,22,0.923,0.632,0.81
001189,4,0,0,14,1.0,1.0,1.0
001194,4,2,2,17,0.667,0.667,0.84
001195,4,3,4,12,0.571,0.5,0.696
001198,4,2,10,17,0.667,0.286,0.636
001203,8,3,13,17,0.727,0.381,0.61
001206,1,1,6,18,0.5,0.143,0.731
001215,5,2,10,11,0.714,0.333,0.571
001223,1,0,2,15,1.0,0.333,0.889
001233,3,0,4,22,1.0,0.429,0.862
001319,5,1,4,9,0.833,0.556,0.737
001323,0,1,14,16,0.0,0.0,0.516
001341,1,0,2,7,1.0,0.333,0.8
001343,1,0,2,9,1.0,0.333,0.833
001347,3,1,2,19,0.75,0.6,0.88
001385,10,2,3,8,0.833,0.769,0.783
001387,2,0,5,27,1.0,0.286,0.853
001411,5,1,10,12,0.833,0.333,0.607
001433,4,2,6,21,0.667,0.4,0.758
001440,3,1,3,10,0.75,0.5,0.765
001459,6,1,2,25,0.857,0.75,0.912
001461,3,3,2,21,0.5,0.6,0.828
001469,3,1,4,8,0.75,0.429,0.688
001480,9,2,11,17,0.818,0.45,0.667
001497,1,0,1,32,1.0,0.5,0.971
001501,2,0,7,20,1.0,0.222,0.759
001513,7,1,7,23,0.875,0.5,0.789
001533,3,1,4,18,0.75,0.429,0.808
001539,2,2,13,8,0.5,0.133,0.4
001545,6,0,7,14,1.0,0.462,0.741
001549,8,2,9,19,0.8,0.471,0.711
001559,6,3,10,13,0.667,0.375,0.594
001595,7,0,2,13,1.0,0.778,0.909
001596,10,2,5,15,0.833,0.667,0.781
001601,2,0,2,16,1.0,0.5,0.9
001603,4,0,5,13,1.0,0.444,0.773
001615,1,1,4,18,0.5,0.2,0.792
001632,4,0,0,5,1.0,1.0,1.0
001639,9,4,6,10,0.692,0.6,0.655
001643,2,0,6,20,1.0,0.25,0.786
001645,6,2,6,10,0.75,0.5,0.667
001647,2,5,15,20,0.286,0.118,0.524
001661,1,1,4,7,0.5,0.2,0.615
001671,1,2,11,22,0.333,0.083,0.639
001688,7,1,4,19,0.875,0.636,0.839
001701,2,0,3,6,1.0,0.4,0.727
001720,1,0,4,10,1.0,0.2,0.733
001729,2,0,1,43,1.0,0.667,0.978
001734,4,0,1,10,1.0,0.8,0.933
001763,3,0,0,39,1.0,1.0,1.0
001764,8,8,10,12,0.5,0.444,0.526
001769,5,3,3,16,0.625,0.625,0.778
001779,2,1,20,7,0.667,0.091,0.3
001785,0,1,6,18,0.0,0.0,0.72
001788,3,1,0,17,0.75,1.0,0.952
001796,6,0,4,24,1.0,0.6,0.882
001805,10,0,3,16,1.0,0.769,0.897
001821,1,0,6,6,1.0,0.143,0.538
001823,1,0,0,6,1.0,1.0,1.0
001832,2,0,3,15,1.0,0.4,0.85
001838,0,1,0,15,0.0,1.0,0.938
001843,3,2,2,7,0.6,0.6,0.714
001844,11,5,12,8,0.687,0.478,0.528
001867,2,1,0,18,0.667,1.0,0.952
001873,4,1,2,7,0.8,0.667,0.786
001883,3,1,4,19,0.75,0.429,0.815
001899,9,3,14,8,0.75,0.391,0.5
001905,5,1,8,10,0.833,0.385,0.625
001908,3,3,11,24,0.5,0.214,0.659
001910,4,1,5,10,0.8,0.444,0.7
001922,1,1,0,18,0.5,1.0,0.95
001928,4,1,9,13,0.8,0.308,0.63
001953,7,0,4,14,1.0,0.636,0.84
001963,6,3,14,8,0.667,0.3,0.452
001976,4,2,1,11,0.667,0.8,0.833
002006,2,0,1,10,1.0,0.667,0.923
002018,8,0,4,13,1.0,0.667,0.84
002029,4,0,4,9,1.0,0.5,0.765
002039,3,6,12,21,0.333,0.2,0.571
002044,3,2,7,17,0.6,0.3,0.69
002047,2,0,0,5,1.0,1.0,1.0
002053,3,1,10,7,0.75,0.231,0.476
002058,4,0,6,29,1.0,0.4,0.846
002065,3,0,9,16,1.0,0.25,0.679
002072,3,1,3,19,0.75,0.5,0.846
002091,1,0,2,33,1.0,0.333,0.944
002105,6,3,7,14,0.667,0.462,0.667
002106,5,1,0,6,0.833,1.0,0.917
002107,1,2,19,14,0.333,0.05,0.417
002125,2,1,7,7,0.667,0.222,0.529
002131,3,3,4,6,0.5,0.429,0.562
002137,4,3,1,6,0.571,0.8,0.714
002140,4,0,0,40,1.0,1.0,1.0
002160,8,3,16,5,0.727,0.333,0.406
002167,2,1,20,18,0.667,0.091,0.488
002178,8,2,5,14,0.8,0.615,0.759
002185,0,5,5,33,0.0,0.0,0.767
002216,5,4,6,8,0.556,0.455,0.565
002224,4,1,2,14,0.8,0.667,0.857
002232,3,0,10,15,1.0,0.231,0.643
002244,2,2,8,19,0.5,0.2,0.677
002252,3,1,3,6,0.75,0.5,0.692
002254,3,0,2,9,1.0,0.6,0.857
002258,7,1,1,10,0.875,0.875,0.895
002268,3,0,2,20,1.0,0.6,0.92
002275,2,7,6,13,0.222,0.25,0.536
002278,0,1,1,7,0.0,0.0,0.778
002282,4,1,3,22,0.8,0.571,0.867
002283,7,3,8,7,0.7,0.467,0.56
002295,2,0,3,37,1.0,0.4,0.929
002299,6,2,6,8,0.75,0.5,0.636
002317,7,3,4,6,0.7,0.636,0.65
002328,2,1,10,7,0.667,0.167,0.45
002329,1,1,4,19,0.5,0.2,0.8
002335,3,2,4,20,0.6,0.429,0.793
002371,5,1,1,8,0.833,0.833,0.867
002373,1,0,0,8,1.0,1.0,1.0
002388,3,1,3,43,0.75,0.5,0.92
002393,1,2,2,2,0.333,0.333,0.429
002402,1,1,4,8,0.5,0.2,0.643
002405,4,1,13,12,0.8,0.235,0.533
002448,1,1,1,2,0.5,0.5,0.6
002472,1,0,0,1,1.0,1.0,1.0
002490,4,0,4,17,1.0,0.5,0.84
002505,1,5,2,27,0.167,0.333,0.8
002526,3,1,11,32,0.75,0.214,0.745
002534,3,1,3,12,0.75,0.5,0.789
002537,7,1,5,26,0.875,0.583,0.846
002542,3,1,3,10,0.75,0.5,0.765
002548,1,2,9,18,0.333,0.1,0.633
002549,0,2,2,12,0.0,0.0,0.75
002550,7,1,5,6,0.875,0.583,0.684
002553,5,1,0,9,0.833,1.0,0.933
002554,3,1,2,11,0.75,0.6,0.824
002556,1,0,0,21,1.0,1.0,1.0
002565,8,1,2,1,0.889,0.8,0.75
002579,2,0,6,19,1.0,0.25,0.778
002593,5,0,1,8,1.0,0.833,0.929
002594,2,0,1,8,1.0,0.667,0.909
002614,2,2,0,19,0.5,1.0,0.913
002621,10,1,2,12,0.909,0.833,0.88
002642,8,2,9,8,0.8,0.471,0.593
002662,2,1,11,5,0.667,0.154,0.368
002663,10,0,8,7,1.0,0.556,0.68
002684,4,1,1,16,0.8,0.8,0.909
002686,1,0,6,40,1.0,0.143,0.872
002691,7,2,21,10,0.778,0.25,0.425
002692,1,1,0,10,0.5,1.0,0.917
002763,3,4,5,22,0.429,0.375,0.735
002764,2,0,0,8,1.0,1.0,1.0
002782,6,0,4,15,1.0,0.6,0.84
002804,4,1,17,32,0.8,0.19,0.667
002807,3,1,1,12,0.75,0.75,0.882
002815,9,2,8,25,0.818,0.529,0.773
002856,6,0,0,11,1.0,1.0,1.0
002868,1,0,2,4,1.0,0.333,0.714
002872,3,0,11,9,1.0,0.214,0.522
002888,3,0,0,4,1.0,1.0,1.0
002891,3,0,8,14,1.0,0.273,0.68
002917,3,1,7,20,0.75,0.3,0.742
002920,2,0,3,22,1.0,0.4,0.889
002927,6,2,2,12,0.75,0.75,0.818
002933,3,2,4,6,0.6,0.429,0.6
002935,7,4,5,5,0.636,0.583,0.571
002938,1,2,4,23,0.333,0.2,0.8
002978,6,2,10,15,0.75,0.375,0.636
002986,5,1,2,12,0.833,0.714,0.85
002996,3,0,2,9,1.0,0.6,0.857
002998,4,1,6,13,0.8,0.4,0.708
003014,2,3,7,29,0.4,0.222,0.756
003022,5,2,5,12,0.714,0.5,0.708
003033,3,0,5,25,1.0,0.375,0.848
003053,2,0,4,16,1.0,0.333,0.818
003095,12,2,2,17,0.857,0.857,0.879
003104,5,2,21,10,0.714,0.192,0.395
003118,0,1,6,11,0.0,0.0,0.611
003143,6,1,1,11,0.857,0.857,0.895
003149,10,5,19,7,0.667,0.345,0.415
003153,1,2,1,19,0.333,0.5,0.87
003162,2,3,7,28,0.4,0.222,0.75
003190,0,1,7,20,0.0,0.0,0.714
003201,4,0,2,7,1.0,0.667,0.846
003212,2,0,4,39,1.0,0.333,0.911
003214,2,0,0,5,1.0,1.0,1.0
003246,7,1,5,8,0.875,0.583,0.714
003257,1,1,0,17,0.5,1.0,0.947
003272,1,0,4,26,1.0,0.2,0.871
003276,1,2,5,44,0.333,0.167,0.865
003290,0,3,1,28,0.0,0.0,0.875
003316,1,1,1,19,0.5,0.5,0.909
003323,1,0,1,24,1.0,0.5,0.962
003357,3,0,3,7,1.0,0.5,0.769
003358,6,3,7,35,0.667,0.462,0.804
003361,6,1,11,17,0.857,0.353,0.657
003369,7,1,7,14,0.875,0.5,0.724
003371,1,0,0,16,1.0,1.0,1.0
003372,9,7,15,34,0.562,0.375,0.662
003375,3,0,7,4,1.0,0.3,0.5
003386,2,2,8,16,0.5,0.2,0.643
003408,1,0,2,5,1.0,0.333,0.75
003410,3,0,5,15,1.0,0.375,0.783
003421,2,2,3,10,0.5,0.4,0.706
003459,1,0,0,30,1.0,1.0,1.0
003464,3,2,1,14,0.6,0.75,0.85
003494,2,0,5,4,1.0,0.286,0.545
003510,1,0,0,12,1.0,1.0,1.0
003521,1,0,1,26,1.0,0.5,0.964
003528,3,1,5,18,0.75,0.375,0.778
003532,3,0,5,4,1.0,0.375,0.583
003539,9,0,15,23,1.0,0.375,0.681
003564,6,1,0,12,0.857,1.0,0.947
003578,2,0,0,7,1.0,1.0,1.0
003591,4,0,1,9,1.0,0.8,0.929
003597,11,1,9,14,0.917,0.55,0.714
003603,1,2,3,13,0.333,0.25,0.737
003604,2,0,1,3,1.0,0.667,0.833
003605,3,3,8,5,0.5,0.273,0.421
003619,2,1,0,7,0.667,1.0,0.9
003625,3,0,6,55,1.0,0.333,0.906
003647,1,1,8,10,0.5,0.111,0.55
003649,5,2,19,12,0.714,0.208,0.447
003651,5,1,2,13,0.833,0.714,0.857
003653,1,0,1,7,1.0,0.5,0.889
003658,7,3,7,8,0.7,0.5,0.6
003678,1,0,2,10,1.0,0.333,0.846
003713,7,3,5,5,0.7,0.583,0.6
003721,3,0,2,27,1.0,0.6,0.938
003746,6,1,14,22,0.857,0.3,0.651
003748,3,0,2,24,1.0,0.6,0.931
003753,2,1,2,32,0.667,0.5,0.919
003763,6,2,5,11,0.75,0.545,0.708
003774,3,0,3,7,1.0,0.5,0.769
003788,3,4,4,8,0.429,0.429,0.579
003793,4,0,14,8,1.0,0.222,0.462
003796,1,2,6,43,0.333,0.143,0.846
003798,13,2,9,29,0.867,0.591,0.792
003802,1,0,1,22,1.0,0.5,0.958
003818,5,5,4,22,0.5,0.556,0.75
003830,2,0,5,7,1.0,0.286,0.643
003837,0,1,4,10,0.0,0.0,0.667
003849,5,0,5,17,1.0,0.5,0.815
003854,3,1,1,34,0.75,0.75,0.949
003856,8,2,2,13,0.8,0.8,0.84
003870,4,0,3,11,1.0,0.571,0.833
003875,1,0,3,21,1.0,0.25,0.88
003881,3,0,1,19,1.0,0.75,0.957
003882,6,1,1,14,0.857,0.857,0.909
003884,4,4,3,23,0.5,0.571,0.794
003886,3,0,9,3,1.0,0.25,0.4
003909,2,1,6,8,0.667,0.25,0.588
003910,7,0,5,20,1.0,0.583,0.844
003916,9,2,7,8,0.818,0.562,0.654
003933,2,2,6,35,0.5,0.25,0.822
003980,2,2,1,9,0.5,0.667,0.786
003981,1,0,4,27,1.0,0.2,0.875
003987,1,0,1,13,1.0,0.5,0.933
003994,9,2,11,7,0.818,0.45,0.552
004012,5,2,2,20,0.714,0.714,0.862
004024,1,0,0,52,1.0,1.0,1.0
004027,4,0,2,6,1.0,0.667,0.833
004033,4,1,3,37,0.8,0.571,0.911
004040,6,0,5,19,1.0,0.545,0.833
004047,2,2,7,14,0.5,0.222,0.64
004054,6,1,2,19,0.857,0.75,0.893
004058,4,1,0,3,0.8,1.0,0.875
004060,3,0,1,27,1.0,0.75,0.968
004084,7,5,8,7,0.583,0.467,0.519
004104,11,1,8,34,0.917,0.579,0.833
004110,1,2,9,16,0.333,0.1,0.607
004118,3,2,4,18,0.6,0.429,0.778
004127,0,3,3,12,0.0,0.0,0.667
004144,2,0,0,20,1.0,1.0,1.0
004157,1,0,1,11,1.0,0.5,0.923
004167,6,0,0,7,1.0,1.0,1.0
004177,2,0,10,25,1.0,0.167,0.73
004178,2,2,0,37,0.5,1.0,0.951
004195,3,1,5,18,0.75,0.375,0.778
004203,6,1,14,29,0.857,0.3,0.7
004212,4,0,3,11,1.0,0.571,0.833
004221,4,2,2,7,0.667,0.667,0.733
004222,6,3,6,23,0.667,0.5,0.763
004225,6,3,4,2,0.667,0.6,0.533
004227,2,0,3,20,1.0,0.4,0.88
004234,4,1,9,13,0.8,0.308,0.63
004241,0,1,1,5,0.0,0.0,0.714
004259,3,1,3,7,0.75,0.5,0.714
004268,2,0,6,30,1.0,0.25,0.842
004272,0,1,12,7,0.0,0.0,0.35
004276,5,0,4,9,1.0,0.556,0.778
004280,1,1,6,12,0.5,0.143,0.65
004281,9,6,16,9,0.6,0.36,0.45
004310,9,1,1,17,0.9,0.9,0.929
004311,2,1,3,5,0.667,0.4,0.636
004345,5,2,4,11,0.714,0.556,0.727
004386,4,2,11,18,0.667,0.267,0.629
004401,4,0,3,5,1.0,0.571,0.75
004482,2,1,2,17,0.667,0.5,0.864
004500,8,0,11,19,1.0,0.421,0.711
004503,3,0,2,26,1.0,0.6,0.935
004505,6,0,6,11,1.0,0.5,0.739
004520,1,0,2,11,1.0,0.333,0.857
004527,4,0,0,4,1.0,1.0,1.0
004543,13,4,20,17,0.765,0.394,0.556
004563,5,1,7,7,0.833,0.417,0.6
004570,2,0,1,34,1.0,0.667,0.973
004574,2,0,2,33,1.0,0.5,0.946
004577,2,2,6,11,0.5,0.25,0.619
004589,3,0,1,10,1.0,0.75,0.929
004600,3,1,7,15,0.75,0.3,0.692
004605,5,1,6,20,0.833,0.455,0.781
004608,3,2,3,8,0.6,0.5,0.688
004617,7,1,4,8,0.875,0.636,0.75
004626,6,1,3,1,0.857,0.667,0.636
004640,4,0,3,22,1.0,0.571,0.897
004644,5,1,6,10,0.833,0.455,0.682
004658,2,0,4,13,1.0,0.333,0.789
004664,1,0,0,18,1.0,1.0,1.0
004675,2,1,1,6,0.667,0.667,0.8
004699,0,1,0,9,0.0,1.0,0.9
004703,1,0,1,15,1.0,0.5,0.941
004704,1,0,0,35,1.0,1.0,1.0
004711,0,1,1,11,0.0,0.0,0.846
004726,3,2,6,20,0.6,0.333,0.742
004734,2,0,1,8,1.0,0.667,0.909
004735,3,0,1,16,1.0,0.75,0.95
004736,1,0,2,8,1.0,0.333,0.818
004747,0,1,1,17,0.0,0.0,0.895
004764,3,1,4,27,0.75,0.429,0.857
004799,4,1,4,18,0.8,0.5,0.815
004821,3,1,0,30,0.75,1.0,0.971
004823,2,0,1,17,1.0,0.667,0.95
004824,4,1,8,19,0.8,0.333,0.719
004848,3,1,12,5,0.75,0.2,0.381
004853,8,3,15,3,0.727,0.348,0.379
004856,6,2,12,14,0.75,0.333,0.588
004862,1,4,6,22,0.2,0.143,0.697
004865,4,3,10,22,0.571,0.286,0.667
004883,4,2,6,6,0.667,0.4,0.556
004900,4,2,2,9,0.667,0.667,0.765
004914,2,0,0,27,1.0,1.0,1.0
004920,3,1,8,19,0.75,0.273,0.71
004923,4,0,0,6,1.0,1.0,1.0
004924,1,1,0,8,0.5,1.0,0.9
004928,1,0,4,17,1.0,0.2,0.818
004932,2,0,2,9,1.0,0.5,0.846
004941,7,1,3,2,0.875,0.7,0.692
004944,0,1,1,6,0.0,0.0,0.75
004972,3,1,2,25,0.75,0.6,0.903
004977,1,3,6,34,0.25,0.143,0.795
004981,0,1,0,8,0.0,1.0,0.889
005001,1,0,0,5,1.0,1.0,1.0
005021,4,0,5,19,1.0,0.444,0.821
005035,5,1,4,14,0.833,0.556,0.792
005050,1,3,3,16,0.25,0.25,0.739
005053,5,2,6,28,0.714,0.455,0.805
005057,5,3,13,9,0.625,0.278,0.467
005068,5,2,2,9,0.714,0.714,0.778
005082,4,2,7,13,0.667,0.364,0.654
005085,1,1,4,11,0.5,0.2,0.706
005098,8,0,11,5,1.0,0.421,0.542
005103,6,0,4,19,1.0,0.6,0.862
005106,4,2,2,6,0.667,0.667,0.714
005122,3,1,2,9,0.75,0.6,0.8
005151,0,2,22,11,0.0,0.0,0.314
005153,8,1,4,5,0.889,0.667,0.722
005160,1,1,3,9,0.5,0.25,0.714
005162,1,2,4,9,0.333,0.2,0.625
005183,1,0,2,24,1.0,0.333,0.926
005200,2,0,6,7,1.0,0.25,0.6
005223,1,0,1,18,1.0,0.5,0.95
005229,5,1,9,12,0.833,0.357,0.63
005241,5,1,6,34,0.833,0.455,0.848
005263,0,1,1,15,0.0,0.0,0.882
005266,5,1,3,19,0.833,0.625,0.857
005280,3,1,0,22,0.75,1.0,0.962
005306,2,1,2,19,0.667,0.5,0.875
005328,4,0,6,21,1.0,0.4,0.806
005336,3,1,7,9,0.75,0.3,0.6
005344,8,0,5,8,1.0,0.615,0.762
005352,3,0,0,15,1.0,1.0,1.0
005353,4,1,5,24,0.8,0.444,0.824
005372,1,0,0,21,1.0,1.0,1.0
005377,4,0,3,13,1.0,0.571,0.85
005382,3,0,4,6,1.0,0.429,0.692
005395,2,1,0,17,0.667,1.0,0.95
005396,9,1,17,28,0.9,0.346,0.673
005414,10,0,2,14,1.0,0.833,0.923
005427,3,1,8,24,0.75,0.273,0.75
005431,3,0,0,25,1.0,1.0,1.0
005435,3,0,4,10,1.0,0.429,0.765
005467,2,1,5,18,0.667,0.286,0.769
005481,2,2,5,11,0.5,0.286,0.65
005489,4,1,1,18,0.8,0.8,0.917
005497,4,2,6,24,0.667,0.4,0.778
005507,3,1,7,22,0.75,0.3,0.758
005553,3,0,1,3,1.0,0.75,0.857
005566,7,2,6,14,0.778,0.538,0.724
005578,4,2,8,4,0.667,0.333,0.444
005582,2,1,2,28,0.667,0.5,0.909
005586,3,0,6,19,1.0,0.333,0.786
005604,6,5,6,1,0.545,0.5,0.389
005635,6,0,2,14,1.0,0.75,0.909
005639,1,0,4,10,1.0,0.2,0.733
005643,9,3,19,14,0.75,0.321,0.511
005646,12,1,15,7,0.923,0.444,0.543
005669,4,1,3,30,0.8,0.571,0.895
005682,9,2,6,16,0.818,0.6,0.758
005688,0,1,1,7,0.0,0.0,0.778
005710,1,3,7,32,0.25,0.125,0.767
005715,1,0,20,13,1.0,0.048,0.412
005718,1,0,1,16,1.0,0.5,0.944
005727,4,1,3,15,0.8,0.571,0.826
005729,5,1,3,16,0.833,0.625,0.84
005731,2,1,4,12,0.667,0.333,0.737
005736,6,2,8,13,0.75,0.429,0.655
005743,1,0,0,21,1.0,1.0,1.0
005747,2,2,3,25,0.5,0.4,0.844
005750,1,0,1,24,1.0,0.5,0.962
005763,0,1,5,23,0.0,0.0,0.793
005773,2,0,1,17,1.0,0.667,0.95
005779,2,1,9,8,0.667,0.182,0.5
005802,4,2,7,31,0.667,0.364,0.795
005828,10,0,5,4,1.0,0.667,0.737
005829,5,0,4,23,1.0,0.556,0.875
005843,1,2,2,37,0.333,0.333,0.905
005860,3,0,0,6,1.0,1.0,1.0
005879,0,1,0,19,0.0,1.0,0.95
005882,1,0,1,4,1.0,0.5,0.833
005894,4,0,1,15,1.0,0.8,0.95
005923,1,0,0,17,1.0,1.0,1.0
005955,4,3,5,48,0.571,0.444,0.867
005966,1,2,8,6,0.333,0.111,0.412
005976,3,1,1,25,0.75,0.75,0.933
005988,3,2,4,12,0.6,0.429,0.714
005992,5,2,4,11,0.714,0.556,0.727
005995,7,1,3,15,0.875,0.7,0.846
005999,2,2,1,5,0.5,0.667,0.7
006011,1,0,1,32,1.0,0.5,0.971
006014,5,0,21,35,1.0,0.192,0.656
006016,3,0,2,21,1.0,0.6,0.923
006046,2,1,2,3,0.667,0.5,0.625
006051,6,1,3,7,0.857,0.667,0.765
006073,3,0,1,19,1.0,0.75,0.957
006091,1,2,21,8,0.333,0.045,0.281
006103,1,0,1,9,1.0,0.5,0.909
006113,3,1,4,25,0.75,0.429,0.848
006116,3,4,6,23,0.429,0.333,0.722
006135,2,0,4,16,1.0,0.333,0.818
006143,3,4,3,17,0.429,0.5,0.741
006148,4,0,3,9,1.0,0.571,0.812
006185,7,0,8,5,1.0,0.467,0.6
006195,1,0,5,15,1.0,0.167,0.762
006208,3,2,3,10,0.6,0.5,0.722
006213,1,0,2,22,1.0,0.333,0.92
006256,11,5,28,9,0.687,0.282,0.377
006258,5,0,2,17,1.0,0.714,0.917
006265,1,0,1,23,1.0,0.5,0.96
006273,1,0,1,9,1.0,0.5,0.909
006278,3,1,2,11,0.75,0.6,0.824
006282,6,0,1,15,1.0,0.857,0.955
006315,10,3,4,11,0.769,0.714,0.75
006316,6,3,10,5,0.667,0.375,0.458
006330,2,1,4,6,0.667,0.333,0.615
006350,2,0,4,25,1.0,0.333,0.871
006376,2,1,4,13,0.667,0.333,0.75
006381,3,0,3,19,1.0,0.5,0.88
006387,2,0,3,16,1.0,0.4,0.857
006391,1,1,3,22,0.5,0.25,0.852
006395,0,1,4,11,0.0,0.0,0.688
006442,2,0,3,15,1.0,0.4,0.85
006482,2,2,16,8,0.5,0.111,0.357
006503,3,7,6,12,0.3,0.333,0.536
006510,1,4,2,9,0.2,0.333,0.625
006515,7,0,0,13,1.0,1.0,1.0
006526,1,0,1,33,1.0,0.5,0.971
006536,2,0,1,4,1.0,0.667,0.857
006544,3,3,10,10,0.5,0.231,0.5
006545,1,0,3,4,1.0,0.25,0.625
006558,0,1,0,42,0.0,1.0,0.977
006564,3,3,11,10,0.5,0.214,0.481
006581,4,1,4,4,0.8,0.5,0.615
006601,6,0,2,31,1.0,0.75,0.949
