image_id,tp,fp,fn,tn,precision,recall,accuracy
001669,2,1,2,10,0.667,0.5,0.8
001675,5,0,8,6,1.0,0.385,0.579
001680,9,2,6,11,0.818,0.6,0.714
001682,4,0,1,18,1.0,0.8,0.957
001714,1,0,0,29,1.0,1.0,1.0
001715,1,0,2,4,1.0,0.333,0.714
001738,1,1,1,8,0.5,0.5,0.818
001747,1,0,3,7,1.0,0.25,0.727
001748,3,0,1,23,1.0,0.75,0.963
001750,4,2,4,16,0.667,0.5,0.769
001752,3,2,1,9,0.6,0.75,0.8
001754,7,3,33,17,0.7,0.175,0.4
001793,7,0,3,8,1.0,0.7,0.833
001802,2,1,0,16,0.667,1.0,0.947
001824,3,0,5,5,1.0,0.375,0.615
001860,4,3,6,24,0.571,0.4,0.757
001885,16,1,15,18,0.941,0.516,0.68
001894,2,0,0,21,1.0,1.0,1.0
001934,3,1,7,5,0.75,0.3,0.5
001938,7,0,11,15,1.0,0.389,0.667
001943,6,1,6,17,0.857,0.5,0.767
001951,3,0,0,26,1.0,1.0,1.0
001970,10,1,8,21,0.909,0.556,0.775
001971,2,2,0,21,0.5,1.0,0.92
001973,4,0,1,15,1.0,0.8,0.95
001974,2,0,1,12,1.0,0.667,0.933
001978,2,5,4,16,0.286,0.333,0.667
001980,2,0,0,12,1.0,1.0,1.0
001986,0,1,4,10,0.0,0.0,0.667
001992,10,2,7,18,0.833,0.588,0.757
002005,4,3,6,24,0.571,0.4,0.757
002013,2,3,4,19,0.4,0.333,0.75
002016,8,8,17,5,0.5,0.32,0.342
002020,3,2,10,12,0.6,0.231,0.556
002027,3,1,6,17,0.75,0.333,0.741
002040,1,1,2,22,0.5,0.333,0.885
002043,8,4,29,25,0.667,0.216,0.5
002045,3,2,4,8,0.6,0.429,0.647
002066,3,0,2,19,1.0,0.6,0.917
002084,8,1,5,12,0.889,0.615,0.769
002110,4,1,1,9,0.8,0.8,0.867
002123,3,1,1,7,0.75,0.75,0.833
002146,8,1,6,12,0.889,0.571,0.741
002149,8,1,7,8,0.889,0.533,0.667
002153,2,0,1,17,1.0,0.667,0.95
002155,5,0,5,9,1.0,0.5,0.737
002156,6,2,1,12,0.75,0.857,0.857
002164,11,1,8,15,0.917,0.579,0.743
002165,5,1,7,11,0.833,0.417,0.667
002166,2,0,4,14,1.0,0.333,0.8
002171,0,1,3,43,0.0,0.0,0.915
002181,5,0,3,10,1.0,0.625,0.833
002214,2,1,1,6,0.667,0.667,0.8
002219,4,2,10,29,0.667,0.286,0.733
002231,3,0,6,33,1.0,0.333,0.857
002247,3,0,3,19,1.0,0.5,0.88
002248,1,1,5,10,0.5,0.167,0.647
002250,5,1,14,9,0.833,0.263,0.483
002271,5,2,8,21,0.714,0.385,0.722
002276,1,0,3,12,1.0,0.25,0.812
002284,0,1,1,12,0.0,0.0,0.857
002286,3,0,0,26,1.0,1.0,1.0
002297,1,1,1,6,0.5,0.5,0.778
002308,5,0,2,9,1.0,0.714,0.875
002312,5,2,2,17,0.714,0.714,0.846
002319,5,3,2,7,0.625,0.714,0.706
002326,6,1,3,20,0.857,0.667,0.867
002339,2,1,0,6,0.667,1.0,0.889
002349,5,0,3,5,1.0,0.625,0.769
002357,1,0,5,36,1.0,0.167,0.881
002358,2,4,6,30,0.333,0.25,0.762
002370,3,0,1,3,1.0,0.75,0.857
002397,5,1,6,8,0.833,0.455,0.65
002419,4,0,3,10,1.0,0.571,0.824
002430,2,2,4,37,0.5,0.333,0.867
002443,2,2,1,19,0.5,0.667,0.875
002449,4,3,7,26,0.571,0.364,0.75
002492,3,0,0,17,1.0,1.0,1.0
002496,3,1,11,23,0.75,0.214,0.684
002538,11,4,6,10,0.733,0.647,0.677
002540,3,0,1,5,1.0,0.75,0.889
002544,5,0,5,11,1.0,0.5,0.762
002581,7,2,3,9,0.778,0.7,0.762
002596,1,1,0,3,0.5,1.0,0.8
002610,1,0,1,10,1.0,0.5,0.917
002620,2,1,0,7,0.667,1.0,0.9
002629,6,0,1,8,1.0,0.857,0.933
002632,13,2,6,3,0.867,0.684,0.667
002643,0,1,8,44,0.0,0.0,0.83
002644,6,1,1,35,0.857,0.857,0.953
002675,1,1,1,20,0.5,0.5,0.913
002683,3,1,4,12,0.75,0.429,0.75
002695,3,2,5,9,0.6,0.375,0.632
002713,1,2,1,8,0.333,0.5,0.75
002721,10,5,17,19,0.667,0.37,0.569
002723,4,3,2,10,0.571,0.667,0.737
002738,2,2,14,12,0.5,0.125,0.467
002747,7,3,9,7,0.7,0.438,0.538
002756,1,1,1,3,0.5,0.5,0.667
002767,2,2,3,19,0.5,0.4,0.808
002774,1,2,5,15,0.333,0.167,0.696
002793,4,0,0,18,1.0,1.0,1.0
002801,5,2,6,22,0.714,0.455,0.771
002803,5,0,4,59,1.0,0.556,0.941
002809,4,0,0,12,1.0,1.0,1.0
002812,1,0,0,6,1.0,1.0,1.0
002825,8,3,14,29,0.727,0.364,0.685
002827,1,0,2,8,1.0,0.333,0.818
002846,2,1,4,21,0.667,0.333,0.821
002867,4,2,3,47,0.667,0.571,0.911
002882,2,1,0,12,0.667,1.0,0.933
002889,3,0,7,20,1.0,0.3,0.767
002890,5,1,1,10,0.833,0.833,0.882
002923,6,2,8,6,0.75,0.429,0.545
002929,0,2,8,29,0.0,0.0,0.744
002936,10,2,16,37,0.833,0.385,0.723
002946,3,2,3,33,0.6,0.5,0.878
002952,4,1,3,12,0.8,0.571,0.8
002965,3,1,3,12,0.75,0.5,0.789
002994,7,2,10,6,0.778,0.412,0.52
003004,4,3,10,16,0.571,0.286,0.606
003005,3,1,5,33,0.75,0.375,0.857
003007,4,2,9,6,0.667,0.308,0.476
003016,3,1,9,18,0.75,0.25,0.677
003023,1,0,3,7,1.0,0.25,0.727
003026,6,2,6,14,0.75,0.5,0.714
003027,4,2,2,3,0.667,0.667,0.636
003042,4,2,5,17,0.667,0.444,0.75
003056,5,0,11,15,1.0,0.312,0.645
003070,2,0,3,11,1.0,0.4,0.812
003072,4,3,4,3,0.571,0.5,0.5
003075,7,0,3,13,1.0,0.7,0.87
003098,2,1,5,4,0.667,0.286,0.5
003107,8,2,4,15,0.8,0.667,0.793
003131,5,2,13,13,0.714,0.278,0.545
003133,6,1,2,26,0.857,0.75,0.914
003146,3,0,0,9,1.0,1.0,1.0
003156,1,0,9,19,1.0,0.1,0.69
003177,7,1,4,14,0.875,0.636,0.808
003207,4,1,3,9,0.8,0.571,0.765
003210,1,2,2,8,0.333,0.333,0.692
003211,4,2,1,14,0.667,0.8,0.857
003219,6,1,9,40,0.857,0.4,0.821
003240,1,0,0,9,1.0,1.0,1.0
003278,4,2,9,17,0.667,0.308,0.656
003286,2,2,6,11,0.5,0.25,0.619
003317,5,3,6,31,0.625,0.455,0.8
003334,6,2,8,30,0.75,0.429,0.783
003335,2,0,1,27,1.0,0.667,0.967
003345,2,3,3,24,0.4,0.4,0.812
003355,4,0,1,16,1.0,0.8,0.952
003366,2,1,2,7,0.667,0.5,0.75
003385,2,0,0,20,1.0,1.0,1.0
003388,6,0,1,10,1.0,0.857,0.941
003389,5,0,5,57,1.0,0.5,0.925
003423,0,1,2,31,0.0,0.0,0.912
003429,0,1,4,16,0.0,0.0,0.762
003438,2,1,10,8,0.667,0.167,0.476
003442,1,0,5,12,1.0,0.167,0.722
003444,2,0,1,10,1.0,0.667,0.923
003449,1,0,0,14,1.0,1.0,1.0
003450,3,1,1,17,0.75,0.75,0.909
003452,5,2,6,32,0.714,0.455,0.822
003460,4,1,17,17,0.8,0.19,0.538
003466,3,0,1,22,1.0,0.75,0.962
003492,6,1,4,11,0.857,0.6,0.773
003493,0,1,2,22,0.0,0.0,0.88
003495,1,0,0,12,1.0,1.0,1.0
003506,2,0,6,25,1.0,0.25,0.818
003507,2,2,1,7,0.5,0.667,0.75
003513,1,2,3,34,0.333,0.25,0.875
003517,3,1,7,9,0.75,0.3,0.6
003536,4,0,1,22,1.0,0.8,0.963
003560,5,0,3,39,1.0,0.625,0.936
003582,1,0,1,26,1.0,0.5,0.964
003594,2,0,2,36,1.0,0.5,0.95
003598,1,0,0,14,1.0,1.0,1.0
003599,4,0,1,18,1.0,0.8,0.957
003632,11,2,15,13,0.846,0.423,0.585
003636,8,4,8,9,0.667,0.5,0.586
003640,1,1,3,20,0.5,0.25,0.84
003646,2,2,6,12,0.5,0.25,0.636
003673,2,2,3,6,0.5,0.4,0.615
003676,5,2,12,1,0.714,0.294,0.3
003682,3,5,5,8,0.375,0.375,0.524
003684,6,1,4,3,0.857,0.6,0.643
003685,1,1,3,40,0.5,0.25,0.911
003695,7,3,5,12,0.7,0.583,0.704
003727,6,1,4,10,0.857,0.6,0.762
003729,4,2,3,8,0.667,0.571,0.706
003741,5,0,1,5,1.0,0.833,0.909
003747,3,2,2,6,0.6,0.6,0.692
003773,1,0,2,6,1.0,0.333,0.778
003778,0,1,7,12,0.0,0.0,0.6
003785,3,1,4,21,0.75,0.429,0.828
003792,1,0,0,4,1.0,1.0,1.0
003794,5,1,6,10,0.833,0.455,0.682
003808,2,4,5,43,0.333,0.286,0.833
003820,2,3,3,22,0.4,0.4,0.8
003826,10,0,12,15,1.0,0.455,0.676
003827,1,0,6,10,1.0,0.143,0.647
003846,3,2,5,58,0.6,0.375,0.897
003859,3,0,4,29,1.0,0.429,0.889
003869,4,2,8,17,0.667,0.333,0.677
003872,1,0,0,21,1.0,1.0,1.0
003873,2,1,5,19,0.667,0.286,0.778
003889,6,2,1,6,0.75,0.857,0.8
003895,4,0,4,32,1.0,0.5,0.9
003924,3,0,1,22,1.0,0.75,0.962
003955,3,2,4,16,0.6,0.429,0.76
003957,1,0,1,21,1.0,0.5,0.957
003975,3,0,3,6,1.0,0.5,0.75
003977,5,4,21,8,0.556,0.192,0.342
003979,4,2,7,17,0.667,0.364,0.7
003996,3,1,5,10,0.75,0.375,0.684
004011,5,0,1,15,1.0,0.833,0.952
004017,1,0,0,5,1.0,1.0,1.0
004019,2,0,0,17,1.0,1.0,1.0
004030,2,0,5,5,1.0,0.286,0.583
004034,0,1,0,16,0.0,1.0,0.941
004037,7,2,2,13,0.778,0.778,0.833
004038,0,1,1,11,0.0,0.0,0.846
004041,2,0,0,6,1.0,1.0,1.0
004052,0,1,3,1,0.0,0.0,0.2
004065,1,1,1,13,0.5,0.5,0.875
004071,3,3,6,23,0.5,0.333,0.743
004078,1,3,5,16,0.25,0.167,0.68
004081,1,0,3,2,1.0,0.25,0.5
004085,5,1,3,32,0.833,0.625,0.902
004095,2,0,4,19,1.0,0.333,0.84
004114,12,5,9,13,0.706,0.571,0.641
004122,3,2,2,22,0.6,0.6,0.862
004123,2,0,8,32,1.0,0.2,0.81
004129,0,1,5,23,0.0,0.0,0.793
004132,8,2,2,5,0.8,0.8,0.765
004136,6,1,4,13,0.857,0.6,0.792
004137,4,1,1,6,0.8,0.8,0.833
004141,3,1,0,9,0.75,1.0,0.923
004155,4,2,4,18,0.667,0.5,0.786
004156,6,5,19,13,0.545,0.24,0.442
004169,5,5,7,41,0.5,0.417,0.793
004174,2,0,1,20,1.0,0.667,0.957
004189,3,0,14,19,1.0,0.176,0.611
004192,8,2,13,20,0.8,0.381,0.651
004200,1,3,4,11,0.25,0.2,0.632
004205,3,2,4,17,0.6,0.429,0.769
004206,2,0,1,22,1.0,0.667,0.96
004210,3,1,3,10,0.75,0.5,0.765
004214,6,0,10,11,1.0,0.375,0.63
004240,5,1,3,18,0.833,0.625,0.852
004249,2,2,3,8,0.5,0.4,0.667
004257,2,0,0,13,1.0,1.0,1.0
004261,2,0,0,5,1.0,1.0,1.0
004287,2,3,3,3,0.4,0.4,0.455
004298,5,2,6,17,0.714,0.455,0.733
004319,7,2,8,7,0.778,0.467,0.583
004329,3,0,0,3,1.0,1.0,1.0
004332,2,0,3,21,1.0,0.4,0.885
004346,3,1,5,8,0.75,0.375,0.647
004367,2,2,2,18,0.5,0.5,0.833
004370,1,1,8,39,0.5,0.111,0.816
004378,5,0,2,16,1.0,0.714,0.913
004384,5,1,2,9,0.833,0.714,0.824
004390,7,4,5,11,0.636,0.583,0.667
004391,2,1,1,12,0.667,0.667,0.875
004392,1,0,1,14,1.0,0.5,0.938
004402,5,0,0,5,1.0,1.0,1.0
004406,2,0,5,10,1.0,0.286,0.706
004407,7,1,9,3,0.875,0.438,0.5
004415,4,2,9,9,0.667,0.308,0.542
004417,2,0,1,15,1.0,0.667,0.944
004436,2,1,2,20,0.667,0.5,0.88
004476,2,5,8,18,0.286,0.2,0.606
004487,12,4,5,4,0.75,0.706,0.64
004497,3,4,4,19,0.429,0.429,0.733
004509,3,3,20,12,0.5,0.13,0.395
004513,4,0,0,16,1.0,1.0,1.0
004518,4,0,1,8,1.0,0.8,0.923
004558,9,0,7,24,1.0,0.562,0.825
004562,5,0,5,27,1.0,0.5,0.865
004565,3,5,5,16,0.375,0.375,0.655
004573,7,0,9,52,1.0,0.438,0.868
004581,5,0,9,14,1.0,0.357,0.679
004584,2,0,0,7,1.0,1.0,1.0
004591,1,0,0,6,1.0,1.0,1.0
004599,1,1,2,25,0.5,0.333,0.897
004611,4,2,10,44,0.667,0.286,0.8
004616,3,1,3,5,0.75,0.5,0.667
004628,7,1,7,8,0.875,0.5,0.652
004637,9,2,8,9,0.818,0.529,0.643
004639,4,0,5,3,1.0,0.444,0.583
004652,8,1,6,5,0.889,0.571,0.65
004660,4,3,3,14,0.571,0.571,0.75
004662,1,0,1,31,1.0,0.5,0.97
004679,3,2,8,23,0.6,0.273,0.722
004707,10,3,19,12,0.769,0.345,0.5
004712,8,4,12,12,0.667,0.4,0.556
004723,2,0,1,53,1.0,0.667,0.982
004744,4,0,2,7,1.0,0.667,0.846
004767,8,1,5,11,0.889,0.615,0.76
004780,2,1,3,10,0.667,0.4,0.75
004786,6,3,17,17,0.667,0.261,0.535
004789,5,1,2,12,0.833,0.714,0.85
004796,7,0,5,4,1.0,0.583,0.688
004806,4,1,3,10,0.8,0.571,0.778
004815,10,1,2,3,0.909,0.833,0.812
004820,1,1,1,14,0.5,0.5,0.882
004826,4,1,2,28,0.8,0.667,0.914
004828,4,1,2,44,0.8,0.667,0.941
004832,3,2,8,22,0.6,0.273,0.714
004836,2,1,3,13,0.667,0.4,0.789
004866,10,1,1,7,0.909,0.909,0.895
004874,2,1,3,18,0.667,0.4,0.833
004877,8,1,5,5,0.889,0.615,0.684
004893,7,1,7,36,0.875,0.5,0.843
004909,3,0,2,23,1.0,0.6,0.929
004922,0,2,1,14,0.0,0.0,0.824
004955,6,0,3,5,1.0,0.667,0.786
004959,4,1,0,3,0.8,1.0,0.875
004966,7,0,5,5,1.0,0.583,0.706
004975,4,0,3,5,1.0,0.571,0.75
004983,4,0,2,2,1.0,0.667,0.75
004994,4,1,7,25,0.8,0.364,0.784
005003,1,1,5,15,0.5,0.167,0.727
005010,0,1,0,5,0.0,1.0,0.833
005014,1,1,1,7,0.5,0.5,0.8
005015,6,1,15,12,0.857,0.286,0.529
005024,2,0,1,30,1.0,0.667,0.97
005033,13,1,9,6,0.929,0.591,0.655
005051,1,1,3,3,0.5,0.25,0.5
005055,7,1,3,7,0.875,0.7,0.778
005070,4,0,4,19,1.0,0.5,0.852
005074,11,3,11,16,0.786,0.5,0.659
005097,1,0,4,20,1.0,0.2,0.84
005115,10,2,10,12,0.833,0.5,0.647
005134,4,0,6,15,1.0,0.4,0.76
005136,10,3,17,12,0.769,0.37,0.524
005141,1,0,0,18,1.0,1.0,1.0
005169,3,3,2,8,0.5,0.6,0.688
005170,3,1,10,24,0.75,0.231,0.711
005179,3,1,3,4,0.75,0.5,0.636
005182,7,2,6,18,0.778,0.538,0.758
005191,2,1,5,4,0.667,0.286,0.5
005222,1,0,3,17,1.0,0.25,0.857
005226,2,1,2,17,0.667,0.5,0.864
005231,5,0,9,39,1.0,0.357,0.83
005240,3,0,1,25,1.0,0.75,0.966
005243,6,4,8,2,0.6,0.429,0.4
005252,1,0,1,1,1.0,0.5,0.667
005258,0,1,2,30,0.0,0.0,0.909
005261,2,3,4,4,0.4,0.333,0.462
005268,1,1,2,12,0.5,0.333,0.812
005283,1,0,3,35,1.0,0.25,0.923
005308,0,1,2,14,0.0,0.0,0.824
005327,1,0,2,50,1.0,0.333,0.962
005343,6,2,0,15,0.75,1.0,0.913
005349,3,1,0,18,0.75,1.0,0.955
005354,4,1,2,38,0.8,0.667,0.933
005366,1,1,1,5,0.5,0.5,0.75
005369,4,1,2,21,0.8,0.667,0.893
005400,5,1,6,27,0.833,0.455,0.821
005405,0,1,0,8,0.0,1.0,0.889
005411,3,1,2,7,0.75,0.6,0.769
005417,1,0,1,24,1.0,0.5,0.962
005429,7,3,8,14,0.7,0.467,0.656
005432,4,1,4,6,0.8,0.5,0.667
005439,6,0,0,7,1.0,1.0,1.0
005440,3,0,3,18,1.0,0.5,0.875
005442,2,0,1,17,1.0,0.667,0.95
005447,3,0,3,20,1.0,0.5,0.885
005454,3,1,2,9,0.75,0.6,0.8
005455,2,1,1,7,0.667,0.667,0.818
005459,1,0,0,19,1.0,1.0,1.0
005462,1,0,0,7,1.0,1.0,1.0
005475,3,0,0,1,1.0,1.0,1.0
005476,1,0,1,25,1.0,0.5,0.963
005498,2,1,9,13,0.667,0.182,0.6
005500,3,0,3,13,1.0,0.5,0.842
005511,1,1,1,26,0.5,0.5,0.931
005518,3,0,3,11,1.0,0.5,0.824
005536,1,0,5,39,1.0,0.167,0.889
005545,1,1,5,16,0.5,0.167,0.739
005549,8,1,6,12,0.889,0.571,0.741
005550,11,1,15,6,0.917,0.423,0.515
005571,7,2,6,11,0.778,0.538,0.692
005574,9,1,2,3,0.9,0.818,0.8
005577,1,0,3,3,1.0,0.25,0.571
005595,3,1,1,29,0.75,0.75,0.941
005597,1,1,11,27,0.5,0.083,0.7
005603,1,0,0,11,1.0,1.0,1.0
005612,10,2,16,13,0.833,0.385,0.561
005614,0,1,1,6,0.0,0.0,0.75
005621,3,0,1,19,1.0,0.75,0.957
005623,3,1,4,5,0.75,0.429,0.615
005636,2,1,6,21,0.667,0.25,0.767
005638,2,1,4,20,0.667,0.333,0.815
005642,3,5,5,22,0.375,0.375,0.714
005652,10,2,3,13,0.833,0.769,0.821
005661,1,0,1,7,1.0,0.5,0.889
005666,5,0,2,11,1.0,0.714,0.889
005673,7,1,7,31,0.875,0.5,0.826
005686,3,1,0,6,0.75,1.0,0.9
005701,1,3,3,13,0.25,0.25,0.7
005703,5,4,9,7,0.556,0.357,0.48
005712,4,0,2,22,1.0,0.667,0.929
005722,1,0,5,29,1.0,0.167,0.857
005733,1,0,0,9,1.0,1.0,1.0
005739,1,1,0,8,0.5,1.0,0.9
005753,2,1,0,25,0.667,1.0,0.964
005755,3,1,4,21,0.75,0.429,0.828
005759,0,1,1,9,0.0,0.0,0.818
005760,0,7,1,19,0.0,0.0,0.704
005761,3,0,7,29,1.0,0.3,0.821
005767,3,1,1,18,0.75,0.75,0.913
005790,3,1,3,2,0.75,0.5,0.556
005791,4,2,3,10,0.667,0.571,0.737
005801,8,1,2,14,0.889,0.8,0.88
005804,14,1,24,7,0.933,0.368,0.457
005808,4,3,15,35,0.571,0.211,0.684
005820,10,2,3,20,0.833,0.769,0.857
005833,3,1,0,6,0.75,1.0,0.9
005844,1,0,9,37,1.0,0.1,0.809
005857,2,1,0,5,0.667,1.0,0.875
005864,4,4,3,6,0.5,0.571,0.588
005869,3,1,2,4,0.75,0.6,0.7
005871,5,3,6,18,0.625,0.455,0.719
005878,6,0,5,20,1.0,0.545,0.839
005897,8,1,8,8,0.889,0.5,0.64
005911,4,0,0,11,1.0,1.0,1.0
005916,2,1,0,5,0.667,1.0,0.875
005926,2,0,2,7,1.0,0.5,0.818
005946,2,0,0,4,1.0,1.0,1.0
005949,1,0,0,2,1.0,1.0,1.0
005962,1,1,3,12,0.5,0.25,0.765
005963,2,0,8,28,1.0,0.2,0.789
005971,12,0,6,5,1.0,0.667,0.739
005973,1,0,0,17,1.0,1.0,1.0
006007,4,2,2,31,0.667,0.667,0.897
006012,2,0,0,2,1.0,1.0,1.0
006036,2,1,9,10,0.667,0.182,0.545
006045,2,0,5,14,1.0,0.286,0.762
006058,1,0,1,3,1.0,0.5,0.8
006065,4,1,4,17,0.8,0.5,0.808
006086,2,1,6,22,0.667,0.25,0.774
006110,4,0,2,14,1.0,0.667,0.9
006112,2,1,9,22,0.667,0.182,0.706
006125,1,1,4,26,0.5,0.2,0.844
006139,8,4,7,6,0.667,0.533,0.56
006151,4,1,3,31,0.8,0.571,0.897
006202,4,2,1,27,0.667,0.8,0.912
006204,4,1,3,26,0.8,0.571,0.882
006206,3,0,0,8,1.0,1.0,1.0
