image_id,pred_obj,true_obj,iou,occolusion_ratio
000456,17095,18.0,0.6391,VeryHeavy
000456,17096,0.0,0.0,Medium
000456,17088,13.0,0.9253,Light
000456,17085,26.0,0.9424,None
000473,720,10.0,0.9237,None
000489,11255,19.0,0.8712,None
000489,11254,20.0,0.9168,None
000493,12885,20.0,0.5529,Heavy
000493,12887,19.0,0.664,Heavy
000493,12883,18.0,0.8708,None
000493,12884,12.0,0.8998,Light
000493,12886,17.0,0.693,Medium
000498,3599,10.0,0.8512,Light
000498,3596,11.0,0.889,Light
000504,1730,23.0,0.772,None
000504,1728,6.0,0.9745,None
000504,1729,16.0,0.8901,None
000504,1727,21.0,0.6478,Medium
000511,14360,13.0,0.9568,None
000511,14362,14.0,0.8448,None
000511,14361,15.0,0.919,None
000511,14363,12.0,0.9317,None
000532,9067,30.0,0.8902,None
000532,9068,34.0,0.8938,None
000532,9070,26.0,0.7757,Light
000532,9071,25.0,0.9177,None
000532,9069,32.0,0.8715,None
000532,9075,22.0,0.7638,Heavy
000532,9079,23.0,0.647,Medium
000532,9074,31.0,0.7434,Light
000544,6892,33.0,0.9429,None
000544,6891,21.0,0.8894,Medium
000544,6893,28.0,0.9201,Light
000544,6894,22.0,0.7753,Medium
000544,6895,19.0,0.8404,Medium
000546,3291,5.0,0.819,None
000552,28113,14.0,0.6315,Medium
000552,28115,11.0,0.5354,Heavy
000552,28114,17.0,0.6541,Light
000552,28120,16.0,0.7751,Heavy
000554,29953,40.0,0.6148,Heavy
000554,29948,28.0,0.9252,Light
000554,29950,41.0,0.6527,None
000554,29949,27.0,0.9001,None
000554,29951,38.0,0.7171,Light
000574,10060,25.0,0.8943,None
000574,10058,21.0,0.8609,None
000574,10059,28.0,0.909,Light
000574,10062,30.0,0.7881,None
000580,19472,13.0,0.8986,Light
000580,19473,18.0,0.9358,None
000580,19475,21.0,0.9272,None
000580,19478,14.0,0.5843,Heavy
000580,19474,31.0,0.9603,Light
000580,19480,23.0,0.8626,Light
000580,19476,16.0,0.9227,Light
000580,19477,19.0,0.7159,Light
000589,747,17.0,0.6207,Heavy
000589,749,19.0,0.9313,Light
000589,748,7.0,0.9053,None
000589,745,18.0,0.9173,Light
000589,746,14.0,0.6137,Heavy
000592,25495,12.0,0.7633,Light
000592,25498,13.0,0.8562,None
000605,2515,11.0,0.5464,Heavy
000605,2513,13.0,0.8767,None
000605,2514,8.0,0.8636,None
000605,2516,7.0,0.3323,None
000612,15234,23.0,0.8946,VeryHeavy
000612,15224,20.0,0.536,Light
000612,15226,31.0,0.9384,None
000612,15232,30.0,0.9106,None
000612,15229,19.0,0.8203,None
000612,15223,18.0,0.6329,Heavy
000612,15222,29.0,0.9143,None
000612,15221,16.0,0.8391,None
000612,15242,11.0,0.711,VeryHeavy
000612,15218,13.0,0.9564,None
000612,15219,33.0,0.9103,Light
000612,15220,0.0,0.0,None
000613,16512,20.0,0.8733,None
000613,16513,23.0,0.9073,None
000613,16514,19.0,0.3464,Heavy
000638,3429,41.0,0.7513,Medium
000638,3425,44.0,0.9648,None
000638,3426,32.0,0.6653,Light
000638,3428,43.0,0.5128,Light
000638,3435,36.0,0.8548,Medium
000638,3436,45.0,0.952,Medium
000638,3432,26.0,0.8988,Light
000638,3427,29.0,0.9267,None
000638,3430,28.0,0.6865,Light
000642,17308,31.0,0.9399,Light
000642,17309,26.0,0.8522,Light
000642,17310,30.0,0.8013,Light
000642,17311,41.0,0.9024,None
000642,17307,28.0,0.9478,None
000672,18322,13.0,0.7427,Light
000672,18325,21.0,0.2589,Medium
000672,18323,17.0,0.8787,Light
000672,18320,25.0,0.9859,Light
000672,18318,18.0,0.8926,None
000672,18319,27.0,0.9448,None
000672,18321,16.0,0.871,None
000672,18329,15.0,0.5418,Medium
000672,18328,24.0,0.6512,Medium
000672,18327,19.0,0.763,Medium
000672,18324,21.0,0.7406,Medium
000674,32882,20.0,0.761,Light
000674,32884,23.0,0.949,Light
000674,32890,19.0,0.4639,Heavy
000679,9489,8.0,0.834,Light
000679,9488,13.0,0.7414,Light
000679,9491,17.0,0.833,None
000679,9492,14.0,0.8983,None
000679,9490,11.0,0.8682,Light
000696,24683,7.0,0.7577,None
000696,24682,21.0,0.8979,Light
000696,24684,33.0,0.7302,Light
000696,24686,13.0,0.77,VeryHeavy
000696,24687,34.0,0.3566,VeryHeavy
000696,24685,32.0,0.8721,Light
000706,24140,13.0,0.8792,None
000706,24137,15.0,0.5629,Heavy
000706,24139,21.0,0.491,Heavy
000706,24136,11.0,0.9315,None
000706,24135,19.0,0.7874,Light
000706,24143,16.0,0.8354,Heavy
000706,24142,12.0,0.7594,Light
000706,24141,10.0,0.8758,None
000706,24134,20.0,0.9363,Light
000706,24133,17.0,0.8732,None
000720,10494,16.0,0.8839,Medium
000720,10496,9.0,0.7019,Medium
000723,20083,15.0,0.9247,None
000723,20084,14.0,0.9112,None
000723,20085,13.0,0.8352,Light
000723,20086,11.0,0.4719,Heavy
000725,23917,11.0,0.7579,Medium
000725,23915,6.0,0.8978,Medium
000725,23914,5.0,0.9075,None
000730,11486,24.0,0.4377,Medium
000730,11475,22.0,0.5467,Heavy
000730,11474,33.0,0.9186,None
000730,11477,16.0,0.9516,None
000730,11482,9.0,0.6696,Light
000730,11483,11.0,0.7122,Medium
000730,11479,21.0,0.8378,Light
000730,11480,13.0,0.6186,Medium
000730,11481,29.0,0.7977,Medium
000762,17412,16.0,0.8587,None
000762,17411,7.0,0.748,Light
000762,17410,12.0,0.8638,None
000769,25790,21.0,0.9499,None
000769,25799,10.0,0.6247,Heavy
000769,25800,7.0,0.8182,Light
000769,25796,9.0,0.6345,Medium
000769,25801,15.0,0.9261,Light
000769,25797,27.0,0.7839,Light
000769,25798,18.0,0.5968,Medium
000769,25795,12.0,0.7434,Light
000769,25802,26.0,0.8991,Light
000769,25803,20.0,0.153,None
000769,25804,17.0,0.4459,Medium
000769,25793,19.0,0.6426,Medium
000769,25791,16.0,0.8947,None
000769,25792,22.0,0.526,Medium
000792,28005,7.0,0.9114,None
000795,28955,12.0,0.5336,Light
000795,28950,0.0,0.0,None
000795,28946,14.0,0.9532,None
000797,31796,24.0,0.9447,None
000797,31797,39.0,0.8937,None
000797,31798,21.0,0.8773,None
000797,31799,30.0,0.6898,Light
000797,31801,17.0,0.8456,Light
000797,31805,21.0,0.103,None
000797,31811,26.0,0.6267,VeryHeavy
000797,31807,31.0,0.9026,None
000797,31800,16.0,0.7046,Light
000802,1424,16.0,0.8462,Heavy
000802,1423,3.0,0.8558,None
000802,1422,1.0,0.8148,None
000802,1421,13.0,0.863,None
000802,1426,14.0,0.5748,VeryHeavy
000802,1427,12.0,0.5835,VeryHeavy
000802,1425,5.0,0.3793,VeryHeavy
000804,18105,28.0,0.9556,None
000804,18109,30.0,0.4014,Medium
000804,18104,29.0,0.9593,None
000804,18108,25.0,0.6649,Heavy
000807,23646,20.0,0.8386,Light
000807,23645,18.0,0.9118,Light
000807,23644,27.0,0.8542,None
000807,23649,14.0,0.9417,None
000807,23651,24.0,0.363,Medium
000807,23652,28.0,0.7319,Light
000807,23648,15.0,0.8267,Light
000807,23662,39.0,0.7379,Light
000807,23654,19.0,0.6903,Medium
000807,23660,16.0,0.8692,Medium
000807,23656,34.0,0.6088,Medium
000807,23655,17.0,0.4897,VeryHeavy
000819,9679,24.0,0.7718,Light
000819,9670,13.0,0.9241,None
000819,9680,19.0,0.7415,Light
000819,9675,25.0,0.8409,Light
000830,32501,20.0,0.9499,Light
000830,32502,0.0,0.0,Light
000830,32503,13.0,0.6747,Medium
000830,32506,18.0,0.7416,Light
000830,32500,12.0,0.938,None
000858,14120,12.0,0.7667,Medium
000858,14113,13.0,0.9429,None
000858,14114,11.0,0.6421,Medium
000858,14115,8.0,0.9466,None
000858,14116,9.0,0.8584,None
000858,14117,10.0,0.9291,None
000868,13242,15.0,0.9214,None
000868,13250,24.0,0.6092,Heavy
000868,13249,11.0,0.4155,Medium
000868,13248,20.0,0.5034,Heavy
000868,13240,19.0,0.6312,Medium
000868,13239,13.0,0.6575,Light
000868,13251,10.0,0.3481,Light
000868,13238,21.0,0.6855,Light
000868,13237,16.0,0.772,Light
000868,13246,24.0,0.6087,Heavy
000868,13245,18.0,0.8873,Light
000868,13244,17.0,0.7723,Light
000868,13247,20.0,0.5763,Heavy
000875,22710,27.0,0.92,Light
000875,22711,12.0,0.238,None
000875,22713,11.0,0.5508,Heavy
000875,22708,30.0,0.5408,Heavy
000875,22712,10.0,0.7946,Medium
000875,22707,29.0,0.6629,Medium
000875,22705,25.0,0.945,None
000875,22704,20.0,0.9506,Light
000875,22706,19.0,0.7219,Medium
000895,24929,18.0,0.8327,Light
000895,24928,21.0,0.5359,Medium
000895,24931,9.0,0.9105,None
000895,24930,14.0,0.8803,Light
000895,24932,17.0,0.9575,None
000903,14684,23.0,0.4692,Undefined
000903,14671,30.0,0.9184,Light
000903,14672,22.0,0.9269,Light
000903,14682,24.0,0.5538,Medium
000903,14675,19.0,0.8053,Medium
000906,13656,17.0,0.8328,Light
000906,13654,18.0,0.2006,None
000906,13653,14.0,0.9387,None
000913,27456,6.0,0.6755,Light
000913,27455,0.0,0.0,Medium
000925,14209,17.0,0.7164,Medium
000925,14207,23.0,0.8956,Medium
000925,14208,20.0,0.7731,Medium
000929,2221,26.0,0.9256,None
000929,2222,29.0,0.8129,None
000929,2223,20.0,0.6963,Light
000930,11550,17.0,0.8385,Medium
000930,11551,12.0,0.905,None
000930,11552,14.0,0.6539,Heavy
000930,11549,15.0,0.6171,Medium
000930,11548,16.0,0.8793,None
000930,11553,18.0,0.5359,Heavy
000930,11554,19.0,0.9003,Heavy
000931,29372,33.0,0.964,None
000931,29373,29.0,0.9075,None
000931,29376,31.0,0.5982,Medium
000938,31523,29.0,0.8843,None
000938,31517,22.0,0.9285,None
000938,31520,19.0,0.0316,Medium
000950,21248,27.0,0.7889,None
000950,21246,20.0,0.8864,None
000959,20693,25.0,0.9476,None
000959,20691,26.0,0.595,Medium
000959,20692,29.0,0.8627,Medium
000969,19637,32.0,0.7583,Heavy
000969,19636,36.0,0.8931,Light
000969,19633,40.0,0.9059,Light
000969,19632,29.0,0.9303,None
000969,19635,31.0,0.9012,Light
000969,19642,34.0,0.8141,Light
000969,19640,25.0,0.4705,Heavy
000971,1167,14.0,0.9366,None
000971,1166,25.0,0.5154,Medium
000971,1164,17.0,0.9192,None
000971,1163,16.0,0.7453,Light
000971,1162,11.0,0.9549,None
000971,1161,19.0,0.872,None
000971,1160,12.0,0.9573,None
000995,28365,8.0,0.934,None
000995,28370,7.0,0.6271,Medium
000995,28371,4.0,0.88,Light
000995,28364,3.0,0.9569,Light
000995,28367,6.0,0.9049,Light
001000,2318,9.0,0.8624,None
001000,2319,15.0,0.9199,Light
001000,2320,10.0,0.9427,None
001000,2325,12.0,0.9625,None
001000,2317,13.0,0.8878,None
001004,16968,23.0,0.9163,None
001004,16978,22.0,0.7979,Light
001004,16974,28.0,0.7918,Light
001004,16975,26.0,0.7112,Medium
001004,16970,20.0,0.8428,Light
001004,16976,38.0,0.8608,Light
001004,16972,25.0,0.7327,Light
001011,26680,18.0,0.2554,Undefined
001011,26677,16.0,0.9291,None
001011,26676,18.0,0.1119,Undefined
001011,26675,22.0,0.8423,None
001011,26674,15.0,0.5728,None
001011,26678,23.0,0.6914,Light
001012,28973,24.0,0.9072,None
001012,28979,29.0,0.8409,Light
001012,28978,27.0,0.6495,Medium
001012,28977,30.0,0.6593,Medium
001013,30428,10.0,0.3648,VeryHeavy
001013,30427,20.0,0.5401,VeryHeavy
001013,30426,11.0,0.7888,Light
001013,30425,24.0,0.8978,Light
001013,30424,25.0,0.929,None
001023,21399,30.0,0.881,None
001023,21405,29.0,0.0162,None
001023,21401,32.0,0.8318,Light
001023,21400,29.0,0.8937,None
001023,21403,34.0,0.3978,Heavy
001023,21402,26.0,0.7954,Medium
001032,22154,5.0,0.7077,Light
001032,22161,6.0,0.9015,Light
001032,22151,13.0,0.7987,None
001032,22152,12.0,0.9139,Light
001033,7505,28.0,0.9283,None
001033,7503,21.0,0.9248,None
001033,7504,26.0,0.9317,Light
001033,7509,31.0,0.1654,Light
001033,7507,23.0,0.8202,None
001033,7508,27.0,0.919,Light
001033,7506,23.0,0.0627,None
001035,33204,0.0,0.3993,Light
001035,33198,16.0,0.8759,Light
001035,33199,6.0,0.927,None
001035,33197,23.0,0.9343,None
001035,33200,21.0,0.8558,Light
001035,33205,25.0,0.3886,Light
001054,23171,21.0,0.7186,Light
001054,23170,14.0,0.8985,Light
001054,23169,16.0,0.8899,None
001054,23172,12.0,0.5724,Heavy
001054,23174,15.0,0.8099,Light
001060,7123,15.0,0.7677,Light
001060,7121,17.0,0.8844,Light
001060,7120,18.0,0.9475,None
001063,28407,13.0,0.7874,Light
001063,28408,7.0,0.8931,Light
001063,28409,6.0,0.8783,Light
001063,28412,11.0,0.7059,Light
001063,28413,14.0,0.244,None
001063,28410,21.0,0.8763,Light
001063,28406,23.0,0.8883,Light
001063,28414,10.0,0.7932,Heavy
001070,21486,20.0,0.6257,Heavy
001070,21484,17.0,0.8698,None
001072,32285,27.0,0.596,Light
001072,32281,31.0,0.9454,None
001072,32283,29.0,0.7176,Light
001072,32282,28.0,0.7507,None
001090,7879,35.0,0.687,Heavy
001090,7881,16.0,0.7655,Light
001090,7882,30.0,0.4071,Heavy
001090,7883,28.0,0.7402,Heavy
001090,7870,25.0,0.9215,None
001090,7871,32.0,0.871,None
001105,30890,21.0,0.955,None
001105,30891,29.0,0.9497,Light
001105,30892,20.0,0.737,Light
001105,30894,26.0,0.5148,Heavy
001105,30897,23.0,0.5568,Heavy
001105,30896,22.0,0.766,None
001105,30900,25.0,0.6773,Heavy
001108,29865,12.0,0.8379,Light
001108,29864,6.0,0.7953,None
001109,32152,20.0,0.7884,Medium
001109,32149,17.0,0.9038,None
001109,32150,19.0,0.9275,None
001109,32153,12.0,0.9187,None
001109,32151,15.0,0.702,Medium
001115,23224,5.0,0.8867,None
001115,23225,7.0,0.9366,None
001115,23229,4.0,0.6538,Medium
001187,8095,21.0,0.9148,None
001187,8096,22.0,0.7669,Light
001187,8098,25.0,0.8179,Light
001187,8099,20.0,0.7346,Light
001187,8101,17.0,0.0277,Heavy
001187,8102,26.0,0.7727,Light
001188,1768,7.0,0.9051,None
001197,24884,13.0,0.7451,Heavy
001197,24898,30.0,0.4247,Heavy
001197,24889,21.0,0.8371,Heavy
001197,24887,9.0,0.7153,Heavy
001197,24886,26.0,0.5225,Heavy
001197,24885,25.0,0.5642,None
001197,24883,16.0,0.9165,None
001197,24881,24.0,0.7371,Light
001197,24880,22.0,0.4005,None
001197,24879,15.0,0.9235,None
001197,24901,14.0,0.9785,None
001211,31869,27.0,0.6637,Heavy
001211,31868,20.0,0.7982,None
001213,16317,14.0,0.4917,Light
001213,16316,15.0,0.4905,VeryHeavy
001213,16311,18.0,0.6193,Heavy
001213,16306,16.0,0.5993,Heavy
001213,16309,9.0,0.9208,Light
001213,16308,19.0,0.6302,Medium
001213,16307,5.0,0.8863,Light
001213,16304,23.0,0.4837,VeryHeavy
001213,16303,7.0,0.7708,Light
001238,16508,35.0,0.8786,Medium
001238,16505,38.0,0.8984,Light
001238,16500,0.0,0.0,Light
001238,16501,33.0,0.911,Light
001238,16502,32.0,0.9104,None
001249,10268,24.0,0.7286,Heavy
001249,10278,20.0,0.8143,Light
001249,10277,22.0,0.6518,Light
001249,10263,17.0,0.9517,None
001249,10264,18.0,0.937,None
001249,10265,27.0,0.8937,Light
001249,10266,28.0,0.9235,Light
001249,10267,16.0,0.7076,Light
001249,10269,23.0,0.6106,Heavy
001252,24774,17.0,0.9668,None
001252,24773,5.0,0.9534,None
001252,24784,16.0,0.6786,None
001252,24785,8.0,0.7556,Medium
001252,24777,9.0,0.8612,None
001252,24779,13.0,0.5893,Heavy
001252,24781,6.0,0.8741,Light
001252,24775,15.0,0.8977,Light
001256,21664,0.0,0.0,Light
001256,21660,16.0,0.8999,Light
001256,21662,18.0,0.91,Light
001256,21656,21.0,0.8667,None
001256,21657,19.0,0.7897,Light
001277,31311,6.0,0.6949,None
001277,31305,8.0,0.9494,None
001277,31306,12.0,0.9502,None
001285,30411,31.0,0.6928,Medium
001285,30412,21.0,0.8816,Light
001285,30414,24.0,0.9394,None
001285,30415,23.0,0.842,Light
001285,30416,25.0,0.7943,Light
001285,30417,10.0,0.8954,Light
001285,30418,9.0,0.4579,Heavy
001285,30419,22.0,0.8681,None
001285,30420,14.0,0.6369,Medium
001285,30413,18.0,0.8375,Light
001288,26399,20.0,0.9369,None
001288,26400,27.0,0.8686,None
001288,26398,18.0,0.8128,None
001288,26405,26.0,0.7724,Light
001288,26397,23.0,0.934,Light
001294,11741,11.0,0.9087,None
001294,11740,20.0,0.9524,None
001302,22944,18.0,0.8007,Light
001302,22943,22.0,0.9063,Light
001302,22942,13.0,0.8576,None
001302,22945,8.0,0.5189,Medium
001302,22946,17.0,0.9286,None
001302,22947,12.0,0.62,Medium
001302,22948,19.0,0.5765,Heavy
001320,15806,26.0,0.8889,Light
001320,15801,27.0,0.8631,Light
001320,15802,31.0,0.8082,Light
001320,15812,33.0,0.5943,Medium
001353,9624,20.0,0.7445,Medium
001353,9615,10.0,0.772,Medium
001353,9618,16.0,0.679,Light
001353,9623,17.0,0.4973,None
001353,9621,6.0,0.6532,Medium
001353,9617,14.0,0.8816,None
001353,9616,13.0,0.8836,None
001376,30423,12.0,0.8624,None
001376,30422,14.0,0.9278,None
001390,19846,17.0,0.9604,None
001390,19847,12.0,0.8913,None
001390,19848,13.0,0.8596,None
001390,19850,15.0,0.8469,Light
001399,20051,15.0,0.561,Light
001399,20045,18.0,0.8773,None
001399,20046,11.0,0.9251,None
001399,20047,14.0,0.8905,None
001399,20048,12.0,0.96,None
001399,20049,22.0,0.675,Medium
001399,20054,6.0,0.7329,Light
001399,20052,17.0,0.7912,Light
001407,3842,24.0,0.9255,None
001407,3848,25.0,0.7459,Medium
001407,3844,12.0,0.9217,None
001407,3843,7.0,0.8821,None
001407,3853,20.0,0.6731,Heavy
001407,3847,22.0,0.9456,None
001407,3846,29.0,0.6905,Medium
001407,3845,4.0,0.0303,Light
001409,7348,35.0,0.7987,VeryHeavy
001409,7349,22.0,0.7089,Light
001409,7342,17.0,0.9473,None
001409,7346,34.0,0.6368,VeryHeavy
001409,7351,38.0,0.3853,Heavy
001409,7350,15.0,0.3367,VeryHeavy
001409,7344,26.0,0.7109,Medium
001409,7343,23.0,0.852,Light
001409,7345,36.0,0.5542,Heavy
001409,7347,18.0,0.4843,Heavy
001414,16027,28.0,0.917,None
001414,16028,32.0,0.9036,Light
001414,16031,33.0,0.9304,None
001414,16030,34.0,0.8622,None
001414,16029,42.0,0.8754,None
001414,16040,39.0,0.7996,Light
001414,16035,37.0,0.624,Medium
001414,16033,35.0,0.8138,Medium
001414,16036,36.0,0.931,Light
001429,26729,29.0,0.7903,Light
001429,26727,28.0,0.8816,None
001429,26728,30.0,0.709,Light
001430,7896,27.0,0.754,Light
001430,7899,15.0,0.032,None
001430,7895,20.0,0.9447,None
001430,7893,16.0,0.8728,Light
001430,7894,21.0,0.772,Light
001432,29853,26.0,0.8582,None
001432,29860,24.0,0.8057,Medium
001432,29863,17.0,0.688,Light
001432,29858,27.0,0.8275,None
001432,29855,25.0,0.8566,None
001432,29862,14.0,0.798,Light
001432,29854,18.0,0.9729,None
001432,29857,20.0,0.6556,Light
001446,18735,15.0,0.7516,Medium
001446,18721,16.0,0.7273,None
001446,18736,25.0,0.8765,Light
001446,18717,23.0,0.9432,Light
001446,18718,24.0,0.6959,Light
001446,18719,19.0,0.8545,None
001446,18720,17.0,0.8929,None
001446,18723,11.0,0.907,None
001446,18724,18.0,0.8556,Light
001446,18727,14.0,0.6165,Light
001446,18729,30.0,0.6342,Light
001446,18730,20.0,0.4738,Heavy
001446,18722,12.0,0.9236,None
001446,18738,29.0,0.8734,None
001446,18725,21.0,0.8376,Light
001462,5500,10.0,0.8346,Light
001462,5502,9.0,0.8862,Light
001478,22068,13.0,0.9049,None
001478,22067,12.0,0.9516,None
001478,22066,14.0,0.9503,None
001486,32648,11.0,0.829,Light
001492,20375,13.0,0.8674,Light
001492,20382,33.0,0.8529,Light
001492,20376,23.0,0.762,None
001492,20379,12.0,0.6846,Medium
001492,20377,29.0,0.9263,None
001492,20389,9.0,0.5455,VeryHeavy
001492,20372,25.0,0.8817,None
001492,20373,22.0,0.8294,Light
001492,20388,17.0,0.6343,VeryHeavy
001523,31412,11.0,0.7281,Medium
001523,31411,13.0,0.9441,Light
001523,31409,10.0,0.8623,Light
001528,18971,12.0,0.9481,None
001557,4107,19.0,0.8711,Light
001557,4108,33.0,0.8514,None
001557,4109,21.0,0.8347,None
001557,4111,28.0,0.2281,Medium
