image_id,tp,fp,fn,tn,precision,recall,accuracy
001164,2,0,0,14,1.0,1.0,1.0
001169,1,2,15,23,0.333,0.062,0.585
001184,1,0,2,11,1.0,0.333,0.857
001185,6,5,7,5,0.545,0.462,0.478
001209,4,0,10,28,1.0,0.286,0.762
001217,3,0,1,5,1.0,0.75,0.889
001226,3,0,2,16,1.0,0.6,0.905
001229,1,0,1,20,1.0,0.5,0.955
001232,7,1,5,4,0.875,0.583,0.647
001239,5,1,1,20,0.833,0.833,0.926
001242,5,0,5,10,1.0,0.5,0.75
001250,5,1,9,27,0.833,0.357,0.762
001254,2,0,0,14,1.0,1.0,1.0
001258,4,0,4,19,1.0,0.5,0.852
001262,1,0,0,44,1.0,1.0,1.0
001268,3,0,7,8,1.0,0.3,0.611
001269,3,1,9,21,0.75,0.25,0.706
001297,3,0,4,12,1.0,0.429,0.789
001306,1,0,2,10,1.0,0.333,0.846
001308,6,1,4,12,0.857,0.6,0.783
001336,6,0,10,21,1.0,0.375,0.73
001338,2,0,1,33,1.0,0.667,0.972
001350,1,1,1,7,0.5,0.5,0.8
001355,4,4,7,27,0.5,0.364,0.738
001356,5,5,3,35,0.5,0.625,0.833
001364,5,4,5,9,0.556,0.5,0.609
001366,2,4,8,8,0.333,0.2,0.455
001389,1,0,0,10,1.0,1.0,1.0
001392,6,2,2,12,0.75,0.75,0.818
001408,5,0,1,5,1.0,0.833,0.909
001415,2,0,6,37,1.0,0.25,0.867
001418,1,1,3,17,0.5,0.25,0.818
001424,3,1,8,12,0.75,0.273,0.625
001428,8,0,4,43,1.0,0.667,0.927
001449,6,0,5,4,1.0,0.545,0.667
001451,1,0,0,27,1.0,1.0,1.0
001455,7,1,7,10,0.875,0.5,0.68
001456,0,2,8,13,0.0,0.0,0.565
001464,9,2,27,10,0.818,0.25,0.396
001473,2,1,0,8,0.667,1.0,0.909
001477,4,2,4,38,0.667,0.5,0.875
001479,1,1,1,30,0.5,0.5,0.939
001484,6,0,8,22,1.0,0.429,0.778
001500,7,1,7,14,0.875,0.5,0.724
001519,3,0,7,8,1.0,0.3,0.611
001521,5,2,10,10,0.714,0.333,0.556
001525,6,1,5,33,0.857,0.545,0.867
001538,1,1,10,12,0.5,0.091,0.542
001543,2,1,4,7,0.667,0.333,0.643
001554,3,0,0,16,1.0,1.0,1.0
001574,5,0,1,23,1.0,0.833,0.966
001579,7,1,12,24,0.875,0.368,0.705
001580,7,0,5,9,1.0,0.583,0.762
001590,3,1,1,17,0.75,0.75,0.909
001600,1,0,1,7,1.0,0.5,0.889
001610,7,3,12,27,0.7,0.368,0.694
001614,3,0,8,36,1.0,0.273,0.83
001652,4,2,4,32,0.667,0.5,0.857
001676,4,2,6,4,0.667,0.4,0.5
001697,8,0,5,10,1.0,0.615,0.783
001712,2,1,12,26,0.667,0.143,0.683
001717,6,0,4,4,1.0,0.6,0.714
001746,4,2,10,7,0.667,0.286,0.478
001770,9,2,5,17,0.818,0.643,0.788
001792,11,3,13,18,0.786,0.458,0.644
001798,7,1,7,12,0.875,0.5,0.704
001813,2,0,4,5,1.0,0.333,0.636
001826,3,0,11,25,1.0,0.214,0.718
001831,6,2,17,34,0.75,0.261,0.678
001852,6,3,2,23,0.667,0.75,0.853
001859,4,1,2,9,0.8,0.667,0.812
001875,2,0,9,10,1.0,0.182,0.571
001876,1,0,7,9,1.0,0.125,0.588
001878,3,1,2,22,0.75,0.6,0.893
001886,4,0,6,9,1.0,0.4,0.684
001937,5,0,0,5,1.0,1.0,1.0
001946,1,1,0,33,0.5,1.0,0.971
001950,1,1,2,22,0.5,0.333,0.885
002011,4,1,6,3,0.8,0.4,0.5
002019,6,1,2,28,0.857,0.75,0.919
002073,5,3,11,11,0.625,0.312,0.533
002088,8,0,13,8,1.0,0.381,0.552
002115,5,4,10,38,0.556,0.333,0.754
002122,4,2,4,36,0.667,0.5,0.87
002128,1,0,1,11,1.0,0.5,0.923
002136,2,1,10,24,0.667,0.167,0.703
002138,10,0,3,6,1.0,0.769,0.842
002147,4,3,11,13,0.571,0.267,0.548
002152,2,1,0,26,0.667,1.0,0.966
002154,2,0,1,9,1.0,0.667,0.917
002169,0,1,0,8,0.0,1.0,0.889
002175,3,1,0,8,0.75,1.0,0.917
002179,7,1,17,9,0.875,0.292,0.471
002191,4,2,6,6,0.667,0.4,0.556
002195,1,3,4,22,0.25,0.2,0.767
002225,0,1,6,15,0.0,0.0,0.682
002246,4,0,1,8,1.0,0.8,0.923
002260,2,0,1,33,1.0,0.667,0.972
002261,5,3,11,8,0.625,0.312,0.481
002267,1,0,0,20,1.0,1.0,1.0
002272,1,0,0,9,1.0,1.0,1.0
002296,10,5,16,31,0.667,0.385,0.661
002304,3,4,8,11,0.429,0.273,0.538
002336,3,1,6,16,0.75,0.333,0.731
002343,2,0,1,2,1.0,0.667,0.8
002350,3,4,7,16,0.429,0.3,0.633
002383,3,1,5,29,0.75,0.375,0.842
002384,3,1,0,5,0.75,1.0,0.889
002389,4,1,1,11,0.8,0.8,0.882
002414,1,1,8,15,0.5,0.111,0.64
002441,4,2,6,7,0.667,0.4,0.579
002442,4,2,9,47,0.667,0.308,0.823
002458,3,1,2,1,0.75,0.6,0.571
002487,9,1,9,19,0.9,0.5,0.737
002502,6,0,5,5,1.0,0.545,0.688
002507,2,1,13,18,0.667,0.133,0.588
002508,1,0,2,2,1.0,0.333,0.6
002571,4,1,8,20,0.8,0.333,0.727
002575,5,3,9,6,0.625,0.357,0.478
002617,4,2,5,15,0.667,0.444,0.731
002626,5,3,4,5,0.625,0.556,0.588
002628,2,0,2,16,1.0,0.5,0.9
002634,1,2,4,3,0.333,0.2,0.4
002635,12,2,10,5,0.857,0.545,0.586
002637,5,1,0,2,0.833,1.0,0.875
002650,0,1,0,33,0.0,1.0,0.971
002659,2,1,4,39,0.667,0.333,0.891
002676,1,0,0,20,1.0,1.0,1.0
002689,2,0,6,17,1.0,0.25,0.76
002694,3,0,0,15,1.0,1.0,1.0
002703,1,3,4,14,0.25,0.2,0.682
002708,2,1,10,19,0.667,0.167,0.656
002740,2,0,1,5,1.0,0.667,0.875
002743,4,1,7,30,0.8,0.364,0.81
002757,3,0,0,14,1.0,1.0,1.0
002781,1,0,0,5,1.0,1.0,1.0
002786,3,2,0,10,0.6,1.0,0.867
002787,4,1,2,7,0.8,0.667,0.786
002808,6,0,2,8,1.0,0.75,0.875
002811,4,2,2,6,0.667,0.667,0.714
002817,1,0,4,9,1.0,0.2,0.714
002820,0,1,5,5,0.0,0.0,0.455
002822,4,3,10,23,0.571,0.286,0.675
002853,1,0,0,8,1.0,1.0,1.0
002857,4,1,2,13,0.8,0.667,0.85
002875,2,2,12,32,0.5,0.143,0.708
002877,2,0,2,27,1.0,0.5,0.935
002878,12,2,8,6,0.857,0.6,0.643
002905,1,0,2,10,1.0,0.333,0.846
002913,6,0,1,10,1.0,0.857,0.941
002932,6,0,7,7,1.0,0.462,0.65
002934,8,7,14,4,0.533,0.364,0.364
002961,2,0,2,16,1.0,0.5,0.9
002969,4,1,3,15,0.8,0.571,0.826
002992,2,1,3,37,0.667,0.4,0.907
003000,7,2,4,17,0.778,0.636,0.8
003012,9,0,16,22,1.0,0.36,0.66
003037,5,5,7,9,0.5,0.417,0.538
003039,4,1,5,24,0.8,0.444,0.824
003046,8,3,13,7,0.727,0.381,0.484
003051,2,0,2,25,1.0,0.5,0.931
003062,2,0,1,8,1.0,0.667,0.909
003069,9,1,6,28,0.9,0.6,0.841
003082,8,0,2,3,1.0,0.8,0.846
003084,7,6,58,8,0.538,0.108,0.19
003088,4,3,4,10,0.571,0.5,0.667
003100,1,1,21,7,0.5,0.045,0.267
003102,4,0,2,3,1.0,0.667,0.778
003128,6,4,4,29,0.6,0.6,0.814
003134,2,1,0,12,0.667,1.0,0.933
003144,3,0,5,29,1.0,0.375,0.865
003152,4,4,7,6,0.5,0.364,0.476
003158,1,0,0,19,1.0,1.0,1.0
003228,1,0,0,18,1.0,1.0,1.0
003229,1,1,4,23,0.5,0.2,0.828
003242,6,0,4,8,1.0,0.6,0.778
003274,5,1,4,34,0.833,0.556,0.886
003279,2,0,2,14,1.0,0.5,0.889
003283,5,0,6,22,1.0,0.455,0.818
003288,0,1,4,24,0.0,0.0,0.828
003298,7,3,5,4,0.7,0.583,0.579
003308,3,1,2,9,0.75,0.6,0.8
003320,6,0,2,15,1.0,0.75,0.913
003327,6,0,6,18,1.0,0.5,0.8
003329,9,1,8,9,0.9,0.529,0.667
003343,12,1,7,12,0.923,0.632,0.75
003350,3,3,5,6,0.5,0.375,0.529
003363,8,9,22,21,0.471,0.267,0.483
003370,2,2,2,8,0.5,0.5,0.714
003380,4,3,7,15,0.571,0.364,0.655
003409,3,0,2,21,1.0,0.6,0.923
003419,2,0,1,6,1.0,0.667,0.889
003470,1,0,1,20,1.0,0.5,0.955
003472,5,1,10,20,0.833,0.333,0.694
003477,3,0,2,33,1.0,0.6,0.947
003519,8,1,7,1,0.889,0.533,0.529
003535,3,1,3,30,0.75,0.5,0.892
003549,1,0,4,7,1.0,0.2,0.667
003583,5,1,4,13,0.833,0.556,0.783
003611,3,0,1,15,1.0,0.75,0.947
003618,0,1,5,11,0.0,0.0,0.647
003626,5,0,2,35,1.0,0.714,0.952
003628,6,1,0,23,0.857,1.0,0.967
003645,2,0,4,8,1.0,0.333,0.714
003659,5,0,0,9,1.0,1.0,1.0
003662,1,0,7,16,1.0,0.125,0.708
003674,4,0,10,9,1.0,0.286,0.565
003675,2,1,1,13,0.667,0.667,0.882
003681,6,1,3,8,0.857,0.667,0.778
003683,3,0,2,14,1.0,0.6,0.895
003687,6,1,5,11,0.857,0.545,0.739
003689,7,0,8,16,1.0,0.467,0.742
003694,3,0,1,11,1.0,0.75,0.933
003698,9,2,15,30,0.818,0.375,0.696
003704,1,1,7,18,0.5,0.125,0.704
003717,9,2,15,21,0.818,0.375,0.638
003739,4,0,3,3,1.0,0.571,0.7
003750,5,0,3,17,1.0,0.625,0.88
003780,1,0,0,11,1.0,1.0,1.0
003781,2,1,3,14,0.667,0.4,0.8
003782,2,1,1,18,0.667,0.667,0.909
003786,7,4,12,17,0.636,0.368,0.6
003811,1,0,1,2,1.0,0.5,0.75
003831,4,2,9,23,0.667,0.308,0.711
003833,4,1,6,18,0.8,0.4,0.759
003843,2,2,5,4,0.5,0.286,0.462
003845,8,0,12,15,1.0,0.4,0.657
003847,7,2,9,5,0.778,0.438,0.522
003852,2,0,1,16,1.0,0.667,0.947
003853,3,0,2,13,1.0,0.6,0.889
003855,2,0,0,9,1.0,1.0,1.0
003857,4,1,6,25,0.8,0.4,0.806
003866,1,2,7,20,0.333,0.125,0.7
003868,1,1,0,6,0.5,1.0,0.875
003887,2,1,0,15,0.667,1.0,0.944
003900,1,0,2,9,1.0,0.333,0.833
003904,4,5,10,9,0.444,0.286,0.464
003911,1,2,13,19,0.333,0.071,0.571
003938,8,1,11,6,0.889,0.421,0.538
003947,6,2,10,10,0.75,0.375,0.571
003950,2,1,12,8,0.667,0.143,0.435
003963,1,3,2,15,0.25,0.333,0.762
003965,4,0,2,3,1.0,0.667,0.778
003974,1,0,4,3,1.0,0.2,0.5
004007,5,2,6,29,0.714,0.455,0.81
004008,2,0,6,14,1.0,0.25,0.727
004014,4,1,1,24,0.8,0.8,0.933
004032,3,0,2,10,1.0,0.6,0.867
004050,1,1,0,0,0.5,1.0,0.5
004075,2,0,8,11,1.0,0.2,0.619
004091,4,1,4,14,0.8,0.5,0.783
004096,3,0,1,7,1.0,0.75,0.909
004100,2,2,3,7,0.5,0.4,0.643
004105,2,2,4,9,0.5,0.333,0.647
004121,3,3,5,6,0.5,0.375,0.529
004133,1,1,2,14,0.5,0.333,0.833
004160,10,0,3,30,1.0,0.769,0.93
004165,2,1,6,6,0.667,0.25,0.533
004170,9,0,4,34,1.0,0.692,0.915
004187,3,1,2,41,0.75,0.6,0.936
004190,3,0,3,19,1.0,0.5,0.88
004198,4,1,3,15,0.8,0.571,0.826
004213,1,2,5,29,0.333,0.167,0.811
004233,2,0,2,14,1.0,0.5,0.889
004243,5,3,6,41,0.625,0.455,0.836
004253,0,1,1,6,0.0,0.0,0.75
004263,7,2,4,11,0.778,0.636,0.75
004270,6,1,0,13,0.857,1.0,0.95
004271,7,2,11,6,0.778,0.389,0.5
004300,7,2,7,10,0.778,0.5,0.654
004309,7,1,2,26,0.875,0.778,0.917
004327,3,0,6,14,1.0,0.333,0.739
004347,1,1,0,19,0.5,1.0,0.952
004353,4,0,6,13,1.0,0.4,0.739
004359,2,1,4,35,0.667,0.333,0.881
004373,1,2,7,9,0.333,0.125,0.526
004375,5,0,7,9,1.0,0.417,0.667
004388,2,1,0,4,0.667,1.0,0.857
004399,4,1,11,64,0.8,0.267,0.85
004400,8,1,12,49,0.889,0.4,0.814
004403,2,2,15,11,0.5,0.118,0.433
004409,2,1,0,9,0.667,1.0,0.917
004419,4,2,6,22,0.667,0.4,0.765
004447,7,0,7,13,1.0,0.5,0.741
004449,1,1,2,23,0.5,0.333,0.889
004457,6,4,7,9,0.6,0.462,0.577
004464,5,0,3,11,1.0,0.625,0.842
004475,4,0,4,50,1.0,0.5,0.931
004485,9,1,11,5,0.9,0.45,0.538
004507,5,0,2,2,1.0,0.714,0.778
004516,2,1,2,14,0.667,0.5,0.842
004533,5,0,1,18,1.0,0.833,0.958
004549,1,1,1,12,0.5,0.5,0.867
004550,8,3,7,7,0.727,0.533,0.6
004552,1,2,3,25,0.333,0.25,0.839
004553,2,0,6,7,1.0,0.25,0.6
004554,3,0,1,22,1.0,0.75,0.962
004555,4,0,2,7,1.0,0.667,0.846
004559,11,2,7,22,0.846,0.611,0.786
004567,2,0,2,8,1.0,0.5,0.833
004583,3,0,0,15,1.0,1.0,1.0
004585,1,0,0,7,1.0,1.0,1.0
004610,3,0,0,4,1.0,1.0,1.0
004613,9,3,13,7,0.75,0.409,0.5
004619,1,0,0,10,1.0,1.0,1.0
004645,5,2,3,14,0.714,0.625,0.792
004656,4,0,3,4,1.0,0.571,0.727
004681,1,0,0,41,1.0,1.0,1.0
004684,3,2,4,28,0.6,0.429,0.838
004700,6,5,4,14,0.545,0.6,0.69
004714,2,1,2,15,0.667,0.5,0.85
004717,2,0,0,10,1.0,1.0,1.0
004727,7,1,9,6,0.875,0.438,0.565
004731,1,1,9,14,0.5,0.1,0.6
004758,8,2,12,30,0.8,0.4,0.731
004771,5,0,1,11,1.0,0.833,0.941
004793,3,0,0,28,1.0,1.0,1.0
004811,3,0,0,14,1.0,1.0,1.0
004813,8,2,8,12,0.8,0.5,0.667
004816,0,3,3,13,0.0,0.0,0.684
004834,2,2,3,8,0.5,0.4,0.667
004840,5,2,7,6,0.714,0.417,0.55
004843,5,0,0,6,1.0,1.0,1.0
004850,9,1,8,6,0.9,0.529,0.625
004860,4,1,1,6,0.8,0.8,0.833
004879,10,0,4,1,1.0,0.714,0.733
004880,3,2,5,8,0.6,0.375,0.611
004881,5,0,5,29,1.0,0.5,0.872
004894,3,0,1,19,1.0,0.75,0.957
004898,4,1,2,6,0.8,0.667,0.769
004919,2,0,1,30,1.0,0.667,0.97
004929,5,2,6,10,0.714,0.455,0.652
004931,2,2,2,18,0.5,0.5,0.833
004936,4,1,16,15,0.8,0.2,0.528
004970,8,0,4,7,1.0,0.667,0.789
004971,2,1,1,29,0.667,0.667,0.939
004973,7,2,4,11,0.778,0.636,0.75
004980,1,1,2,14,0.5,0.333,0.833
004999,5,0,10,11,1.0,0.333,0.615
005000,2,1,5,16,0.667,0.286,0.75
005002,1,0,1,21,1.0,0.5,0.957
005011,5,0,9,21,1.0,0.357,0.743
005030,1,1,3,9,0.5,0.25,0.714
005045,0,1,0,15,0.0,1.0,0.938
005080,4,1,4,6,0.8,0.5,0.667
005083,7,0,6,5,1.0,0.538,0.667
005086,1,0,1,16,1.0,0.5,0.944
005107,5,2,10,1,0.714,0.333,0.333
005124,3,0,2,7,1.0,0.6,0.833
005128,1,2,3,11,0.333,0.25,0.706
005129,4,0,0,17,1.0,1.0,1.0
005138,1,0,1,7,1.0,0.5,0.889
005185,2,0,9,12,1.0,0.182,0.609
005193,0,1,3,27,0.0,0.0,0.871
005195,4,1,4,13,0.8,0.5,0.773
005202,7,1,4,10,0.875,0.636,0.773
005203,3,2,3,30,0.6,0.5,0.868
005248,6,3,6,10,0.667,0.5,0.64
005254,4,1,14,20,0.8,0.222,0.615
005269,1,0,2,14,1.0,0.333,0.882
005272,3,5,21,18,0.375,0.125,0.447
005276,3,2,7,10,0.6,0.3,0.591
005279,7,0,4,12,1.0,0.636,0.826
005298,1,0,1,26,1.0,0.5,0.964
005310,1,0,1,11,1.0,0.5,0.923
005314,3,0,3,21,1.0,0.5,0.889
005332,4,0,4,5,1.0,0.5,0.692
005337,2,2,3,37,0.5,0.4,0.886
005346,1,0,2,34,1.0,0.333,0.946
005347,6,5,19,17,0.545,0.24,0.489
005360,1,0,0,19,1.0,1.0,1.0
005361,2,1,0,11,0.667,1.0,0.929
005367,4,1,9,36,0.8,0.308,0.8
005373,7,1,4,25,0.875,0.636,0.865
005379,6,2,11,16,0.75,0.353,0.629
005380,1,1,2,21,0.5,0.333,0.88
005398,3,3,12,9,0.5,0.2,0.444
005409,2,1,1,5,0.667,0.667,0.778
005453,0,1,1,25,0.0,0.0,0.926
005461,4,0,5,21,1.0,0.444,0.833
005471,3,1,1,10,0.75,0.75,0.867
005479,1,1,7,25,0.5,0.125,0.765
005480,1,1,0,17,0.5,1.0,0.947
005482,3,0,0,5,1.0,1.0,1.0
005492,3,4,10,1,0.429,0.231,0.222
005499,4,1,2,15,0.8,0.667,0.864
005512,8,1,7,7,0.889,0.533,0.652
005514,3,0,3,30,1.0,0.5,0.917
005516,4,0,2,46,1.0,0.667,0.962
005525,0,2,9,25,0.0,0.0,0.694
005531,2,0,1,15,1.0,0.667,0.944
005548,1,0,5,28,1.0,0.167,0.853
005567,6,1,4,17,0.857,0.6,0.821
005579,3,1,1,5,0.75,0.75,0.8
005584,2,2,3,12,0.5,0.4,0.737
005588,4,4,14,9,0.5,0.222,0.419
005596,4,4,9,9,0.5,0.308,0.5
005608,10,2,19,13,0.833,0.345,0.523
005613,8,4,10,14,0.667,0.444,0.611
005618,4,2,1,19,0.667,0.8,0.885
005640,6,1,5,15,0.857,0.545,0.778
005644,1,0,0,7,1.0,1.0,1.0
005657,3,0,2,3,1.0,0.6,0.75
005658,3,0,2,24,1.0,0.6,0.931
005665,1,1,3,14,0.5,0.25,0.789
005672,7,3,3,41,0.7,0.7,0.889
005676,1,1,5,58,0.5,0.167,0.908
005687,0,3,1,23,0.0,0.0,0.852
005689,6,1,1,8,0.857,0.857,0.875
005706,1,1,0,6,0.5,1.0,0.875
005721,3,2,5,39,0.6,0.375,0.857
005766,5,1,4,6,0.833,0.556,0.688
005781,3,0,2,13,1.0,0.6,0.889
005785,6,3,14,19,0.667,0.3,0.595
005813,11,3,7,30,0.786,0.611,0.804
005817,4,0,1,8,1.0,0.8,0.923
005818,5,0,3,16,1.0,0.625,0.875
005823,1,0,2,9,1.0,0.333,0.833
005837,5,0,7,15,1.0,0.417,0.741
005852,3,1,1,5,0.75,0.75,0.8
005855,3,1,4,4,0.75,0.429,0.583
005865,5,2,3,18,0.714,0.625,0.821
005876,9,2,7,12,0.818,0.562,0.7
005902,0,1,3,36,0.0,0.0,0.9
005904,6,0,4,28,1.0,0.6,0.895
005906,5,0,4,12,1.0,0.556,0.81
005907,1,1,1,21,0.5,0.5,0.917
005914,1,0,3,30,1.0,0.25,0.912
005927,2,0,0,7,1.0,1.0,1.0
005930,7,1,6,19,0.875,0.538,0.788
005937,3,2,4,30,0.6,0.429,0.846
005940,3,0,0,11,1.0,1.0,1.0
005964,3,1,3,9,0.75,0.5,0.75
005967,4,0,0,16,1.0,1.0,1.0
005970,4,1,4,11,0.8,0.5,0.75
005979,5,1,2,13,0.833,0.714,0.857
006034,1,1,0,26,0.5,1.0,0.964
006042,1,1,3,19,0.5,0.25,0.833
006069,7,0,20,11,1.0,0.259,0.474
006083,2,1,2,4,0.667,0.5,0.667
006087,0,2,0,8,0.0,1.0,0.8
006089,8,3,10,1,0.727,0.444,0.409
006092,2,3,5,8,0.4,0.286,0.556
006100,1,0,2,14,1.0,0.333,0.882
006119,9,2,18,9,0.818,0.333,0.474
006122,1,0,3,10,1.0,0.25,0.786
006136,1,0,2,2,1.0,0.333,0.6
006149,2,0,4,6,1.0,0.333,0.667
006159,0,1,5,12,0.0,0.0,0.667
006164,4,1,7,10,0.8,0.364,0.636
006170,1,0,3,25,1.0,0.25,0.897
006187,3,2,7,14,0.6,0.3,0.654
006196,3,0,0,6,1.0,1.0,1.0
006207,3,0,6,15,1.0,0.333,0.75
006216,5,2,5,10,0.714,0.5,0.682
006229,3,1,4,29,0.75,0.429,0.865
006231,4,0,0,5,1.0,1.0,1.0
006248,3,0,1,10,1.0,0.75,0.929
006263,4,0,1,14,1.0,0.8,0.947
006264,6,1,7,47,0.857,0.462,0.869
006303,0,1,0,27,0.0,1.0,0.964
006319,5,1,1,2,0.833,0.833,0.778
006320,1,0,0,13,1.0,1.0,1.0
006327,2,2,4,28,0.5,0.333,0.833
006331,1,1,5,20,0.5,0.167,0.778
006336,2,3,8,7,0.4,0.2,0.45
006337,3,2,7,16,0.6,0.3,0.679
006397,7,0,7,10,1.0,0.5,0.708
006420,5,0,3,25,1.0,0.625,0.909
006421,0,1,2,10,0.0,0.0,0.769
006423,1,1,1,12,0.5,0.5,0.867
006425,2,0,2,7,1.0,0.5,0.818
006436,5,0,0,23,1.0,1.0,1.0
006459,2,0,8,18,1.0,0.2,0.714
006466,8,2,7,5,0.8,0.533,0.591
006478,4,3,6,23,0.571,0.4,0.75
006483,4,1,4,4,0.8,0.5,0.615
006514,5,0,0,22,1.0,1.0,1.0
006537,1,0,1,19,1.0,0.5,0.952
006557,5,0,4,13,1.0,0.556,0.818
006559,1,2,1,5,0.333,0.5,0.667
006569,2,0,0,29,1.0,1.0,1.0
006595,4,2,9,31,0.667,0.308,0.761
006622,5,4,6,12,0.556,0.455,0.63
006641,2,2,18,9,0.5,0.1,0.355
006665,1,1,1,5,0.5,0.5,0.75
006682,4,0,5,12,1.0,0.444,0.762
006730,2,1,0,6,0.667,1.0,0.889
006731,3,1,2,7,0.75,0.6,0.769
006755,2,0,3,31,1.0,0.4,0.917
006764,2,0,3,3,1.0,0.4,0.625
006774,1,0,0,4,1.0,1.0,1.0
006791,6,0,4,6,1.0,0.6,0.75
006830,6,0,0,7,1.0,1.0,1.0
006845,4,0,6,44,1.0,0.4,0.889
006862,5,2,3,27,0.714,0.625,0.865
006865,2,0,5,9,1.0,0.286,0.688
006877,1,1,0,19,0.5,1.0,0.952
006878,11,1,5,1,0.917,0.688,0.667
006881,7,3,14,32,0.7,0.333,0.696
006899,4,0,3,8,1.0,0.571,0.8
006904,7,2,8,7,0.778,0.467,0.583
006920,4,1,17,16,0.8,0.19,0.526
006940,3,0,1,3,1.0,0.75,0.857
006946,3,0,6,10,1.0,0.333,0.684
006952,3,0,1,18,1.0,0.75,0.955
006960,4,1,5,12,0.8,0.444,0.727
006987,5,0,6,10,1.0,0.455,0.714
007059,3,0,1,11,1.0,0.75,0.933
007060,2,2,0,13,0.5,1.0,0.882
007069,0,1,1,6,0.0,0.0,0.75
007070,5,2,10,4,0.714,0.333,0.429
007102,5,2,2,33,0.714,0.714,0.905
007106,5,1,3,18,0.833,0.625,0.852
007108,7,0,2,13,1.0,0.778,0.909
007110,3,0,4,15,1.0,0.429,0.818
007145,1,0,0,5,1.0,1.0,1.0
007154,2,1,4,25,0.667,0.333,0.844
007160,3,1,4,12,0.75,0.429,0.75
007165,4,3,14,1,0.571,0.222,0.227
