,image_id,tp,fp,fn,precision,recall
155,014946,2,1,5,0.667,0.286
156,024276,3,1,3,0.75,0.5
157,038421,2,6,11,0.25,0.154
158,013318,3,1,10,0.75,0.231
159,028374,3,1,2,0.75,0.6
160,047165,2,3,4,0.4,0.333
161,021890,3,2,17,0.6,0.15
162,019647,3,0,18,1.0,0.143
163,037081,5,6,16,0.455,0.238
164,020670,2,5,11,0.286,0.154
165,015614,1,5,16,0.167,0.059
166,036859,1,1,5,0.5,0.167
167,037523,9,10,23,0.474,0.281
168,025604,5,10,23,0.333,0.179
169,032183,10,10,33,0.5,0.233
170,016689,3,1,28,0.75,0.097
171,012803,4,1,16,0.8,0.2
172,008857,4,1,11,0.8,0.267
173,012635,7,4,10,0.636,0.412
174,032056,2,4,23,0.333,0.08
175,013965,2,1,4,0.667,0.333
176,022162,1,1,7,0.5,0.125
177,018257,3,0,6,1.0,0.333
178,040076,0,1,9,0.0,0.0
179,030607,0,1,4,0.0,0.0
180,046891,8,4,23,0.667,0.258
181,032143,4,1,11,0.8,0.267
182,004309,7,5,16,0.583,0.304
183,033533,8,1,14,0.889,0.364
184,038542,6,10,19,0.375,0.24
185,028357,6,3,23,0.667,0.207
186,010094,6,0,4,1.0,0.6
187,027244,2,6,12,0.25,0.143
188,036097,1,9,28,0.1,0.034
189,046982,5,8,29,0.385,0.147
190,018427,5,0,29,1.0,0.147
191,009872,2,0,9,1.0,0.182
192,045696,1,1,11,0.5,0.083
193,006478,3,6,16,0.333,0.158
194,035431,1,1,6,0.5,0.143
195,036710,0,1,4,0.0,0.0
196,017298,3,4,13,0.429,0.187
197,038700,1,1,1,0.5,0.5
198,003370,3,5,15,0.375,0.167
199,006159,0,3,19,0.0,0.0
200,045091,2,2,16,0.5,0.111
201,042573,5,4,11,0.556,0.312
202,020160,7,7,19,0.5,0.269
203,027232,4,2,30,0.667,0.118
204,046477,7,11,25,0.389,0.219
205,033617,1,1,5,0.5,0.167
206,027799,4,4,49,0.5,0.075
207,031343,5,4,7,0.556,0.417
208,013762,2,0,5,1.0,0.286
209,033463,7,12,35,0.368,0.167
210,041473,5,7,24,0.417,0.172
211,006830,7,1,12,0.875,0.368
212,013292,10,5,39,0.667,0.204
213,020219,2,2,13,0.5,0.133
214,006205,0,2,0,0.0,0.0
215,023375,3,3,27,0.5,0.1
216,036021,2,1,3,0.667,0.4
217,034477,0,1,9,0.0,0.0
218,014803,7,4,23,0.636,0.233
219,029167,1,1,11,0.5,0.083
220,038395,9,7,35,0.562,0.205
221,017417,3,1,7,0.75,0.3
222,009242,1,1,7,0.5,0.125
223,042374,1,0,1,1.0,0.5
224,025107,5,3,8,0.625,0.385
225,049554,1,3,14,0.25,0.067
226,037812,1,1,20,0.5,0.048
227,043734,0,5,9,0.0,0.0
228,012146,0,1,3,0.0,0.0
229,000961,1,2,38,0.333,0.026
230,011868,2,4,37,0.333,0.051
231,036105,2,2,6,0.5,0.25
232,013594,1,1,4,0.5,0.2
233,041865,2,0,23,1.0,0.08
234,010648,0,3,17,0.0,0.0
235,004457,8,7,31,0.533,0.205
236,040693,5,5,17,0.5,0.227
237,044713,3,7,23,0.3,0.115
238,040719,5,2,12,0.714,0.294
239,040508,6,5,62,0.545,0.088
240,042259,1,4,22,0.2,0.043
241,045416,0,6,10,0.0,0.0
242,005346,1,0,26,1.0,0.037
243,011059,5,3,14,0.625,0.263
244,009301,0,1,2,0.0,0.0
245,026363,9,14,48,0.391,0.158
246,016924,1,0,0,1.0,1.0
247,042855,9,9,52,0.5,0.148
248,036328,6,4,18,0.6,0.25
249,004613,8,9,30,0.471,0.211
250,044217,1,2,5,0.333,0.167
251,030509,4,3,23,0.571,0.148
252,036059,4,3,8,0.571,0.333
253,035968,2,1,4,0.667,0.333
254,040570,1,0,3,1.0,0.25
255,031671,2,3,18,0.4,0.1
256,014774,2,7,19,0.222,0.095
257,034613,2,2,9,0.5,0.182
258,022999,2,8,20,0.2,0.091
259,041264,7,1,17,0.875,0.292
260,007518,6,10,27,0.375,0.182
261,030761,3,9,15,0.25,0.167
262,020675,6,10,31,0.375,0.162
263,001455,3,11,25,0.214,0.107
264,025011,2,6,21,0.25,0.087
265,032318,6,10,28,0.375,0.176
266,011933,6,5,14,0.545,0.3
267,045640,3,0,4,1.0,0.429
268,016267,1,0,6,1.0,0.143
269,005461,5,1,20,0.833,0.2
270,028546,9,2,24,0.818,0.273
271,019744,6,4,14,0.6,0.3
272,049046,2,6,25,0.25,0.074
273,041538,1,10,14,0.091,0.067
274,027862,5,4,5,0.556,0.5
275,045055,3,2,28,0.6,0.097
276,026340,7,2,12,0.778,0.368
277,022523,3,2,3,0.6,0.5
278,039425,2,1,13,0.667,0.133
279,022668,6,4,21,0.6,0.222
280,021075,2,2,5,0.5,0.286
281,045540,6,4,21,0.6,0.222
282,001185,8,9,29,0.471,0.216
283,024259,1,0,1,1.0,0.5
284,037981,0,2,5,0.0,0.0
285,024575,0,1,3,0.0,0.0
286,033002,1,0,13,1.0,0.071
287,044533,5,2,19,0.714,0.208
288,004400,7,9,25,0.437,0.219
289,048665,0,1,8,0.0,0.0
290,002740,2,0,12,1.0,0.143
291,007977,3,2,14,0.6,0.176
292,037706,4,2,31,0.667,0.114
293,014195,3,8,22,0.273,0.12
294,015328,1,0,4,1.0,0.2
295,013069,4,4,28,0.5,0.125
296,006899,4,4,46,0.5,0.08
297,043117,1,0,6,1.0,0.143
298,014377,7,6,11,0.538,0.389
299,022813,2,2,7,0.5,0.222
300,039682,3,4,18,0.429,0.143
301,048921,6,5,23,0.545,0.207
302,007193,7,2,15,0.778,0.318
303,003343,9,8,20,0.529,0.31
304,039892,1,0,1,1.0,0.5
305,028754,1,3,13,0.25,0.071
306,039367,1,1,8,0.5,0.111
307,022667,6,7,31,0.462,0.162
308,006682,4,2,8,0.667,0.333
309,014884,3,3,18,0.5,0.143
310,040012,2,3,22,0.4,0.083
311,009362,1,0,3,1.0,0.25
312,030236,1,1,10,0.5,0.091
313,029834,2,2,21,0.5,0.087
314,022938,0,6,20,0.0,0.0
315,004270,4,6,13,0.4,0.235
316,025650,5,10,37,0.333,0.119
317,027833,2,0,2,1.0,0.5
318,017296,7,4,13,0.636,0.35
319,034327,6,9,31,0.4,0.162
320,038473,0,2,9,0.0,0.0
321,046576,2,0,5,1.0,0.286
322,022680,1,0,3,1.0,0.25
323,038006,1,1,26,0.5,0.037
324,023332,11,8,22,0.579,0.333
325,013537,2,6,19,0.25,0.095
326,028979,1,0,0,1.0,1.0
327,019458,2,7,19,0.222,0.095
328,049314,2,2,5,0.5,0.286
329,039478,3,3,34,0.5,0.081
330,047786,1,5,26,0.167,0.037
331,031547,6,7,18,0.462,0.25
332,015347,1,2,8,0.333,0.111
333,037985,3,8,19,0.273,0.136
334,006327,3,6,25,0.333,0.107
335,022601,3,0,4,1.0,0.429
336,023567,1,0,6,1.0,0.143
337,009489,4,1,7,0.8,0.364
338,043041,2,2,21,0.5,0.087
339,036598,6,4,11,0.6,0.353
340,048151,1,2,8,0.333,0.111
341,017992,2,12,26,0.143,0.071
342,038468,1,2,3,0.333,0.25
343,035965,2,3,12,0.4,0.143
344,017632,4,4,12,0.5,0.25
345,029910,4,3,12,0.571,0.25
346,049934,3,2,21,0.6,0.125
347,034107,1,5,20,0.167,0.048
348,046547,1,2,30,0.333,0.032
349,046242,2,2,19,0.5,0.095
350,037198,1,0,3,1.0,0.25
351,035775,1,0,3,1.0,0.25
352,025759,2,0,3,1.0,0.4
353,033665,8,6,20,0.571,0.286
354,032010,2,3,18,0.4,0.1
355,039800,1,1,1,0.5,0.5
356,006514,5,6,13,0.455,0.278
357,029435,3,3,29,0.5,0.094
358,031689,4,7,34,0.364,0.105
359,024255,7,6,12,0.538,0.368
360,003320,2,9,25,0.182,0.074
361,024707,5,17,31,0.227,0.139
362,008112,3,1,10,0.75,0.231
363,006421,0,1,5,0.0,0.0
364,046677,10,13,25,0.435,0.286
365,032054,4,5,6,0.444,0.4
366,006764,2,2,10,0.5,0.167
367,026765,2,2,10,0.5,0.167
368,036250,4,3,10,0.571,0.286
369,041813,3,12,16,0.2,0.158
370,026182,5,2,3,0.714,0.625
371,005584,3,3,24,0.5,0.111
372,020979,1,5,34,0.167,0.029
373,034469,2,9,26,0.182,0.071
374,005937,3,2,9,0.6,0.25
375,012851,5,3,32,0.625,0.135
376,005138,1,0,6,1.0,0.143
377,036229,3,1,7,0.75,0.3
378,030599,1,2,14,0.333,0.067
379,015969,1,1,7,0.5,0.125
380,027037,5,7,17,0.417,0.227
381,018034,3,0,10,1.0,0.231
382,012349,2,1,13,0.667,0.133
383,034062,6,5,14,0.545,0.3
384,019650,2,7,24,0.222,0.077
385,003750,4,3,12,0.571,0.25
386,016949,5,1,30,0.833,0.143
387,028616,0,2,3,0.0,0.0
388,045671,8,10,34,0.444,0.19
389,031787,11,14,60,0.44,0.155
390,019719,3,2,24,0.6,0.111
391,030176,5,1,11,0.833,0.312
392,036632,0,1,4,0.0,0.0
393,020161,0,3,11,0.0,0.0
394,049261,2,2,23,0.5,0.08
395,015799,1,1,6,0.5,0.143
396,032039,1,1,2,0.5,0.333
397,009158,5,8,34,0.385,0.128
398,041990,9,10,22,0.474,0.29
399,013547,4,6,23,0.4,0.148
400,035855,2,3,9,0.4,0.182
401,039827,1,0,3,1.0,0.25
402,011291,6,1,3,0.857,0.667
403,028924,0,7,22,0.0,0.0
404,020851,6,5,24,0.545,0.2
405,045380,6,2,43,0.75,0.122
406,028704,4,3,11,0.571,0.267
407,047715,1,5,13,0.167,0.071
408,042869,5,2,5,0.714,0.5
409,033844,5,2,13,0.714,0.278
410,033570,8,4,9,0.667,0.471
411,041891,2,1,8,0.667,0.2
412,037957,4,6,12,0.4,0.25
413,041122,2,3,9,0.4,0.182
414,024785,6,10,20,0.375,0.231
415,048015,5,9,38,0.357,0.116
416,006641,0,9,40,0.0,0.0
417,023400,1,1,6,0.5,0.143
418,025920,3,1,8,0.75,0.273
419,011749,0,4,16,0.0,0.0
420,044149,5,5,35,0.5,0.125
421,049993,1,2,10,0.333,0.091
422,038400,1,7,15,0.125,0.062
423,009070,2,4,5,0.333,0.286
424,039049,1,2,22,0.333,0.043
425,040730,0,6,11,0.0,0.0
426,035708,2,2,10,0.5,0.167
427,021091,6,14,30,0.3,0.167
428,009841,3,8,13,0.273,0.187
429,049255,4,14,47,0.222,0.078
430,030305,1,2,17,0.333,0.056
431,041581,8,9,25,0.471,0.242
432,049816,2,2,15,0.5,0.118
433,011711,5,3,15,0.625,0.25
434,040245,6,13,27,0.316,0.182
435,024841,2,4,6,0.333,0.25
436,028550,5,2,6,0.714,0.455
437,017336,2,1,17,0.667,0.105
438,046342,10,12,29,0.455,0.256
439,025270,6,8,40,0.429,0.13
440,018533,8,4,23,0.667,0.258
441,047266,2,1,10,0.667,0.167
442,001418,1,1,15,0.5,0.062
443,048108,2,5,29,0.286,0.065
444,028879,0,1,4,0.0,0.0
445,018193,0,2,3,0.0,0.0
446,039188,1,2,6,0.333,0.143
447,018232,6,7,38,0.462,0.136
448,000063,2,3,19,0.4,0.095
449,012336,3,4,12,0.429,0.2
450,043490,6,2,12,0.75,0.333
451,027527,2,2,11,0.5,0.154
452,034279,7,2,42,0.778,0.143
453,018997,5,6,25,0.455,0.167
454,046776,0,4,11,0.0,0.0
455,033084,2,3,10,0.4,0.167
456,009745,0,7,9,0.0,0.0
457,002073,4,7,28,0.364,0.125
458,037467,5,8,27,0.385,0.156
459,002260,2,2,18,0.5,0.1
460,028080,2,0,19,1.0,0.095
461,033853,7,5,38,0.583,0.156
462,007988,3,11,27,0.214,0.1
463,029391,2,2,6,0.5,0.25
464,042010,1,0,6,1.0,0.143
465,048587,1,5,11,0.167,0.083
466,027981,3,0,18,1.0,0.143
467,014869,2,2,7,0.5,0.222
468,007642,3,0,10,1.0,0.231
469,031137,4,9,19,0.308,0.174
470,032641,0,6,19,0.0,0.0
471,046372,5,1,4,0.833,0.556
472,045586,2,2,10,0.5,0.167
473,005202,7,4,15,0.636,0.318
474,022781,1,2,11,0.333,0.083
475,035028,3,1,14,0.75,0.176
476,049453,2,2,18,0.5,0.1
477,046264,1,4,19,0.2,0.05
478,015200,1,2,14,0.333,0.067
479,008342,1,1,10,0.5,0.091
480,036693,1,1,6,0.5,0.143
481,026705,3,4,12,0.429,0.2
482,036943,2,1,8,0.667,0.2
483,025211,1,5,17,0.167,0.056
484,016857,1,1,22,0.5,0.043
485,042103,1,8,25,0.111,0.038
486,043860,3,1,9,0.75,0.25
487,006877,2,0,0,1.0,1.0
488,023406,3,0,6,1.0,0.333
489,023448,1,0,6,1.0,0.143
490,013544,7,2,13,0.778,0.35
491,040404,6,3,13,0.667,0.316
492,014412,5,4,10,0.556,0.333
493,011165,0,1,4,0.0,0.0
494,049039,5,12,39,0.294,0.114
495,042798,1,1,1,0.5,0.5
496,034315,1,0,15,1.0,0.062
497,027164,3,4,20,0.429,0.13
498,022337,4,5,7,0.444,0.364
499,012411,5,13,23,0.278,0.179
500,041902,7,12,24,0.368,0.226
501,033676,8,12,43,0.4,0.157
502,039505,0,3,16,0.0,0.0
503,034490,2,1,44,0.667,0.043
504,013455,1,2,24,0.333,0.04
505,045110,1,0,4,1.0,0.2
506,022394,2,1,12,0.667,0.143
507,007674,4,7,19,0.364,0.174
508,017801,7,5,16,0.583,0.304
509,017749,0,2,0,0.0,0.0
510,015387,6,1,16,0.857,0.273
511,027471,1,5,23,0.167,0.042
512,034374,7,20,31,0.259,0.184
513,036698,6,7,26,0.462,0.187
514,026782,7,2,3,0.778,0.7
515,014901,2,4,7,0.333,0.222
516,003288,2,2,12,0.5,0.143
517,030521,0,2,19,0.0,0.0
518,023828,1,0,2,1.0,0.333
519,003242,6,7,20,0.462,0.231
520,012415,1,0,13,1.0,0.071
521,013832,4,4,22,0.5,0.154
522,048905,3,2,5,0.6,0.375
523,039378,9,5,16,0.643,0.36
524,009191,5,7,22,0.417,0.185
525,046344,0,1,5,0.0,0.0
526,038427,7,8,19,0.467,0.269
527,025083,6,4,19,0.6,0.24
528,018488,0,2,10,0.0,0.0
529,011915,1,1,5,0.5,0.167
530,014387,2,2,12,0.5,0.143
531,021578,3,2,13,0.6,0.187
532,027408,5,3,11,0.625,0.312
533,046305,7,10,18,0.412,0.28
534,049650,0,2,7,0.0,0.0
535,003611,2,1,6,0.667,0.25
536,004552,2,2,16,0.5,0.111
537,014345,6,12,23,0.333,0.207
538,036146,0,2,8,0.0,0.0
539,039527,0,2,5,0.0,0.0
540,029573,8,6,21,0.571,0.276
541,044032,0,1,6,0.0,0.0
542,023722,1,0,6,1.0,0.143
543,043231,0,1,4,0.0,0.0
544,038050,2,2,8,0.5,0.2
545,045655,0,2,8,0.0,0.0
546,026425,3,3,8,0.5,0.273
547,029346,3,6,8,0.333,0.273
548,039531,0,3,9,0.0,0.0
549,049617,3,1,1,0.75,0.75
550,014496,7,8,12,0.467,0.368
551,040277,7,6,19,0.538,0.269
552,002195,5,7,32,0.417,0.135
553,022701,2,4,13,0.333,0.133
554,000595,1,0,4,1.0,0.2
555,039912,2,2,36,0.5,0.053
556,042218,3,4,16,0.429,0.158
557,032012,5,2,14,0.714,0.263
558,029781,3,5,21,0.375,0.125
559,030023,4,1,6,0.8,0.4
560,042165,1,0,7,1.0,0.125
561,036518,6,5,29,0.545,0.171
562,005785,9,2,39,0.818,0.187
563,002857,3,5,11,0.375,0.214
564,031825,6,4,35,0.6,0.146
565,009201,2,1,9,0.667,0.182
566,015682,5,4,10,0.556,0.333
567,033396,2,2,12,0.5,0.143
568,040539,4,0,12,1.0,0.25
569,036300,0,2,9,0.0,0.0
570,010589,6,2,27,0.75,0.182
571,016654,1,2,15,0.333,0.062
572,039489,1,2,4,0.333,0.2
573,034537,1,0,3,1.0,0.25
574,037591,4,2,16,0.667,0.2
575,001574,5,2,13,0.714,0.278
576,010755,4,2,13,0.667,0.235
577,034323,2,3,15,0.4,0.118
578,003911,2,6,27,0.25,0.069
579,000973,0,8,39,0.0,0.0
580,008880,4,1,3,0.8,0.571
581,021838,4,4,12,0.5,0.25
582,044904,4,2,18,0.667,0.182
583,033272,4,4,25,0.5,0.138
584,048808,3,1,16,0.75,0.158
585,023880,2,0,1,1.0,0.667
586,049193,1,0,3,1.0,0.25
587,044641,2,1,8,0.667,0.2
588,045653,2,0,23,1.0,0.08
589,017483,5,12,43,0.294,0.104
590,000548,6,5,19,0.545,0.24
591,010687,1,1,10,0.5,0.091
592,035456,3,7,22,0.3,0.12
593,049895,5,9,16,0.357,0.238
594,038723,3,3,8,0.5,0.273
595,043726,0,5,25,0.0,0.0
596,047627,7,3,15,0.7,0.318
597,028710,2,5,27,0.286,0.069
598,032339,0,3,21,0.0,0.0
599,045656,6,2,15,0.75,0.286
600,030499,6,7,29,0.462,0.171
601,017829,0,3,11,0.0,0.0
602,027451,5,3,13,0.625,0.278
603,000089,4,1,7,0.8,0.364
604,011320,2,0,6,1.0,0.25
605,045608,1,2,10,0.333,0.091
606,037165,6,3,15,0.667,0.286
607,012156,10,1,13,0.909,0.435
608,009343,3,6,32,0.333,0.086
609,019451,2,4,16,0.333,0.111
610,048955,3,3,26,0.5,0.103
611,043379,9,3,12,0.75,0.429
612,009022,0,1,5,0.0,0.0
613,045357,1,0,2,1.0,0.333
614,043011,3,6,29,0.333,0.094
615,004919,2,1,21,0.667,0.087
616,022985,1,2,10,0.333,0.091
617,002094,0,2,13,0.0,0.0
618,027869,3,3,39,0.5,0.071
619,018600,2,3,20,0.4,0.091
620,035926,1,3,8,0.25,0.111
621,043265,2,1,8,0.667,0.2
622,005658,4,3,24,0.571,0.143
623,005269,1,0,9,1.0,0.1
624,005367,4,6,27,0.4,0.129
625,042358,3,4,18,0.429,0.143
626,017916,1,2,8,0.333,0.111
627,023457,5,5,15,0.5,0.25
628,035011,2,8,27,0.2,0.069
629,039738,3,9,44,0.25,0.064
630,000283,6,2,28,0.75,0.176
631,009650,3,2,8,0.6,0.273
632,001554,2,1,5,0.667,0.286
633,045996,1,1,2,0.5,0.333
634,015173,1,0,5,1.0,0.167
635,039482,6,1,13,0.857,0.316
636,036041,2,7,9,0.222,0.182
637,036557,2,0,10,1.0,0.167
638,021903,1,0,11,1.0,0.083
639,024889,9,7,30,0.562,0.231
640,002343,2,3,26,0.4,0.071
641,024331,3,5,22,0.375,0.12
642,047135,3,4,29,0.429,0.094
643,026498,2,0,1,1.0,0.667
644,011759,5,3,21,0.625,0.192
645,027615,4,4,12,0.5,0.25
646,014421,0,1,6,0.0,0.0
647,014985,6,4,21,0.6,0.222
648,024763,3,5,15,0.375,0.167
649,006904,7,8,24,0.467,0.226
650,023168,6,7,31,0.462,0.162
651,045939,6,3,6,0.667,0.5
652,014390,3,14,32,0.176,0.086
653,040884,3,4,14,0.429,0.176
654,029884,3,0,8,1.0,0.273
655,018732,2,6,21,0.25,0.087
656,000755,5,2,15,0.714,0.25
657,042438,2,3,9,0.4,0.182
658,036957,4,2,19,0.667,0.174
659,043675,1,1,6,0.5,0.143
660,009274,4,3,17,0.571,0.19
661,035539,7,9,29,0.437,0.194
662,028367,1,0,4,1.0,0.2
663,037887,1,1,6,0.5,0.143
664,046041,4,3,20,0.571,0.167
665,032293,1,1,7,0.5,0.125
666,004485,6,9,21,0.4,0.222
667,019013,5,4,7,0.556,0.417
668,002969,4,8,35,0.333,0.103
669,035167,10,4,20,0.714,0.333
670,012765,3,1,16,0.75,0.158
671,008295,4,2,6,0.667,0.4
672,032255,5,0,14,1.0,0.263
673,033303,2,1,23,0.667,0.08
674,045784,1,4,7,0.2,0.125
675,027064,1,0,1,1.0,0.5
676,047259,8,9,29,0.471,0.216
677,015877,2,2,26,0.5,0.071
678,038627,4,4,15,0.5,0.211
679,032112,3,1,15,0.75,0.167
680,030810,0,2,6,0.0,0.0
681,037405,2,1,3,0.667,0.4
682,024750,14,6,22,0.7,0.389
683,047076,1,2,20,0.333,0.048
684,019331,4,1,25,0.8,0.138
685,006149,3,0,9,1.0,0.25
686,035083,1,3,22,0.25,0.043
687,000738,1,2,11,0.333,0.083
688,036104,0,2,3,0.0,0.0
689,006881,6,6,37,0.5,0.14
690,038316,1,2,5,0.333,0.167
691,038990,4,2,42,0.667,0.087
692,013887,2,2,24,0.5,0.077
693,030210,10,2,25,0.833,0.286
694,012429,1,4,13,0.2,0.071
695,010570,5,6,36,0.455,0.122
696,005837,4,1,8,0.8,0.333
697,032541,5,6,29,0.455,0.147
698,006731,2,5,12,0.286,0.143
699,026649,1,1,9,0.5,0.1
700,048215,1,4,8,0.2,0.111
701,034407,0,10,19,0.0,0.0
702,049246,8,3,26,0.727,0.235
703,020634,0,1,3,0.0,0.0
704,029104,1,3,17,0.25,0.056
705,009884,14,5,35,0.737,0.286
706,036008,4,2,16,0.667,0.2
707,016015,3,3,32,0.5,0.086
708,008584,2,2,32,0.5,0.059
709,011016,4,5,20,0.444,0.167
710,020688,1,2,18,0.333,0.053
711,005531,2,0,14,1.0,0.125
712,047584,4,2,16,0.667,0.2
713,011734,5,8,23,0.385,0.179
714,013403,2,5,15,0.286,0.118
715,036971,3,11,25,0.214,0.107
716,038346,2,5,11,0.286,0.154
717,033994,0,1,3,0.0,0.0
718,041778,6,8,36,0.429,0.143
719,005613,5,10,26,0.333,0.161
720,012182,5,4,24,0.556,0.172
721,033651,8,9,24,0.471,0.25
722,047292,3,2,5,0.6,0.375
723,037212,1,2,21,0.333,0.045
724,003000,8,7,52,0.533,0.133
725,032714,4,4,39,0.5,0.093
726,005588,4,5,23,0.444,0.148
727,005479,2,2,22,0.5,0.083
728,029521,9,7,48,0.562,0.158
729,045542,1,0,2,1.0,0.333
730,040892,9,12,56,0.429,0.138
731,002169,1,2,11,0.333,0.083
732,047271,6,10,24,0.375,0.2
733,002225,0,4,25,0.0,0.0
