image_id,pred_obj,true_obj,iou,occolusion_ratio
001366,11979,15.0,0.5896,Light
001366,11977,0.0,0.0,Light
001366,11976,8.0,0.5231,Light
001366,11975,17.0,0.7783,None
001366,11974,0.0,0.0,Light
001366,11973,12.0,0.9018,None
001389,17551,9.0,0.9466,None
001392,15808,14.0,0.9583,None
001392,15814,20.0,0.8603,None
001392,15809,12.0,0.9446,None
001392,15813,18.0,0.756,Light
001392,15812,13.0,0.7192,Light
001392,15811,16.0,0.5118,Light
001392,15807,17.0,0.9028,None
001392,15810,15.0,0.7049,Light
001408,19830,7.0,0.9359,None
001408,19824,9.0,0.9316,Light
001408,19825,4.0,0.8985,Light
001408,19823,10.0,0.9217,None
001408,19827,6.0,0.9504,None
001415,22890,26.0,0.9235,None
001415,22889,28.0,0.73,Medium
001418,3165,16.0,0.9077,None
001418,3166,18.0,0.447,Medium
001424,17871,20.0,0.8998,Light
001424,17875,19.0,0.5606,Medium
001424,17873,22.0,0.8474,Light
001424,17872,12.0,0.9562,Light
001428,31562,47.0,0.9126,Light
001428,31565,45.0,0.9244,None
001428,31561,54.0,0.8737,Light
001428,31572,53.0,0.7189,Light
001428,31563,39.0,0.9331,None
001428,31567,49.0,0.9245,None
001428,31560,52.0,0.951,None
001428,31573,43.0,0.645,Heavy
001449,730,0.0,0.7527,Medium
001449,718,6.0,0.9182,None
001449,719,7.0,0.909,None
001449,729,4.0,0.6037,Heavy
001449,722,2.0,0.8274,Medium
001449,723,12.0,0.7273,Medium
001451,23550,25.0,0.8755,Light
001455,1862,17.0,0.6926,Medium
001455,1856,6.0,0.6211,Medium
001455,1850,8.0,0.8998,None
001455,1851,18.0,0.9284,None
001455,1852,11.0,0.9395,None
001455,1853,9.0,0.4765,VeryHeavy
001455,1859,14.0,0.6683,Medium
001455,1855,10.0,0.6832,Medium
001456,9277,20.0,0.6658,None
001456,9278,14.0,0.6338,Light
001464,30380,46.0,0.624,Medium
001464,30383,30.0,0.4807,Heavy
001464,30378,13.0,0.6775,Medium
001464,30371,17.0,0.8836,Light
001464,30370,22.0,0.8891,None
001464,30368,20.0,0.8336,Light
001464,30373,19.0,0.6366,Heavy
001464,30367,35.0,0.9068,None
001464,30374,7.0,0.7944,Medium
001464,30376,9.0,0.8196,None
001464,30369,44.0,0.8771,None
001473,23156,7.0,0.8771,None
001473,23157,8.0,0.9209,None
001473,23158,10.0,0.8868,Light
001477,28834,19.0,0.9511,None
001477,28833,45.0,0.9534,None
001477,28835,39.0,0.9109,None
001477,28838,13.0,0.8105,Medium
001477,28837,40.0,0.8073,None
001477,28840,46.0,0.3878,Heavy
001479,29290,27.0,0.1457,Heavy
001479,29289,23.0,0.9616,None
001484,32099,24.0,0.9437,None
001484,32100,11.0,0.835,Light
001484,32102,26.0,0.8488,None
001484,32098,17.0,0.8656,Light
001484,32104,21.0,0.8423,Light
001484,32101,27.0,0.9426,Light
001500,31376,14.0,0.8682,None
001500,31378,22.0,0.8996,Medium
001500,31388,27.0,0.2317,Medium
001500,31379,19.0,0.8871,None
001500,31380,18.0,0.8034,Light
001500,31381,8.0,0.9019,Medium
001500,31382,20.0,0.8361,Medium
001500,31384,24.0,0.7928,Medium
001519,26384,9.0,0.9301,None
001519,26385,10.0,0.753,Light
001519,26386,12.0,0.9295,None
001521,21000,16.0,0.3595,Light
001521,20993,7.0,0.8187,Light
001521,20994,8.0,0.9571,None
001521,20995,23.0,0.8685,Medium
001521,20996,13.0,0.7615,Light
001521,20992,9.0,0.8856,None
001521,20998,19.0,0.4297,None
001525,23249,30.0,0.8126,Light
001525,23248,39.0,0.5623,Medium
001525,23250,33.0,0.6891,Heavy
001525,23252,28.0,0.8513,Medium
001525,23246,29.0,0.8865,None
001525,23253,38.0,0.5209,Heavy
001525,23247,43.0,0.9418,None
001538,13250,21.0,0.0542,Light
001538,13246,18.0,0.9141,None
001543,17290,7.0,0.946,None
001543,17294,4.0,0.3118,Light
001543,17291,5.0,0.6964,Medium
001554,4384,14.0,0.6307,Medium
001554,4382,4.0,0.9631,None
001554,4383,7.0,0.9398,None
001574,4022,13.0,0.9154,Light
001574,4021,20.0,0.5295,Heavy
001574,4019,26.0,0.9611,None
001574,4020,19.0,0.9582,Light
001574,4023,11.0,0.9171,Light
001579,9401,8.0,0.6545,Heavy
001579,9400,30.0,0.8315,None
001579,9399,28.0,0.8771,None
001579,9398,14.0,0.913,None
001579,9405,11.0,0.6922,Medium
001579,9406,24.0,0.9453,Heavy
001579,9402,36.0,0.919,None
001579,9403,31.0,0.6903,Medium
001580,12875,13.0,0.6374,Heavy
001580,12873,8.0,0.6115,VeryHeavy
001580,12870,17.0,0.918,None
001580,12871,10.0,0.9186,Light
001580,12867,5.0,0.9441,None
001580,12866,16.0,0.904,None
001580,12869,12.0,0.9142,None
001590,30896,13.0,0.4215,None
001590,30895,19.0,0.9382,None
001590,30894,12.0,0.8919,None
001590,30893,17.0,0.9141,None
001600,22040,8.0,0.9382,None
001610,18087,46.0,0.573,Medium
001610,18086,33.0,0.723,Light
001610,18085,45.0,0.7213,Light
001610,18084,22.0,0.877,Light
001610,18082,44.0,0.5317,None
001610,18081,35.0,0.9,Light
001610,18080,23.0,0.8992,Light
001610,18078,37.0,0.879,Light
001610,18093,29.0,0.7143,Light
001610,18079,36.0,0.9168,None
001614,13356,42.0,0.9827,None
001614,13357,39.0,0.8831,Light
001614,13358,30.0,0.9648,Light
001652,25224,38.0,0.9482,Light
001652,25222,29.0,0.5916,Light
001652,25219,37.0,0.9234,None
001652,25223,35.0,0.5111,Light
001652,25221,31.0,0.8438,Light
001652,25220,36.0,0.9248,Light
001676,14940,10.0,0.6064,Heavy
001676,14934,5.0,0.6644,Medium
001676,14933,9.0,0.7318,Medium
001676,14937,3.0,0.9333,None
001676,14938,2.0,0.4972,Light
001676,14939,11.0,0.9276,None
001697,21443,20.0,0.815,Light
001697,21432,7.0,0.7409,Medium
001697,21434,17.0,0.8572,Medium
001697,21429,9.0,0.8776,None
001697,21430,16.0,0.9243,None
001697,21431,8.0,0.9098,None
001697,21433,13.0,0.759,Light
001697,21435,18.0,0.7572,Heavy
001712,10772,29.0,0.6361,Heavy
001712,10771,21.0,0.8953,None
001712,10778,27.0,0.7115,Light
001717,20436,13.0,0.7011,VeryHeavy
001717,20435,6.0,0.884,None
001717,20433,3.0,0.9906,None
001717,20437,10.0,0.8037,Medium
001717,20443,7.0,0.6488,Medium
001717,20434,4.0,0.9053,None
001746,24919,14.0,0.9026,None
001746,24913,12.0,0.6215,None
001746,24914,8.0,0.8309,None
001746,24915,17.0,0.642,Undefined
001746,24916,5.0,0.6501,Heavy
