,image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
716,000716,1619693375.224127,0,4,0,0,0,20,20.98049813828288,52.23299643732248,52.39307223027505
718,000718,1618465784.663563,0,7,0,1,0,37,21.019235552910455,52.22535818781029,19.052416556694425
731,000731,1619632334.115561,0,1,0,0,0,16,20.984685783191317,52.230094318042354,0.49002851616489806
732,000732,1618939265.439206,0,2,0,0,0,31,21.04905126276206,52.24755999766786,2.7637049286159083
733,000733,1618828135.216752,0,2,0,0,0,16,21.004741138407667,52.22052850990302,49.24191820703022
742,000742,1618399972.22252,0,6,0,1,0,18,20.98805291846069,52.2164341198976,46.05953667935332
744,000744,1618464757.108581,0,7,0,0,0,24,20.975496024062032,52.211336164593234,16.440848378106878
748,000748,1619704985.779933,0,4,0,0,0,21,20.948548067220948,52.23872968395422,34.327366616714635
753,000753,1619682279.218158,0,4,0,0,0,25,20.98796167650577,52.238537891174936,39.66518997720268
758,000758,1618935883.550016,0,4,0,0,0,14,20.94137863813993,52.23307971099075,11.136033615518642
765,000765,1619256050.218632,0,2,0,0,0,62,20.939982113105817,52.28144786815036,48.115828658336405
796,000796,1618940864.666521,0,3,0,0,1,13,21.1043917890031,52.2219960613263,-1.0279642534997322
805,000805,1618759350.5517,0,2,0,0,0,9,20.96551874722183,52.228335236387224,20.115223759202777
808,000808,1619536593.661263,0,4,0,1,0,26,20.975261578215086,52.23779884635092,23.08934665535692
810,000810,1619523855.887889,0,2,0,0,0,49,21.000359852100797,52.244200743571454,49.39884532516822
831,000831,1620115458.1151,0,4,0,0,0,15,21.015544792301423,52.18000401359078,43.58202691181351
841,000841,1618991152.108947,0,2,0,0,0,35,20.958344287679022,52.28127328714717,37.392147035450506
843,000843,1619428048.001757,0,2,0,0,0,25,21.013767261247708,52.2260514090067,47.825695362008034
850,000850,1618481980.330736,0,6,0,1,0,23,21.041902519063196,52.175629338271364,47.77525159612095
862,000862,1619858319.33047,0,6,0,0,0,34,21.020918455499835,52.1809020514524,46.64539939944622
878,000878,1619252782.223576,0,2,0,0,0,31,20.964253651837833,52.233197245646075,43.22836477157412
885,000885,1619265439.443983,0,2,0,0,0,36,20.963207661834208,52.2331381475781,47.58687809414302
891,000891,1618824675.225887,0,2,0,0,0,7,20.927290917086864,52.271814392417085,47.17791901163045
893,000893,1619596561.004891,0,0,0,0,0,23,20.984190385188253,52.23000617234985,40.9167658592055
905,000905,1618903571.773404,0,2,0,0,0,10,21.044733775414116,52.192390702197365,34.685363808122034
907,000907,1620145822.9973,0,4,0,0,0,37,21.01500913468231,52.21751355349477,13.328368727168368
918,000918,1618490993.219244,0,6,0,0,0,2,21.021165671453733,52.20983129583178,40.025059083870445
933,000933,1618491375.892461,0,6,0,1,0,21,21.023671228438985,52.22557831797869,39.28067202366126
939,000939,1619537091.669825,0,4,0,0,0,17,20.935794746036212,52.23989327441616,21.896443820565295
945,000945,1618903666.441749,0,2,0,0,0,30,21.035954072173244,52.20131906503319,34.89606697651764
951,000951,1619535942.216802,0,4,0,0,0,37,21.020580209493215,52.2659812715997,24.724181440003605
954,000954,1618761977.893608,0,4,0,0,0,25,21.03886392272471,52.242363177803576,13.384106503974309
955,000955,1618829376.671498,0,2,0,0,0,24,20.98931406136441,52.247029801877055,49.158400421978044
967,000967,1618497932.445013,0,6,0,1,0,20,21.01324318844531,52.20846199114031,24.883292048947027
980,000980,1618486016.666838,0,6,0,1,0,23,21.01345534245701,52.236177165914,46.63937847586069
982,000982,1618491624.330151,0,6,0,1,0,2,21.018724735169336,52.23471947553982,38.827326554372114
991,000991,1620111331.439808,0,2,0,0,0,25,20.977587114682784,52.23541871536532,34.254079334595964
998,000998,1618759499.220651,0,2,0,0,0,14,20.980557437506786,52.22948183722162,19.70083019038198
1016,001016,1618939830.782143,0,3,0,0,0,14,21.08576181282351,52.2206286583245,1.5202786266410158
1041,001041,1619784899.002377,0,2,0,0,0,3,20.935840235195307,52.23987216560517,47.79767512136244
1043,001043,1619265523.778776,0,2,0,0,0,31,20.95427660592037,52.23060053501083,47.46151970392188
1050,001050,1619632233.114183,0,1,0,0,0,29,20.975082346966605,52.22898517527814,0.7079202592867375
1052,001052,1618829244.669232,0,2,0,0,0,15,20.996133086274675,52.23881891013651,49.18817194076193
1081,001081,1618655436.227011,0,4,0,0,0,11,20.988697629137242,52.22571038000584,48.56142943024013
1101,001101,1619697492.115051,0,4,0,0,0,34,20.94545442808453,52.17780630757224,48.99420272319631
1102,001102,1618487919.999695,0,6,0,1,0,38,20.97238852185584,52.23493369298791,44.686573499224345
1116,001116,1619176690.220303,0,2,0,1,0,30,20.999678478131614,52.24606057322551,49.64137344416292
1132,001132,1618765649.222392,0,4,0,0,0,42,20.95863764677555,52.231660558731555,4.273502091572027
1150,001150,1620115631.892402,0,4,0,0,0,27,20.97695043464994,52.23785739310613,43.89357468733845
1156,001156,1595690412.888352,2,0,2,0,0,9,9.262487361893484,45.53458699075291,36.179247903365244
1175,001175,1619176065.443154,0,2,0,1,0,18,20.97212022039715,52.27173332931592,50.03778784304966
1176,001176,1619254553.328993,0,2,0,0,0,12,20.94098652441324,52.24679333240814,46.11589161007061
1177,001177,1618511835.218157,0,6,0,0,2,7,21.026541358157882,52.22537606947975,-9.338053200172538
1199,001199,1619693896.884961,0,4,0,0,0,29,21.00070406326867,52.19988300489547,52.234820121621404
1219,001219,1618398140.224723,0,6,0,1,0,21,21.028473212837802,52.266050163278685,47.161996805277326
1230,001230,1618761450.218401,0,4,0,0,0,7,21.014013395739862,52.240412546685285,14.775813262193608
1244,001244,1618490660.113523,0,6,0,1,0,14,21.00993104389054,52.20323389951347,40.600156049235885
1245,001245,1620145600.22692,0,4,0,0,0,12,21.01056404365236,52.22946491704475,13.935565368838255
1246,001246,1618904081.115235,0,2,0,0,0,22,21.023901588427837,52.197794481465955,35.773145288913874
1247,001247,1618399911.221568,0,6,0,1,0,19,20.98846490784402,52.21720147108512,46.067795904671875
1282,001282,1619942692.781024,0,6,0,1,0,7,21.084669176571303,52.2443727064366,43.04766538967759
1284,001284,1619520693.334946,0,2,0,0,0,17,21.042101943433625,52.24990302001927,51.72383270657507
1287,001287,1620146576.77647,0,2,0,0,0,22,20.98388748249768,52.19847152364436,11.548852655926197
1301,001301,1619674655.11034,0,4,0,0,0,5,21.07816410622999,52.24351625425781,21.339243108194168
1304,001304,1620143802.997488,0,4,0,0,0,39,20.98830766049391,52.22489391166687,18.38916313256381
1305,001305,1618828241.218581,0,2,0,0,0,42,21.00656229513458,52.21138313998182,49.26560892681661
1309,001309,1618485360.888869,0,6,0,1,0,27,21.033232038282428,52.235000699128584,47.09550269406328
1310,001310,1620142910.997889,0,4,0,0,0,29,21.005667835448286,52.245967600625875,20.697017312809066
1317,001317,1619855425.217961,0,6,0,0,0,5,20.94831039087167,52.23866971714931,40.96768891432835
1322,001322,1618489343.890744,0,6,0,1,0,22,20.975150061933196,52.21515775245132,42.76665296615952
1335,001335,1620111115.670044,0,2,0,0,0,26,20.995347821297102,52.23564364454123,33.68450578052797
1357,001357,1619428060.668584,0,2,0,0,0,35,21.014380826017693,52.225124587636586,47.825695362008034
1365,001365,1619633540.999373,0,1,0,0,1,3,20.9839042588414,52.26901413081058,-2.588809053536508
1367,001367,1618393162.773081,0,6,0,1,0,16,21.035973821610607,52.25531538228965,45.90797311361521
1379,001379,1619536472.892528,0,4,0,0,0,23,20.97742048355232,52.24019694313031,23.34924368109769
1395,001395,1620074185.88813,0,3,0,0,2,9,20.998849340588432,52.23312366506907,-17.06329840353756
1416,001416,1620140462.445194,0,4,0,0,0,10,21.03088784103403,52.24004008734461,26.831227352075572
1425,001425,1620062054.663904,0,6,0,0,0,5,20.985806632334164,52.23048898296768,6.674726956742944
1431,001431,1619641327.221445,0,3,0,0,2,10,21.055901051872965,52.23903602140521,-17.303768298122748
1444,001444,1618469588.89062,0,6,0,1,0,18,21.015617338463265,52.21956006182127,28.499337490587358
1493,001493,1620143025.218243,0,4,0,0,0,20,20.95577323875878,52.207580876168024,20.442552707637347
1495,001495,1602239075.888424,1,6,0,1,0,14,8.670096245964483,50.12172978992737,32.274843742060895
1499,001499,1620065574.883383,0,3,0,0,1,23,21.015580845147472,52.2196123690806,-1.430629907345633
1503,001503,1620066762.668696,0,3,0,0,1,6,20.990498108340496,52.18545317576969,-4.168030926842093
1506,001506,1618493983.777397,0,6,0,1,0,21,21.033955367931426,52.26331320006754,33.95859351639326
1526,001526,1618315600.106906,0,6,0,0,0,30,20.959548531945757,52.228217231698046,43.48926172093702
1531,001531,1633974995.217183,3,4,0,0,2,9,19.02473325859616,47.50765482481953,-20.067235058404336
1536,001536,1618653615.097543,0,4,0,1,0,16,20.98614975283526,52.279662773820775,47.88477777073189
1548,001548,1619704501.004827,0,4,0,0,0,49,20.97785711952565,52.23893843029104,35.435255902846166
1576,001576,1619696247.559696,0,4,0,0,0,17,21.014375006265045,52.17418022584522,50.48036470134845
1617,001617,1619519450.114499,0,2,0,0,0,30,21.0997924974065,52.2161769897996,51.909010191174545
1641,001641,1619703128.447371,0,4,0,0,0,42,21.004028025704322,52.24183657824388,38.552880962846444
1646,001646,1633942805.889854,3,2,0,1,0,2,19.042695390045917,47.49508416128864,31.690682062736883
1655,001655,1618833160.438245,0,2,0,0,0,12,20.93155133929533,52.22365630543489,46.45936988589966
1662,001662,1618497041.663111,0,6,0,0,0,18,21.009489956083502,52.233400891905596,27.030363216905243
1663,001663,1618489561.327851,0,6,0,1,0,32,20.97931978715757,52.2218901857004,42.38840628076551
1667,001667,1633943573.219327,3,2,0,0,0,13,19.07194226041468,47.49242485705247,32.58037677820578
1670,001670,1618383845.2241,0,6,0,1,0,17,20.985373263863643,52.23035064295597,29.69786523803402
1691,001691,1619691645.226912,0,2,0,0,0,24,20.985668966228477,52.22927577633172,52.42761713691795
1698,001698,1618401116.775331,0,6,0,1,0,34,20.977560690852822,52.239528959196285,44.84331558260598
1703,001703,1618384696.670165,0,6,0,1,0,8,21.013991135487142,52.20395967595957,31.64675103609821
1704,001704,1618464400.109575,0,7,0,1,0,39,20.960667071817102,52.21615478823158,15.515326291725685
1707,001707,1618655303.89152,0,4,0,1,0,18,21.001765644412217,52.22024657373814,48.551889105475276
1710,001710,1618504238.886905,0,6,0,0,0,57,21.004979100466908,52.17150820979551,9.059147851984505
1711,001711,1602241314.219163,1,6,0,1,0,4,8.679253026609844,50.11399608130227,33.151959317292594
1731,001731,1619254617.996556,0,2,0,0,0,13,20.938498266355463,52.24997862455356,46.20511271158454
1740,001740,1620145246.221186,0,4,0,0,0,3,20.991534248026294,52.22717323559004,14.750046992721849
1775,001775,1619071576.004892,0,6,0,1,0,39,21.053613092739198,52.24716029019592,23.76682089858562
1778,001778,1618495373.334499,0,6,0,1,0,23,21.027800445766463,52.27844940505263,30.93965671806715
1786,001786,1618313321.001498,0,6,0,0,0,12,21.06979749418361,52.18140279530876,45.91940576386123
1790,001790,1619373943.330601,0,3,0,0,1,26,20.99968922331692,52.231333035833025,-2.380891311781255
1795,001795,1602697323.108411,1,6,0,1,2,22,8.690054911443235,50.10406764332474,-11.676140572598925
1797,001797,1619426710.446284,0,2,0,0,0,66,20.981057254320874,52.22274733225958,45.83161546085781
1835,001835,1618392809.333806,0,6,0,1,0,31,21.061107962929217,52.26970209409473,45.57168876263982
1837,001837,1633935274.997936,3,2,0,0,0,17,19.05686578322861,47.50095077458243,17.51087150247679
1864,001864,1623185038.223244,0,1,0,0,2,16,17.053562252629586,51.123380428429435,-10.708256066219917
1866,001866,1602237899.771833,1,6,0,1,0,22,8.674957249826873,50.1089039537796,31.364129845889437
1872,001872,1619068670.328261,0,6,0,1,0,19,21.0276227841347,52.23796030742729,16.407766864685684
1881,001881,1619704351.668815,0,4,0,0,0,16,20.98020776504388,52.25142885886275,35.84449878490151
1891,001891,1619513684.557297,0,2,0,0,0,9,21.036267762238474,52.253414057650026,46.98910360215055
1898,001898,1620110472.66081,0,2,0,0,0,19,20.99819029407037,52.25154452216789,32.151667386533504
1902,001902,1619248219.11548,0,2,0,0,0,7,21.000839257006565,52.22895408735807,33.66224877990522
1906,001906,1619856762.438248,0,6,0,0,0,10,20.932527645582567,52.278727070396144,43.72773718164339
1915,001915,1618399083.107478,0,6,0,1,0,11,20.977796771997177,52.24224402738567,46.677486758264024
1919,001919,1620115236.111604,0,4,0,0,0,7,21.027645613204662,52.18643823740016,43.087499999963036
1920,001920,1619420107.773355,0,0,0,0,0,20,20.989232683308316,52.22455702295344,32.107752689182625
1921,001921,1618822637.559801,0,2,0,0,0,16,21.005633029190097,52.255532999051674,44.661778491099795
1927,001927,1620110097.888869,0,2,0,0,0,11,20.980505879533446,52.25093804110346,31.12112413122297
1941,001941,1602241389.886947,1,6,0,1,0,5,8.676514714569366,50.11394785022739,33.17002403583181
1945,001945,1619704031.996564,0,4,0,0,0,25,20.985577664651643,52.25584799015687,36.530468563229945
1954,001954,1619645848.661452,0,1,0,0,2,19,21.037772888605105,52.25225645464445,-21.92525273389863
1957,001957,1618655559.329094,0,4,0,0,0,29,20.98537054461248,52.22964421358551,48.565492126549195
1981,001981,1618653712.999175,0,4,0,0,0,8,20.98477951940213,52.27064435193325,47.94766312486653
2002,002002,1623183932.001426,0,1,0,1,2,12,17.01253153871483,51.10202277763693,-9.188255311990801
2003,002003,1619512402.002202,0,2,0,0,0,20,21.0856261446864,52.24184697905439,44.943453285643216
2007,002007,1619175902.440402,0,2,0,0,0,19,20.95777856698157,52.281601169317376,50.09378605228639
2014,002014,1618490231.772728,0,6,0,1,0,25,20.98783508471017,52.20927703235941,41.324780284348556
2032,002032,1633952188.666875,3,2,0,1,0,14,19.031506512499405,47.5073385038796,33.22550326744566
2037,002037,1618760335.667022,0,4,0,0,0,21,21.018914246869404,52.22126891998919,17.655395250079252
2057,002057,1618763718.222689,0,4,0,0,0,23,20.9865288151799,52.227615612948874,9.037338877370317
2063,002063,1618489801.332018,0,6,0,1,0,19,20.98797375800646,52.22220246758282,42.00446186662777
2069,002069,1623183549.560497,0,1,0,0,2,10,17.00242646289568,51.09996036233883,-8.65295318528706
2078,002078,1623185533.999633,0,1,0,0,2,1,17.04223670181283,51.09702064232763,-11.375103673345777
2092,002092,1633954708.222791,3,2,0,0,0,18,19.112371072421002,47.519471044214335,30.144333677864296
2111,002111,1618483857.329554,0,6,0,1,0,18,21.04599904832358,52.182494094171886,47.81293296159219
2112,002112,1619866281.665945,0,6,0,0,0,4,20.92902529479704,52.24128760519197,52.954096130915
2132,002132,1620140629.114306,0,4,0,0,0,20,21.04356278017418,52.248061061270185,26.472702956632375
2158,002158,1618497574.114923,0,8,0,1,0,11,19.94264765424296,50.05936323674375,26.989911794062927
2168,002168,1618468192.00129,0,7,0,1,0,6,20.989487941447198,52.22048117275192,25.01355305855904
2177,002177,1618937690.112648,0,2,0,0,0,15,20.972530047433786,52.23548812481496,6.686426891314397
2189,002189,1618464775.11545,0,7,0,1,0,19,20.97779027270922,52.210593146861996,16.543029213870582
2190,002190,1618825692.776,0,2,0,0,0,45,20.927067611264217,52.2635628388699,48.10395281458936
2192,002192,1618401024.107141,0,6,0,1,0,27,20.979753602269138,52.23890955522468,44.97051058395946
2204,002204,1618483629.22567,0,6,0,0,0,19,21.050370204783263,52.17381498771111,47.86605344030038
2206,002206,1620145362.889792,0,4,0,0,0,12,20.994607802327657,52.228482261542666,14.54536058939847
2210,002210,1618399346.111885,0,6,0,1,0,18,20.982509128086093,52.23219634529953,46.5191095679734
2211,002211,1619521397.78018,0,2,0,0,0,14,21.05871703582793,52.26964412312898,51.41268565517213
2217,002217,1619516899.445577,0,2,0,0,0,22,20.931860106713092,52.26688259055601,50.75922019601576
2223,002223,1619265364.442673,0,2,0,0,0,14,20.971602932695447,52.23469267161854,47.66048693716487
2228,002228,1618937104.002982,0,2,0,0,0,16,20.970340770525098,52.23898442937664,8.020707012943262
2230,002230,1620062530.004025,0,6,0,0,0,5,21.013114593638264,52.237480982212084,5.524433081567494
2242,002242,1590579925.665507,4,4,0,0,0,21,13.020170377911002,55.60656130302275,55.10083935739187
2251,002251,1619691933.883672,0,2,0,0,0,55,20.977891805881484,52.22170549395524,52.49035787051085
2263,002263,1633971871.44304,3,3,0,0,2,27,19.070665869370462,47.50631312438423,-11.243816193502553
2290,002290,1620115991.556847,0,4,0,0,0,23,20.96063853015675,52.19284591734846,44.652739710809485
2294,002294,1620068800.00122,0,3,0,0,2,12,20.97956772269822,52.20180918143001,-8.305613027881776
2305,002305,1605545624.44209,1,4,0,0,2,3,6.960835533919008,50.916808280242094,-11.124881667103182
2324,002324,1618491138.888412,0,6,0,1,0,12,21.01888995912904,52.21827780971241,39.728768725484805
2331,002331,1619632237.114232,0,1,0,0,0,29,20.97582932446746,52.2290331254906,0.7079202592867375
2340,002340,1619512061.996526,0,0,0,0,0,34,21.09311751938284,52.244282880668514,44.313478351045326
2341,002341,1619154908.888316,0,2,0,0,0,9,20.954649533207437,52.227868811224,16.233646211135678
2346,002346,1588940933.105948,1,2,0,0,0,5,11.579716877093887,48.14920658320484,55.42038842690267
2352,002352,1618413200.884625,0,6,0,1,0,15,21.052519466485588,52.249576539280525,20.451219933721163
2354,002354,1613829952.331355,5,0,0,0,0,4,5.373890725765408,43.29613402466692,28.238063418837996
2362,002362,1618829942.781374,0,2,0,0,0,21,20.957647980272995,52.27591331942919,48.944893842590645
2366,002366,1598285831.892111,2,2,1,0,0,7,11.23418988345262,43.782784443913854,18.108492142291084
2367,002367,1618939645.112336,0,2,0,0,0,19,21.05049282173223,52.230344244045966,1.937891681185846
2368,002368,1618426976.216906,0,6,0,1,2,8,21.00296974301832,52.24544059263533,-12.793334793102133
2372,002372,1619521628.884063,0,2,0,0,0,14,21.06342897197926,52.27288224321629,51.27937223866869
2378,002378,1619250335.783224,0,2,0,0,0,42,20.968086016643852,52.20719186650803,38.3543820236704
2379,002379,1620140813.550477,0,4,0,0,0,10,21.05264243532516,52.24719799326088,26.06264323132178
2386,002386,1618651549.665632,0,4,0,0,0,21,21.011168858273923,52.280141689364015,46.15254683272593
2394,002394,1619683452.670594,0,4,0,0,0,19,21.077119163828193,52.2432933723033,42.22232154561747
2396,002396,1618832405.998931,0,2,1,0,0,34,20.956489239704883,52.239661199772904,47.23108224654513
2398,002398,1605865151.777864,1,2,0,0,0,26,6.949669696104116,50.935471288136114,15.931799428279504
2400,002400,1610966916.446054,4,0,4,2,0,6,19.177100746823953,65.59065335704611,4.23829007430632
2407,002407,1618465245.555295,0,7,0,1,0,32,21.016624742237195,52.21405013964167,17.785802343571007
2411,002411,1619595112.882885,0,0,0,0,0,9,20.94804816723747,52.23428625097443,37.66391604587419
2413,002413,1620143837.331341,0,4,0,0,0,54,20.981772217767574,52.222960926802045,18.338123088901
2420,002420,1619632488.217737,0,1,0,0,0,25,21.000581005685095,52.23357424567944,0.2214862437748195
2421,002421,1619516904.112411,0,2,0,0,0,20,20.932136250971975,52.26737602640825,50.75922019601576
2427,002427,1620145667.661946,0,4,0,0,0,34,21.01497243710896,52.224173302456144,13.733523526355867
2455,002455,1620111019.33523,0,2,0,0,0,9,21.001282194464547,52.23720239588478,33.4929947523627
2460,002460,1619251313.999262,0,2,0,0,0,31,20.952710510348446,52.212449338735006,40.44793701307928
2478,002478,1618501424.439408,0,6,0,1,0,31,20.98991274542762,52.22164283192748,16.204472994705867
2486,002486,1619642174.668501,0,1,0,0,2,26,21.009035106830158,52.22931926129434,-18.41597050253195
2488,002488,1619536104.219602,0,4,0,0,0,9,20.990372705176263,52.257129111998836,24.286147546500047
2494,002494,1634792541.77628,3,3,0,0,1,14,19.02655592536735,47.50766967576626,-2.270151151936986
2517,002517,1618833215.10584,0,2,0,0,0,20,20.939919362376063,52.22578769412819,46.38573859254094
2552,002552,1620113500.217982,0,4,0,0,0,6,20.969707117535794,52.22866739120514,39.24883295618763
2555,002555,1618467612.225368,0,7,0,1,0,19,21.02579221680268,52.23290716160225,23.705745678928977
2559,002559,1619100313.110481,0,2,0,0,0,40,20.930345146626767,52.22338954606348,32.40119179060924
2576,002576,1620143097.219497,0,4,0,0,0,20,20.96259467094899,52.20887145059971,20.234488001705927
