image_id,tp,fp,fn,tn,precision,recall,accuracy
001935,3,0,4,6,1.0,0.429,0.692
001936,5,1,3,12,0.833,0.625,0.81
001977,3,1,7,10,0.75,0.3,0.619
002031,2,0,0,15,1.0,1.0,1.0
002033,9,2,7,9,0.818,0.562,0.667
002035,2,0,2,12,1.0,0.5,0.875
002050,5,4,7,13,0.556,0.417,0.621
002051,2,1,5,31,0.667,0.286,0.846
002054,3,0,0,9,1.0,1.0,1.0
002055,9,9,24,14,0.5,0.273,0.411
002060,7,2,5,12,0.778,0.583,0.731
002081,2,1,1,16,0.667,0.667,0.9
002086,1,0,2,8,1.0,0.333,0.818
002087,4,1,8,8,0.8,0.333,0.571
002093,5,0,2,15,1.0,0.714,0.909
002097,4,3,1,5,0.571,0.8,0.692
002103,3,2,9,31,0.6,0.25,0.756
002108,1,0,3,13,1.0,0.25,0.824
002130,6,2,9,5,0.75,0.4,0.5
002184,1,0,2,4,1.0,0.333,0.714
002187,2,0,2,19,1.0,0.5,0.913
002188,5,0,1,11,1.0,0.833,0.941
002197,5,1,8,9,0.833,0.385,0.609
002198,4,3,12,8,0.571,0.25,0.444
002209,1,0,4,25,1.0,0.2,0.867
002212,4,2,8,14,0.667,0.333,0.643
002215,12,3,11,8,0.8,0.522,0.588
002221,7,2,17,11,0.778,0.292,0.486
002238,2,1,8,15,0.667,0.2,0.654
002240,3,0,2,14,1.0,0.6,0.895
002245,1,1,0,4,0.5,1.0,0.833
002259,0,1,1,8,0.0,0.0,0.8
002270,4,0,4,30,1.0,0.5,0.895
002300,2,1,3,6,0.667,0.4,0.667
002302,5,1,8,5,0.833,0.385,0.526
002303,2,4,4,17,0.333,0.333,0.704
002351,1,1,0,8,0.5,1.0,0.9
002364,3,0,4,14,1.0,0.429,0.81
002365,7,0,0,10,1.0,1.0,1.0
002369,6,2,6,13,0.75,0.5,0.704
002375,8,1,8,13,0.889,0.5,0.7
002380,3,0,5,21,1.0,0.375,0.828
002385,3,5,6,14,0.375,0.333,0.607
002387,3,0,5,37,1.0,0.375,0.889
002390,5,6,18,11,0.455,0.217,0.4
002404,8,1,1,8,0.889,0.889,0.889
002422,1,0,0,11,1.0,1.0,1.0
002428,2,0,9,23,1.0,0.182,0.735
002431,2,2,1,8,0.5,0.667,0.769
002452,1,2,4,31,0.333,0.2,0.842
002453,8,2,6,5,0.8,0.571,0.619
002464,10,2,10,18,0.833,0.5,0.7
002469,1,0,0,8,1.0,1.0,1.0
002499,2,1,0,22,0.667,1.0,0.96
002500,7,2,5,5,0.778,0.583,0.632
002501,1,0,0,4,1.0,1.0,1.0
002504,9,0,6,7,1.0,0.6,0.727
002515,3,1,1,24,0.75,0.75,0.931
002518,3,1,6,22,0.75,0.333,0.781
002519,0,1,2,8,0.0,0.0,0.727
002523,4,1,10,7,0.8,0.286,0.5
002541,4,1,7,9,0.8,0.364,0.619
002560,5,2,11,16,0.714,0.312,0.618
002563,4,1,39,9,0.8,0.093,0.245
002574,10,1,12,9,0.909,0.455,0.594
002589,2,1,15,10,0.667,0.118,0.429
002590,5,2,3,31,0.714,0.625,0.878
002591,1,0,0,4,1.0,1.0,1.0
002592,5,1,3,5,0.833,0.625,0.714
002601,5,2,2,5,0.714,0.714,0.714
002604,2,0,0,10,1.0,1.0,1.0
002616,1,1,5,14,0.5,0.167,0.714
002638,9,1,8,11,0.9,0.529,0.69
002646,4,0,11,24,1.0,0.267,0.718
002654,0,2,0,4,0.0,1.0,0.667
002655,5,1,6,32,0.833,0.455,0.841
002658,4,1,9,15,0.8,0.308,0.655
002664,3,5,11,11,0.375,0.214,0.467
002666,7,1,8,8,0.875,0.467,0.625
002670,5,5,10,23,0.5,0.333,0.651
002690,0,3,2,13,0.0,0.0,0.722
002699,2,3,6,20,0.4,0.25,0.71
002717,9,4,12,7,0.692,0.429,0.5
002727,4,1,4,12,0.8,0.5,0.762
002736,4,0,3,12,1.0,0.571,0.842
002741,6,0,3,5,1.0,0.667,0.786
002748,5,2,5,30,0.714,0.5,0.833
002753,2,1,11,6,0.667,0.154,0.4
002759,6,4,9,49,0.6,0.4,0.809
002779,9,2,5,13,0.818,0.643,0.759
002792,3,0,1,34,1.0,0.75,0.974
002800,8,1,3,9,0.889,0.727,0.81
002805,4,1,6,39,0.8,0.4,0.86
002832,2,0,4,22,1.0,0.333,0.857
002836,10,3,7,19,0.769,0.588,0.744
002842,3,0,10,18,1.0,0.231,0.677
002851,3,1,4,29,0.75,0.429,0.865
002854,2,0,0,12,1.0,1.0,1.0
002886,1,0,3,6,1.0,0.25,0.7
002902,6,3,2,6,0.667,0.75,0.706
002904,2,0,1,7,1.0,0.667,0.9
002931,1,2,2,3,0.333,0.333,0.5
002941,3,2,6,17,0.6,0.333,0.714
002959,1,0,5,9,1.0,0.167,0.667
002993,14,4,5,9,0.778,0.737,0.719
003008,1,1,1,4,0.5,0.5,0.714
003021,6,1,4,27,0.857,0.6,0.868
003029,5,2,4,3,0.714,0.556,0.571
003040,6,2,5,7,0.75,0.545,0.65
003085,5,0,6,8,1.0,0.455,0.684
003105,2,0,1,20,1.0,0.667,0.957
003123,7,0,4,3,1.0,0.636,0.714
003130,7,2,3,11,0.778,0.7,0.783
003145,4,2,10,7,0.667,0.286,0.478
003147,1,3,6,24,0.25,0.143,0.735
003161,3,0,2,13,1.0,0.6,0.889
003182,1,0,0,15,1.0,1.0,1.0
003185,3,1,3,16,0.75,0.5,0.826
003195,2,0,1,11,1.0,0.667,0.929
003204,6,0,3,18,1.0,0.667,0.889
003205,5,3,8,11,0.625,0.385,0.593
003215,7,1,1,8,0.875,0.875,0.882
003232,1,0,1,17,1.0,0.5,0.947
003236,8,5,24,18,0.615,0.25,0.473
003245,1,1,14,6,0.5,0.067,0.318
003247,5,0,2,5,1.0,0.714,0.833
003269,3,0,5,9,1.0,0.375,0.706
003271,0,1,1,10,0.0,0.0,0.833
003300,1,1,1,13,0.5,0.5,0.875
003305,6,0,7,25,1.0,0.462,0.816
003319,5,1,3,7,0.833,0.625,0.75
003322,0,1,1,12,0.0,0.0,0.857
003330,6,5,8,23,0.545,0.429,0.69
003340,4,0,0,18,1.0,1.0,1.0
003349,4,2,7,16,0.667,0.364,0.69
003360,0,2,0,10,0.0,1.0,0.833
003367,3,1,4,16,0.75,0.429,0.792
003373,2,1,3,50,0.667,0.4,0.929
003392,2,1,4,5,0.667,0.333,0.583
003394,3,3,6,7,0.5,0.333,0.526
003396,2,2,2,13,0.5,0.5,0.789
003412,5,2,1,6,0.714,0.833,0.786
003422,1,0,6,23,1.0,0.143,0.8
003441,3,1,0,4,0.75,1.0,0.875
003473,5,1,6,16,0.833,0.455,0.75
003501,6,1,4,8,0.857,0.6,0.737
003538,1,0,5,16,1.0,0.167,0.773
003579,2,1,1,39,0.667,0.667,0.953
003620,2,1,12,11,0.667,0.143,0.5
003621,6,0,0,4,1.0,1.0,1.0
003641,2,0,1,10,1.0,0.667,0.923
003643,3,4,8,7,0.429,0.273,0.455
003664,3,0,3,18,1.0,0.5,0.875
003666,2,2,1,8,0.5,0.667,0.769
003677,1,0,1,25,1.0,0.5,0.963
003690,4,1,4,8,0.8,0.5,0.706
003696,2,1,6,20,0.667,0.25,0.759
003711,2,0,5,9,1.0,0.286,0.688
003731,1,2,5,18,0.333,0.167,0.731
003733,4,2,4,8,0.667,0.5,0.667
003737,4,3,2,20,0.571,0.667,0.828
003744,5,1,4,10,0.833,0.556,0.75
003745,8,2,4,7,0.8,0.667,0.714
003783,0,1,6,8,0.0,0.0,0.533
003787,5,2,9,6,0.714,0.357,0.5
003789,4,0,6,8,1.0,0.4,0.667
003801,1,1,9,23,0.5,0.1,0.706
003814,4,1,3,10,0.8,0.571,0.778
003835,3,0,1,30,1.0,0.75,0.971
003836,1,1,9,4,0.5,0.1,0.333
003842,6,0,5,31,1.0,0.545,0.881
003877,3,3,3,23,0.5,0.5,0.812
003893,1,0,7,11,1.0,0.125,0.632
003915,5,0,9,6,1.0,0.357,0.55
003919,10,2,9,21,0.833,0.526,0.738
003939,3,0,1,18,1.0,0.75,0.955
003941,4,1,8,16,0.8,0.333,0.69
003960,10,3,11,10,0.769,0.476,0.588
003972,3,0,2,19,1.0,0.6,0.917
003973,0,1,0,0,0.0,1.0,0.0
003983,5,0,5,32,1.0,0.5,0.881
003985,6,0,3,19,1.0,0.667,0.893
004000,8,1,8,10,0.889,0.5,0.667
004009,5,5,7,6,0.5,0.417,0.478
004010,3,0,3,13,1.0,0.5,0.842
004018,2,0,1,10,1.0,0.667,0.923
004036,6,4,11,28,0.6,0.353,0.694
004056,1,0,0,1,1.0,1.0,1.0
004074,2,2,0,13,0.5,1.0,0.882
004082,3,4,6,21,0.429,0.333,0.706
004087,1,5,3,12,0.167,0.25,0.619
004117,1,0,2,31,1.0,0.333,0.941
004150,1,1,2,18,0.5,0.333,0.864
004161,1,0,0,32,1.0,1.0,1.0
004175,0,2,1,19,0.0,0.0,0.864
004179,7,0,6,14,1.0,0.538,0.778
004182,1,0,2,17,1.0,0.333,0.9
004199,2,0,3,23,1.0,0.4,0.893
004216,4,1,8,23,0.8,0.333,0.75
004224,3,0,13,12,1.0,0.188,0.536
004231,2,0,0,12,1.0,1.0,1.0
004264,2,0,4,35,1.0,0.333,0.902
004288,6,3,23,19,0.667,0.207,0.49
004291,12,2,6,11,0.857,0.667,0.742
004296,1,1,9,18,0.5,0.1,0.655
004307,1,0,0,5,1.0,1.0,1.0
004320,4,1,1,11,0.8,0.8,0.882
004335,2,0,0,18,1.0,1.0,1.0
004342,7,5,13,9,0.583,0.35,0.471
004358,1,0,1,3,1.0,0.5,0.8
004363,3,4,18,11,0.429,0.143,0.389
004365,2,3,6,11,0.4,0.25,0.591
004376,4,1,3,9,0.8,0.571,0.765
004396,4,3,2,10,0.571,0.667,0.737
004414,0,3,5,17,0.0,0.0,0.68
004425,3,0,0,11,1.0,1.0,1.0
004429,1,3,7,34,0.25,0.125,0.778
004432,1,0,2,13,1.0,0.333,0.875
004443,4,2,2,9,0.667,0.667,0.765
004448,7,2,12,19,0.778,0.368,0.65
004465,2,1,2,18,0.667,0.5,0.87
004466,4,0,9,9,1.0,0.308,0.591
004467,1,2,2,17,0.333,0.333,0.818
004469,9,0,5,16,1.0,0.643,0.833
004474,6,1,3,3,0.857,0.667,0.692
004508,2,0,1,24,1.0,0.667,0.963
004519,9,2,9,12,0.818,0.5,0.656
004531,6,0,2,18,1.0,0.75,0.923
004537,8,0,3,22,1.0,0.727,0.909
004540,2,1,2,14,0.667,0.5,0.842
004545,5,2,7,16,0.714,0.417,0.7
004551,1,0,0,13,1.0,1.0,1.0
004561,2,0,5,5,1.0,0.286,0.583
004582,3,0,8,5,1.0,0.273,0.5
004597,1,4,7,16,0.2,0.125,0.607
004624,3,0,4,35,1.0,0.429,0.905
004629,1,0,1,33,1.0,0.5,0.971
004636,2,0,0,20,1.0,1.0,1.0
004661,3,2,5,17,0.6,0.375,0.741
004690,8,2,7,6,0.8,0.533,0.609
004706,0,1,4,1,0.0,0.0,0.167
004709,2,2,17,10,0.5,0.105,0.387
004710,5,4,5,28,0.556,0.5,0.786
004739,3,0,12,13,1.0,0.2,0.571
004742,5,1,8,18,0.833,0.385,0.719
004751,1,0,0,8,1.0,1.0,1.0
004760,7,1,2,18,0.875,0.778,0.893
004762,4,0,1,19,1.0,0.8,0.958
004765,1,2,2,10,0.333,0.333,0.733
004783,9,1,10,5,0.9,0.474,0.56
004795,4,1,1,6,0.8,0.8,0.833
004830,1,0,2,22,1.0,0.333,0.92
004863,5,0,5,12,1.0,0.5,0.773
004867,1,1,7,18,0.5,0.125,0.704
004868,6,0,6,13,1.0,0.5,0.76
004869,3,0,1,14,1.0,0.75,0.944
004910,1,0,0,12,1.0,1.0,1.0
004937,11,2,4,16,0.846,0.733,0.818
004938,4,0,2,30,1.0,0.667,0.944
004953,0,1,0,30,0.0,1.0,0.968
004956,9,1,3,14,0.9,0.75,0.852
004960,5,2,5,35,0.714,0.5,0.851
004976,9,3,7,20,0.75,0.562,0.744
004982,0,1,0,10,0.0,1.0,0.909
004989,3,0,1,6,1.0,0.75,0.9
005019,1,2,3,27,0.333,0.25,0.848
005022,2,0,0,7,1.0,1.0,1.0
005026,2,1,1,16,0.667,0.667,0.9
005034,9,2,14,9,0.818,0.391,0.529
005056,3,1,8,10,0.75,0.273,0.591
005062,3,1,5,42,0.75,0.375,0.882
005072,4,3,2,16,0.571,0.667,0.8
005073,1,0,4,4,1.0,0.2,0.556
005076,1,0,2,12,1.0,0.333,0.867
005102,1,2,0,7,0.333,1.0,0.8
005111,3,2,5,15,0.6,0.375,0.72
005120,5,0,11,34,1.0,0.312,0.78
005131,3,3,3,32,0.5,0.5,0.854
005132,5,2,8,9,0.714,0.385,0.583
005137,3,2,0,4,0.6,1.0,0.778
005158,12,3,12,9,0.8,0.5,0.583
005161,3,1,3,16,0.75,0.5,0.826
005164,1,1,6,12,0.5,0.143,0.65
005167,5,1,2,26,0.833,0.714,0.912
005173,3,1,2,16,0.75,0.6,0.864
005174,2,1,9,28,0.667,0.182,0.75
005189,5,3,8,3,0.625,0.385,0.421
005209,4,1,10,26,0.8,0.286,0.732
005214,4,1,5,23,0.8,0.444,0.818
005224,1,0,1,19,1.0,0.5,0.952
005247,3,0,4,52,1.0,0.429,0.932
005262,1,0,2,4,1.0,0.333,0.714
005278,4,0,1,31,1.0,0.8,0.972
005286,2,0,1,10,1.0,0.667,0.923
005287,2,0,1,8,1.0,0.667,0.909
005297,3,0,5,8,1.0,0.375,0.688
005300,4,1,9,23,0.8,0.308,0.73
005304,4,1,2,19,0.8,0.667,0.885
005315,1,0,1,3,1.0,0.5,0.8
005329,1,6,7,30,0.143,0.125,0.705
005333,3,2,4,28,0.6,0.429,0.838
005345,4,2,0,5,0.667,1.0,0.818
005359,7,1,6,26,0.875,0.538,0.825
005392,2,0,1,5,1.0,0.667,0.875
005404,4,2,11,5,0.667,0.267,0.409
005406,6,0,6,9,1.0,0.5,0.714
005412,4,1,6,18,0.8,0.4,0.759
005433,0,1,8,6,0.0,0.0,0.4
005437,1,1,8,17,0.5,0.111,0.667
005486,2,0,1,11,1.0,0.667,0.929
005501,4,1,1,1,0.8,0.8,0.714
005506,2,0,2,26,1.0,0.5,0.933
005509,4,1,5,11,0.8,0.444,0.714
005519,3,1,3,24,0.75,0.5,0.871
005532,1,0,13,25,1.0,0.071,0.667
005539,3,2,4,11,0.6,0.429,0.7
005540,8,5,8,32,0.615,0.5,0.755
005558,1,0,1,7,1.0,0.5,0.889
005563,1,0,5,18,1.0,0.167,0.792
005598,11,1,13,12,0.917,0.458,0.622
005601,6,0,2,2,1.0,0.75,0.8
005607,1,0,2,1,1.0,0.333,0.5
005617,6,1,5,26,0.857,0.545,0.842
005620,3,1,7,10,0.75,0.3,0.619
005662,0,1,3,9,0.0,0.0,0.692
005663,3,1,2,19,0.75,0.6,0.88
005679,6,1,4,36,0.857,0.6,0.894
005690,3,1,3,10,0.75,0.5,0.765
005691,5,0,5,43,1.0,0.5,0.906
005707,3,1,5,4,0.75,0.375,0.538
005734,3,0,0,12,1.0,1.0,1.0
005744,1,1,1,5,0.5,0.5,0.75
005775,7,0,12,19,1.0,0.368,0.684
005794,5,1,6,19,0.833,0.455,0.774
005812,1,0,1,19,1.0,0.5,0.952
005835,0,1,3,8,0.0,0.0,0.667
005846,1,0,0,2,1.0,1.0,1.0
005848,3,2,3,13,0.6,0.5,0.762
005853,8,1,1,2,0.889,0.889,0.833
005859,9,5,6,8,0.643,0.6,0.607
005880,5,6,17,10,0.455,0.227,0.395
005886,1,0,1,9,1.0,0.5,0.909
005887,1,0,0,27,1.0,1.0,1.0
005898,1,2,29,4,0.333,0.033,0.139
005925,5,2,1,6,0.714,0.833,0.786
005939,7,3,6,7,0.7,0.538,0.609
005944,4,3,8,19,0.571,0.333,0.676
005948,11,0,2,20,1.0,0.846,0.939
005950,4,0,5,3,1.0,0.444,0.583
005959,5,5,22,9,0.5,0.185,0.341
005969,3,0,1,31,1.0,0.75,0.971
005984,2,0,1,19,1.0,0.667,0.955
006000,3,2,7,11,0.6,0.3,0.609
006004,3,1,9,20,0.75,0.25,0.697
006006,3,1,7,25,0.75,0.3,0.778
006021,3,1,3,14,0.75,0.5,0.81
006024,1,0,1,6,1.0,0.5,0.875
006025,4,1,12,11,0.8,0.25,0.536
006050,4,2,2,9,0.667,0.667,0.765
006063,2,2,2,8,0.5,0.5,0.714
006068,3,0,13,6,1.0,0.188,0.409
006072,1,0,0,4,1.0,1.0,1.0
006079,1,0,0,9,1.0,1.0,1.0
006098,1,0,0,17,1.0,1.0,1.0
006126,1,1,2,20,0.5,0.333,0.875
006138,8,1,3,14,0.889,0.727,0.846
006144,4,2,3,11,0.667,0.571,0.75
006146,2,3,8,15,0.4,0.2,0.607
006158,0,1,11,9,0.0,0.0,0.429
006162,1,0,6,22,1.0,0.143,0.793
006171,2,1,4,13,0.667,0.333,0.75
006172,4,1,0,8,0.8,1.0,0.923
006209,2,2,1,3,0.5,0.667,0.625
006220,5,0,3,22,1.0,0.625,0.9
006226,1,0,1,2,1.0,0.5,0.75
006232,2,1,0,9,0.667,1.0,0.917
006247,1,0,0,29,1.0,1.0,1.0
006280,3,3,10,27,0.5,0.231,0.698
006288,2,1,2,16,0.667,0.5,0.857
006292,2,0,3,9,1.0,0.4,0.786
006295,1,0,3,15,1.0,0.25,0.842
006296,1,1,2,18,0.5,0.333,0.864
006311,3,4,4,10,0.429,0.429,0.619
006333,6,4,10,15,0.6,0.375,0.6
006340,4,0,1,14,1.0,0.8,0.947
006343,2,0,3,8,1.0,0.4,0.769
006346,0,1,3,4,0.0,0.0,0.5
006348,3,1,8,19,0.75,0.273,0.71
006369,13,1,8,12,0.929,0.619,0.735
006379,7,3,3,13,0.7,0.7,0.769
006383,6,3,11,21,0.667,0.353,0.659
006400,3,2,4,11,0.6,0.429,0.7
006401,1,1,7,26,0.5,0.125,0.771
006403,2,0,4,22,1.0,0.333,0.857
006413,3,2,3,28,0.6,0.5,0.861
006415,3,4,7,4,0.429,0.3,0.389
006452,0,1,1,21,0.0,0.0,0.913
006456,2,1,11,21,0.667,0.154,0.657
006468,3,1,6,9,0.75,0.333,0.632
006477,3,1,0,27,0.75,1.0,0.968
006512,8,3,2,12,0.727,0.8,0.8
006525,6,3,2,16,0.667,0.75,0.815
